Cl_abscissa,Cl_cdf,Q_abscissa,Q_cdf,split
9.89622,0.299714,7.07998,0.299857,All
9.89622,0.299857,7.07998,0.3,All
9.89666,0.3,7.08238,0.300143,All
9.89781,0.300143,7.09654,0.300286,All
9.89831,0.300286,7.09903,0.300429,All
9.89948,0.300429,7.11329,0.300571,All
9.89954,0.300571,7.11392,0.300714,All
9.90028,0.300714,7.12022,0.300857,All
9.90028,0.300857,7.12878,0.301,All
9.90082,0.301,7.13483,0.301143,All
9.90099,0.301143,7.13534,0.301286,All
9.90108,0.301286,7.13986,0.301429,All
9.90601,0.301429,7.14415,0.301571,All
9.90732,0.301571,7.14546,0.301714,All
9.90736,0.301714,7.15039,0.301857,All
9.90958,0.301857,7.15217,0.302,All
9.90958,0.302,7.16739,0.302143,All
9.90958,0.302143,7.16917,0.302286,All
9.90958,0.302286,7.17062,0.302429,All
9.90984,0.302429,7.17469,0.302571,All
9.90985,0.302571,7.18014,0.302714,All
9.91005,0.302714,7.18156,0.302857,All
9.91038,0.302857,7.18229,0.303,All
9.91038,0.303,7.18945,0.303143,All
9.91372,0.303143,7.19563,0.303286,All
9.91426,0.303286,7.19563,0.303429,All
9.91507,0.303429,7.20553,0.303571,All
9.91507,0.303571,7.20553,0.303714,All
9.91581,0.303714,7.20553,0.303857,All
9.91782,0.303857,7.21322,0.304,All
9.91811,0.304,7.21503,0.304143,All
9.91944,0.304143,7.22601,0.304286,All
9.91944,0.304286,7.22629,0.304429,All
9.92074,0.304429,7.22928,0.304571,All
9.92185,0.304571,7.23271,0.304714,All
9.92185,0.304714,7.23524,0.304857,All
9.92185,0.304857,7.23524,0.305,All
9.92185,0.305,7.23524,0.305143,All
9.92185,0.305143,7.23524,0.305286,All
9.92231,0.305286,7.2404,0.305429,All
9.92285,0.305429,7.25041,0.305571,All
9.92314,0.305571,7.25041,0.305714,All
9.92338,0.305714,7.2586,0.305857,All
9.92392,0.305857,7.25946,0.306,All
9.92392,0.306,7.26264,0.306143,All
9.92521,0.306143,7.26963,0.306286,All
9.92546,0.306286,7.27563,0.306429,All
9.92546,0.306429,7.28008,0.306571,All
9.92704,0.306571,7.28008,0.306714,All
9.92718,0.306714,7.28403,0.306857,All
9.92846,0.306857,7.28634,0.307,All
9.92883,0.307,7.29288,0.307143,All
9.92934,0.307143,7.30311,0.307286,All
9.92934,0.307286,7.30464,0.307429,All
9.92986,0.307429,7.30706,0.307571,All
9.93089,0.307571,7.30975,0.307714,All
9.9323,0.307714,7.30989,0.307857,All
9.9323,0.307857,7.30989,0.308,All
9.9337,0.308,7.30989,0.308143,All
9.93396,0.308143,7.30989,0.308286,All
9.9348,0.308286,7.32024,0.308429,All
9.93484,0.308429,7.32024,0.308571,All
9.93498,0.308571,7.32024,0.308714,All
9.93574,0.308714,7.32133,0.308857,All
9.93699,0.308857,7.32375,0.309,All
9.938,0.309,7.32675,0.309143,All
9.938,0.309143,7.32675,0.309286,All
9.94064,0.309286,7.33281,0.309429,All
9.94097,0.309429,7.33677,0.309571,All
9.94146,0.309571,7.34979,0.309714,All
9.94312,0.309714,7.35067,0.309857,All
9.9449,0.309857,7.3625,0.31,All
9.9449,0.31,7.36342,0.310143,All
9.94581,0.310143,7.36342,0.310286,All
9.94605,0.310286,7.36342,0.310429,All
9.94641,0.310429,7.3638,0.310571,All
9.94704,0.310571,7.36667,0.310714,All
9.94704,0.310714,7.37292,0.310857,All
9.94722,0.310857,7.37334,0.311,All
9.94722,0.311,7.39401,0.311143,All
9.94763,0.311143,7.39401,0.311286,All
9.94776,0.311286,7.39459,0.311429,All
9.94798,0.311429,7.39812,0.311571,All
9.94798,0.311571,7.39812,0.311714,All
9.94833,0.311714,7.39812,0.311857,All
9.94833,0.311857,7.40143,0.312,All
9.94944,0.312,7.40386,0.312143,All
9.94972,0.312143,7.40934,0.312286,All
9.95077,0.312286,7.40934,0.312429,All
9.95112,0.312429,7.41044,0.312571,All
9.95128,0.312571,7.41044,0.312714,All
9.95271,0.312714,7.41555,0.312857,All
9.95327,0.312857,7.43203,0.313,All
9.95443,0.313,7.43203,0.313143,All
9.95482,0.313143,7.44105,0.313286,All
9.95575,0.313286,7.44329,0.313429,All
9.95575,0.313429,7.44348,0.313571,All
9.95599,0.313571,7.44781,0.313714,All
9.95691,0.313714,7.45318,0.313857,All
9.95904,0.313857,7.45913,0.314,All
9.95981,0.314,7.4609,0.314143,All
9.95987,0.314143,7.46205,0.314286,All
9.95994,0.314286,7.46939,0.314429,All
9.95994,0.314429,7.47713,0.314571,All
9.96151,0.314571,7.47789,0.314714,All
9.96184,0.314714,7.47789,0.314857,All
9.9623,0.314857,7.479,0.315,All
9.9623,0.315,7.48108,0.315143,All
9.9623,0.315143,7.4847,0.315286,All
9.96285,0.315286,7.4852,0.315429,All
9.96526,0.315429,7.48991,0.315571,All
9.96603,0.315571,7.49585,0.315714,All
9.96708,0.315714,7.49585,0.315857,All
9.96783,0.315857,7.49842,0.316,All
9.96867,0.316,7.50333,0.316143,All
9.96902,0.316143,7.50333,0.316286,All
9.96924,0.316286,7.50427,0.316429,All
9.96936,0.316429,7.51223,0.316571,All
9.96955,0.316571,7.51332,0.316714,All
9.96956,0.316714,7.51773,0.316857,All
9.9705,0.316857,7.51773,0.317,All
9.9705,0.317,7.52203,0.317143,All
9.9705,0.317143,7.52203,0.317286,All
9.97188,0.317286,7.52969,0.317429,All
9.97188,0.317429,7.52969,0.317571,All
9.97189,0.317571,7.53671,0.317714,All
9.97216,0.317714,7.54206,0.317857,All
9.97216,0.317857,7.54373,0.318,All
9.9726,0.318,7.54373,0.318143,All
9.97409,0.318143,7.54855,0.318286,All
9.97477,0.318286,7.54975,0.318429,All
9.97591,0.318429,7.54975,0.318571,All
9.97591,0.318571,7.55182,0.318714,All
9.97591,0.318714,7.55397,0.318857,All
9.97591,0.318857,7.55421,0.319,All
9.97591,0.319,7.55421,0.319143,All
9.97655,0.319143,7.55421,0.319286,All
9.97655,0.319286,7.55704,0.319429,All
9.97691,0.319429,7.5615,0.319571,All
9.97691,0.319571,7.56215,0.319714,All
9.98037,0.319714,7.56579,0.319857,All
9.981,0.319857,7.56604,0.32,All
9.98139,0.32,7.56604,0.320143,All
9.98258,0.320143,7.56936,0.320286,All
9.98287,0.320286,7.57133,0.320429,All
9.98351,0.320429,7.57306,0.320571,All
9.98351,0.320571,7.57945,0.320714,All
9.98441,0.320714,7.58334,0.320857,All
9.98441,0.320857,7.58466,0.321,All
9.98599,0.321,7.58522,0.321143,All
9.98599,0.321143,7.58697,0.321286,All
9.98599,0.321286,7.58837,0.321429,All
9.98599,0.321429,7.58837,0.321571,All
9.98635,0.321571,7.58873,0.321714,All
9.98676,0.321714,7.59007,0.321857,All
9.98764,0.321857,7.59011,0.322,All
9.98764,0.322,7.59463,0.322143,All
9.98839,0.322143,7.60697,0.322286,All
9.98839,0.322286,7.61038,0.322429,All
9.98859,0.322429,7.61038,0.322571,All
9.9887,0.322571,7.61092,0.322714,All
9.98981,0.322714,7.61092,0.322857,All
9.99229,0.322857,7.61092,0.323,All
9.99229,0.323,7.61092,0.323143,All
9.99229,0.323143,7.61444,0.323286,All
9.99263,0.323286,7.61487,0.323429,All
9.9959,0.323429,7.61919,0.323571,All
9.99652,0.323571,7.63061,0.323714,All
9.99716,0.323714,7.63061,0.323857,All
9.99733,0.323857,7.63164,0.324,All
9.99734,0.324,7.63195,0.324143,All
9.99773,0.324143,7.63195,0.324286,All
9.9978,0.324286,7.64062,0.324429,All
9.99935,0.324429,7.64062,0.324571,All
10.0001,0.324571,7.64677,0.324714,All
10.0002,0.324714,7.64677,0.324857,All
10.0006,0.324857,7.64869,0.325,All
10.0017,0.325,7.64869,0.325143,All
10.0026,0.325143,7.6488,0.325286,All
10.0026,0.325286,7.65028,0.325429,All
10.003,0.325429,7.65028,0.325571,All
10.0046,0.325571,7.65052,0.325714,All
10.0046,0.325714,7.65308,0.325857,All
10.0056,0.325857,7.65308,0.326,All
10.0065,0.326,7.67231,0.326143,All
10.0065,0.326143,7.68259,0.326286,All
10.0067,0.326286,7.68749,0.326429,All
10.0089,0.326429,7.68768,0.326571,All
10.009,0.326571,7.68824,0.326714,All
10.0091,0.326714,7.69482,0.326857,All
10.0092,0.326857,7.69482,0.327,All
10.0092,0.327,7.70422,0.327143,All
10.0092,0.327143,7.70422,0.327286,All
10.0103,0.327286,7.70422,0.327429,All
10.0106,0.327429,7.70481,0.327571,All
10.0109,0.327571,7.72196,0.327714,All
10.0112,0.327714,7.72259,0.327857,All
10.0114,0.327857,7.72337,0.328,All
10.0114,0.328,7.72337,0.328143,All
10.0125,0.328143,7.72337,0.328286,All
10.0127,0.328286,7.72337,0.328429,All
10.013,0.328429,7.73556,0.328571,All
10.0133,0.328571,7.74599,0.328714,All
10.0135,0.328714,7.74706,0.328857,All
10.0148,0.328857,7.74712,0.329,All
10.0149,0.329,7.74992,0.329143,All
10.0154,0.329143,7.75576,0.329286,All
10.0155,0.329286,7.75666,0.329429,All
10.0159,0.329429,7.76109,0.329571,All
10.0159,0.329571,7.76229,0.329714,All
10.0182,0.329714,7.76973,0.329857,All
10.0185,0.329857,7.77058,0.33,All
10.0187,0.33,7.77214,0.330143,All
10.019,0.330143,7.77713,0.330286,All
10.0201,0.330286,7.78958,0.330429,All
10.0208,0.330429,7.78958,0.330571,All
10.021,0.330571,7.78979,0.330714,All
10.0215,0.330714,7.78979,0.330857,All
10.0239,0.330857,7.79137,0.331,All
10.0239,0.331,7.79137,0.331143,All
10.024,0.331143,7.79936,0.331286,All
10.025,0.331286,7.8123,0.331429,All
10.028,0.331429,7.8123,0.331571,All
10.0301,0.331571,7.82094,0.331714,All
10.0311,0.331714,7.8234,0.331857,All
10.0315,0.331857,7.83169,0.332,All
10.0315,0.332,7.83169,0.332143,All
10.0315,0.332143,7.84092,0.332286,All
10.0315,0.332286,7.84841,0.332429,All
10.0315,0.332429,7.8487,0.332571,All
10.0319,0.332571,7.84956,0.332714,All
10.0319,0.332714,7.84956,0.332857,All
10.0319,0.332857,7.85038,0.333,All
10.0334,0.333,7.85281,0.333143,All
10.0337,0.333143,7.85842,0.333286,All
10.0337,0.333286,7.85983,0.333429,All
10.0352,0.333429,7.86094,0.333571,All
10.0355,0.333571,7.88142,0.333714,All
10.0357,0.333714,7.88445,0.333857,All
10.0359,0.333857,7.88503,0.334,All
10.0365,0.334,7.88849,0.334143,All
10.0369,0.334143,7.88849,0.334286,All
10.0369,0.334286,7.88849,0.334429,All
10.0376,0.334429,7.88849,0.334571,All
10.0377,0.334571,7.8939,0.334714,All
10.0377,0.334714,7.90504,0.334857,All
10.0407,0.334857,7.91684,0.335,All
10.0413,0.335,7.91806,0.335143,All
10.0413,0.335143,7.91999,0.335286,All
10.0413,0.335286,7.92093,0.335429,All
10.0413,0.335429,7.92093,0.335571,All
10.0413,0.335571,7.92096,0.335714,All
10.0416,0.335714,7.92571,0.335857,All
10.0434,0.335857,7.9311,0.336,All
10.0434,0.336,7.9385,0.336143,All
10.0443,0.336143,7.9451,0.336286,All
10.0448,0.336286,7.94578,0.336429,All
10.0448,0.336429,7.94918,0.336571,All
10.0455,0.336571,7.9528,0.336714,All
10.046,0.336714,7.9568,0.336857,All
10.047,0.336857,7.96509,0.337,All
10.0473,0.337,7.96509,0.337143,All
10.0473,0.337143,7.96509,0.337286,All
10.0481,0.337286,7.96509,0.337429,All
10.0488,0.337429,7.9667,0.337571,All
10.0489,0.337571,7.96836,0.337714,All
10.0506,0.337714,7.96923,0.337857,All
10.0506,0.337857,7.96923,0.338,All
10.0508,0.338,7.97259,0.338143,All
10.0514,0.338143,7.97259,0.338286,All
10.0516,0.338286,7.98597,0.338429,All
10.0532,0.338429,7.98966,0.338571,All
10.0532,0.338571,7.99616,0.338714,All
10.0558,0.338714,7.99666,0.338857,All
10.0563,0.338857,7.99798,0.339,All
10.0577,0.339,7.99798,0.339143,All
10.0577,0.339143,7.99798,0.339286,All
10.0581,0.339286,8.00522,0.339429,All
10.061,0.339429,8.009,0.339571,All
10.0612,0.339571,8.01715,0.339714,All
10.0612,0.339714,8.02165,0.339857,All
10.0616,0.339857,8.02194,0.34,All
10.0618,0.34,8.02502,0.340143,All
10.0618,0.340143,8.02536,0.340286,All
10.0618,0.340286,8.02536,0.340429,All
10.062,0.340429,8.02536,0.340571,All
10.0653,0.340571,8.02712,0.340714,All
10.0653,0.340714,8.03039,0.340857,All
10.0657,0.340857,8.03303,0.341,All
10.0661,0.341,8.03303,0.341143,All
10.0663,0.341143,8.03634,0.341286,All
10.0677,0.341286,8.03634,0.341429,All
10.0677,0.341429,8.04729,0.341571,All
10.068,0.341571,8.04989,0.341714,All
10.0684,0.341714,8.05189,0.341857,All
10.0686,0.341857,8.05952,0.342,All
10.0687,0.342,8.06432,0.342143,All
10.0689,0.342143,8.06432,0.342286,All
10.0695,0.342286,8.06463,0.342429,All
10.0695,0.342429,8.06583,0.342571,All
10.0695,0.342571,8.06583,0.342714,All
10.0697,0.342714,8.06602,0.342857,All
10.0699,0.342857,8.07106,0.343,All
10.0701,0.343,8.0736,0.343143,All
10.0708,0.343143,8.08784,0.343286,All
10.072,0.343286,8.09186,0.343429,All
10.0731,0.343429,8.09207,0.343571,All
10.0734,0.343571,8.09531,0.343714,All
10.0737,0.343714,8.11062,0.343857,All
10.0738,0.343857,8.11127,0.344,All
10.075,0.344,8.11127,0.344143,All
10.0763,0.344143,8.11367,0.344286,All
10.0764,0.344286,8.11728,0.344429,All
10.0766,0.344429,8.11966,0.344571,All
10.077,0.344571,8.12444,0.344714,All
10.0774,0.344714,8.12688,0.344857,All
10.0784,0.344857,8.14822,0.345,All
10.0816,0.345,8.14822,0.345143,All
10.0819,0.345143,8.15516,0.345286,All
10.0821,0.345286,8.15716,0.345429,All
10.0821,0.345429,8.15716,0.345571,All
10.0826,0.345571,8.15969,0.345714,All
10.0833,0.345714,8.15969,0.345857,All
10.0858,0.345857,8.16901,0.346,All
10.0858,0.346,8.16901,0.346143,All
10.0879,0.346143,8.17003,0.346286,All
10.0879,0.346286,8.17027,0.346429,All
10.0879,0.346429,8.17027,0.346571,All
10.0882,0.346571,8.17599,0.346714,All
10.0888,0.346714,8.18166,0.346857,All
10.0888,0.346857,8.19062,0.347,All
10.0897,0.347,8.21606,0.347143,All
10.09,0.347143,8.21606,0.347286,All
10.09,0.347286,8.22325,0.347429,All
10.0928,0.347429,8.22936,0.347571,All
10.0935,0.347571,8.22936,0.347714,All
10.0955,0.347714,8.23783,0.347857,All
10.0956,0.347857,8.23836,0.348,All
10.0978,0.348,8.24029,0.348143,All
10.0978,0.348143,8.24644,0.348286,All
10.0979,0.348286,8.24961,0.348429,All
10.0979,0.348429,8.25073,0.348571,All
10.1008,0.348571,8.25447,0.348714,All
10.102,0.348714,8.25447,0.348857,All
10.102,0.348857,8.25728,0.349,All
10.102,0.349,8.26384,0.349143,All
10.1025,0.349143,8.26575,0.349286,All
10.1041,0.349286,8.26613,0.349429,All
10.1041,0.349429,8.27057,0.349571,All
10.1047,0.349571,8.27147,0.349714,All
10.1048,0.349714,8.28572,0.349857,All
10.1049,0.349857,8.28572,0.35,All
10.1053,0.35,8.28572,0.350143,All
10.1064,0.350143,8.2925,0.350286,All
10.1064,0.350286,8.30079,0.350429,All
10.1069,0.350429,8.30163,0.350571,All
10.1069,0.350571,8.30765,0.350714,All
10.1069,0.350714,8.30783,0.350857,All
10.1069,0.350857,8.30913,0.351,All
10.1069,0.351,8.30962,0.351143,All
10.1078,0.351143,8.32606,0.351286,All
10.1081,0.351286,8.3271,0.351429,All
10.1095,0.351429,8.33106,0.351571,All
10.1097,0.351571,8.33367,0.351714,All
10.1103,0.351714,8.33535,0.351857,All
10.1106,0.351857,8.33686,0.352,All
10.1112,0.352,8.34229,0.352143,All
10.1115,0.352143,8.34229,0.352286,All
10.113,0.352286,8.3426,0.352429,All
10.113,0.352429,8.3426,0.352571,All
10.113,0.352571,8.3426,0.352714,All
10.1133,0.352714,8.34287,0.352857,All
10.1135,0.352857,8.34441,0.353,All
10.114,0.353,8.35332,0.353143,All
10.1154,0.353143,8.35395,0.353286,All
10.1156,0.353286,8.35395,0.353429,All
10.116,0.353429,8.35395,0.353571,All
10.1176,0.353571,8.35395,0.353714,All
10.1178,0.353714,8.35395,0.353857,All
10.1178,0.353857,8.35592,0.354,All
10.1181,0.354,8.36045,0.354143,All
10.1183,0.354143,8.3656,0.354286,All
10.1194,0.354286,8.3656,0.354429,All
10.1196,0.354429,8.36778,0.354571,All
10.1196,0.354571,8.36778,0.354714,All
10.12,0.354714,8.36778,0.354857,All
10.1212,0.354857,8.36778,0.355,All
10.1212,0.355,8.36885,0.355143,All
10.1212,0.355143,8.37738,0.355286,All
10.1226,0.355286,8.38473,0.355429,All
10.1226,0.355429,8.38665,0.355571,All
10.1242,0.355571,8.38665,0.355714,All
10.1242,0.355714,8.38825,0.355857,All
10.1243,0.355857,8.39857,0.356,All
10.126,0.356,8.39857,0.356143,All
10.1294,0.356143,8.40095,0.356286,All
10.1303,0.356286,8.40348,0.356429,All
10.1304,0.356429,8.40703,0.356571,All
10.1304,0.356571,8.40956,0.356714,All
10.1304,0.356714,8.41454,0.356857,All
10.1309,0.356857,8.43714,0.357,All
10.131,0.357,8.43714,0.357143,All
10.1322,0.357143,8.43725,0.357286,All
10.1358,0.357286,8.43775,0.357429,All
10.1367,0.357429,8.44368,0.357571,All
10.137,0.357571,8.4441,0.357714,All
10.1378,0.357714,8.44543,0.357857,All
10.138,0.357857,8.44731,0.358,All
10.1383,0.358,8.44771,0.358143,All
10.1386,0.358143,8.44771,0.358286,All
10.1389,0.358286,8.45531,0.358429,All
10.1392,0.358429,8.45841,0.358571,All
10.1392,0.358571,8.45892,0.358714,All
10.1392,0.358714,8.45892,0.358857,All
10.1394,0.358857,8.46224,0.359,All
10.1394,0.359,8.46626,0.359143,All
10.1406,0.359143,8.46626,0.359286,All
10.1406,0.359286,8.4727,0.359429,All
10.1407,0.359429,8.47374,0.359571,All
10.1415,0.359571,8.47759,0.359714,All
10.1426,0.359714,8.48054,0.359857,All
10.1428,0.359857,8.49052,0.36,All
10.1433,0.36,8.49492,0.360143,All
10.1433,0.360143,8.49503,0.360286,All
10.1433,0.360286,8.5045,0.360429,All
10.1435,0.360429,8.51201,0.360571,All
10.1439,0.360571,8.51389,0.360714,All
10.1445,0.360714,8.5168,0.360857,All
10.145,0.360857,8.53256,0.361,All
10.1457,0.361,8.53406,0.361143,All
10.1473,0.361143,8.54298,0.361286,All
10.1482,0.361286,8.54483,0.361429,All
10.1482,0.361429,8.54483,0.361571,All
10.1491,0.361571,8.54724,0.361714,All
10.1493,0.361714,8.54724,0.361857,All
10.1493,0.361857,8.54724,0.362,All
10.152,0.362,8.54725,0.362143,All
10.152,0.362143,8.55055,0.362286,All
10.152,0.362286,8.55352,0.362429,All
10.1537,0.362429,8.55808,0.362571,All
10.1537,0.362571,8.56549,0.362714,All
10.1552,0.362714,8.57209,0.362857,All
10.1552,0.362857,8.57562,0.363,All
10.1555,0.363,8.57641,0.363143,All
10.159,0.363143,8.57641,0.363286,All
10.1592,0.363286,8.57753,0.363429,All
10.1592,0.363429,8.58781,0.363571,All
10.1607,0.363571,8.59237,0.363714,All
10.1612,0.363714,8.59261,0.363857,All
10.1618,0.363857,8.59261,0.364,All
10.1618,0.364,8.59261,0.364143,All
10.1618,0.364143,8.59261,0.364286,All
10.1638,0.364286,8.59261,0.364429,All
10.1642,0.364429,8.59386,0.364571,All
10.1652,0.364571,8.5956,0.364714,All
10.1652,0.364714,8.59628,0.364857,All
10.1652,0.364857,8.59628,0.365,All
10.166,0.365,8.59629,0.365143,All
10.1663,0.365143,8.60055,0.365286,All
10.1665,0.365286,8.60328,0.365429,All
10.1665,0.365429,8.60551,0.365571,All
10.1665,0.365571,8.61024,0.365714,All
10.1665,0.365714,8.61024,0.365857,All
10.1665,0.365857,8.61024,0.366,All
10.1665,0.366,8.61226,0.366143,All
10.169,0.366143,8.61902,0.366286,All
10.1698,0.366286,8.6247,0.366429,All
10.1711,0.366429,8.6267,0.366571,All
10.1728,0.366571,8.62782,0.366714,All
10.1732,0.366714,8.629,0.366857,All
10.1734,0.366857,8.63888,0.367,All
10.1746,0.367,8.63903,0.367143,All
10.1746,0.367143,8.63962,0.367286,All
10.175,0.367286,8.64012,0.367429,All
10.1755,0.367429,8.64045,0.367571,All
10.1755,0.367571,8.6423,0.367714,All
10.1758,0.367714,8.64337,0.367857,All
10.1772,0.367857,8.64337,0.368,All
10.1772,0.368,8.64346,0.368143,All
10.1781,0.368143,8.64635,0.368286,All
10.1788,0.368286,8.65059,0.368429,All
10.1803,0.368429,8.652,0.368571,All
10.1803,0.368571,8.65606,0.368714,All
10.1803,0.368714,8.66342,0.368857,All
10.1807,0.368857,8.66342,0.369,All
10.1812,0.369,8.66563,0.369143,All
10.1821,0.369143,8.66802,0.369286,All
10.1822,0.369286,8.6804,0.369429,All
10.1843,0.369429,8.68596,0.369571,All
10.1846,0.369571,8.68754,0.369714,All
10.1854,0.369714,8.70169,0.369857,All
10.1867,0.369857,8.71422,0.37,All
10.1868,0.37,8.71779,0.370143,All
10.1868,0.370143,8.71976,0.370286,All
10.1868,0.370286,8.71976,0.370429,All
10.1877,0.370429,8.73043,0.370571,All
10.1891,0.370571,8.73278,0.370714,All
10.1891,0.370714,8.73547,0.370857,All
10.1894,0.370857,8.7374,0.371,All
10.1894,0.371,8.73971,0.371143,All
10.1894,0.371143,8.73971,0.371286,All
10.1895,0.371286,8.74089,0.371429,All
10.1911,0.371429,8.74201,0.371571,All
10.1913,0.371571,8.74528,0.371714,All
10.1917,0.371714,8.74528,0.371857,All
10.1924,0.371857,8.74528,0.372,All
10.1924,0.372,8.7516,0.372143,All
10.1927,0.372143,8.76384,0.372286,All
10.1931,0.372286,8.76384,0.372429,All
10.1931,0.372429,8.78565,0.372571,All
10.1937,0.372571,8.78565,0.372714,All
10.1953,0.372714,8.78565,0.372857,All
10.1953,0.372857,8.78814,0.373,All
10.1954,0.373,8.78938,0.373143,All
10.1965,0.373143,8.78967,0.373286,All
10.1965,0.373286,8.78977,0.373429,All
10.1979,0.373429,8.80291,0.373571,All
10.1984,0.373571,8.80717,0.373714,All
10.1987,0.373714,8.80907,0.373857,All
10.1995,0.373857,8.81198,0.374,All
10.1997,0.374,8.82119,0.374143,All
10.2001,0.374143,8.82309,0.374286,All
10.2014,0.374286,8.83086,0.374429,All
10.2014,0.374429,8.83136,0.374571,All
10.2037,0.374571,8.84546,0.374714,All
10.2038,0.374714,8.84836,0.374857,All
10.2038,0.374857,8.8524,0.375,All
10.2038,0.375,8.85324,0.375143,All
10.2056,0.375143,8.85549,0.375286,All
10.2057,0.375286,8.85591,0.375429,All
10.2063,0.375429,8.86414,0.375571,All
10.2065,0.375571,8.86622,0.375714,All
10.2071,0.375714,8.86622,0.375857,All
10.2076,0.375857,8.86622,0.376,All
10.2086,0.376,8.86843,0.376143,All
10.2108,0.376143,8.88032,0.376286,All
10.2111,0.376286,8.88037,0.376429,All
10.2114,0.376429,8.88037,0.376571,All
10.2117,0.376571,8.88281,0.376714,All
10.2119,0.376714,8.88402,0.376857,All
10.212,0.376857,8.88757,0.377,All
10.2127,0.377,8.88757,0.377143,All
10.2127,0.377143,8.89261,0.377286,All
10.2142,0.377286,8.89592,0.377429,All
10.2143,0.377429,8.90028,0.377571,All
10.2147,0.377571,8.90897,0.377714,All
10.2147,0.377714,8.91832,0.377857,All
10.2151,0.377857,8.91832,0.378,All
10.2151,0.378,8.91832,0.378143,All
10.2159,0.378143,8.91832,0.378286,All
10.2161,0.378286,8.91832,0.378429,All
10.2165,0.378429,8.91852,0.378571,All
10.2165,0.378571,8.92027,0.378714,All
10.2165,0.378714,8.92362,0.378857,All
10.2165,0.378857,8.92362,0.379,All
10.2166,0.379,8.92362,0.379143,All
10.2166,0.379143,8.92552,0.379286,All
10.2167,0.379286,8.92552,0.379429,All
10.2169,0.379429,8.92907,0.379571,All
10.2186,0.379571,8.93438,0.379714,All
10.2196,0.379714,8.93725,0.379857,All
10.2196,0.379857,8.93965,0.38,All
10.2196,0.38,8.93965,0.380143,All
10.2202,0.380143,8.94073,0.380286,All
10.2205,0.380286,8.94274,0.380429,All
10.2212,0.380429,8.94274,0.380571,All
10.2212,0.380571,8.94344,0.380714,All
10.2212,0.380714,8.94434,0.380857,All
10.2239,0.380857,8.94434,0.381,All
10.2243,0.381,8.95308,0.381143,All
10.2247,0.381143,8.95316,0.381286,All
10.2257,0.381286,8.95387,0.381429,All
10.2264,0.381429,8.95387,0.381571,All
10.2269,0.381571,8.95516,0.381714,All
10.2272,0.381714,8.95577,0.381857,All
10.2286,0.381857,8.96687,0.382,All
