iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,p_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
637,839.861,1,5.159,20.9208,5.62445,25.3947,0.0414134,0.250935,0.23936,0.69218,0.219681,0.278638,0.067571
638,842.659,1,5.1299,21.2391,5.41839,25.884,0.0408957,0.258674,0.233299,0.674654,0.222952,0.278658,0.0678709
639,835.073,1,5.12285,20.9754,5.34257,25.4791,0.0408957,0.252323,0.227392,0.694434,0.217307,0.272571,0.0674913
640,833.657,1,5.14295,21.2392,5.3638,25.8457,0.0424293,0.251936,0.225239,0.676851,0.211805,0.27794,0.0665985
641,832.193,1,5.15177,21.3108,5.402,25.7238,0.0434901,0.251692,0.229251,0.659713,0.240079,0.276043,0.0643286
642,829.662,1,5.13068,21.3924,5.04211,26.6763,0.0410437,0.250298,0.223446,0.649086,0.241528,0.277112,0.0641284
643,830.867,1,5.14071,21.281,5.30112,26.4389,0.0418133,0.254231,0.217788,0.660508,0.235412,0.283454,0.0637253
644,837.58,1,5.17997,21.0265,5.84829,26.4045,0.0449493,0.253513,0.237018,0.761947,0.229451,0.277359,0.065629
645,833.786,1,5.15566,20.5613,5.94351,27.0942,0.0432637,0.263327,0.231017,0.742654,0.223641,0.285999,0.0623475
646,825.744,1,5.1457,21.0822,5.84333,26.7537,0.0448861,0.262068,0.235042,0.76341,0.217979,0.280963,0.0615293
647,835.972,1,5.14248,20.7566,5.65844,27.3285,0.0448861,0.269137,0.22909,0.74408,0.212459,0.283599,0.0639738
648,842.199,1,5.1471,20.9595,5.66648,27.9885,0.040117,0.268187,0.22329,0.72524,0.228461,0.277325,0.0672333
649,845.101,1,5.14008,20.4943,5.78861,27.5273,0.0451316,0.264438,0.218517,0.711756,0.242483,0.283709,0.065981
650,842.75,1,5.15279,20.4813,5.88481,28.0225,0.0392081,0.258949,0.228559,0.711915,0.254323,0.273436,0.0670332
651,844.301,1,5.11809,20.8498,5.70453,27.5587,0.0453343,0.264023,0.240609,0.712467,0.247883,0.276719,0.0662749
652,831.46,1,5.12853,20.8537,5.49665,26.2324,0.0447676,0.257338,0.234516,0.694427,0.241606,0.28273,0.0629612
653,834.426,1,5.13801,20.8345,5.76089,26.4649,0.042809,0.259349,0.232169,0.703398,0.241414,0.282132,0.0625791
654,830.399,1,5.15043,21.5707,5.25707,26.7036,0.0449495,0.264154,0.229618,0.685588,0.235301,0.282904,0.0623972
655,823.204,1,5.15815,21.2729,5.58892,27.783,0.0421402,0.268651,0.231132,0.686478,0.229343,0.285384,0.0605907
656,822.641,1,5.11907,21.1931,5.45337,26.3067,0.043457,0.263676,0.225279,0.680796,0.223536,0.284801,0.0603232
657,826.791,1,5.10877,21.5181,5.08017,27.0343,0.0391113,0.267258,0.223404,0.666325,0.217876,0.284903,0.0612986
658,831.036,1,5.12856,21.635,5.02721,27.0753,0.0420447,0.260491,0.226355,0.653148,0.227917,0.28318,0.0627386
659,832.718,1,5.15171,21.6433,5.12788,27.3702,0.0415191,0.253895,0.22327,0.660637,0.26561,0.276722,0.0638463
660,838.565,1,5.09484,21.3569,5.06628,27.241,0.0446331,0.253888,0.220916,0.643909,0.258884,0.282623,0.0647443
661,833.236,1,5.11676,21.2736,5.2263,27.7475,0.0418435,0.263825,0.241819,0.638376,0.252329,0.280761,0.0632706
662,833.656,1,5.11221,21.6113,5.16271,28.4843,0.0444587,0.264765,0.235786,0.622212,0.24594,0.28018,0.0642338
663,834.386,1,5.10125,21.2967,5.57551,28.9345,0.0422358,0.269861,0.229816,0.639285,0.265807,0.283368,0.0622198
664,839.407,1,5.1376,21.546,5.19667,29.6918,0.0443476,0.263028,0.252481,0.623098,0.272155,0.277802,0.0648468
665,845.152,1,5.14412,21.4625,5.14497,28.3972,0.041853,0.265864,0.246088,0.613689,0.293502,0.283178,0.0647326
666,835.888,1,5.117,21.6889,5.1055,28.9247,0.041853,0.264316,0.239857,0.62058,0.286071,0.277217,0.0642679
667,837.826,1,5.11544,22.3053,4.85405,29.7524,0.0452536,0.259963,0.238256,0.604866,0.278827,0.276583,0.0651291
668,829.005,1,5.13356,21.8741,4.81007,29.9107,0.0435566,0.263152,0.24684,0.654783,0.271767,0.279239,0.0618726
669,836.665,1,5.12605,22.0612,4.99974,29.1755,0.0479122,0.263288,0.24059,0.657721,0.278165,0.278027,0.0630382
670,839.393,1,5.11188,21.6986,4.95152,28.3609,0.0461155,0.260087,0.234498,0.670662,0.271122,0.279693,0.0653382
671,840.172,1,5.09291,21.8161,5.01647,28.69,0.0432333,0.263128,0.22856,0.653681,0.264257,0.278869,0.0658012
672,841.366,1,5.1277,22.0762,4.7236,28.9502,0.0440439,0.258081,0.24489,0.637129,0.257566,0.279848,0.0676572
673,836.903,1,5.12264,22.0484,5.01464,28.6665,0.0539538,0.263266,0.23869,0.620997,0.251044,0.275126,0.0666399
674,833.546,1,5.13903,21.5342,5.07997,29.2567,0.0461979,0.261383,0.232646,0.605273,0.244688,0.280323,0.0648834
675,831.591,1,5.14424,22.0207,4.95033,28.7881,0.0444655,0.260555,0.238374,0.589947,0.238492,0.279442,0.064724
676,831.284,1,5.12247,21.8193,4.86351,27.2425,0.046133,0.259658,0.232338,0.620859,0.232453,0.283185,0.0641166
677,835.462,1,5.13649,21.7636,4.91714,28.2886,0.0458446,0.25439,0.226455,0.629025,0.226568,0.278627,0.0667802
678,840.244,1,5.11879,21.1924,5.15829,28.1635,0.0435524,0.252661,0.235017,0.661792,0.220831,0.276351,0.0680722
679,837.577,1,5.13392,21.3748,5.40718,29.6463,0.0421914,0.261414,0.229066,0.705238,0.215239,0.280171,0.0655048
680,826.65,1,5.11709,21.7286,5.22618,29.2862,0.0400818,0.261539,0.223266,0.687381,0.209789,0.279827,0.0636577
681,830.056,1,5.12681,21.4189,5.28759,29.3632,0.043589,0.255634,0.217613,0.709779,0.204477,0.275289,0.0654706
682,830.981,1,5.1661,21.2121,5.59595,27.8676,0.0397749,0.255987,0.22252,0.744896,0.216801,0.27915,0.0631466
683,825.888,1,5.12433,20.9665,5.50524,26.9076,0.0407693,0.258796,0.227488,0.73318,0.211312,0.280195,0.0626035
684,834.509,1,5.09709,21.0506,5.06433,28.1578,0.0412789,0.265087,0.228423,0.721504,0.205961,0.284671,0.0636345
685,835.675,1,5.14113,21.2191,5.45334,28.2333,0.039215,0.264927,0.229393,0.750983,0.200746,0.279662,0.0649218
686,825.679,1,5.12578,21.1733,5.39786,28.6546,0.0416659,0.263428,0.223584,0.731968,0.195663,0.281436,0.0638318
687,826.09,1,5.14892,21.4609,5.41783,28.0466,0.0437492,0.259878,0.217923,0.713434,0.191183,0.279958,0.0635882
688,824.623,1,5.15034,21.566,5.27446,28.0222,0.040468,0.255031,0.226901,0.695369,0.186343,0.280421,0.0648574
689,830.4,1,5.1467,21.3322,5.46637,28.4575,0.0424914,0.255736,0.222786,0.677762,0.186068,0.2783,0.06623
690,826.558,1,5.17424,21.4263,5.5495,27.5943,0.0416947,0.257719,0.217145,0.713762,0.181357,0.277748,0.0649078
691,827.387,1,5.15939,21.124,5.75368,27.9311,0.0416947,0.259464,0.23215,0.746469,0.188934,0.278069,0.0629622
692,823.506,1,5.15421,20.8335,5.62861,26.5836,0.0437795,0.259638,0.226271,0.750021,0.198005,0.284391,0.060169
693,821.771,1,5.13472,20.5747,5.42333,25.6427,0.0454212,0.260535,0.234971,0.73103,0.192991,0.286587,0.0598546
694,823.543,1,5.15244,20.8279,5.81449,26.2603,0.0417307,0.261029,0.23054,0.726105,0.190156,0.279704,0.0615428
695,828.116,1,5.12451,20.5751,5.7838,26.4417,0.0438173,0.257749,0.234672,0.746632,0.200577,0.280206,0.0620582
696,826.684,1,5.15107,20.3139,6.01389,26.7645,0.0440911,0.257592,0.235343,0.787823,0.204397,0.283107,0.0602909
697,834.481,1,5.16907,20.3905,6.28953,26.5974,0.039682,0.255908,0.235202,0.80888,0.227764,0.279697,0.0624648
698,829.912,1,5.17076,20.277,6.26233,26.3782,0.0409221,0.254208,0.229247,0.818795,0.225716,0.2812,0.0610106
699,829.74,1,5.13593,20.1671,6.15385,26.1074,0.0414336,0.255254,0.223442,0.798063,0.253283,0.281339,0.0606305
700,834.608,1,5.14713,20.5263,6.25578,26.3712,0.0393619,0.259254,0.221558,0.777855,0.246869,0.279477,0.062936
701,839.148,1,5.15767,20.7147,6.07725,26.9367,0.041822,0.256283,0.238939,0.781126,0.245413,0.279892,0.0634225
702,836.232,1,5.15136,20.4213,6.15453,27.4389,0.0507092,0.259047,0.232889,0.761347,0.239199,0.277636,0.0647524
703,837.819,1,5.15861,20.1602,6.14351,26.4209,0.0386658,0.255857,0.228901,0.745634,0.236029,0.279363,0.0642984
704,832.348,1,5.15542,20.5329,6.11145,26.5112,0.0418074,0.249494,0.223105,0.727643,0.248931,0.280326,0.0624529
705,832.866,1,5.16164,21.0633,5.87318,26.4465,0.039717,0.255695,0.241115,0.742144,0.256104,0.278654,0.0616833
706,839.069,1,5.16838,20.757,5.78223,25.7306,0.0402135,0.257479,0.256203,0.723353,0.249994,0.27688,0.0639407
707,842.052,1,5.17962,20.734,5.83113,25.6286,0.0412188,0.256905,0.267321,0.766176,0.259585,0.280566,0.0628206
708,842.592,1,5.15677,20.4563,5.71224,25.3284,0.0401883,0.251244,0.260553,0.746776,0.25508,0.282722,0.0638866
709,833.172,1,5.12371,20.8328,5.42223,24.4421,0.0421977,0.253862,0.253955,0.727867,0.257822,0.279265,0.0621485
710,831.335,1,5.12803,21.208,5.30278,23.6764,0.0432527,0.25433,0.256,0.709437,0.269605,0.280853,0.060638
711,835.307,1,5.11982,21.0525,5.31333,24.5684,0.04109,0.252553,0.253002,0.691474,0.262778,0.277036,0.064592
712,827.332,1,5.12624,21.1674,5.41732,24.9066,0.0403196,0.2557,0.257511,0.691449,0.256124,0.281176,0.0613624
713,827.879,1,5.13314,20.9876,5.24451,25.2386,0.0403196,0.254963,0.270045,0.673942,0.249639,0.282855,0.0595073
714,829.126,1,5.14391,20.7899,5.64664,25.2338,0.0428396,0.256207,0.263208,0.669614,0.243318,0.281043,0.0614798
715,834.011,1,5.14643,20.7488,5.63502,23.963,0.0417686,0.252062,0.259092,0.68662,0.237157,0.28856,0.0608175
716,831.355,1,5.12329,21.0476,5.48939,24.2988,0.0469897,0.250764,0.252532,0.669235,0.243928,0.282857,0.0614277
717,818.606,1,5.14288,21.0441,5.31364,24.1729,0.041116,0.247927,0.246138,0.652289,0.237752,0.281751,0.0598647
718,819.544,1,5.12466,21.0338,5.17253,25.7076,0.0416299,0.254161,0.240983,0.635773,0.231732,0.281718,0.0599915
719,820.279,1,5.116,21.4244,5.02194,26.6669,0.0416299,0.260196,0.238334,0.619675,0.234341,0.283927,0.0590865
720,820.268,1,5.14589,21.8242,5.19626,27.0386,0.0426707,0.257036,0.239919,0.609829,0.228407,0.280076,0.0610734
721,823.378,1,5.14442,21.8128,5.11641,29.0635,0.0437374,0.25749,0.23961,0.594387,0.222624,0.282331,0.0620861
722,829.38,1,5.13099,21.7944,5.05509,29.3452,0.0456509,0.257224,0.233543,0.588491,0.220126,0.285733,0.0627959
723,825.804,1,5.13438,21.5307,5.23107,29.1013,0.0419418,0.256394,0.227629,0.619241,0.225831,0.278025,0.0633415
724,834.682,1,5.12762,21.696,5.25345,27.9927,0.046136,0.260637,0.234137,0.606494,0.276579,0.282454,0.0625585
725,835.497,1,5.1261,21.7149,5.38699,28.2832,0.046136,0.261781,0.228208,0.617516,0.269576,0.277805,0.0646217
726,840.501,1,5.10955,21.3735,5.20187,27.7344,0.046136,0.255152,0.22243,0.60188,0.272982,0.280107,0.0667483
727,844.085,1,5.16004,21.842,5.22872,27.4194,0.046136,0.258769,0.261438,0.58664,0.26607,0.282543,0.0669894
728,843.018,1,5.14327,21.9759,5.36121,26.7862,0.0513263,0.254795,0.254818,0.580432,0.26902,0.278426,0.0665498
729,850.536,1,5.17611,20.9869,5.75302,26.4812,0.0420234,0.262423,0.260344,0.607853,0.290468,0.281987,0.0665628
730,842.511,1,5.18431,21.3453,5.68966,28.1711,0.043074,0.255779,0.253752,0.672498,0.283113,0.276972,0.0660776
731,839.529,1,5.17069,21.2742,5.72867,28.382,0.0411895,0.256329,0.247327,0.666363,0.275945,0.274885,0.0669019
732,837.854,1,5.17237,21.7701,5.68693,28.8224,0.0463382,0.25982,0.241064,0.649491,0.271275,0.277223,0.065168
733,834.03,1,5.14967,21.688,5.39516,28.968,0.0437317,0.255812,0.23496,0.633045,0.264406,0.276855,0.06503
734,826.014,1,5.13663,21.5515,5.39064,27.0392,0.0448249,0.255873,0.229011,0.617016,0.257711,0.276154,0.0632825
735,835.362,1,5.18045,21.6455,5.47586,26.6001,0.0462257,0.252453,0.223212,0.610393,0.286899,0.281251,0.0636388
736,832.121,1,5.13904,21.3565,5.36601,26.3842,0.042181,0.247362,0.224784,0.625491,0.279635,0.278752,0.0631602
737,834.095,1,5.14802,21.256,5.50026,25.8323,0.0408628,0.254895,0.219092,0.678173,0.28521,0.284078,0.0617079
738,839.481,1,5.17504,21.1896,5.46919,25.286,0.0408628,0.253639,0.230534,0.735684,0.294151,0.278996,0.0630643
739,833.166,1,5.14551,20.9757,5.52384,26.826,0.041629,0.254221,0.230478,0.762806,0.286703,0.282123,0.0613651
740,836.269,1,5.12828,20.9288,5.58304,26.8305,0.0411086,0.258692,0.224643,0.775064,0.279444,0.28076,0.0630859
741,834.776,1,5.14069,20.8897,5.57336,27.3731,0.0411086,0.256058,0.220375,0.768428,0.280171,0.28113,0.0614661
742,839.613,1,5.12922,20.7622,5.41413,27.0563,0.0436779,0.256753,0.221669,0.748971,0.273077,0.28157,0.06431
743,838.049,1,5.14211,21.1703,5.42781,27.254,0.0431319,0.256797,0.224519,0.730007,0.266163,0.280875,0.0645788
744,830.211,1,5.12007,20.8796,5.89543,27.0727,0.0401666,0.254358,0.230486,0.777846,0.259423,0.279001,0.0615515
745,835.93,1,5.14261,20.5209,5.95211,27.5216,0.0414218,0.255031,0.236624,0.758151,0.252855,0.281069,0.0627602
746,842.326,1,5.14921,20.5268,5.8261,27.5915,0.0398685,0.258354,0.230633,0.77341,0.271842,0.282127,0.0634979
747,841.883,1,5.15694,20.5764,5.82754,26.9661,0.0383734,0.261264,0.232772,0.764473,0.264959,0.288229,0.0626493
748,840.702,1,5.14198,20.9334,5.96928,26.7008,0.0388531,0.259569,0.226878,0.822016,0.269856,0.284365,0.0621416
749,829.695,1,5.12986,20.7899,5.79123,25.7673,0.0398244,0.259971,0.221133,0.801202,0.263023,0.279438,0.0619743
750,831.247,1,5.16294,20.5962,6.04329,26.6722,0.0398244,0.253389,0.215534,0.780915,0.256363,0.275082,0.063992
751,837.18,1,5.17701,20.3509,6.2643,25.1686,0.0425624,0.254642,0.210077,0.761142,0.249872,0.280294,0.0651344
752,842.242,1,5.18506,20.1446,6.29606,24.2261,0.0414983,0.255188,0.209361,0.773286,0.243545,0.278912,0.066289
753,856.109,1,5.17684,20.1989,6.16132,24.9713,0.0389047,0.261385,0.209429,0.753706,0.242019,0.282471,0.0708311
754,849.428,1,5.17689,20.5169,6.3555,24.6618,0.0384184,0.257204,0.221119,0.734622,0.235891,0.280043,0.0699685
755,846.788,1,5.19164,20.597,6.38332,24.6433,0.0422602,0.250692,0.231348,0.716021,0.241388,0.27256,0.0698933
756,846.487,1,5.1572,20.6625,6.0464,25.243,0.0393548,0.255485,0.249023,0.697891,0.235276,0.28069,0.0680306
757,842.106,1,5.18287,21.1163,5.74307,27.3129,0.0393548,0.249016,0.242717,0.689581,0.236182,0.279962,0.0663934
758,842.483,1,5.15007,21.1499,5.69159,26.6486,0.0432903,0.255929,0.243206,0.67212,0.230202,0.277927,0.0672621
759,835.744,1,5.14991,21.1341,5.45787,26.0508,0.039773,0.256937,0.237047,0.663431,0.224373,0.280393,0.0656622
760,824.96,1,5.17504,21.7363,5.2084,26.2097,0.0412644,0.256426,0.231045,0.646633,0.218692,0.277825,0.0644121
761,835.404,1,5.16759,21.7992,5.07854,25.4005,0.0392012,0.260781,0.225195,0.632497,0.214536,0.278204,0.0664638
762,833.502,1,5.14918,21.5055,5.31624,25.648,0.0414063,0.262634,0.234849,0.676955,0.224755,0.275047,0.0647315
763,831.981,1,5.14725,21.4381,5.47266,26.4017,0.0419239,0.26102,0.239521,0.663228,0.222903,0.279136,0.0634115
764,832.821,1,5.13147,20.799,5.47286,26.1739,0.0413998,0.259633,0.240277,0.646434,0.217259,0.283809,0.0636061
765,838.068,1,5.12447,21.1171,5.32068,26.7991,0.0421761,0.267576,0.234881,0.636377,0.211758,0.285977,0.0652548
766,823.974,1,5.14402,21.1391,5.52255,27.513,0.0427033,0.260801,0.228934,0.620264,0.206396,0.28154,0.0632218
767,835.835,1,5.1461,20.8298,5.60663,28.2318,0.0416357,0.265808,0.223137,0.604558,0.20117,0.284443,0.0666501
768,835.427,1,5.12508,20.7811,5.33397,27.4761,0.0392937,0.259078,0.217487,0.652727,0.196076,0.280462,0.0689318
769,843.2,1,5.13881,20.7297,5.43507,26.8601,0.0412584,0.252518,0.21198,0.661749,0.199653,0.28017,0.0698164
770,840.082,1,5.13336,20.67,5.54456,26.8592,0.0412584,0.25844,0.222707,0.674654,0.195118,0.2843,0.0668883
771,833.419,1,5.13814,20.8156,5.42897,26.6824,0.0402269,0.25904,0.229743,0.657571,0.190178,0.281925,0.0664311
772,831.334,1,5.11136,20.9494,5.46839,27.637,0.0412326,0.254987,0.23844,0.640921,0.185362,0.279104,0.0665352
773,837.681,1,5.14758,21.102,5.43997,27.9239,0.0402018,0.254199,0.232403,0.629005,0.199975,0.276447,0.0685237
774,827.69,1,5.13565,21.4834,5.09443,27.2989,0.0422118,0.250482,0.226518,0.613078,0.194912,0.275287,0.0674024
775,830.159,1,5.13102,21.6476,4.94444,27.0162,0.0474883,0.257026,0.232135,0.597555,0.194567,0.279612,0.0654202
776,836.234,1,5.12647,21.5569,4.93443,26.7975,0.0439267,0.256776,0.226258,0.608448,0.199683,0.27806,0.0677498
777,834.33,1,5.11856,21.745,5.09365,27.1952,0.0414558,0.260555,0.22601,0.593041,0.194627,0.279085,0.0674149
778,836.658,1,5.12156,21.9904,4.98933,27.8594,0.0422331,0.262627,0.220287,0.60724,0.189699,0.28053,0.0683834
779,830.336,1,5.13702,21.9279,4.98773,27.4223,0.0432889,0.261364,0.21471,0.591864,0.184896,0.27857,0.0679204
780,835.562,1,5.19406,21.5388,5.37081,26.9642,0.0411245,0.254747,0.232376,0.603445,0.187918,0.273725,0.0691005
781,838.087,1,5.14342,22.056,5.09009,27.5349,0.0439518,0.253053,0.244358,0.60753,0.18316,0.273613,0.0703828
782,836.714,1,5.15611,21.7555,4.90714,27.2734,0.0420289,0.259434,0.23817,0.593143,0.178523,0.280747,0.069112
783,829.635,1,5.16376,21.8848,4.99526,26.4774,0.0441304,0.2586,0.236215,0.621728,0.174683,0.281986,0.0656564
784,815.249,1,5.14424,21.9819,4.90248,27.6061,0.0452336,0.257676,0.230234,0.605986,0.17026,0.281837,0.0623735
785,824.983,1,5.16756,22.0653,4.89716,27.1506,0.0426892,0.254999,0.248597,0.590642,0.165949,0.274762,0.06643
786,818.2,1,5.17746,21.7982,5.48237,26.9833,0.0437565,0.253789,0.242302,0.656347,0.161747,0.271166,0.065872
787,818.245,1,5.15245,21.3568,5.2741,26.6861,0.0437565,0.258055,0.24135,0.639728,0.159,0.273792,0.0638397
788,822.865,1,5.17144,21.7353,5.16836,26.8593,0.0467647,0.254773,0.250278,0.675109,0.154974,0.27681,0.0640787
789,817.017,1,5.14743,22.0233,4.90259,27.106,0.0479338,0.261034,0.246638,0.658015,0.15105,0.278809,0.0626197
790,818.742,1,5.11582,21.817,4.76429,25.9771,0.0467355,0.261771,0.240393,0.641353,0.150232,0.285294,0.0623085
791,810.767,1,5.1438,21.855,5.07567,26.284,0.045275,0.256268,0.234306,0.625114,0.151517,0.27942,0.0612948
792,817.508,1,5.131,21.8218,4.94678,25.8747,0.045275,0.25987,0.228374,0.645055,0.14768,0.284988,0.0619988
793,819.004,1,5.18122,21.694,5.48559,25.6999,0.0424453,0.259647,0.222591,0.697792,0.143941,0.283708,0.0633535
794,815.546,1,5.16594,21.3768,5.43018,25.2877,0.0445676,0.25821,0.216955,0.680123,0.140296,0.280734,0.0632458
795,817.695,1,5.16987,21.7131,5.21076,25.3117,0.0462389,0.25891,0.211462,0.662902,0.136744,0.283198,0.0661005
796,817.832,1,5.13191,20.9129,5.36051,25.6253,0.039881,0.254001,0.215238,0.697693,0.155472,0.279011,0.0629079
797,816.133,1,5.14249,20.9575,5.49357,25.9103,0.0408781,0.258364,0.214469,0.740314,0.151535,0.286063,0.0606807
798,826.959,1,5.13549,20.8842,5.69,25.5485,0.042922,0.252757,0.210958,0.76607,0.159854,0.284062,0.06385
799,822.955,1,5.13528,20.6219,5.58964,25.4877,0.042922,0.252669,0.208524,0.769927,0.155806,0.283216,0.0631955
800,825.33,1,5.11803,20.7813,5.60725,25.8512,0.0407759,0.251992,0.217061,0.750432,0.171945,0.278497,0.0639806
801,824.473,1,5.11749,20.5281,5.52658,25.2754,0.0412856,0.255477,0.211565,0.7753,0.167591,0.282661,0.0632801
802,822.564,1,5.16065,20.4766,5.94821,24.6001,0.0418016,0.259315,0.206208,0.764641,0.163348,0.286414,0.0627598
803,819.724,1,5.157,21.078,6.0614,24.858,0.0436304,0.256671,0.200986,0.74528,0.16763,0.277346,0.0637394
804,824.743,1,5.16532,20.3498,6.09427,24.9881,0.0403582,0.257754,0.215402,0.752176,0.163385,0.276728,0.0652272
805,824.398,1,5.17337,20.3799,6.34547,25.5014,0.0418716,0.259096,0.218043,0.73313,0.159248,0.280476,0.0648315
806,826.839,1,5.18038,20.5958,6.00115,25.6636,0.0429184,0.259524,0.212523,0.753847,0.155216,0.28309,0.0648687
807,821.451,1,5.15714,20.6439,5.9372,25.4965,0.0415772,0.256133,0.23211,0.734759,0.151286,0.275301,0.065314
808,830.367,1,5.16806,20.7855,5.90112,26.1498,0.0478138,0.254729,0.231403,0.716155,0.148912,0.280692,0.0659777
809,828.493,1,5.17404,20.9725,5.8998,26.0003,0.0442277,0.260679,0.226907,0.698021,0.145142,0.278004,0.0675932
810,824.253,1,5.14977,21.3559,5.4859,26.6198,0.0414635,0.257863,0.226542,0.680347,0.161838,0.277947,0.0649644
811,824.2,1,5.1618,21.0502,5.54352,25.7879,0.0430184,0.255649,0.220806,0.693249,0.174378,0.278085,0.0641361
812,824.958,1,5.18053,21.3231,5.42951,25.2387,0.0481268,0.255939,0.220038,0.698813,0.169963,0.280496,0.0649723
813,817.622,1,5.18921,21.233,5.6703,25.6429,0.0433141,0.257825,0.220671,0.681118,0.16566,0.279269,0.0631561
814,821.798,1,5.17565,21.3042,5.57025,27.0288,0.0427727,0.263215,0.243946,0.69064,0.161465,0.280696,0.0624569
815,823.896,1,5.17063,21.296,5.41665,27.0435,0.043842,0.257815,0.257044,0.69989,0.165417,0.280189,0.0623167
816,826.4,1,5.17173,21.2804,5.56801,26.6562,0.042746,0.254197,0.250536,0.723533,0.161229,0.276855,0.0645132
817,826.093,1,5.15961,20.9727,5.75257,28.4111,0.0384714,0.258439,0.244192,0.705213,0.174142,0.27862,0.0642902
818,839.915,1,5.12933,20.9498,5.54519,28.5796,0.0437612,0.253888,0.238009,0.687356,0.187029,0.279441,0.0679774
819,829.064,1,5.14492,20.9045,5.60882,26.5446,0.0470433,0.256058,0.231983,0.710412,0.19361,0.284585,0.0645786
820,827.034,1,5.13077,20.7672,5.53948,26.6037,0.0441031,0.254812,0.226109,0.696953,0.188707,0.284764,0.0630579
821,829.793,1,5.15485,20.6775,5.58098,26.8592,0.0416223,0.256594,0.220383,0.68118,0.193888,0.281363,0.0642633
822,836.048,1,5.16186,20.5704,5.74365,27.4136,0.0395412,0.265169,0.219482,0.741368,0.220375,0.285945,0.0630029
823,821.949,1,5.16058,21.4218,5.55065,27.5879,0.0415182,0.258455,0.217247,0.722596,0.214795,0.281129,0.0620227
824,825.258,1,5.16036,21.1528,5.38373,27.2047,0.0425562,0.251911,0.211747,0.7043,0.209356,0.278759,0.0634599
825,829.621,1,5.14982,21.7153,5.11827,26.7753,0.0428221,0.249656,0.225625,0.686467,0.204055,0.279986,0.0649784
826,829.691,1,5.15816,21.8327,4.92017,26.4915,0.0465691,0.248777,0.22794,0.669085,0.198888,0.281666,0.0652432
827,837.288,1,5.12038,21.5936,5.11646,26.5441,0.0424943,0.254573,0.222168,0.665969,0.2135,0.281868,0.0661177
828,826.291,1,5.13795,21.3241,5.28555,27.7707,0.0422287,0.261971,0.221186,0.673572,0.213124,0.280595,0.0628118
829,835.486,1,5.16526,21.3766,5.24171,26.6125,0.0417008,0.257602,0.226835,0.684205,0.207728,0.275992,0.067312
830,839.163,1,5.15146,21.5608,5.12908,26.751,0.0474347,0.255787,0.221092,0.669169,0.204531,0.281724,0.0670498
831,830.217,1,5.16185,21.4307,5.3178,26.2521,0.0456559,0.253392,0.23883,0.652225,0.199352,0.283248,0.0642115
832,824.669,1,5.13135,21.0143,5.46259,25.8489,0.0422317,0.265712,0.244337,0.689833,0.194304,0.280769,0.061966
833,825.386,1,5.13276,20.8369,5.54024,25.508,0.0422317,0.26255,0.255712,0.672366,0.189384,0.282033,0.0618771
834,828.209,1,5.14113,20.754,5.41338,24.7027,0.0427596,0.261399,0.255209,0.66683,0.184589,0.286437,0.0618351
