iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
176,755.767,1,5.79615,0.466928,22.9126,6.48318,29.5164,0.0090235,0.181524,0.156811,0.84881,0.150196,3.12212,0.999,0.218604,0.0697955
177,745.791,1,5.82176,0.478708,22.9557,6.55694,29.548,0.00660167,0.179251,0.157179,0.827317,0.149999,3.28481,0.999,0.215279,0.06839
178,737.299,1,5.80536,0.472759,22.9928,6.48626,29.549,0.00834068,0.178684,0.157515,0.806369,0.150379,3.20163,0.999,0.214319,0.0666583
179,734.53,1,5.78622,0.45327,23.0214,6.10212,29.5762,0.00734559,0.182174,0.15608,0.785952,0.148376,3.12057,0.999,0.21436,0.0671244
180,740.427,1,5.78956,0.459624,23.0979,6.25593,29.6961,0.00738825,0.181877,0.159579,0.766051,0.151078,3.04972,0.999,0.218195,0.0677615
181,746.846,1,5.80256,0.447374,23.0173,6.4767,29.5736,0.00637841,0.182175,0.160416,0.746654,0.150781,3.12515,0.999,0.215704,0.0684419
182,744.652,1,5.80524,0.457767,22.9688,6.69555,29.5236,0.00534904,0.184972,0.156354,0.727748,0.146963,3.39687,0.999,0.21473,0.0680948
183,748.742,1,5.78449,0.469678,23.1112,6.56484,29.6206,0.00602277,0.186302,0.153643,0.709321,0.143242,3.5422,0.999,0.216695,0.0700272
184,751.255,1,5.78981,0.462263,23.0396,6.64504,29.549,0.00703926,0.191577,0.161637,0.691361,0.150716,3.45251,0.999,0.219382,0.0696514
185,745.176,1,5.79512,0.513827,23.0439,6.41833,29.5457,0.00489588,0.186993,0.161093,0.676772,0.150402,3.50549,0.999,0.220903,0.0678878
186,743.364,1,5.79275,0.508288,23.0225,6.38177,29.5077,0.00600795,0.187128,0.160342,0.692905,0.149803,3.41673,0.999,0.220098,0.0662483
187,738.423,1,5.73151,0.505559,23.132,6.01136,29.6541,0.00690817,0.188355,0.159956,0.748887,0.148796,3.33021,0.999,0.218479,0.0657006
188,739.126,1,5.75764,0.530339,23.2063,5.89978,29.7616,0.00565586,0.186449,0.156079,0.729925,0.145028,3.34428,0.999,0.218848,0.0653801
189,742.384,1,5.76198,0.512297,23.1986,5.82336,29.7638,0.00510731,0.19173,0.158026,0.711443,0.147447,3.44094,0.999,0.219932,0.0656568
190,743.813,1,5.7571,0.527061,23.2369,5.65302,29.791,0.00508348,0.190031,0.156924,0.725696,0.147874,3.53487,0.999,0.216693,0.0653014
191,746.168,1,5.78203,0.531574,23.3274,6.25957,29.8829,0.005783,0.185219,0.15666,0.760114,0.147694,3.47588,0.999,0.221279,0.0669875
192,731.557,1,5.77845,0.50676,23.1869,6.28583,29.6924,0.00575761,0.180945,0.156322,0.740868,0.147208,3.38787,0.999,0.221039,0.0652914
193,733,1,5.7487,0.516393,23.234,6.10537,29.7487,0.00374653,0.184607,0.15496,0.722109,0.147417,3.42636,0.999,0.220141,0.0642674
194,733.804,1,5.72617,0.514701,23.3125,5.96622,29.8435,0.00312295,0.185635,0.152435,0.744146,0.145124,3.60708,0.999,0.222161,0.0633122
195,745.384,1,5.71168,0.546305,23.5261,5.56614,30.1026,0.00463395,0.188823,0.149496,0.743989,0.142739,3.51574,0.999,0.226719,0.063049
196,731.638,1,5.76338,0.526692,23.6062,5.79747,30.1752,0.00533396,0.190917,0.150448,0.725151,0.144507,3.42672,0.999,0.220978,0.064171
197,730.606,1,5.73933,0.528686,23.5764,5.60982,30.1776,0.00354217,0.191641,0.151093,0.706789,0.144768,3.45734,0.999,0.216804,0.0652286
198,741.248,1,5.76287,0.499457,23.5206,5.71326,30.1389,0.00397094,0.196397,0.152239,0.689036,0.146163,3.56266,0.999,0.21795,0.0657411
199,733.99,1,5.74402,0.471665,23.5452,5.6882,30.1193,0.00717246,0.193023,0.151108,0.731515,0.146434,3.47245,0.999,0.217474,0.0651938
200,728.241,1,5.76215,0.467523,23.4321,5.73177,29.9727,0.00826869,0.189392,0.149738,0.712993,0.143888,3.38453,0.999,0.223349,0.0635431
201,732.951,1,5.77898,0.426659,23.395,5.84752,29.9073,0.00884169,0.18593,0.14687,0.704262,0.140915,3.29883,0.999,0.22385,0.0622811
202,730.779,1,5.76862,0.450289,23.3554,5.78502,29.8332,0.0059307,0.186548,0.143823,0.719098,0.138542,3.29722,0.999,0.225875,0.0631223
203,737.87,1,5.76292,0.459365,23.4689,5.93311,29.9574,0.00586265,0.18905,0.145224,0.706964,0.140585,3.50263,0.999,0.224631,0.063574
204,733.379,1,5.79625,0.475957,23.4161,5.93761,29.8865,0.00510229,0.186059,0.145472,0.689327,0.139431,3.54289,0.999,0.228481,0.0619643
205,727.321,1,5.74979,0.450731,23.4093,5.84914,29.886,0.00610701,0.186451,0.144138,0.672146,0.138507,3.45318,0.999,0.22333,0.0618901
206,726.988,1,5.78917,0.455138,23.2958,6.19443,29.732,0.00578161,0.183317,0.147055,0.749839,0.140644,3.36574,0.999,0.225226,0.0605485
207,726.049,1,5.75537,0.461015,23.2117,6.3569,29.6197,0.00571374,0.183454,0.152045,0.730852,0.143134,3.28052,0.999,0.221923,0.0613398
208,724.427,1,5.76399,0.45853,23.0871,6.30265,29.4808,0.00671452,0.181856,0.156173,0.712347,0.147411,3.19745,0.999,0.222468,0.0624027
209,723.9,1,5.78268,0.462911,23.0415,6.33633,29.4668,0.00860219,0.184365,0.159516,0.69431,0.151567,3.11649,0.999,0.219715,0.0639171
210,724.877,1,5.76448,0.441507,23.1562,6.21516,29.6116,0.0068869,0.182297,0.162346,0.704841,0.153491,3.03758,0.999,0.214151,0.0642909
211,731.875,1,5.745,0.448267,23.1332,6.07706,29.6129,0.00495335,0.189768,0.162904,0.686994,0.153638,3.23058,0.999,0.214138,0.0640081
212,728.227,1,5.75204,0.449538,23.0598,5.98476,29.5982,0.00609249,0.191798,0.160586,0.711035,0.151641,3.29509,0.999,0.217631,0.0623874
213,729.178,1,5.73264,0.462452,22.969,6.05793,29.4723,0.00567822,0.189916,0.157413,0.734688,0.149581,3.2209,0.999,0.220284,0.0620498
214,729.754,1,5.74578,0.491341,23.0675,5.98575,29.6336,0.00501189,0.195143,0.158228,0.731729,0.151478,3.34407,0.999,0.224982,0.0604787
215,729.752,1,5.74716,0.456759,23.0523,6.02816,29.6158,0.00600746,0.191532,0.157219,0.713201,0.151202,3.28014,0.999,0.221569,0.0600959
216,721.794,1,5.76446,0.483329,23.011,6.33916,29.5376,0.00883911,0.186683,0.155992,0.732644,0.149448,3.19709,0.999,0.225371,0.0595523
217,718.146,1,5.74314,0.472044,23.0589,6.1951,29.6245,0.0115044,0.186422,0.156532,0.744552,0.150318,3.11614,0.999,0.22598,0.0592369
218,730.642,1,5.76141,0.45159,23.0831,6.06226,29.6918,0.0134659,0.186777,0.156101,0.773615,0.14971,3.03724,0.999,0.221476,0.0620746
219,734.287,1,5.74504,0.465919,23.0814,6.14022,29.6696,0.0101563,0.186772,0.159242,0.758457,0.153595,2.96033,0.999,0.219284,0.0645523
220,738.024,1,5.77246,0.422512,23.0039,6.19804,29.6043,0.00831217,0.189618,0.162917,0.749125,0.15783,3.20616,0.999,0.223581,0.0629178
221,729.692,1,5.74003,0.423134,22.9958,6.36183,29.6012,0.00743089,0.184817,0.164251,0.730157,0.158996,3.2452,0.999,0.218058,0.0625581
222,725.724,1,5.76566,0.412711,23.0308,6.17333,29.6048,0.00844809,0.186063,0.167642,0.754042,0.160762,3.16303,0.999,0.218566,0.0609741
223,739.005,1,5.75432,0.447372,22.9966,6.02964,29.5891,0.00709914,0.18421,0.163398,0.747225,0.158398,3.08294,0.999,0.221831,0.0630459
224,734.622,1,5.75009,0.458189,23.0039,6.12005,29.6104,0.00986434,0.188225,0.167731,0.766052,0.161383,3.00488,0.999,0.220647,0.062637
225,741.33,1,5.73514,0.48046,23.0924,6.07431,29.716,0.00770358,0.184619,0.164739,0.76933,0.159855,3.17589,0.999,0.223159,0.0617331
226,729.221,1,5.7429,0.440061,23.1271,6.27705,29.7568,0.0113777,0.181309,0.165823,0.74985,0.159019,3.09547,0.999,0.222498,0.0623688
227,727.033,1,5.74384,0.506712,23.1409,6.0168,29.7711,0.0102727,0.186428,0.167141,0.730863,0.160277,3.01709,0.999,0.224577,0.0610324
228,733.778,1,5.7673,0.484696,23.0697,6.14521,29.6949,0.00993218,0.187889,0.166778,0.728454,0.157405,2.9407,0.999,0.223093,0.0633253
229,739.514,1,5.79573,0.474815,23.097,6.3444,29.756,0.0086654,0.183154,0.166206,0.734709,0.157716,2.86624,0.999,0.223034,0.0629495
230,733.204,1,5.77202,0.48606,23.0993,6.26911,29.7745,0.00943402,0.181634,0.169302,0.716106,0.159943,2.92523,0.999,0.226063,0.0613556
231,730.193,1,5.74274,0.4661,23.1125,6.13509,29.778,0.00583857,0.191604,0.166103,0.718335,0.155946,3.24794,0.999,0.220569,0.0625911
232,732.17,1,5.72857,0.447786,23.0856,6.15117,29.7185,0.00798918,0.189469,0.1635,0.706432,0.154182,3.1657,0.999,0.220416,0.0651824
233,736.687,1,5.76174,0.439436,23.0878,6.14074,29.708,0.00641832,0.185957,0.163398,0.702074,0.15506,3.14566,0.999,0.217691,0.0640961
234,735.009,1,5.70494,0.449522,23.0765,5.88746,29.736,0.00762742,0.187273,0.168789,0.693586,0.158913,3.06601,0.999,0.221858,0.0641343
235,732.638,1,5.6963,0.473839,23.0668,5.72467,29.7007,0.00814915,0.182531,0.165955,0.680085,0.156906,2.98838,0.999,0.220856,0.0634318
236,737.757,1,5.71136,0.488578,23.2434,5.70064,29.9679,0.0143145,0.183762,0.168018,0.731124,0.158787,2.91271,0.999,0.228168,0.06381
237,732.376,1,5.70094,0.469623,23.2039,5.66525,29.9213,0.0113632,0.18368,0.168564,0.738761,0.159782,2.83896,0.999,0.22691,0.0626108
238,729.736,1,5.70257,0.450787,23.1481,5.82756,29.8849,0.0133835,0.185612,0.171176,0.725133,0.162119,2.76708,0.999,0.223145,0.0627697
239,727.419,1,5.72611,0.444948,23.1533,5.87686,29.8757,0.00922006,0.182187,0.172347,0.706772,0.162021,2.75596,0.999,0.224438,0.0615141
240,729.346,1,5.7282,0.476834,23.0227,6.08359,29.6869,0.0100054,0.184727,0.172833,0.688876,0.163018,2.68617,0.999,0.223935,0.0624597
241,737.275,1,5.70358,0.458104,22.9918,5.95686,29.6714,0.0102652,0.186189,0.169268,0.698897,0.161289,2.66923,0.999,0.227247,0.0619109
242,732.325,1,5.72924,0.459501,23.0708,5.9284,29.8101,0.00965196,0.185181,0.17272,0.681201,0.164884,2.60164,0.999,0.230157,0.061712
243,728.549,1,5.73335,0.446383,23.0302,6.04114,29.7634,0.0103029,0.181397,0.174633,0.67871,0.168718,2.53577,0.999,0.224329,0.0622787
244,734.298,1,5.72491,0.441864,23.1104,6.00449,29.8372,0.00923504,0.183161,0.17158,0.66918,0.164446,2.65029,0.999,0.225509,0.0628297
245,736.198,1,5.74511,0.443058,23.0567,6.14105,29.7618,0.00804673,0.185084,0.174647,0.69362,0.167402,2.72184,0.999,0.225628,0.0627932
246,736.199,1,5.73259,0.469635,22.931,5.98608,29.6019,0.00946908,0.182823,0.173511,0.676057,0.165515,2.74587,0.999,0.228012,0.0644688
247,736.117,1,5.69425,0.444877,22.8773,5.83075,29.5546,0.00604491,0.18248,0.169538,0.690372,0.163261,3.0758,0.999,0.222238,0.0628364
248,746.233,1,5.72489,0.46778,23.0248,6.17727,29.7691,0.00596703,0.187312,0.172874,0.722477,0.16746,3.05485,0.999,0.225209,0.063929
249,743.1,1,5.72461,0.448835,23.0464,6.04868,29.8642,0.00749542,0.185275,0.171667,0.712865,0.166219,3.27562,0.999,0.224621,0.0623103
250,740.648,1,5.72945,0.483075,23.0018,6.02658,29.7962,0.00616653,0.186673,0.174177,0.733643,0.168736,3.25741,0.999,0.22079,0.0622489
251,736.346,1,5.73807,0.478384,22.887,6.11541,29.6446,0.0118587,0.183882,0.179984,0.715067,0.174688,3.17493,0.999,0.224559,0.0623127
252,732.808,1,5.74178,0.456551,22.9311,5.93465,29.6587,0.0102331,0.183422,0.17883,0.696961,0.173775,3.09454,0.999,0.225764,0.0610718
253,725.082,1,5.75243,0.466365,23.1102,5.83723,29.8436,0.0126113,0.183591,0.178342,0.686074,0.175079,3.01619,0.999,0.22109,0.0604907
254,724.557,1,5.73672,0.46026,23.2527,5.87732,29.9683,0.0109868,0.178942,0.177619,0.682006,0.172617,2.93982,0.999,0.220081,0.0617384
255,727.066,1,5.71574,0.442781,23.3801,5.67823,30.0817,0.0112192,0.184733,0.17794,0.666032,0.171485,2.86538,0.999,0.219658,0.0632573
256,740.694,1,5.71667,0.467092,23.3461,5.75438,30.0666,0.0125533,0.187898,0.178492,0.691544,0.172801,2.79282,0.999,0.221952,0.0636353
257,737.53,1,5.71868,0.455171,23.3707,5.74313,30.1491,0.0104972,0.186373,0.175736,0.713984,0.170665,2.72211,0.999,0.220851,0.0635237
258,732.84,1,5.68938,0.454488,23.3486,5.65556,30.0612,0.00899162,0.184492,0.174229,0.742205,0.16917,2.65318,0.999,0.221386,0.0642143
259,742.039,1,5.7151,0.476847,23.2767,5.86445,29.9928,0.0086826,0.179821,0.169818,0.723412,0.164886,2.70566,0.999,0.224032,0.0651046
260,737.865,1,5.70381,0.449986,23.2703,5.82486,29.9618,0.00600721,0.177033,0.169493,0.73614,0.164803,2.93649,0.999,0.221472,0.0641459
261,729.155,1,5.71038,0.43389,23.3235,5.60325,30.0175,0.00588431,0.178402,0.167787,0.717501,0.164905,2.86214,0.999,0.225248,0.0625217
262,729.815,1,5.68132,0.467304,23.2646,5.51984,29.939,0.00926156,0.178801,0.16671,0.706635,0.163872,2.78966,0.999,0.228509,0.0616037
263,738.139,1,5.67754,0.453687,23.3241,5.53055,29.9981,0.0060581,0.177591,0.169056,0.755973,0.16663,2.82598,0.999,0.225167,0.0620571
264,737.052,1,5.70727,0.451747,23.2641,5.73315,29.9437,0.00631838,0.177925,0.167518,0.750252,0.165369,2.84219,0.999,0.226541,0.0625932
265,735.812,1,5.70559,0.456308,23.0759,6.0235,29.6846,0.0084141,0.177501,0.167269,0.731255,0.164455,2.77022,0.999,0.22166,0.0640333
266,731.789,1,5.75484,0.461256,23.2095,5.84546,29.8262,0.00791691,0.183878,0.167287,0.71274,0.165094,2.79716,0.999,0.22735,0.0624119
267,730.86,1,5.73367,0.462687,23.1448,5.81451,29.7909,0.00805204,0.188231,0.165795,0.762942,0.162818,3.104,0.999,0.221665,0.0608642
268,735.216,1,5.75044,0.449354,23.1979,5.74748,29.8397,0.0109435,0.190892,0.16556,0.785783,0.162552,3.0254,0.999,0.220235,0.0620211
269,731.041,1,5.7479,0.464639,23.1529,5.77017,29.7921,0.00849131,0.188461,0.166772,0.765887,0.162761,2.9488,0.999,0.222444,0.0616545
270,724.828,1,5.71387,0.463549,23.1663,5.61319,29.8459,0.0111413,0.187921,0.1664,0.746494,0.160845,2.87413,0.999,0.226204,0.0600934
271,728.378,1,5.71195,0.44135,23.245,5.49906,29.9628,0.0104633,0.188878,0.163674,0.74151,0.157854,2.80136,0.999,0.220476,0.0628134
272,725.669,1,5.71896,0.458715,23.2871,5.76009,29.9932,0.0107761,0.184095,0.16366,0.751595,0.156587,2.73042,0.999,0.226823,0.0612229
273,730.303,1,5.69867,0.449565,23.3529,5.75531,30.0772,0.00760003,0.184828,0.160803,0.743739,0.154394,2.85369,0.999,0.222171,0.0624855
274,742.69,1,5.73518,0.480244,23.3356,6.01603,30.0434,0.00834777,0.180466,0.161962,0.724907,0.155284,2.78143,0.999,0.223833,0.0661351
275,727.53,1,5.73628,0.448807,23.2539,6.00317,29.9331,0.00974,0.175896,0.160782,0.723039,0.155136,2.71101,0.999,0.221731,0.0644605
276,737.004,1,5.72456,0.440305,23.3966,5.81762,30.1134,0.00927106,0.175541,0.160576,0.719791,0.155555,2.77285,0.999,0.224087,0.0640293
277,733.468,1,5.7243,0.450598,23.4098,5.63617,30.0985,0.0061093,0.175411,0.159871,0.701565,0.15582,2.83697,0.999,0.22231,0.0654245
278,741.167,1,5.72428,0.460256,23.443,5.59616,30.165,0.00729387,0.18114,0.160687,0.730874,0.156499,2.93645,0.999,0.226769,0.0637679
279,725.995,1,5.75554,0.433638,23.3537,5.84423,30.0459,0.0124417,0.18247,0.16433,0.712368,0.161075,2.86209,0.999,0.226753,0.0621533
280,723.931,1,5.73006,0.429681,23.4007,5.72245,30.1457,0.0114575,0.185714,0.165565,0.695036,0.161295,2.78962,0.999,0.222993,0.0605795
281,726.928,1,5.72311,0.409421,23.4163,5.5172,30.1622,0.0106876,0.183431,0.164439,0.699685,0.161432,2.82953,0.999,0.22933,0.0601118
282,728.098,1,5.72245,0.417066,23.4144,5.68895,30.1717,0.00817442,0.182284,0.164578,0.699136,0.161284,3.01673,0.999,0.223524,0.0609507
283,729.29,1,5.73773,0.443528,23.3243,5.86186,30.0643,0.00699722,0.18318,0.16333,0.681434,0.162292,2.94034,0.999,0.223588,0.0619972
284,730.919,1,5.71878,0.406279,23.3594,5.35283,30.085,0.00960949,0.186844,0.159194,0.664179,0.158183,2.86589,0.999,0.21958,0.0640324
285,736.296,1,5.7218,0.402869,23.3503,5.52382,30.08,0.00594736,0.188285,0.160684,0.679506,0.158682,2.99383,0.999,0.221843,0.0625134
286,733.563,1,5.71239,0.427973,23.3808,5.71194,30.1015,0.00559691,0.186308,0.159252,0.705034,0.156933,2.96137,0.999,0.218957,0.0630068
287,725.303,1,5.76373,0.41816,23.3332,5.7391,29.9921,0.00637097,0.185702,0.158714,0.687182,0.157091,3.09825,0.999,0.222562,0.061606
288,726.495,1,5.77284,0.419867,23.3233,5.69626,29.98,0.00751742,0.191232,0.15545,0.669782,0.15331,3.04216,0.999,0.223007,0.0604154
289,727.132,1,5.76111,0.420047,23.1905,5.89432,29.8138,0.00592479,0.195567,0.159406,0.670257,0.157055,3.28369,0.999,0.218997,0.0608542
290,733.317,1,5.78062,0.435072,23.1514,6.33667,29.7721,0.00540256,0.194158,0.159538,0.673269,0.158189,3.59068,0.999,0.221466,0.0619956
291,743.108,1,5.78384,0.429247,23.1623,6.1444,29.8206,0.00346915,0.194634,0.158647,0.703361,0.157884,3.99647,0.999,0.220837,0.0639308
292,739.216,1,5.76621,0.449866,23.0097,6.15069,29.6074,0.00320548,0.194339,0.159541,0.710691,0.158407,4.02512,0.999,0.216676,0.0651048
293,746.279,1,5.76404,0.471954,22.7971,6.26802,29.3327,0.00322731,0.190655,0.163133,0.720194,0.16228,4.1843,0.999,0.22339,0.0638027
294,743.185,1,5.76438,0.46585,22.9171,6.27222,29.4986,0.00419216,0.193847,0.160983,0.701959,0.159196,4.07835,0.999,0.220875,0.065493
295,739.37,1,5.78435,0.477077,22.8962,6.33637,29.4496,0.00378341,0.196058,0.162304,0.684185,0.16051,3.97508,0.999,0.219798,0.0645987
296,738.877,1,5.76082,0.462603,22.8075,6.21605,29.3279,0.00271088,0.194589,0.16423,0.666861,0.161021,3.87443,0.999,0.222083,0.0640075
297,737.377,1,5.74238,0.445344,22.8575,6.31192,29.3803,0.00341259,0.200963,0.161842,0.688658,0.158389,3.77633,0.999,0.217822,0.0645173
298,735.907,1,5.77281,0.466728,23.0041,6.26043,29.5659,0.00394223,0.196122,0.159341,0.693182,0.157208,3.90781,0.999,0.216501,0.0634414
299,736.167,1,5.76838,0.482819,23.0908,6.17959,29.6807,0.00332276,0.197908,0.164127,0.748566,0.161062,4.05926,0.999,0.220599,0.061835
300,740.47,1,5.7672,0.488265,22.8534,6.16037,29.4264,0.00405079,0.198994,0.166221,0.74816,0.164473,3.95648,0.999,0.221754,0.0613411
301,734.731,1,5.77687,0.465653,22.876,6.26191,29.4455,0.00311185,0.197673,0.167607,0.77951,0.166854,3.8563,0.999,0.220658,0.0597879
302,739.505,1,5.79801,0.46009,22.7635,6.37205,29.2976,0.00359337,0.194165,0.166706,0.761906,0.166056,3.82957,0.999,0.217665,0.0609758
303,738.378,1,5.76365,0.478949,22.827,6.18023,29.3549,0.00444348,0.190095,0.168806,0.742614,0.167879,3.81793,0.999,0.221385,0.0606876
304,732.525,1,5.74865,0.470147,22.8002,6.18167,29.3466,0.00380532,0.187848,0.164532,0.756165,0.163628,3.79414,0.999,0.218881,0.0612731
305,733.283,1,5.75962,0.475258,22.7783,6.25625,29.3327,0.00228962,0.191242,0.161989,0.741095,0.160615,3.85822,0.999,0.219385,0.0614087
306,732.702,1,5.74518,0.464778,22.7423,6.35346,29.3157,0.00456458,0.1864,0.160561,0.743481,0.16056,3.76053,0.999,0.220983,0.0608439
307,733.617,1,5.71746,0.46031,22.7354,6.14505,29.3126,0.00325926,0.184341,0.159602,0.732209,0.160202,3.66531,0.999,0.223749,0.0607087
308,735.962,1,5.75086,0.471505,22.6482,6.27093,29.1864,0.00401635,0.184247,0.160503,0.783947,0.160965,3.5725,0.999,0.226118,0.0604396
309,731.294,1,5.73076,0.484822,22.6462,6.32617,29.158,0.00311918,0.183651,0.156802,0.769202,0.157774,3.68734,0.999,0.224291,0.0606313
310,733.847,1,5.72761,0.496502,22.5476,6.20049,28.9779,0.0024295,0.183594,0.152831,0.80189,0.153779,3.88209,0.999,0.224988,0.0609071
311,748.494,1,5.71241,0.474518,22.5473,5.9535,28.949,0.00225798,0.188481,0.148962,0.803507,0.149885,4.06141,0.999,0.221785,0.0641681
312,742.273,1,5.70077,0.452765,22.679,5.86131,29.1103,0.00201324,0.183709,0.148016,0.783162,0.148403,4.18567,0.999,0.22016,0.0645461
313,741.634,1,5.72217,0.454234,22.6576,6.0928,29.0875,0.00170687,0.187485,0.149094,0.836324,0.149573,4.07969,0.999,0.220115,0.0640024
314,746.085,1,5.73055,0.445631,22.5849,6.2776,29.0039,0.00260067,0.186571,0.152041,0.815148,0.153282,3.97639,0.999,0.221089,0.0646918
315,740.597,1,5.74849,0.446961,22.8324,6.01861,29.3222,0.00328656,0.187464,0.150276,0.801209,0.150464,3.87571,0.999,0.224141,0.0630537
316,723.421,1,5.75348,0.449436,22.8809,6.20911,29.3943,0.00417857,0.190703,0.150133,0.832824,0.150112,3.77757,0.999,0.225142,0.0614572
317,729.327,1,5.74581,0.429973,22.9477,6.10184,29.4528,0.0051658,0.190646,0.152859,0.811737,0.153247,3.68192,0.999,0.219816,0.061411
318,733.73,1,5.71215,0.419301,22.9249,6.05072,29.3849,0.00584006,0.188583,0.15494,0.795608,0.155257,3.58869,0.999,0.22054,0.0624378
319,743.652,1,5.72295,0.445483,22.8734,6.15569,29.3499,0.00505005,0.183808,0.155764,0.775463,0.157076,3.54377,0.999,0.228369,0.0636396
320,735.399,1,5.72176,0.391112,22.8634,6.05966,29.339,0.0033366,0.18607,0.158052,0.755828,0.159272,3.65532,0.999,0.222586,0.062139
321,739.469,1,5.73825,0.374744,22.7938,6.35131,29.2354,0.00443848,0.18356,0.16746,0.781592,0.167517,3.56276,0.999,0.220348,0.0640557
322,739.273,1,5.75245,0.406203,22.6708,6.19224,29.0667,0.0053729,0.180537,0.163961,0.770135,0.164749,3.47255,0.999,0.223325,0.0631156
323,744.721,1,5.75897,0.417536,22.7098,6.34976,29.1058,0.0070029,0.182928,0.165056,0.762356,0.167163,3.38462,0.999,0.222561,0.0654846
324,749.377,1,5.75144,0.460192,22.6579,6.49295,29.032,0.00676141,0.17939,0.167223,0.763758,0.169657,3.29892,0.999,0.227492,0.0654628
325,746.193,1,5.74214,0.434957,22.4126,6.37418,28.7137,0.00623476,0.181671,0.165383,0.763637,0.169453,3.21539,0.999,0.224638,0.0651494
326,743.962,1,5.72369,0.454876,22.5484,6.07812,28.8558,0.0119215,0.186308,0.167776,0.744302,0.17192,3.13398,0.999,0.225338,0.0659447
327,743.776,1,5.72334,0.43472,22.705,5.86878,29.0517,0.013828,0.190057,0.16936,0.737074,0.172617,3.05462,0.999,0.227733,0.0660603
328,743.12,1,5.72706,0.41399,22.7543,6.24151,29.1709,0.0116244,0.188342,0.170865,0.777511,0.173279,2.97728,0.999,0.225663,0.0658997
329,744.508,1,5.73496,0.427523,22.919,6.3808,29.4005,0.0107868,0.183573,0.170252,0.812312,0.175175,2.90189,0.999,0.222662,0.0663123
330,751.825,1,5.70848,0.437922,22.9258,6.26007,29.3968,0.0096473,0.178925,0.17087,0.791743,0.17534,2.84649,0.999,0.223438,0.0661314
331,742.654,1,5.70783,0.447305,23.2023,5.83672,29.7962,0.00854522,0.18273,0.1706,0.771696,0.175057,2.77441,0.999,0.221029,0.0645538
332,743.752,1,5.7495,0.428708,23.2944,5.92087,29.9318,0.00870738,0.178103,0.172508,0.765543,0.177014,2.70416,0.999,0.226201,0.0654698
333,736.717,1,5.71439,0.449399,23.253,5.79426,29.8319,0.0105074,0.182343,0.173721,0.746159,0.176752,2.63569,0.999,0.220474,0.0657673
334,745.664,1,5.71037,0.433491,23.3021,5.79817,29.885,0.00948735,0.186956,0.171827,0.727266,0.175796,2.65017,0.999,0.220941,0.0664194
335,743.786,1,5.72491,0.413627,23.4059,5.69636,29.9853,0.00970818,0.185141,0.173478,0.708851,0.178342,2.77275,0.999,0.217334,0.0685401
336,744.503,1,5.71546,0.43957,23.2701,5.50201,29.8386,0.00955329,0.181609,0.176299,0.690902,0.182653,2.74952,0.999,0.230181,0.0668046
337,749.017,1,5.66528,0.439907,23.2212,5.63439,29.785,0.00734562,0.187291,0.186114,0.777138,0.190984,2.83687,0.999,0.224908,0.0651131
338,748.335,1,5.65456,0.422418,23.2466,5.60869,29.7948,0.00631413,0.182549,0.189584,0.75746,0.194469,2.7774,0.999,0.229959,0.0634644
339,747.795,1,5.68241,0.443813,23.2323,5.76734,29.7358,0.00680147,0.177927,0.186433,0.742465,0.194509,2.93178,0.999,0.228088,0.0618574
340,739.724,1,5.69953,0.447001,23.3239,5.86547,29.8933,0.00694949,0.175465,0.181887,0.723666,0.189584,3.00907,0.999,0.224182,0.0630672
341,737.087,1,5.71284,0.424014,23.4316,5.97682,30.0664,0.00918813,0.179511,0.18121,0.716634,0.189472,2.93287,0.999,0.221369,0.0627775
