Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q2_vs_fi_abscissa,Q2_vs_fi_spline,Q2_vs_fi_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,Q3_vs_fi_abscissa,Q3_vs_fi_spline,Q3_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression,V3_vs_fi_abscissa,V3_vs_fi_spline,V3_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q2_abscissa,fi_vs_Q2_spline,fi_vs_Q2_regression,fi_vs_Q3_abscissa,fi_vs_Q3_spline,fi_vs_Q3_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression,fi_vs_V3_abscissa,fi_vs_V3_spline,fi_vs_V3_regression
1.88282e-08,0.00460495,0.00460495,3.05982e-08,0.0252137,0.0252137,0.125283,0.0663436,0.0983842,0.182181,0.00455376,-0.00276468,2.60548e-08,-0.0177562,-0.0177562,-0.0290739,0.0221916,-0.0103905,-0.0343991,9.15688e-10,-4.22447e-09,3.05982e-08,-1.01807e-09,-1.01807e-09,0.125283,-8.93101e-10,-5.48695e-09,0.182181,-1.62055e-09,-3.56773e-09,2.60548e-08,-4.29853e-09,-4.29853e-09,-0.0290739,-4.99856e-09,-4.34795e-09,-0.0343991,5.23972e-09,3.35054e-09,1.88282e-08,6.27701e-09,6.27701e-09,0.125283,3.3954e-09,7.13176e-09,0.182181,3.36331e-09,3.46331e-09,2.60548e-08,3.25188e-09,3.25188e-09,-0.0290739,-3.25052e-09,3.84607e-09,-0.0343991,-0.00958887,-0.0351066,1.88282e-08,-0.0220539,-0.0220539,3.05982e-08,0.005765,0.005765,0.182181,-0.00578098,-0.0209493,2.60548e-08,-0.030847,-0.030847,-0.0290739,0.0204059,-0.0280745,-0.0343991,0.296515,-0.0161419,1.88282e-08,0.00376713,0.00376713,3.05982e-08,-0.0738682,-0.0738682,0.125283,-0.102323,-0.0929165,2.60548e-08,-0.0375336,-0.0375336,-0.0290739,-0.27595,-0.0539725,-0.0343991,3.09223e-09,1.88312e-09,1.88282e-08,5.59821e-10,5.59821e-10,3.05982e-08,-6.52966e-10,-6.52966e-10,0.125283,-7.24229e-09,-3.34781e-09,0.182181,8.89466e-09,5.68885e-10,-0.0290739,-7.76075e-09,1.71082e-09,-0.0343991,0.0673028,-0.0206079,1.88282e-08,-0.00212575,-0.00212575,3.05982e-08,-0.000928581,-0.000928581,0.125283,0.0873108,0.0561303,0.182181,-0.0323608,0.00358839,2.60548e-08,-0.0249559,-0.0249559
2.1137e-08,0.00453654,0.00453654,3.27389e-08,0.0268142,0.0268142,0.136095,0.0695273,0.105509,0.23704,-0.0190557,-0.0047959,2.83793e-08,-0.0198624,-0.0198624,-0.0184934,-0.00531064,-0.00364905,-0.022877,1.51493e-09,-4.23277e-09,3.27389e-08,-7.58211e-10,-7.58211e-10,0.136095,-7.5114e-10,-5.58139e-09,0.23704,-1.52232e-09,-3.39488e-09,2.83793e-08,-4.30269e-09,-4.30269e-09,-0.0184934,-6.25249e-09,-4.30714e-09,-0.022877,4.75573e-09,3.52438e-09,2.1137e-08,6.50984e-09,6.50984e-09,0.136095,3.22324e-09,7.37534e-09,0.23704,-4.05148e-10,3.34073e-09,2.83793e-08,3.18814e-09,3.18814e-09,-0.0184934,-6.90728e-09,3.89046e-09,-0.022877,-0.0124289,-0.0295555,2.1137e-08,-0.0226608,-0.0226608,3.27389e-08,0.00751219,0.00751219,0.23704,-0.0252096,-0.0222012,2.83793e-08,-0.0322052,-0.0322052,-0.0184934,-0.0025543,-0.0228769,-0.022877,0.273476,-0.0217132,2.1137e-08,0.00767814,0.00767814,3.27389e-08,-0.0769637,-0.0769637,0.136095,-0.154487,-0.0973238,2.83793e-08,-0.0377348,-0.0377348,-0.0184934,-0.169892,-0.045958,-0.022877,5.73859e-10,1.51629e-09,2.1137e-08,5.53848e-10,5.53848e-10,3.27389e-08,-7.55184e-10,-7.55184e-10,0.136095,-7.67952e-09,-3.65146e-09,0.23704,6.01525e-10,5.56108e-10,-0.0184934,-1.54324e-09,1.24162e-09,-0.022877,0.0848846,-0.0159215,2.1137e-08,-0.00189171,-0.00189171,3.27389e-08,-0.000644469,-0.000644469,0.136095,0.0908943,0.0607681,0.23704,-0.0162346,0.00561969,2.83793e-08,-0.0268285,-0.0268285
2.34457e-08,0.00446812,0.00446812,3.48795e-08,0.0284147,0.0284147,0.146907,0.0720783,0.112635,0.2919,-0.0388685,-0.00682713,3.07039e-08,-0.0219685,-0.0219685,-0.00791287,-0.0317129,0.00309237,-0.0113549,1.08709e-09,-4.24106e-09,3.48795e-08,-4.98353e-10,-4.98353e-10,0.146907,-1.18597e-09,-5.67583e-09,0.2919,-2.09437e-09,-3.22204e-09,3.07039e-08,-4.30684e-09,-4.30684e-09,-0.00791287,-7.26922e-09,-4.26634e-09,-0.0113549,4.19501e-09,3.69821e-09,2.34457e-08,6.74267e-09,6.74267e-09,0.146907,3.87281e-09,7.61891e-09,0.2919,-3.57436e-09,3.21815e-09,3.07039e-08,3.1244e-09,3.1244e-09,-0.00791287,-9.81962e-09,3.93485e-09,-0.0113549,-0.0123501,-0.0240044,2.34457e-08,-0.0232678,-0.0232678,3.48795e-08,0.00925939,0.00925939,0.2919,-0.0445979,-0.0234531,3.07039e-08,-0.0335634,-0.0335634,-0.00791287,-0.0261874,-0.0176793,-0.0113549,0.226454,-0.0272844,2.34457e-08,0.0115892,0.0115892,3.48795e-08,-0.0800592,-0.0800592,0.146907,-0.209788,-0.101731,3.07039e-08,-0.037936,-0.037936,-0.00791287,-0.0558172,-0.0379435,-0.0113549,-2.01825e-09,1.14945e-09,2.34457e-08,5.47874e-10,5.47874e-10,3.48795e-08,-8.57403e-10,-8.57403e-10,0.146907,-7.49617e-09,-3.95511e-09,0.2919,-7.39508e-09,5.43332e-10,-0.00791287,5.28917e-09,7.7242e-10,-0.0113549,0.0965348,-0.0112351,2.34457e-08,-0.00165767,-0.00165767,3.48795e-08,-0.000360358,-0.000360358,0.146907,0.0930911,0.065406,0.2919,0.00197524,0.00765098,3.07039e-08,-0.0287012,-0.0287012
2.57545e-08,0.00439971,0.00439971,3.70202e-08,0.0300152,0.0300152,0.157719,0.0743868,0.11976,0.34676,-0.0468549,-0.00885835,3.30285e-08,-0.0240746,-0.0240746,0.00266767,-0.0454241,0.0098338,0.000167184,-6.51386e-10,-4.24935e-09,3.70202e-08,-2.38494e-10,-2.38494e-10,0.157719,-1.86316e-09,-5.77027e-09,0.34676,-3.09626e-09,-3.04919e-09,3.30285e-08,-4.311e-09,-4.311e-09,0.00266767,-7.38575e-09,-4.22553e-09,0.000167184,3.63258e-09,3.87204e-09,2.57545e-08,6.97551e-09,6.97551e-09,0.157719,4.86698e-09,7.86249e-09,0.34676,-3.51841e-09,3.09557e-09,3.30285e-08,3.06066e-09,3.06066e-09,0.00266767,-1.05685e-08,3.97924e-09,0.000167184,-0.00804899,-0.0184533,2.57545e-08,-0.0238748,-0.0238748,3.70202e-08,0.0110066,0.0110066,0.34676,-0.054807,-0.0247049,3.30285e-08,-0.0349216,-0.0349216,0.00266767,-0.042801,-0.0124817,0.000167184,0.150648,-0.0328556,2.57545e-08,0.0155002,0.0155002,3.70202e-08,-0.0831547,-0.0831547,0.157719,-0.265624,-0.106139,3.30285e-08,-0.0381372,-0.0381372,0.00266767,0.0520009,-0.0299289,0.000167184,-4.57074e-09,7.82607e-10,2.57545e-08,5.419e-10,5.419e-10,3.70202e-08,-9.59621e-10,-9.59621e-10,0.157719,-7.04994e-09,-4.25876e-09,0.34676,-1.0285e-08,5.30555e-10,0.00266767,1.0634e-08,3.0322e-10,0.000167184,0.0998774,-0.00654865,2.57545e-08,-0.00142363,-0.00142363,3.70202e-08,-7.62464e-05,-7.62464e-05,0.157719,0.0946418,0.0700438,0.34676,0.0140739,0.00968228,3.30285e-08,-0.0305739,-0.0305739
2.80633e-08,0.0043313,0.0043313,3.91608e-08,0.0316157,0.0316157,0.168532,0.0763891,0.126885,0.40162,-0.0436232,-0.0108896,3.5353e-08,-0.0261808,-0.0261808,0.0132482,-0.0370413,0.0165752,0.0116893,-3.07848e-09,-4.25765e-09,3.91608e-08,2.13648e-11,2.13648e-11,0.168532,-2.8871e-09,-5.86471e-09,0.40162,-4.23938e-09,-2.87635e-09,3.5353e-08,-4.31516e-09,-4.31516e-09,0.0132482,-6.27379e-09,-4.18472e-09,0.0116893,3.19312e-09,4.04587e-09,2.80633e-08,7.20834e-09,7.20834e-09,0.168532,6.35073e-09,8.10606e-09,0.40162,-2.91693e-10,2.973e-09,3.5353e-08,2.99692e-09,2.99692e-09,0.0132482,-8.72904e-09,4.02363e-09,0.0116893,-0.000615432,-0.0129022,2.80633e-08,-0.0244818,-0.0244818,3.91608e-08,0.0127538,0.0127538,0.40162,-0.0548948,-0.0259568,3.5353e-08,-0.0362798,-0.0362798,0.0132482,-0.0444687,-0.00728404,0.0116893,0.0586596,-0.0384269,2.80633e-08,0.0194112,0.0194112,3.91608e-08,-0.0862503,-0.0862503,0.168532,-0.321492,-0.110546,3.5353e-08,-0.0383384,-0.0383384,0.0132482,0.130576,-0.0219144,0.0116893,-6.95678e-09,4.15768e-10,2.80633e-08,5.35926e-10,5.35926e-10,3.91608e-08,-1.06184e-09,-1.06184e-09,0.168532,-6.22733e-09,-4.56241e-09,0.40162,-7.81657e-09,5.17779e-10,0.0132482,1.18085e-08,-1.6598e-10,0.0116893,0.0978985,-0.00186222,2.80633e-08,-0.0011896,-0.0011896,3.91608e-08,0.000207865,0.000207865,0.168532,0.0951982,0.0746817,0.40162,0.018646,0.0117136,3.5353e-08,-0.0324465,-0.0324465
3.0372e-08,0.00426288,0.00426288,4.13015e-08,0.0332163,0.0332163,0.179344,0.078294,0.13401,0.456479,-0.0324246,-0.0129208,3.76776e-08,-0.0282869,-0.0282869,0.0238287,-0.00780322,0.0233167,0.0232113,-6.02184e-09,-4.26594e-09,4.13015e-08,2.81224e-10,2.81224e-10,0.179344,-4.13779e-09,-5.95915e-09,0.456479,-5.28041e-09,-2.7035e-09,3.76776e-08,-4.31932e-09,-4.31932e-09,0.0238287,-4.08578e-09,-4.14391e-09,0.0232113,3.05495e-09,4.21971e-09,3.0372e-08,7.44117e-09,7.44117e-09,0.179344,8.14593e-09,8.34964e-09,0.456479,5.0402e-09,2.85042e-09,3.76776e-08,2.93318e-09,2.93318e-09,0.0238287,-4.66132e-09,4.06802e-09,0.0232113,0.0107282,-0.0073511,3.0372e-08,-0.0250887,-0.0250887,4.13015e-08,0.014501,0.014501,0.456479,-0.0468085,-0.0272087,3.76776e-08,-0.037638,-0.037638,0.0238287,-0.0313628,-0.00208642,0.0232113,-0.0474879,-0.0439981,3.0372e-08,0.0233222,0.0233222,4.13015e-08,-0.0893458,-0.0893458,0.179344,-0.375527,-0.114953,3.76776e-08,-0.0385396,-0.0385396,0.0238287,0.175543,-0.0138999,0.0232113,-8.97406e-09,4.89292e-11,3.0372e-08,5.29952e-10,5.29952e-10,4.13015e-08,-1.16406e-09,-1.16406e-09,0.179344,-5.15792e-09,-4.86606e-09,0.456479,-1.49458e-09,5.05002e-10,0.0238287,8.68055e-09,-6.3518e-10,0.0232113,0.0903153,0.0028242,3.0372e-08,-0.00095556,-0.00095556,4.13015e-08,0.000491977,0.000491977,0.179344,0.0949283,0.0793195,0.456479,0.017199,0.0137449,3.76776e-08,-0.0343192,-0.0343192
3.26808e-08,0.00419447,0.00419447,4.34421e-08,0.0348168,0.0348168,0.190156,0.0805362,0.141136,0.511339,-0.019788,-0.014952,4.00022e-08,-0.030393,-0.030393,0.0344093,0.032615,0.0300581,0.0347334,-8.89972e-09,-4.27423e-09,4.34421e-08,5.41082e-10,5.41082e-10,0.190156,-5.48236e-09,-6.05359e-09,0.511339,-5.92524e-09,-2.53066e-09,4.00022e-08,-4.32347e-09,-4.32347e-09,0.0344093,-1.38905e-09,-4.1031e-09,0.0347334,3.38748e-09,4.39354e-09,3.26808e-08,7.67401e-09,7.67401e-09,0.190156,1.00381e-08,8.59322e-09,0.511339,1.04528e-08,2.72784e-09,4.00022e-08,2.86944e-09,2.86944e-09,0.0344093,6.98373e-10,4.1124e-09,0.0347334,0.0253773,-0.0018,3.26808e-08,-0.0256957,-0.0256957,4.34421e-08,0.0162482,0.0162482,0.511339,-0.0354155,-0.0284606,4.00022e-08,-0.0389962,-0.0389962,0.0344093,-0.0098196,0.00311119,0.0347334,-0.156774,-0.0495693,3.26808e-08,0.0272332,0.0272332,4.34421e-08,-0.0924413,-0.0924413,0.190156,-0.421999,-0.119361,4.00022e-08,-0.0387408,-0.0387408,0.0344093,0.192276,-0.00588537,0.0347334,-1.04443e-08,-3.1791e-10,3.26808e-08,5.23978e-10,5.23978e-10,4.34421e-08,-1.26628e-09,-1.26628e-09,0.190156,-3.98392e-09,-5.16971e-09,0.511339,5.57527e-09,4.92225e-10,0.0344093,3.03365e-09,-1.10438e-09,0.0347334,0.0795122,0.00751062,3.26808e-08,-0.000721522,-0.000721522,4.34421e-08,0.000776088,0.000776088,0.190156,0.0936696,0.0839573,0.511339,0.0134787,0.0157762,4.00022e-08,-0.0361918,-0.0361918
3.49896e-08,0.00412606,0.00412606,4.55828e-08,0.0364173,0.0364173,0.200969,0.0830991,0.148261,0.566199,-0.0116848,-0.0169833,4.23267e-08,-0.0324992,-0.0324992,0.0449898,0.0679806,0.0367995,0.0462555,-1.12562e-08,-4.28252e-09,4.55828e-08,8.00941e-10,8.00941e-10,0.200969,-6.81666e-09,-6.14803e-09,0.566199,-5.89153e-09,-2.35781e-09,4.23267e-08,-4.32763e-09,-4.32763e-09,0.0449898,9.08179e-10,-4.06229e-09,0.0462555,4.32282e-09,4.56737e-09,3.49896e-08,7.90684e-09,7.90684e-09,0.200969,1.18892e-08,8.83679e-09,0.566199,1.40805e-08,2.60526e-09,4.23267e-08,2.8057e-09,2.8057e-09,0.0449898,5.78462e-09,4.15679e-09,0.0462555,0.0428525,0.0037511,3.49896e-08,-0.0263027,-0.0263027,4.55828e-08,0.0179954,0.0179954,0.566199,-0.0251113,-0.0297125,4.23267e-08,-0.0403544,-0.0403544,0.0449898,0.00919185,0.00830881,0.0462555,-0.260553,-0.0551406,3.49896e-08,0.0311442,0.0311442,4.55828e-08,-0.0955368,-0.0955368,0.200969,-0.462852,-0.123768,4.23267e-08,-0.038942,-0.038942,0.0449898,0.195081,0.00212915,0.0462555,-1.12286e-08,-6.84749e-10,3.49896e-08,5.18005e-10,5.18005e-10,4.55828e-08,-1.36849e-09,-1.36849e-09,0.200969,-2.81907e-09,-5.47336e-09,0.566199,1.05504e-08,4.79449e-10,0.0449898,-1.97873e-09,-1.57358e-09,0.0462555,0.0673638,0.012197,3.49896e-08,-0.000487485,-0.000487485,4.55828e-08,0.0010602,0.0010602,0.200969,0.0919064,0.0885952,0.566199,0.0108763,0.0178075,4.23267e-08,-0.0380645,-0.0380645
3.72983e-08,0.00405764,0.00405764,4.77234e-08,0.0380178,0.0380178,0.211781,0.0856621,0.155386,0.621059,-0.00981619,-0.0190145,4.46513e-08,-0.0346053,-0.0346053,0.0555703,0.0913074,0.0435409,0.0577776,-1.27054e-08,-4.29082e-09,4.77234e-08,1.0608e-09,1.0608e-09,0.211781,-8.15096e-09,-6.24247e-09,0.621059,-5.1845e-09,-2.18496e-09,4.46513e-08,-4.33179e-09,-4.33179e-09,0.0555703,2.40981e-09,-4.02148e-09,0.0577776,5.96944e-09,4.74121e-09,3.72983e-08,8.13968e-09,8.13968e-09,0.211781,1.37404e-08,9.08037e-09,0.621059,1.54205e-08,2.48268e-09,4.46513e-08,2.74196e-09,2.74196e-09,0.0555703,9.86079e-09,4.20118e-09,0.0577776,0.0627198,0.00930219,3.72983e-08,-0.0269097,-0.0269097,4.77234e-08,0.0197426,0.0197426,0.621059,-0.0176505,-0.0309643,4.46513e-08,-0.0417126,-0.0417126,0.0555703,0.0209908,0.0135064,0.0577776,-0.351131,-0.0607118,3.72983e-08,0.0350552,0.0350552,4.77234e-08,-0.0986323,-0.0986323,0.211781,-0.503704,-0.128175,4.46513e-08,-0.0391432,-0.0391432,0.0555703,0.19191,0.0101437,0.0577776,-1.11798e-08,-1.05159e-09,3.72983e-08,5.12031e-10,5.12031e-10,4.77234e-08,-1.47071e-09,-1.47071e-09,0.211781,-1.65421e-09,-5.77701e-09,0.621059,1.25653e-08,4.66672e-10,0.0555703,-4.98256e-09,-2.04278e-09,0.0577776,0.055332,0.0168835,3.72983e-08,-0.000253447,-0.000253447,4.77234e-08,0.00134431,0.00134431,0.211781,0.0901433,0.093233,0.621059,0.0107105,0.0198388,4.46513e-08,-0.0399371,-0.0399371
3.96071e-08,0.00398923,0.00398923,4.98641e-08,0.0396183,0.0396183,0.222593,0.0882298,0.162512,0.675919,-0.0131983,-0.0210457,4.69759e-08,-0.0367114,-0.0367114,0.0661509,0.105291,0.0502824,0.0692997,-1.30715e-08,-4.29911e-09,4.98641e-08,1.32066e-09,1.32066e-09,0.222593,-9.48404e-09,-6.33691e-09,0.675919,-3.92729e-09,-2.01212e-09,4.69759e-08,-4.33595e-09,-4.33595e-09,0.0661509,3.27672e-09,-3.98067e-09,0.0692997,8.15603e-09,4.91504e-09,3.96071e-08,8.37251e-09,8.37251e-09,0.222593,1.55895e-08,9.32394e-09,0.675919,1.47579e-08,2.36011e-09,4.69759e-08,2.67822e-09,2.67822e-09,0.0661509,1.30927e-08,4.24557e-09,0.0692997,0.0830901,0.0148533,3.96071e-08,-0.0275167,-0.0275167,4.98641e-08,0.0214898,0.0214898,0.675919,-0.0128662,-0.0322162,4.69759e-08,-0.0430707,-0.0430707,0.0661509,0.0273232,0.018704,0.0692997,-0.41946,-0.0662831,3.96071e-08,0.0389662,0.0389662,4.98641e-08,-0.101728,-0.101728,0.222593,-0.544489,-0.132583,4.69759e-08,-0.0393444,-0.0393444,0.0661509,0.184704,0.0181582,0.0692997,-1.01616e-08,-1.41843e-09,3.96071e-08,5.06057e-10,5.06057e-10,4.98641e-08,-1.57293e-09,-1.57293e-09,0.222593,-4.90658e-10,-6.08066e-09,0.675919,1.19847e-08,4.53895e-10,0.0661509,-6.43771e-09,-2.51198e-09,0.0692997,0.0443381,0.0215699,3.96071e-08,-1.941e-05,-1.941e-05,4.98641e-08,0.00162842,0.00162842,0.222593,0.0883771,0.0978709,0.675919,0.0128405,0.0218701,4.69759e-08,-0.0418098,-0.0418098
4.19159e-08,0.00392082,0.00392082,5.20048e-08,0.0412188,0.0412188,0.233405,0.0920688,0.169637,0.730778,-0.0201241,-0.0230769,4.93004e-08,-0.0388175,-0.0388175,0.0767314,0.110726,0.0570238,0.0808217,-1.31264e-08,-4.3074e-09,5.20048e-08,1.58052e-09,1.58052e-09,0.233405,-1.04741e-08,-6.43135e-09,0.730778,-2.29972e-09,-1.83927e-09,4.93004e-08,-4.3401e-09,-4.3401e-09,0.0767314,3.53051e-09,-3.93986e-09,0.0808217,1.0447e-08,5.08887e-09,4.19159e-08,8.60534e-09,8.60534e-09,0.233405,1.68722e-08,9.56752e-09,0.730778,1.26101e-08,2.23753e-09,4.93004e-08,2.61448e-09,2.61448e-09,0.0767314,1.54588e-08,4.28996e-09,0.0808217,0.103218,0.0204044,4.19159e-08,-0.0281236,-0.0281236,5.20048e-08,0.023237,0.023237,0.730778,-0.0101937,-0.0334681,4.93004e-08,-0.0444289,-0.0444289,0.0767314,0.0288986,0.0239017,0.0808217,-0.480241,-0.0718543,4.19159e-08,0.0428772,0.0428772,5.20048e-08,-0.104823,-0.104823,0.233405,-0.567776,-0.13699,4.93004e-08,-0.0395456,-0.0395456,0.0767314,0.174221,0.0261727,0.0808217,-8.86014e-09,-1.78527e-09,4.19159e-08,5.00083e-10,5.00083e-10,5.20048e-08,-1.67515e-09,-1.67515e-09,0.233405,3.06681e-10,-6.38431e-09,0.730778,9.50167e-09,4.41119e-10,0.0767314,-6.50352e-09,-2.98118e-09,0.0808217,0.0337499,0.0262563,4.19159e-08,0.000214627,0.000214627,5.20048e-08,0.00191253,0.00191253,0.233405,0.0859374,0.102509,0.730778,0.0168098,0.0239014,4.93004e-08,-0.0436824,-0.0436824
4.42246e-08,0.0038524,0.0038524,5.41454e-08,0.0428194,0.0428194,0.244218,0.0966927,0.176762,0.785638,-0.0286422,-0.0251082,5.1625e-08,-0.0409237,-0.0409237,0.0873119,0.108937,0.0637652,0.0923438,-1.27349e-08,-4.3157e-09,5.41454e-08,1.84038e-09,1.84038e-09,0.244218,-1.1198e-08,-6.52579e-09,0.785638,-5.08144e-10,-1.66643e-09,5.1625e-08,-4.34426e-09,-4.34426e-09,0.0873119,3.23075e-09,-3.89905e-09,0.0923438,1.26843e-08,5.2627e-09,4.42246e-08,8.83818e-09,8.83818e-09,0.244218,1.77319e-08,9.8111e-09,0.785638,9.45743e-09,2.11495e-09,5.1625e-08,2.55074e-09,2.55074e-09,0.0873119,1.69909e-08,4.33435e-09,0.0923438,0.121446,0.0259555,4.42246e-08,-0.0287306,-0.0287306,5.41454e-08,0.0249842,0.0249842,0.785638,-0.00924137,-0.03472,5.1625e-08,-0.0457871,-0.0457871,0.0873119,0.0267234,0.0290993,0.0923438,-0.525555,-0.0774255,4.42246e-08,0.0467883,0.0467883,5.41454e-08,-0.107919,-0.107919,0.244218,-0.580849,-0.141397,5.1625e-08,-0.0397467,-0.0397467,0.0873119,0.161427,0.0341872,0.0923438,-7.13316e-09,-2.15211e-09,4.42246e-08,4.94109e-10,4.94109e-10,5.41454e-08,-1.77737e-09,-1.77737e-09,0.244218,8.17892e-10,-6.68796e-09,0.785638,5.78302e-09,4.28342e-10,0.0873119,-5.42586e-09,-3.45038e-09,0.0923438,0.0241744,0.0309427,4.42246e-08,0.000448665,0.000448665,5.41454e-08,0.00219665,0.00219665,0.244218,0.0833353,0.107147,0.785638,0.0223374,0.0259327,5.1625e-08,-0.0455551,-0.0455551
4.65334e-08,0.00378399,0.00378399,5.62861e-08,0.0444199,0.0444199,0.25503,0.102244,0.183887,0.840498,-0.0368688,-0.0271394,5.39496e-08,-0.0430298,-0.0430298,0.0978925,0.101047,0.0705067,0.103866,-1.18656e-08,-4.32399e-09,5.62861e-08,2.10023e-09,2.10023e-09,0.25503,-1.16045e-08,-6.62023e-09,0.840498,1.25127e-09,-1.49358e-09,5.39496e-08,-4.34842e-09,-4.34842e-09,0.0978925,2.39447e-09,-3.85824e-09,0.103866,1.43578e-08,5.43654e-09,4.65334e-08,9.07101e-09,9.07101e-09,0.25503,1.80868e-08,1.00547e-08,0.840498,6.19007e-09,1.99237e-09,5.39496e-08,2.48701e-09,2.48701e-09,0.0978925,1.76197e-08,4.37873e-09,0.103866,0.133777,0.0315066,4.65334e-08,-0.0293376,-0.0293376,5.62861e-08,0.0267313,0.0267313,0.840498,-0.00865669,-0.0359719,5.39496e-08,-0.0471453,-0.0471453,0.0978925,0.0219026,0.0342969,0.103866,-0.54276,-0.0829968,4.65334e-08,0.0506993,0.0506993,5.62861e-08,-0.111014,-0.111014,0.25503,-0.581401,-0.145805,5.39496e-08,-0.0399479,-0.0399479,0.0978925,0.147568,0.0422017,0.103866,-4.90276e-09,-2.51894e-09,4.65334e-08,4.88136e-10,4.88136e-10,5.62861e-08,-1.87958e-09,-1.87958e-09,0.25503,9.86191e-10,-6.99161e-09,0.840498,1.9537e-09,4.15566e-10,0.0978925,-3.44148e-09,-3.91958e-09,0.103866,0.0167556,0.0356292,4.65334e-08,0.000682702,0.000682702,5.62861e-08,0.00248076,0.00248076,0.25503,0.0805841,0.111784,0.840498,0.0282273,0.027964,5.39496e-08,-0.0474277,-0.0474277
