iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1
1056,160.929,1,10.258,10.3035,43.456,50.7734,0.0970163,0.254611,0.975403,9.29325e-05
1057,169.095,1,10.2579,9.89862,43.4557,49.4714,0.0991006,0.250932,1.00241,8.9757e-05
1058,156.841,1,10.1935,9.93502,43.4553,50.0459,0.0974663,0.251965,0.971533,8.42898e-05
1059,162.209,1,10.2,10.2135,43.455,50.1238,0.0974738,0.2498,0.969205,8.6278e-05
1060,160.44,1,10.2157,10.1769,43.4554,49.2974,0.0966234,0.252668,0.947016,9.20182e-05
1061,162.031,1,10.2187,9.87057,43.4555,50.9208,0.0967202,0.25651,0.941957,9.35114e-05
1062,161.861,1,10.1959,9.48811,43.4556,51.5511,0.0974163,0.255005,0.935223,9.00487e-05
1063,161.07,1,10.1831,9.79095,43.4558,51.5913,0.0969649,0.258863,0.965084,8.68365e-05
1064,167.159,1,10.2127,10.297,43.456,52.1106,0.097866,0.259598,0.970324,8.97091e-05
1065,160.673,1,10.2148,10.7397,43.4561,52.595,0.0972325,0.264116,0.933919,8.88301e-05
1066,156.366,1,10.2563,10.9123,43.4558,52.1841,0.0963803,0.261434,0.961139,8.49799e-05
1067,158.15,1,10.2873,10.8691,43.4556,51.4686,0.0961983,0.254422,0.98845,8.58413e-05
1068,160.207,1,10.2494,10.2812,43.4556,50.5799,0.0962692,0.254691,0.988261,8.73876e-05
1069,162.977,1,10.2205,10.4071,43.4551,50.442,0.0964679,0.25455,1.01232,8.78021e-05
1070,155.705,1,10.2164,10.4382,43.4551,51.124,0.0955118,0.255801,1.00629,8.4818e-05
1071,155.925,1,10.2467,10.7225,43.4549,52.2449,0.0960058,0.253769,0.986982,8.19328e-05
1072,158.863,1,10.2253,10.955,43.4547,52.6093,0.0959167,0.255495,1.02538,7.99821e-05
1073,157.616,1,10.2109,10.8555,43.4547,52.116,0.0958413,0.257346,1.03402,7.77177e-05
1074,163.577,1,10.2003,10.2154,43.4546,51.4019,0.0978425,0.258601,0.996074,7.7807e-05
1075,157.268,1,10.1944,10.1831,43.4547,51.4019,0.0976386,0.259657,1.02145,7.17921e-05
1076,159.221,1,10.1986,10.0612,43.4546,51.6809,0.0970916,0.261698,1.00303,7.57193e-05
1077,159.543,1,10.1866,10.3673,43.4544,50.7483,0.0977319,0.260969,1.04454,7.00568e-05
1078,151.16,1,10.2194,10.6124,43.4544,51.6282,0.0964774,0.264915,0.998491,6.98196e-05
1079,152.528,1,10.1986,10.7398,43.4542,52.5232,0.0958112,0.263624,0.976356,7.03393e-05
1080,154.908,1,10.1958,11.1081,43.4545,52.4824,0.0955756,0.263535,1.01391,6.92359e-05
1081,157.795,1,10.2025,10.7649,43.4545,53.1309,0.0949533,0.260875,1.04451,7.60722e-05
1082,149.259,1,10.1952,10.4477,43.4545,54.1733,0.0942217,0.257136,1.10194,6.88806e-05
1083,155.596,1,10.2203,9.82757,43.455,54.5717,0.0957569,0.259205,1.08353,6.78253e-05
1084,146.953,1,10.2164,10.0869,43.4551,55.057,0.0950007,0.259707,1.0439,6.48735e-05
1085,154.43,1,10.1748,10.562,43.4555,55.0784,0.0941334,0.262497,1.02751,7.13618e-05
1086,149.037,1,10.209,10.4555,43.4553,53.4277,0.0948249,0.262303,1.01281,6.61782e-05
1087,153.877,1,10.2227,10.606,43.4551,53.6554,0.0960275,0.261849,1.01526,6.43414e-05
1088,148.441,1,10.2287,10.6782,43.4551,53.5094,0.0949789,0.256983,0.995747,6.68685e-05
1089,151.561,1,10.2259,10.2631,43.4553,54.4158,0.094604,0.260429,0.957511,7.2855e-05
1090,153,1,10.2347,10.4051,43.455,54.8995,0.0944747,0.265328,0.978327,7.35597e-05
1091,149.083,1,10.2489,10.4607,43.455,55.2817,0.0944838,0.266358,1.0057,6.81029e-05
1092,154.308,1,10.2796,10.3896,43.455,54.4166,0.0951298,0.267968,1.03722,6.80507e-05
1093,151.271,1,10.2706,10.2578,43.4546,54.1625,0.0956516,0.267889,1.03142,6.51395e-05
1094,154.189,1,10.2354,10.5532,43.4546,54.9968,0.0972727,0.264239,0.998545,6.12194e-05
1095,146.308,1,10.2541,10.6384,43.4546,54.8472,0.0968709,0.261883,0.965277,5.90907e-05
1096,148.753,1,10.2456,10.6449,43.4546,54.0971,0.0956752,0.261547,0.985001,6.18207e-05
1097,149.385,1,10.2768,10.9008,43.4546,54.5569,0.0963237,0.259468,0.991774,5.98596e-05
1098,146.837,1,10.2404,10.9146,43.4543,52.9672,0.0960016,0.26228,1.00274,5.59799e-05
1099,152.898,1,10.1894,10.4216,43.4544,51.7616,0.0963239,0.260778,1.02882,5.66999e-05
1100,137.98,1,10.2106,10.3712,43.4547,51.7214,0.0948088,0.258834,1.02671,5.18847e-05
1101,141.216,1,10.2117,10.5419,43.4548,52.4781,0.0940104,0.256302,1.05408,5.09185e-05
1102,142.424,1,10.2155,10.597,43.4549,52.5594,0.0943971,0.254016,1.05626,4.95367e-05
1103,141.614,1,10.2191,10.4719,43.455,51.8824,0.0941245,0.256527,1.07245,4.89986e-05
1104,143.938,1,10.1732,10.0277,43.4552,53.4282,0.0932274,0.257495,1.01588,5.59014e-05
1105,151.736,1,10.1736,10.2944,43.4552,52.9077,0.0944663,0.255127,0.982856,6.15702e-05
1106,145.745,1,10.164,9.96809,43.4551,52.661,0.0951605,0.253831,0.968514,5.8306e-05
1107,149.308,1,10.1634,10.2856,43.4549,53.7319,0.0954189,0.255963,0.966763,5.94386e-05
1108,149.225,1,10.0966,9.76397,43.4549,54.7835,0.0956571,0.257085,0.938494,5.93694e-05
1109,148.823,1,10.0778,9.68912,43.4548,55.2907,0.0953719,0.261101,0.977237,5.74346e-05
1110,146.252,1,10.1512,9.90708,43.455,54.8173,0.0965659,0.256224,1.00531,5.23267e-05
1111,153.946,1,10.1677,10,43.455,56.5112,0.0993818,0.262527,0.942689,5.07762e-05
1112,142.648,1,10.1668,10.0031,43.4551,55.5838,0.0984965,0.261534,0.918018,4.77288e-05
1113,141.225,1,10.1865,10.0476,43.4552,54.2982,0.0975291,0.258355,0.902761,4.79216e-05
1114,140.872,1,10.2075,10.0353,43.4548,53.386,0.0975562,0.252766,0.882882,4.7887e-05
1115,141.746,1,10.1795,9.57548,43.4546,53.1372,0.097238,0.250467,0.884019,4.80214e-05
1116,142.626,1,10.1693,9.33051,43.4546,52.724,0.0971852,0.252352,0.891011,4.75936e-05
1117,141.391,1,10.1647,9.52666,43.4546,53.0902,0.0958785,0.253609,0.910639,4.96427e-05
1118,143.321,1,10.2075,10.1139,43.4546,52.2404,0.0955973,0.255925,0.945405,5.02877e-05
1119,146.766,1,10.222,10.3752,43.4549,52.0174,0.0960761,0.261777,0.962871,5.09053e-05
1120,150.52,1,10.1638,10.242,43.4547,50.9592,0.0973781,0.257829,0.957102,5.02349e-05
1121,143.964,1,10.1817,10.1642,43.4544,50.7813,0.0975782,0.25539,0.927989,4.90521e-05
1122,145.411,1,10.1736,10.1194,43.4544,51.4064,0.0963501,0.257922,0.975144,5.04333e-05
1123,146.436,1,10.1773,10.1774,43.4542,52.6254,0.0968642,0.259824,0.969347,4.96865e-05
1124,146.315,1,10.1911,10.0663,43.4543,52.0313,0.0973988,0.256565,0.938831,5.04475e-05
1125,139.514,1,10.2023,10.6974,43.4541,53.127,0.0952445,0.258506,0.936874,5.16608e-05
1126,137.017,1,10.215,10.527,43.4539,53.3731,0.0942397,0.260824,0.954649,4.98499e-05
1127,135.1,1,10.196,10.6304,43.4538,53.2491,0.0933311,0.260064,0.962695,4.81309e-05
1128,145.202,1,10.221,10.7388,43.4536,52.7939,0.0955053,0.260757,0.962977,4.74627e-05
1129,147.723,1,10.2169,10.4748,43.4538,53.2007,0.0967045,0.261173,0.968751,4.81177e-05
1130,142.957,1,10.1798,10.2348,43.4539,54.742,0.0952299,0.263022,0.997183,4.92885e-05
1131,137.391,1,10.1784,10.0457,43.4537,55.832,0.0934684,0.267293,1.03641,4.77743e-05
1132,135.163,1,10.1387,9.90169,43.4538,56.5187,0.0924896,0.268325,1.03003,4.59588e-05
1133,135.572,1,10.1443,9.87462,43.4538,56.9541,0.0923736,0.269796,0.999151,4.58087e-05
1134,142.554,1,10.1688,10.0777,43.4538,56.423,0.092562,0.270412,1.01913,4.9703e-05
1135,145.998,1,10.2012,10.36,43.4541,56.4885,0.0931458,0.26852,1.04968,5.27092e-05
1136,139.933,1,10.231,10.7534,43.4543,54.396,0.0931652,0.265107,1.03073,5.20719e-05
1137,139.282,1,10.2383,10.8746,43.4544,54.6268,0.094108,0.263283,0.977031,4.9473e-05
1138,136.152,1,10.2175,10.417,43.4545,55.4233,0.0942784,0.260207,0.960314,4.65542e-05
1139,132.681,1,10.2301,10.2331,43.4545,55.2301,0.0934163,0.259065,0.955446,4.60361e-05
1140,138.699,1,10.2508,10.7333,43.4544,54.5427,0.0939507,0.259407,0.969671,4.58608e-05
1141,134.842,1,10.2558,10.7362,43.4544,54.816,0.0951707,0.259451,0.969052,4.0858e-05
1142,139.914,1,10.2597,10.3776,43.4543,55.238,0.0959524,0.260199,1.00765,4.00942e-05
1143,139.512,1,10.2764,10.2573,43.4543,55.451,0.0969072,0.25839,1.0022,3.96538e-05
1144,143.941,1,10.2434,10.3974,43.4544,55.4081,0.0972279,0.258243,1.01022,4.11068e-05
1145,138.118,1,10.2354,10.0141,43.4545,56.0888,0.0956711,0.260461,0.989402,4.42143e-05
1146,132.166,1,10.2187,10.0766,43.4546,57.4161,0.0951406,0.257166,0.974203,4.1015e-05
1147,134.284,1,10.2154,10.3471,43.4548,57.1047,0.0945901,0.256644,0.996887,4.031e-05
1148,134.582,1,10.2025,10.2204,43.455,57.5441,0.0954035,0.251114,0.991422,3.82868e-05
1149,135.852,1,10.1831,10.1739,43.4552,57.1874,0.0956616,0.252146,0.994807,3.74971e-05
1150,133.432,1,10.1558,9.77962,43.4552,56.7885,0.0950052,0.255225,0.984065,3.74936e-05
1151,132.407,1,10.1291,9.7403,43.4551,55.5915,0.0939223,0.25542,0.984878,3.82905e-05
1152,134.329,1,10.1843,9.741,43.4552,54.9003,0.0948293,0.255227,0.970816,3.85359e-05
1153,139.272,1,10.2118,9.64959,43.4553,53.7866,0.0952742,0.257277,0.971938,4.18209e-05
1154,131.693,1,10.2064,10.1499,43.4554,54.6107,0.0943259,0.258869,0.974527,3.99345e-05
1155,132.68,1,10.2044,10.0976,43.4556,55.468,0.0950089,0.263732,0.984531,3.62137e-05
1156,131.939,1,10.2238,10.6463,43.4556,55.0382,0.0952659,0.264525,0.963582,3.51301e-05
1157,131.946,1,10.2294,10.3177,43.4556,55.6296,0.0961109,0.264956,0.946345,3.34501e-05
1158,133.034,1,10.2624,10.4502,43.4555,54.1939,0.09676,0.26343,0.98641,3.19162e-05
1159,129.984,1,10.2469,10.365,43.4554,54.465,0.0960157,0.264494,1.02157,3.06283e-05
1160,129.085,1,10.223,10.5606,43.4555,55.3404,0.0945883,0.269501,1.03618,3.09637e-05
1161,127.797,1,10.1906,10.7165,43.4555,55.2121,0.0945834,0.271865,0.993652,3.00186e-05
1162,124.779,1,10.1833,10.7174,43.4554,54.763,0.0943208,0.270984,0.995244,2.81087e-05
1163,127.79,1,10.1743,10.6281,43.4553,54.7207,0.094419,0.27227,1.00525,2.78581e-05
1164,129.291,1,10.1677,10.4876,43.4554,52.3905,0.0945745,0.2658,1.04169,2.79514e-05
1165,127.45,1,10.1606,10.5264,43.4554,52.9531,0.0950571,0.263709,1.04569,2.66404e-05
1166,125.714,1,10.1701,10.4877,43.4554,52.2127,0.0948244,0.261623,1.0257,2.69207e-05
1167,126.072,1,10.2086,10.2596,43.4555,51.8693,0.0949953,0.257796,1.00362,2.79009e-05
1168,124.691,1,10.1826,10.2071,43.4554,52.9575,0.0949376,0.260697,0.97511,2.74323e-05
1169,123.581,1,10.184,9.94253,43.4556,53.0391,0.0956808,0.263267,0.967873,2.52228e-05
1170,127.33,1,10.1706,9.82357,43.4556,52.5461,0.0964792,0.264677,0.955196,2.50599e-05
1171,126.289,1,10.1614,10.0317,43.4557,51.9348,0.0970505,0.26403,0.94426,2.41371e-05
1172,127.899,1,10.1699,9.81072,43.4556,52.1545,0.0965126,0.262838,0.953704,2.60096e-05
1173,122.998,1,10.1833,9.63378,43.4557,51.8723,0.0957346,0.261344,0.951572,2.6277e-05
1174,132.289,1,10.1518,9.92876,43.4558,52.7443,0.0959232,0.262056,0.940179,2.87745e-05
1175,135.929,1,10.124,9.67663,43.4558,52.8661,0.0974893,0.266048,0.897748,2.97943e-05
1176,131.957,1,10.1598,9.57225,43.4556,52.7029,0.0979645,0.268304,0.902222,2.8911e-05
1177,128.88,1,10.1782,9.78256,43.4556,53.4087,0.0979871,0.266818,0.904864,2.76655e-05
1178,138.099,1,10.1782,10.1127,43.4556,53.3675,0.0993326,0.262625,0.93027,2.83969e-05
1179,136.848,1,10.1992,10.2231,43.4556,52.0559,0.100894,0.25661,0.931027,2.73973e-05
1180,135.04,1,10.1608,10.0422,43.4557,52.0358,0.0996141,0.260449,0.974648,2.74003e-05
1181,134.737,1,10.1509,9.84846,43.4556,52.5145,0.0982228,0.263287,1.02354,2.82173e-05
1182,127.065,1,10.1657,9.8304,43.4557,53.0777,0.0970156,0.263569,1.01576,2.71396e-05
1183,129.408,1,10.1488,9.80232,43.4557,53.3833,0.0962763,0.259055,0.996567,2.84927e-05
1184,123.826,1,10.163,9.80157,43.4555,54.3002,0.0960221,0.254536,0.950076,2.79606e-05
1185,128.366,1,10.1663,9.65129,43.4554,54.6128,0.0963259,0.257831,0.924528,2.85524e-05
1186,132.728,1,10.1181,9.22491,43.4553,53.8931,0.0964342,0.259722,0.919939,3.02781e-05
1187,134.132,1,10.1375,9.36175,43.4553,53.0355,0.0976158,0.258315,0.913721,3.05665e-05
1188,138.143,1,10.1191,9.37321,43.4552,54.3656,0.0977257,0.255885,0.93535,3.25567e-05
1189,137.856,1,10.134,9.42102,43.4552,53.9455,0.0977436,0.262448,0.953544,3.31008e-05
1190,128.002,1,10.1904,9.40153,43.4552,53.5914,0.0966032,0.258009,0.955294,3.2469e-05
1191,129.808,1,10.202,9.77382,43.4553,54.1248,0.0964492,0.258461,0.941298,3.18579e-05
1192,134.497,1,10.1679,9.58434,43.4552,56.0874,0.0960128,0.257969,0.970984,3.33387e-05
1193,136.674,1,10.1472,9.18075,43.4553,56.1521,0.0958833,0.25923,1.00368,3.48154e-05
1194,132.745,1,10.15,9.25583,43.4554,55.1051,0.0947856,0.259709,0.974085,3.75442e-05
1195,130.02,1,10.1339,9.28351,43.4554,55.5274,0.0941954,0.261786,1.00652,3.48032e-05
1196,130.087,1,10.1556,9.50574,43.4554,55.0555,0.0940877,0.262889,1.03765,3.31909e-05
1197,125.906,1,10.1372,9.69166,43.4555,54.5448,0.0941176,0.264179,1.0029,3.06537e-05
1198,131.286,1,10.1226,9.71069,43.4554,54.4609,0.095113,0.259991,0.972364,3.07708e-05
1199,135.881,1,10.1462,9.51242,43.4554,54.7949,0.0967089,0.257437,0.95376,3.18529e-05
1200,125.446,1,10.1864,10.0138,43.4555,55.1309,0.0959108,0.258901,0.984025,2.93091e-05
1201,131.392,1,10.2062,9.96651,43.4555,54.6625,0.0964258,0.26139,0.981559,2.95879e-05
1202,129.292,1,10.1606,9.90781,43.4556,53.5583,0.0964042,0.26474,0.995656,2.73759e-05
1203,127.922,1,10.171,9.91764,43.4556,54.0908,0.0963115,0.262987,0.97567,2.73153e-05
1204,124.653,1,10.2331,10.5663,43.4556,53.3791,0.0962339,0.26268,0.929769,2.75338e-05
1205,128.306,1,10.2393,10.6562,43.4557,53.8895,0.0964941,0.264715,0.892651,2.86137e-05
1206,123.889,1,10.2402,10.7936,43.4559,54.9555,0.0950731,0.265578,0.91425,2.8999e-05
1207,125.089,1,10.1942,10.7031,43.4558,54.6591,0.0954785,0.262771,0.918567,2.71995e-05
1208,128.28,1,10.1704,10.4928,43.4559,52.252,0.0958151,0.265135,0.95085,2.64435e-05
1209,133.379,1,10.1791,10.3944,43.4559,52.7315,0.0969682,0.265444,0.962735,2.70655e-05
1210,132.157,1,10.19,10.032,43.4559,54.2487,0.0977578,0.26325,0.94453,2.77006e-05
1211,127.964,1,10.1763,10.142,43.4559,52.769,0.0976987,0.258284,0.962325,2.59705e-05
1212,128.876,1,10.2013,10.3327,43.4559,53.2933,0.0966593,0.260766,0.978945,2.73423e-05
1213,124.398,1,10.223,10.3825,43.456,53.7823,0.0960598,0.262899,0.976903,2.64491e-05
1214,127.877,1,10.2175,10.3471,43.4561,54.0296,0.096002,0.265195,0.985666,2.66224e-05
1215,120.589,1,10.2146,10.2525,43.4562,52.599,0.0952863,0.261866,0.983832,2.52492e-05
1216,126.422,1,10.2442,10.4758,43.4562,53.0214,0.0958081,0.262925,0.963532,2.61097e-05
1217,128.231,1,10.2862,10.5211,43.4562,53.1841,0.0980324,0.256134,0.925549,2.57132e-05
1218,130.264,1,10.3083,10.4672,43.4562,52.8769,0.0989432,0.25766,0.91479,2.63606e-05
1219,130.196,1,10.2896,10.4406,43.4563,52.9174,0.100514,0.259556,0.909562,2.4302e-05
1220,124.64,1,10.2552,10.4826,43.4563,53.5233,0.098443,0.258501,0.932296,2.44752e-05
1221,134.183,1,10.2573,10.5294,43.4563,53.3998,0.0995877,0.256019,0.960789,2.51686e-05
1222,127.522,1,10.2063,10.0753,43.4564,54.2536,0.098082,0.262429,0.962037,2.53318e-05
1223,133.905,1,10.1755,10.0433,43.4564,55.9743,0.0978629,0.267216,0.963414,2.70688e-05
1224,127.434,1,10.1606,9.86982,43.4563,56.4448,0.0962244,0.269421,0.939344,2.87989e-05
1225,128.744,1,10.1451,9.76225,43.4564,56.4881,0.0964777,0.266769,0.90285,2.92437e-05
1226,138.76,1,10.1422,9.55464,43.4564,55.8778,0.0985295,0.263036,0.911625,3.00823e-05
1227,131.813,1,10.1252,9.37133,43.4565,56.2836,0.0980783,0.26616,0.977898,2.78545e-05
1228,125.995,1,10.1217,9.20045,43.4564,54.795,0.0954752,0.261438,0.994692,2.94735e-05
1229,128.91,1,10.1559,9.50209,43.4564,54.6266,0.0956131,0.262397,0.986227,2.93874e-05
1230,123.133,1,10.1631,9.65252,43.4563,54.2692,0.0945826,0.262095,0.974366,2.85285e-05
1231,129.309,1,10.1681,10.005,43.4564,53.8302,0.0948784,0.266889,1.04115,2.72599e-05
1232,125.022,1,10.164,10.0924,43.4566,55.0544,0.0951026,0.261527,1.03328,2.58884e-05
1233,126.809,1,10.1384,10.2847,43.4567,54.7156,0.0958951,0.258485,0.998545,2.50984e-05
1234,125.397,1,10.1178,9.96332,43.4567,55.4655,0.0959931,0.255451,0.99211,2.47402e-05
1235,127.692,1,10.1303,9.56587,43.4568,55.0385,0.0969087,0.25153,1.0217,2.40339e-05
1236,125.659,1,10.1133,9.34589,43.4569,56.3721,0.0963538,0.253334,1.02223,2.39947e-05
1237,125.394,1,10.1516,9.38185,43.4568,56.3721,0.0970694,0.254192,1.03867,2.28426e-05
1238,121.344,1,10.1374,9.56898,43.4567,55.3249,0.0965405,0.252781,1.0167,2.20202e-05
1239,119.394,1,10.1474,9.65768,43.4568,55.1975,0.0960667,0.253385,1.06469,2.0193e-05
1240,115.157,1,10.1787,9.92955,43.4568,55.0916,0.0951957,0.255617,1.00708,2.03738e-05
1241,112.451,1,10.2042,10.3169,43.4568,54.433,0.0949549,0.254037,0.995324,1.91591e-05
1242,118.108,1,10.1649,10.2979,43.4568,54.8278,0.0950904,0.253249,0.982927,1.96019e-05
1243,109.11,1,10.203,10.0564,43.4568,55.5373,0.0959579,0.253461,0.96699,1.7135e-05
1244,109.594,1,10.1976,9.80511,43.4568,55.1315,0.0947979,0.251354,0.953329,1.78422e-05
1245,112.207,1,10.1756,9.61516,43.4567,55.0681,0.0946505,0.256466,0.964029,1.76206e-05
1246,112.4,1,10.1833,9.56242,43.4567,55.3626,0.0938327,0.259918,0.991924,1.82964e-05
1247,118.726,1,10.1741,10.023,43.4567,54.5075,0.0945119,0.261217,0.999734,1.90608e-05
1248,107.912,1,10.2048,9.97349,43.4567,54.2564,0.0931149,0.254411,1.01408,1.9267e-05
1249,115.178,1,10.2102,9.95406,43.4567,54.5465,0.0930666,0.254199,1.02236,2.07183e-05
1250,106.682,1,10.1997,9.97821,43.4567,54.421,0.092609,0.254364,0.975529,1.96762e-05
1251,110.777,1,10.1733,10.2661,43.4567,55.33,0.0931329,0.256109,0.946059,1.90491e-05
1252,118.198,1,10.1661,10.3243,43.4567,57.2241,0.0935493,0.259071,0.963951,2.05106e-05
1253,113.294,1,10.1751,10.1735,43.4566,58.3088,0.0943032,0.260665,0.945247,1.94679e-05
1254,111.302,1,10.2101,10.2429,43.4567,57.2952,0.0948323,0.258016,0.948924,1.84162e-05
1255,108.535,1,10.229,10.1639,43.4567,55.1022,0.0943116,0.255953,0.946472,1.82355e-05
1256,116.905,1,10.2725,9.87065,43.4567,55.2075,0.0965802,0.256023,0.91931,1.85016e-05
1257,118.164,1,10.2458,9.74713,43.4566,55.2709,0.0967701,0.259496,0.936372,1.88858e-05
1258,118.602,1,10.2199,9.96757,43.4566,57.1416,0.0979198,0.260371,0.939328,1.77296e-05
1259,110.816,1,10.2317,10.2552,43.4566,56.8346,0.0967928,0.26219,0.942736,1.69717e-05
1260,113.296,1,10.211,10.3152,43.4566,56.7911,0.0957257,0.263952,0.937853,1.7724e-05
1261,104.168,1,10.2007,10.1385,43.4566,56.1792,0.0946501,0.263682,0.949079,1.60106e-05
1262,112.039,1,10.1815,9.86021,43.4566,55.0498,0.0947115,0.26314,1.00676,1.56409e-05
1263,118.648,1,10.1777,9.76811,43.4567,53.8354,0.0964223,0.258768,1.03663,1.56534e-05
1264,114.547,1,10.1579,9.78101,43.4567,53.4427,0.0955106,0.259672,1.04221,1.63693e-05
1265,117.139,1,10.1407,9.53227,43.4567,54.3343,0.0957532,0.256139,1.02569,1.70379e-05
1266,121.763,1,10.147,9.46263,43.4568,54.5831,0.0973558,0.255753,1.0784,1.6279e-05
1267,116.982,1,10.1282,9.43503,43.4567,56.2069,0.0972217,0.257578,1.07772,1.57411e-05
1268,109.221,1,10.1651,9.79569,43.4567,56.0347,0.0954964,0.259564,1.04465,1.60012e-05
1269,119.321,1,10.1368,10.571,43.4567,55.0836,0.0955514,0.263463,1.02844,1.69798e-05
1270,118.697,1,10.1449,10.1702,43.4566,55.6908,0.0956538,0.262783,0.99721,1.84732e-05
1271,117.426,1,10.1349,10.0181,43.4567,55.4347,0.0953879,0.262438,0.997972,1.86457e-05
1272,112.354,1,10.1779,10.1441,43.4567,55.6673,0.0944316,0.262658,0.984299,1.89994e-05
1273,111.252,1,10.1936,10.1412,43.4567,56.6373,0.0941356,0.262363,0.974417,1.86486e-05
1274,109.012,1,10.1558,9.91636,43.4567,56.0278,0.0931125,0.265323,0.942644,1.87329e-05
1275,108.13,1,10.149,10.0537,43.4567,55.1425,0.0913346,0.263522,0.931917,2.04884e-05
1276,110.288,1,10.1737,10.2237,43.4566,54.2928,0.0913968,0.263607,0.950939,2.04417e-05
1277,107.707,1,10.1783,10.2071,43.4566,55.6242,0.0923521,0.259651,0.946602,1.88776e-05
1278,114.002,1,10.1956,10.2132,43.4567,54.7456,0.0939698,0.256129,0.938148,1.89101e-05
1279,117.578,1,10.1619,10.1447,43.4566,55.0376,0.0951268,0.255325,0.942289,1.89043e-05
1280,114.899,1,10.173,10.1068,43.4565,53.4363,0.0955061,0.253669,0.935466,1.87247e-05
1281,110.645,1,10.1594,10.037,43.4565,54.0854,0.0948734,0.256873,0.900173,1.8604e-05
1282,112.551,1,10.1429,10.2071,43.4565,55.0474,0.0951806,0.260322,0.933686,1.72199e-05
1283,106.704,1,10.1497,10.078,43.4565,55.4245,0.0944801,0.260522,0.968659,1.58662e-05
1284,108.994,1,10.1759,9.79954,43.4565,52.3733,0.0951156,0.258594,0.951285,1.55767e-05
1285,110.507,1,10.1912,9.6598,43.4565,52.2131,0.0959733,0.262305,0.949683,1.49164e-05
1286,113.233,1,10.2095,9.99852,43.4566,54.1686,0.0970342,0.267773,0.917146,1.51064e-05
1287,117.518,1,10.2616,10.1306,43.4566,55.0301,0.098659,0.264478,0.939989,1.53821e-05
1288,106.792,1,10.2196,9.92994,43.4565,55.4486,0.0973087,0.262491,0.901713,1.51719e-05
1289,113.558,1,10.1733,9.83459,43.4565,53.6834,0.0968211,0.265605,0.895214,1.58745e-05
1290,108.954,1,10.1859,10.2026,43.4564,54.3755,0.095755,0.269479,0.902728,1.5847e-05
1291,111.997,1,10.2061,10.0907,43.4564,52.9017,0.0958616,0.26585,0.929321,1.6083e-05
1292,105.242,1,10.2259,10.4179,43.4564,53.0227,0.0958211,0.261196,0.909962,1.50906e-05
1293,108.198,1,10.2106,10.5114,43.4563,52.33,0.0965808,0.259762,0.892557,1.44221e-05
1294,107.203,1,10.2489,10.3797,43.4563,52.25,0.0968153,0.255931,0.908969,1.42553e-05
1295,104.212,1,10.2389,10.3811,43.4564,51.9701,0.096378,0.252698,0.898753,1.39469e-05
1296,99.195,1,10.2358,10.2849,43.4563,52.9324,0.0950383,0.255157,0.938182,1.30569e-05
1297,98.3216,1,10.2231,10.244,43.4563,53.6742,0.0933562,0.2615,0.950883,1.31574e-05
1298,101.747,1,10.2009,9.93389,43.4563,53.5101,0.093164,0.258695,0.948681,1.36984e-05
1299,100.607,1,10.1831,10.2099,43.4564,54.4005,0.0925272,0.259701,0.946683,1.39155e-05
1300,100.103,1,10.1519,9.86268,43.4564,54.6489,0.0936091,0.255544,0.927386,1.29942e-05
1301,97.111,1,10.1553,9.92182,43.4565,54.3143,0.0934576,0.253656,0.930371,1.24573e-05
1302,103.782,1,10.2096,10.002,43.4564,53.9818,0.0944314,0.25428,0.994964,1.2138e-05
1303,99.8155,1,10.2423,10.0069,43.4565,53.7756,0.094167,0.255622,1.04003,1.18093e-05
1304,104.793,1,10.252,10.1102,43.4565,53.7961,0.095989,0.255569,1.0414,1.12238e-05
1305,98.2997,1,10.2355,10.2149,43.4565,53.5905,0.0945515,0.255754,1.04722,1.12659e-05
