iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
2019,460.708,1,10.0155,14.1369,46.2954,33.8927,1.96053,2.53528,0.909254,0.269972,6.30839e-08,0.207181,0.997892,0.195608
2020,461.122,1,10.0316,14.1369,45.6588,33.8576,1.97254,2.56178,0.914165,0.268147,6.21327e-08,0.216166,0.894383,0.193795
2021,450.651,1,10.1622,14.1369,45.6497,36.8288,1.88108,2.51971,0.919049,0.25739,6.29383e-08,0.227189,0.888755,0.20368
2022,451.326,1,10.1481,14.1369,46.1239,32.9047,1.92084,2.47127,0.911682,0.257189,5.98036e-08,0.238902,0.863552,0.212868
2023,447.693,1,10.1403,14.1369,45.2966,34.0319,1.88168,2.51486,0.917498,0.257627,6.0804e-08,0.227649,0.799226,0.212653
2024,448.976,1,10.0881,14.1369,45.3527,31.2075,1.93022,2.48333,0.90627,0.26099,5.19583e-08,0.217471,0.863708,0.228092
2025,450.042,1,10.0891,14.1369,45.5594,34.1602,1.97729,2.45552,0.904197,0.253364,5.1314e-08,0.202282,0.927736,0.226529
2026,457.043,1,10.1345,14.1369,45.9248,37.4097,2.03775,2.47839,0.918407,0.259905,4.54991e-08,0.217022,0.968934,0.21784
2027,453.237,1,10.1261,14.1369,45.7718,39.0242,1.98153,2.53038,0.912446,0.253676,4.97769e-08,0.227458,0.866101,0.19973
2028,454.446,1,10.0918,14.1369,45.9544,41.7452,1.98255,2.5343,0.910876,0.252486,5.06996e-08,0.226603,0.875239,0.201464
2029,466.978,1,10.0177,14.1369,46.2276,39.4153,1.98948,2.55974,0.915243,0.253021,5.26763e-08,0.231215,1.09827,0.215565
2030,451.616,1,10.1554,14.1369,46.262,35.7735,1.93397,2.54845,0.920578,0.261381,4.38395e-08,0.226531,0.960402,0.211607
2031,456.03,1,10.068,14.1369,45.5739,34.3191,1.98887,2.54379,0.908356,0.264641,4.20451e-08,0.234121,0.972953,0.203649
2032,454.082,1,10.0131,14.1369,45.9566,32.6212,1.99051,2.50144,0.900617,0.262539,4.95696e-08,0.223694,0.898673,0.205332
2033,448.276,1,10.1055,14.1369,45.7823,32.5203,1.96509,2.42506,0.902775,0.265187,4.71199e-08,0.232041,0.920936,0.220872
2034,451.135,1,10.1359,14.1369,45.7787,34.6469,1.93041,2.50872,0.910399,0.263016,4.9698e-08,0.238678,0.864148,0.216937
2035,447.825,1,10.1099,14.1369,45.3504,30.6707,1.95638,2.49775,0.915586,0.263394,4.87997e-08,0.211829,0.823811,0.217834
2036,454.839,1,10.1588,14.1369,44.8605,30.9157,2.00023,2.54317,0.905923,0.27086,4.75553e-08,0.193882,0.814841,0.234166
2037,455.034,1,10.2346,14.1369,44.9211,35.4335,1.93126,2.59139,0.908753,0.263266,4.42239e-08,0.237659,0.842877,0.230087
2038,447.702,1,10.1235,14.1369,45.6404,36.2096,1.96462,2.49651,0.902529,0.265403,4.03073e-08,0.225959,0.885751,0.221516
2039,441.408,1,10.0562,14.1369,45.5418,36.255,1.94345,2.52728,0.895251,0.263497,3.53179e-08,0.227485,0.852515,0.207855
2040,437.927,1,10.0907,14.1369,45.0004,38.0191,1.97148,2.53464,0.90436,0.267431,2.98651e-08,0.221416,0.79261,0.210014
2041,429.723,1,10.0102,14.1369,45.3186,32.6993,1.9917,2.4834,0.901574,0.261632,2.41662e-08,0.2263,0.847386,0.194268
2042,428.253,1,10.0631,14.1369,45.1239,37.4537,1.98907,2.46085,0.90992,0.266036,2.21658e-08,0.217184,0.894991,0.209464
2043,429.747,1,10.1043,14.1369,45.9282,34.7921,1.98798,2.55348,0.909741,0.261557,2.10589e-08,0.213526,0.829538,0.202239
2044,433.726,1,10.1805,14.1369,45.481,37.4973,1.95636,2.53821,0.920092,0.263375,2.29972e-08,0.217191,0.972399,0.206788
2045,435.653,1,10.1301,14.1369,45.4026,34.0097,1.91453,2.6606,0.918669,0.26461,1.99663e-08,0.216866,0.985941,0.210632
2046,434.387,1,10.0527,14.1369,45.1411,36.9028,1.89333,2.66565,0.908578,0.264416,2.00136e-08,0.199892,1.03976,0.220295
2047,427.771,1,10.0095,14.1369,45.8813,35.5067,1.96448,2.54157,0.912461,0.255933,1.81797e-08,0.216002,0.966186,0.212124
2048,430.977,1,10.0879,14.1369,45.537,39.7716,1.99601,2.5081,0.904276,0.265634,1.90846e-08,0.212251,1.01784,0.207072
2049,430.201,1,10.0164,14.1369,44.97,34.3088,2.00931,2.54603,0.89495,0.257985,1.75139e-08,0.210829,0.931299,0.214344
2050,429.402,1,10.0373,14.1369,45.136,37.5482,2.00175,2.51752,0.899723,0.2626,1.78265e-08,0.212969,1.01554,0.202346
2051,422.968,1,9.94426,14.1369,45.2135,35.511,1.94481,2.48166,0.89855,0.265723,1.8224e-08,0.216461,1.02013,0.204753
2052,421.41,1,9.91812,14.1369,45.679,37.5506,1.9948,2.47553,0.896259,0.25798,1.78137e-08,0.212298,0.910971,0.199144
2053,420.896,1,10.0083,14.1369,45.7826,40.1415,1.97194,2.51242,0.918568,0.261575,1.58449e-08,0.224391,0.869408,0.210158
2054,418.505,1,10.0545,14.1369,45.9645,44.7695,1.98391,2.43915,0.915772,0.266885,1.49012e-08,0.238203,0.959298,0.207266
2055,492.656,1,10.0012,14.1369,45.9515,41.324,2.05288,2.39034,0.904832,0.251213,1.9927e-07,0.233828,0.907495,0.221617
2056,483.708,1,9.96541,14.1369,46.6124,45.7677,1.9732,2.40627,0.908037,0.251451,1.72629e-07,0.24308,0.932854,0.217787
2057,487.789,1,10.0045,14.1369,46.8628,47.9494,1.99186,2.50653,0.926103,0.251453,1.39942e-07,0.222385,1.03333,0.217324
2058,488.664,1,10.0233,14.1369,46.734,48.0185,1.9472,2.55868,0.922691,0.259996,1.35949e-07,0.220984,1.10393,0.2133
2059,490.535,1,10.0911,14.1369,46.7233,45.1235,2.01751,2.44666,0.913152,0.255867,1.56672e-07,0.239606,1.04366,0.209062
2060,483.915,1,9.97315,14.1369,47.2157,46.2244,2.03221,2.4066,0.904209,0.250421,1.32237e-07,0.239117,1.0232,0.217583
2061,483.447,1,9.95933,14.1369,46.2715,43.8362,2.05937,2.43694,0.913135,0.243093,1.13027e-07,0.244427,1.00645,0.214887
2062,483.076,1,10.0435,14.1369,47.2832,43.0974,2.00098,2.44375,0.916151,0.258306,1.20193e-07,0.241271,1.07069,0.213561
2063,471.008,1,10.105,14.1369,46.699,42.3992,1.96478,2.40234,0.920446,0.260533,1.08177e-07,0.224908,1.05908,0.211279
2064,476.291,1,10.0398,14.1369,46.2701,42.0245,2.00542,2.4404,0.914902,0.25606,1.02667e-07,0.219326,1.11832,0.207261
2065,466.435,1,10.1262,14.1369,46.306,39.3849,1.92219,2.39719,0.918858,0.261476,1.11897e-07,0.229301,1.00838,0.210001
2066,463.774,1,10.0458,14.1369,45.2442,44.6458,1.92652,2.47898,0.905769,0.262732,1.14851e-07,0.186202,0.87384,0.205849
2067,473.905,1,9.99109,14.1369,45.1464,41.2646,1.97158,2.55406,0.894764,0.272528,1.03831e-07,0.195668,0.914017,0.199453
2068,479.991,1,10.0694,14.1369,45.5317,35.9473,1.98901,2.54796,0.903316,0.271291,1.10761e-07,0.218568,0.898082,0.203533
2069,482.443,1,10.2527,14.1369,45.3909,33.645,1.95114,2.62043,0.911516,0.272403,1.14758e-07,0.205861,0.934822,0.20503
2070,476.276,1,9.99487,14.1369,45.5285,38.2583,1.90249,2.53095,0.902272,0.266656,1.25059e-07,0.217243,0.993838,0.207394
2071,476.457,1,9.99256,14.1369,45.3599,35.8165,1.97417,2.49885,0.893937,0.26897,1.31985e-07,0.205366,0.863174,0.202281
2072,479.814,1,9.96516,14.1369,44.8872,34.6967,1.94962,2.55841,0.890244,0.260882,1.36055e-07,0.218614,0.857347,0.199985
2073,482.783,1,10.0379,14.1369,44.7774,34.837,2.00994,2.58921,0.907564,0.265778,1.25268e-07,0.215734,0.757153,0.203326
2074,481.521,1,10.0552,14.1369,45.5072,38.1794,1.94258,2.65086,0.903714,0.264784,1.37408e-07,0.210514,0.757963,0.195743
2075,473.278,1,10.1574,14.1369,44.6337,32.8173,1.90294,2.54578,0.902537,0.269087,1.41471e-07,0.201183,0.798612,0.210399
2076,476.613,1,10.0852,14.1369,44.4978,31.8721,1.95498,2.53278,0.904438,0.266385,1.43121e-07,0.201343,0.764228,0.212706
2077,476.206,1,10.1936,14.1369,45.5362,33.6428,1.96793,2.50774,0.911788,0.265738,1.51342e-07,0.203491,0.701092,0.21929
2078,472.986,1,10.248,14.1369,45.3011,32.2143,1.95082,2.5315,0.916775,0.269139,1.39058e-07,0.203376,0.70704,0.207403
2079,475.493,1,10.2669,14.1369,45.6947,37.6787,1.91965,2.53952,0.930269,0.265029,1.43438e-07,0.222127,0.696586,0.226801
2080,475.787,1,10.2565,14.1369,45.4384,37.0408,1.93144,2.53503,0.924886,0.25888,1.44397e-07,0.228164,0.700114,0.219128
2081,474.02,1,10.2252,14.1369,45.5185,34.5682,2.01152,2.43322,0.908075,0.260191,1.2332e-07,0.233445,0.76034,0.216239
2082,476.276,1,10.0904,14.1369,45.498,35.3868,2.02916,2.45434,0.906666,0.25389,1.24501e-07,0.219227,0.807025,0.211884
2083,470.789,1,10.1015,14.1369,45.8441,38.8388,2.02043,2.45177,0.912593,0.247836,1.12233e-07,0.223297,0.74281,0.219034
2084,474.484,1,10.1626,14.1369,45.4316,36.6132,1.98327,2.58155,0.926247,0.255288,1.05331e-07,0.219705,0.763818,0.203762
2085,474.714,1,10.1615,14.1369,44.9442,35.8105,2.05627,2.51113,0.916697,0.255489,1.10644e-07,0.206679,0.766222,0.195376
2086,472.68,1,10.1673,14.1369,44.987,38.704,2.04134,2.58633,0.907061,0.253846,9.11104e-08,0.195798,0.788003,0.195718
2087,476.904,1,10.2006,14.1369,45.9674,35.4795,2.08797,2.48233,0.916955,0.267857,1.00027e-07,0.215325,0.780425,0.204705
2088,467.092,1,10.0977,14.1369,45.9295,37.0698,2.14408,2.40034,0.922102,0.261165,8.45831e-08,0.206016,0.747214,0.200403
2089,463.602,1,10.1102,14.1369,45.9047,36.5234,2.13928,2.38406,0.91627,0.260229,7.53162e-08,0.211002,0.772315,0.200417
2090,459.74,1,10.0915,14.1369,46.3842,33.4997,2.13091,2.3523,0.904985,0.254766,7.45336e-08,0.198259,0.863405,0.193207
2091,460.186,1,10.0368,14.1369,45.9009,35.3651,2.00497,2.39956,0.904384,0.256652,8.04152e-08,0.213127,0.966584,0.198846
2092,471.843,1,10.0778,14.1369,45.9001,37.6273,2.06347,2.44525,0.909897,0.259631,8.54277e-08,0.208441,1.01713,0.196678
2093,463.817,1,10.0477,14.1369,46.1315,34.8915,2.01142,2.42881,0.90893,0.26356,8.68134e-08,0.20422,0.961774,0.1928
2094,459.294,1,10.0152,14.1369,46.7327,39.0403,1.92292,2.44062,0.919609,0.265891,8.73389e-08,0.211089,0.931237,0.212671
2095,461.11,1,9.97458,14.1369,46.1242,34.761,1.97904,2.45718,0.899515,0.259988,7.72035e-08,0.222731,0.856381,0.212062
2096,461.013,1,10.0024,14.1369,45.9146,40.7913,1.97434,2.45094,0.896514,0.258256,7.58305e-08,0.219408,0.917844,0.21219
2097,453.222,1,9.98424,14.1369,46.2747,43.2818,1.93467,2.47304,0.909072,0.261239,6.15743e-08,0.211738,0.946273,0.212451
2098,445.474,1,9.99571,14.1369,46.6139,39.2173,1.9416,2.44478,0.919046,0.266897,4.3276e-08,0.212819,1.06937,0.208548
2099,443.166,1,9.98228,14.1369,46.5822,38.8734,1.93563,2.50004,0.908969,0.259739,3.37978e-08,0.213977,1.10518,0.213061
2100,433.836,1,9.99595,14.1369,46.61,40.4465,1.86369,2.47414,0.915392,0.259506,3.07476e-08,0.21865,1.15453,0.219128
2101,436.734,1,9.89704,14.1369,46.5154,42.8694,1.87265,2.5129,0.914198,0.262824,3.05538e-08,0.225719,1.11443,0.210788
2102,444.089,1,9.86761,14.1369,45.6163,43.183,1.86043,2.63435,0.901656,0.266995,2.90988e-08,0.240404,1.18599,0.18915
2103,444.336,1,9.80974,14.1369,46.7662,48.2408,1.84435,2.66125,0.904376,0.266113,2.97805e-08,0.236575,1.19698,0.186464
2104,448.725,1,9.86586,14.1369,46.7092,46.9364,1.98439,2.55598,0.922362,0.274153,2.71845e-08,0.223499,1.20269,0.195083
2105,442.745,1,9.75408,14.1369,47.5434,43.6992,1.96619,2.48863,0.917782,0.272261,2.67233e-08,0.209902,1.31522,0.20104
2106,439.248,1,9.94204,14.1369,46.9052,44.3819,1.94524,2.51641,0.913064,0.282659,2.54265e-08,0.196476,1.2034,0.209175
2107,450.517,1,9.95972,14.1369,47.0509,48.8655,1.9588,2.57712,0.917596,0.281489,3.13745e-08,0.200983,1.15113,0.210647
2108,446.231,1,9.89758,14.1369,46.6192,49.7116,1.95194,2.55867,0.916072,0.278071,3.11936e-08,0.205041,1.07706,0.207469
2109,456.058,1,9.87759,14.1369,46.3266,43.4168,2.00719,2.61603,0.907257,0.278466,3.32704e-08,0.206993,1.03046,0.202635
2110,446.341,1,9.89212,14.1369,46.7104,45.1568,1.97736,2.55018,0.924808,0.270648,3.16753e-08,0.211604,1.04647,0.196772
2111,439.12,1,9.97419,14.1369,47.0718,49.9185,2.04363,2.46764,0.927076,0.27307,2.86744e-08,0.194435,0.951712,0.199111
2112,444.773,1,10.0649,14.1369,46.8583,50.6507,2.00674,2.53353,0.932995,0.280397,2.98556e-08,0.197693,0.989133,0.203962
2113,442.445,1,9.98882,14.1369,46.706,46.3792,1.94984,2.4972,0.918896,0.275531,2.92901e-08,0.216552,1.04772,0.225666
2114,442.907,1,9.92386,14.1369,46.605,47.4076,1.89901,2.51836,0.909111,0.287682,3.11831e-08,0.224569,1.03564,0.22775
2115,437.4,1,9.88607,14.1369,45.8891,44.5382,1.92233,2.51265,0.906327,0.286147,2.65432e-08,0.217843,0.980446,0.224768
2116,443.265,1,9.9753,14.1369,46.3463,41.9221,1.94911,2.54159,0.91231,0.284095,2.75864e-08,0.211976,1.03945,0.218909
2117,443.454,1,9.9585,14.1369,46.0974,43.0772,1.91504,2.53636,0.913665,0.28702,2.78263e-08,0.224349,1.08645,0.223757
2118,447.04,1,10.0252,14.1369,46.0126,43.8351,1.98171,2.52471,0.905178,0.287235,3.04006e-08,0.209971,0.995953,0.22131
2119,436.783,1,9.91971,14.1369,46.456,38.5737,1.96279,2.39679,0.920889,0.279455,2.95677e-08,0.210814,1.08515,0.226113
2120,436.875,1,9.925,14.1369,46.9077,36.5944,1.9755,2.41603,0.908678,0.280056,3.00149e-08,0.205001,1.02272,0.220367
2121,440.008,1,9.8646,14.1369,46.2897,40.2857,2.08731,2.39881,0.910248,0.288483,2.62189e-08,0.198646,1.01056,0.205967
2122,450.318,1,9.91415,14.1369,46.4659,37.3664,2.15781,2.44982,0.904427,0.267185,2.52246e-08,0.22072,1.0343,0.202474
2123,436.485,1,9.97162,14.1369,44.9485,34.5443,2.12038,2.39168,0.901631,0.262696,2.24126e-08,0.215672,1.0039,0.198223
2124,438.31,1,9.89164,14.1369,45.3973,38.4443,2.08781,2.41423,0.898551,0.272843,2.04422e-08,0.221391,1.06187,0.214476
2125,431.077,1,9.81492,14.1369,45.9923,41.5184,2.0139,2.43375,0.90382,0.278089,2.10442e-08,0.200622,1.14986,0.194925
2126,430.977,1,9.72981,14.1369,46.5938,41.0459,1.96889,2.41129,0.901352,0.276169,2.23354e-08,0.206529,1.23266,0.207774
2127,435.134,1,9.86364,14.1369,47.0512,46.9142,1.93492,2.50924,0.904443,0.27871,2.18044e-08,0.230862,1.12138,0.206301
2128,430.259,1,9.9733,14.1369,46.6583,48.6623,1.90885,2.51575,0.910045,0.277707,1.94316e-08,0.242495,1.07344,0.209317
2129,430.456,1,9.96646,14.1369,46.5912,47.7903,1.9369,2.49832,0.91958,0.281069,1.88224e-08,0.233621,1.08616,0.209316
2130,431.768,1,9.92587,14.1369,46.3761,47.5479,1.98526,2.515,0.917232,0.280897,1.83391e-08,0.203654,1.16749,0.193962
2131,433.934,1,9.91804,14.1369,46.431,37.9506,2.05968,2.43256,0.917446,0.289004,1.85425e-08,0.197382,1.13826,0.208165
2132,437.638,1,9.93478,14.1369,46.5091,38.5495,2.07444,2.45113,0.911318,0.285632,2.11188e-08,0.188776,1.14201,0.198824
2133,429.194,1,9.88777,14.1369,45.799,40.9356,2.00362,2.45091,0.912068,0.287516,2.00536e-08,0.193399,1.06391,0.204692
2134,431.422,1,9.8716,14.1369,45.9189,45.0195,1.97019,2.48848,0.899216,0.292094,1.85108e-08,0.204457,1.17194,0.205222
2135,422.128,1,9.74981,14.1369,46.6971,45.2795,1.94487,2.46481,0.895022,0.273148,1.60347e-08,0.198721,1.20886,0.211557
2136,430.17,1,9.78534,14.1369,46.5202,44.2765,2.01055,2.44418,0.901958,0.273009,1.77892e-08,0.206572,1.21738,0.204888
2137,425.362,1,9.79893,14.1369,46.9012,40.9564,1.94958,2.45823,0.88996,0.272299,1.70976e-08,0.213441,1.12991,0.222898
2138,427.029,1,9.73993,14.1369,45.9161,46.1863,1.9466,2.49331,0.90048,0.280081,1.62385e-08,0.219008,1.12956,0.216494
2139,422.265,1,9.80374,14.1369,46.1574,43.9942,1.95351,2.45396,0.908862,0.276733,1.59412e-08,0.226069,1.06401,0.210773
2140,420.873,1,9.90745,14.1369,46.8603,46.3706,1.8994,2.53344,0.921848,0.282012,1.49012e-08,0.229988,1.07758,0.218467
2141,492.998,1,9.8268,14.1369,46.9921,48.0567,1.98401,2.46793,0.909092,0.285825,1.63803e-07,0.241413,0.951609,0.224905
2142,487.913,1,10.0138,14.1369,46.5521,42.4433,2.02268,2.45266,0.906542,0.271629,1.52657e-07,0.21769,0.919894,0.222071
2143,486.729,1,9.935,14.1369,46.6941,43.9351,2.02758,2.40789,0.910183,0.266287,1.47892e-07,0.219155,1.06565,0.214486
2144,478.031,1,9.9429,14.1369,46.8063,44.5564,2.00933,2.3487,0.913975,0.271602,1.35284e-07,0.220331,1.07278,0.210094
2145,478.758,1,9.94539,14.1369,46.0933,44.2378,1.99445,2.407,0.900956,0.269184,1.38147e-07,0.217502,1.00343,0.205225
2146,479.143,1,9.88405,14.1369,46.3033,43.8361,1.98027,2.42514,0.897578,0.278612,1.2798e-07,0.219764,0.986962,0.217796
2147,477.836,1,9.88545,14.1369,45.6738,42.709,1.9084,2.52186,0.889284,0.267924,1.3501e-07,0.217771,0.949667,0.21176
2148,478.25,1,9.94202,14.1369,45.7334,44.5186,1.87836,2.52825,0.888647,0.267992,1.38459e-07,0.22747,0.963352,0.216661
2149,477.179,1,10.0331,14.1369,45.7411,39.2521,1.95508,2.46793,0.894889,0.266067,1.45269e-07,0.207672,0.892508,0.212249
2150,472.187,1,10.0807,14.1369,46.7677,45.4821,1.92666,2.36954,0.915368,0.268731,1.56536e-07,0.211367,0.947894,0.220609
2151,480.668,1,9.95206,14.1369,47.4906,47.5523,1.98971,2.40807,0.9105,0.259899,1.41754e-07,0.233564,0.966486,0.21728
2152,482.905,1,9.96401,14.1369,47.1425,46.6972,2.00126,2.42761,0.913302,0.262415,1.33171e-07,0.235626,1.00275,0.215557
2153,481.38,1,9.98612,14.1369,47.0134,39.7852,2.01169,2.43241,0.908143,0.258153,1.48109e-07,0.22235,0.901439,0.209368
2154,479.603,1,9.92442,14.1369,46.9108,37.8905,2.01519,2.37937,0.901971,0.265559,1.43402e-07,0.238628,0.887644,0.214579
2155,472.452,1,10.0359,14.1369,47.0985,42.3718,2.02126,2.37152,0.925575,0.269065,1.29544e-07,0.22547,0.834628,0.204818
2156,469.676,1,10.0913,14.1369,47.0849,39.4549,1.97761,2.38427,0.9259,0.268492,1.25101e-07,0.216113,0.917985,0.204413
2157,469.299,1,10.1187,14.1369,46.1504,36.0284,1.95546,2.42433,0.915297,0.25909,1.15825e-07,0.206456,0.971342,0.2152
2158,471.346,1,10.2302,14.1369,46.013,34.429,1.96498,2.44888,0.918403,0.259331,1.17981e-07,0.228486,0.906455,0.198477
2159,475.975,1,10.0683,14.1369,46.6437,33.9744,2.0087,2.44229,0.908056,0.247323,1.1646e-07,0.237774,0.90034,0.210789
2160,473.413,1,10.1117,14.1369,45.5312,31.9992,1.98636,2.41649,0.91488,0.254909,1.32172e-07,0.231915,0.846661,0.208212
2161,475.256,1,10.1364,14.1369,45.8798,34.5906,2.02575,2.45946,0.919261,0.263854,1.09276e-07,0.224612,0.836493,0.210325
2162,469.654,1,10.0641,14.1369,45.4793,33.0099,1.95589,2.54917,0.907147,0.25869,1.10549e-07,0.221198,0.698136,0.210162
2163,460.518,1,10.1569,14.1369,45.1011,34.2911,1.97453,2.4871,0.914995,0.255983,1.01993e-07,0.207116,0.668346,0.20562
2164,457.853,1,10.1779,14.1369,45.7177,33.2335,2.02707,2.43343,0.91262,0.254417,9.06263e-08,0.212634,0.685186,0.195097
2165,455.335,1,10.1349,14.1369,45.4127,30.3073,1.89515,2.46869,0.91584,0.251585,8.865e-08,0.236323,0.777214,0.210179
2166,468.276,1,10.0938,14.1369,45.8093,31.1717,1.97034,2.51999,0.89222,0.258552,8.9994e-08,0.226873,0.819012,0.210264
2167,462.626,1,10.0933,14.1369,45.8711,31.4908,1.99459,2.50013,0.901843,0.261783,7.4951e-08,0.223007,0.805279,0.204697
2168,456.086,1,10.0868,14.1369,45.8204,34.983,1.98925,2.44374,0.904414,0.262335,7.18451e-08,0.219432,0.793662,0.207206
2169,461.926,1,10.0704,14.1369,45.3183,34.9555,1.94576,2.53623,0.896181,0.255779,8.36315e-08,0.241902,0.728634,0.200445
2170,455.22,1,10.1704,14.1369,45.3013,31.3708,1.91665,2.48962,0.912839,0.266562,7.43194e-08,0.219314,0.834227,0.206643
2171,454.017,1,10.1966,14.1369,45.0402,32.1108,1.91491,2.46423,0.914328,0.27289,7.41466e-08,0.219134,0.816604,0.213917
2172,459.301,1,10.2045,14.1369,44.7309,33.3062,1.94052,2.42947,0.914083,0.269504,8.35123e-08,0.223348,0.860831,0.217536
2173,473.835,1,10.1543,14.1369,45.0315,30.926,1.97245,2.52846,0.910504,0.266208,9.38925e-08,0.213888,0.963248,0.208869
2174,471.801,1,10.0871,14.1369,45.1474,31.4718,1.96568,2.55694,0.909167,0.260948,1.0029e-07,0.195265,0.895305,0.207287
2175,470.857,1,10.1518,14.1369,44.8614,35.422,1.99679,2.54386,0.913229,0.266876,9.89443e-08,0.204542,0.789572,0.199969
2176,465.216,1,10.1743,14.1369,45.3617,35.5635,1.97821,2.46229,0.921138,0.268377,1.11048e-07,0.196725,0.808063,0.196197
2177,481.894,1,10.1078,14.1369,45.9053,34.1958,2.00405,2.49174,0.910262,0.260697,1.27454e-07,0.204252,0.977275,0.214388
2178,475.007,1,10.1879,14.1369,45.9315,34.0197,1.94863,2.48536,0.914545,0.26968,1.26954e-07,0.217924,0.903256,0.203508
2179,475.514,1,10.0731,14.1369,45.1962,37.4407,1.88962,2.52311,0.90942,0.252354,1.47934e-07,0.222729,0.911422,0.205198
2180,477.446,1,10.0762,14.1369,45.8497,35.0264,1.96378,2.52329,0.905828,0.254207,1.2633e-07,0.223349,0.848678,0.210106
2181,469.096,1,10.0716,14.1369,46.1971,36.3038,1.95604,2.46738,0.910999,0.273226,1.18315e-07,0.212766,0.814713,0.202942
2182,473.367,1,10.2293,14.1369,45.8784,37.7204,1.93699,2.48674,0.918999,0.267673,1.25471e-07,0.219876,0.856169,0.212363
2183,483.085,1,10.0436,14.1369,46.8086,40.2688,1.99657,2.47976,0.912852,0.259204,1.32633e-07,0.248378,0.916561,0.201035
2184,490.009,1,10.0536,14.1369,46.2789,40.8274,1.9642,2.51714,0.908715,0.259961,1.48504e-07,0.241115,1.04277,0.20955
2185,493.531,1,10.0935,14.1369,46.3853,38.0761,1.9601,2.59559,0.913311,0.275093,1.57841e-07,0.203381,1.06653,0.201292
2186,499.253,1,10.0197,14.1369,46.712,43.5081,2.02244,2.60871,0.907222,0.259603,1.74032e-07,0.191443,1.02891,0.203685
2187,481.826,1,9.91888,14.1369,46.4633,45.8137,2.04041,2.41649,0.917739,0.260309,1.53176e-07,0.197652,0.970534,0.202306
2188,479.454,1,9.93311,14.1369,46.7966,40.7986,1.92724,2.45092,0.910093,0.259749,1.56048e-07,0.220536,1.04743,0.203796
2189,488.999,1,9.86575,14.1369,46.0099,44.7013,1.97804,2.51441,0.901688,0.264289,1.44537e-07,0.231113,1.047,0.203797
2190,487.663,1,9.80007,14.1369,45.9233,44.8248,1.96318,2.47138,0.893032,0.26669,1.39268e-07,0.219185,1.20862,0.216372
2191,492.622,1,10.0002,14.1369,46.4153,46.7521,1.96161,2.49875,0.911252,0.267027,1.53539e-07,0.225919,1.18313,0.216216
2192,492.526,1,9.92286,14.1369,46.2057,51.9338,1.99781,2.47632,0.923679,0.282417,1.45787e-07,0.211406,1.17118,0.217375
2193,483.358,1,9.81355,14.1369,46.0117,52.1176,1.91665,2.4792,0.908879,0.26193,1.55063e-07,0.219437,1.08254,0.218253
2194,488.934,1,9.75818,14.1369,46.8496,57.1197,1.93091,2.49905,0.915955,0.264912,1.6687e-07,0.21296,1.14144,0.215196
2195,489.544,1,9.88971,14.1369,46.5078,47.8008,1.94165,2.43995,0.912103,0.264871,1.94547e-07,0.211009,1.12379,0.219408
2196,496.242,1,9.82756,14.1369,46.2862,45.082,1.96838,2.47142,0.900535,0.261378,1.99033e-07,0.211416,1.17071,0.22055
2197,500.774,1,9.97503,14.1369,45.6002,47.4668,1.9725,2.53435,0.912749,0.265015,1.8388e-07,0.226321,1.11749,0.224753
2198,499.992,1,9.82034,14.1369,47.0952,49.3198,1.96206,2.57845,0.921973,0.263839,1.61968e-07,0.215784,1.21525,0.221473
2199,489.576,1,9.72234,14.1369,46.7769,52.1399,1.97541,2.47737,0.901565,0.273389,1.47744e-07,0.208567,1.21622,0.209692
2200,488.655,1,9.84617,14.1369,46.3267,47.3666,1.99328,2.47203,0.912724,0.278321,1.48396e-07,0.199195,1.18221,0.203939
2201,483.282,1,9.90158,14.1369,47.3943,43.959,1.94309,2.45846,0.926929,0.271041,1.53149e-07,0.20502,1.17284,0.202889
2202,482.568,1,9.84837,14.1369,46.7161,53.4701,1.94764,2.44327,0.915762,0.287042,1.42048e-07,0.224096,1.10322,0.201091
2203,476.888,1,9.71253,14.1369,48.2163,59.6198,1.93727,2.44258,0.924547,0.297955,1.12691e-07,0.214999,1.15079,0.20703
2204,467.925,1,9.69727,14.1369,47.8386,58.8308,1.94248,2.36772,0.918079,0.298137,1.01639e-07,0.213666,1.10218,0.212675
2205,479.295,1,9.52379,14.1369,48.38,62.3385,2.05806,2.40871,0.912079,0.305708,8.68388e-08,0.209286,1.15918,0.21154
