iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,beta_bias_lcat_2,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2,plcat_1,plcat_2
1279,737.744,1,5.26887,0.633517,21.3726,6.00612,22.5755,-17.1064,17.8349,0.213586,0.28616,0.492596,0.350793,3.942,0.952406,0.140846,0.0636886,0.0713549,0.928645
1280,728.235,1,5.29912,0.62599,21.3278,6.16261,22.1186,-16.4017,17.0879,0.209738,0.27647,0.52006,0.329259,3.78075,0.939218,0.135068,0.0628378,0.0713918,0.928608
1281,722.698,1,5.28755,0.61622,21.4311,6.27589,22.4904,-16.9604,17.5386,0.213091,0.273287,0.528333,0.312853,3.82029,0.955267,0.133659,0.0637136,0.0714056,0.928594
1282,727.34,1,5.29852,0.659171,21.1784,6.27094,22.0964,-17.4174,18.087,0.220839,0.27059,0.523841,0.317869,3.89525,0.94665,0.136184,0.0627605,0.0713656,0.928634
1283,730.072,1,5.27751,0.630141,21.4069,6.11687,22.6342,-18.1722,18.9607,0.220629,0.287364,0.474901,0.344915,4.06107,0.939025,0.132928,0.0637788,0.0714048,0.928595
1284,734.545,1,5.26615,0.63911,21.4629,5.98403,22.2056,-18.0918,18.6814,0.218792,0.285497,0.52597,0.336354,4.00123,0.933851,0.134076,0.0638488,0.0713568,0.928643
1285,728.906,1,5.26673,0.628012,21.4891,6.21218,22.7671,-17.8346,18.4415,0.215562,0.271393,0.548825,0.329296,3.96039,0.96018,0.134008,0.0652635,0.0713469,0.928653
1286,740.241,1,5.28174,0.625354,21.8301,6.28379,23.3106,-17.1778,17.5857,0.216292,0.272884,0.565234,0.327621,3.77958,0.954739,0.134036,0.0685617,0.0714017,0.928598
1287,740.06,1,5.3158,0.612334,21.801,6.02882,23.3556,-16.5878,17.3444,0.211147,0.265077,0.560796,0.311075,3.79703,0.940472,0.133067,0.0682192,0.0714212,0.928579
1288,743.556,1,5.29159,0.626076,21.4981,5.9352,23.2788,-17.0181,17.8557,0.216123,0.283568,0.56635,0.333692,3.89007,0.933732,0.135841,0.065628,0.0714049,0.928595
1289,746.051,1,5.27822,0.635437,21.5821,5.85285,22.5381,-17.0636,17.7639,0.211088,0.290052,0.571558,0.332251,3.8259,0.9236,0.137597,0.0651636,0.0714103,0.92859
1290,746.522,1,5.26142,0.621114,21.5169,5.65288,22.6514,-16.2468,16.8051,0.210008,0.301172,0.525767,0.339406,3.66425,0.931284,0.141399,0.0646337,0.071399,0.928601
1291,743.626,1,5.25355,0.61212,21.644,6.18569,23.1455,-17.5265,18.2661,0.214571,0.30339,0.479548,0.373233,3.98141,0.938888,0.137066,0.0652182,0.0713812,0.928619
1292,744.729,1,5.26565,0.636175,21.569,6.32965,22.5327,-17.2001,17.8327,0.219021,0.309618,0.503959,0.371103,3.9228,0.934621,0.138679,0.063701,0.0714115,0.928589
1293,747.161,1,5.25729,0.644522,21.5341,6.24516,22.7456,-17.0817,17.6984,0.217797,0.303384,0.498476,0.351331,3.86863,0.922461,0.139606,0.0642714,0.0714193,0.928581
1294,757.126,1,5.23859,0.617104,21.2627,6.10649,23.1715,-18.1135,18.7583,0.221141,0.304041,0.528592,0.365104,4.05003,0.916646,0.139112,0.0661502,0.0713957,0.928604
1295,755.4,1,5.26178,0.637223,21.2639,5.95584,23.3676,-18.2213,19.0539,0.218081,0.282318,0.552615,0.360892,4.1514,0.893001,0.139292,0.064389,0.0711968,0.928803
1296,751.577,1,5.25019,0.637447,20.8982,6.24019,22.7438,-17.2866,17.8662,0.218636,0.255886,0.599292,0.340219,3.88879,0.896247,0.139886,0.0643056,0.0713665,0.928633
1297,748.721,1,5.2518,0.641914,20.8745,6.30839,23.0761,-17.0546,17.7181,0.217316,0.255125,0.602688,0.320302,3.84911,0.888944,0.138109,0.0645589,0.0713038,0.928696
1298,748.476,1,5.28351,0.641565,20.902,6.49523,22.9319,-17.705,18.3826,0.217782,0.280436,0.574764,0.341811,3.97428,0.900783,0.140368,0.062694,0.0714052,0.928595
1299,746.429,1,5.26658,0.646013,20.7275,6.46908,22.9456,-17.6788,18.2756,0.218528,0.283954,0.589586,0.357084,3.99591,0.909913,0.142516,0.0606057,0.0713833,0.928617
1300,749.218,1,5.25521,0.653562,20.4662,6.93703,23.1182,-17.7454,18.3506,0.219478,0.291211,0.617147,0.358445,3.94928,0.908266,0.140236,0.0619942,0.071386,0.928614
1301,746.188,1,5.28621,0.637894,20.3597,7.02341,23.7824,-17.825,18.5328,0.218824,0.30104,0.58997,0.372819,4.00915,0.933519,0.141166,0.0617661,0.0713854,0.928615
1302,750.994,1,5.24238,0.640054,20.52,6.8673,23.9703,-17.3722,18.1339,0.214775,0.288341,0.60814,0.376606,3.94264,0.91918,0.139166,0.0635327,0.0714064,0.928594
1303,745.598,1,5.25217,0.655676,20.8452,6.75433,23.7611,-18.5475,19.0044,0.216963,0.287545,0.620853,0.361924,4.06012,0.91607,0.136518,0.0628485,0.0714147,0.928585
1304,741.028,1,5.25294,0.659944,20.9137,6.39444,24.127,-18.2077,18.9304,0.217522,0.290603,0.589896,0.355228,4.03346,0.922398,0.136891,0.062189,0.0714135,0.928587
1305,747.852,1,5.25162,0.667338,20.8361,6.48911,24.2093,-18.4708,19.2074,0.219604,0.287573,0.54681,0.376204,4.10209,0.931275,0.138657,0.0642331,0.0714137,0.928586
1306,748.68,1,5.26919,0.662955,20.949,6.49905,24.6681,-17.7784,18.5809,0.2185,0.288065,0.528432,0.381498,4.01775,0.926673,0.138526,0.0644865,0.0713554,0.928645
1307,753.211,1,5.29241,0.642514,21.2191,6.55796,24.3453,-16.967,17.6189,0.213061,0.270016,0.548095,0.386205,3.8575,0.912755,0.135688,0.0671149,0.0714121,0.928588
1308,748.243,1,5.28958,0.638008,21.0938,6.79916,23.9278,-17.7057,18.4266,0.214014,0.296125,0.536368,0.420074,3.9741,0.91742,0.134994,0.0644223,0.0713943,0.928606
1309,753.161,1,5.28196,0.642716,21.086,6.73485,24.261,-18.2491,18.9754,0.215142,0.280371,0.512807,0.416591,4.08382,0.901838,0.135095,0.065914,0.0713982,0.928602
1310,750.784,1,5.27949,0.641109,21.1065,6.45592,25.1911,-17.2205,17.8439,0.209359,0.289918,0.531804,0.437457,3.88703,0.901727,0.137225,0.0635393,0.071426,0.928574
1311,753.994,1,5.28227,0.654879,21.7657,6.3579,25.1811,-17.1743,17.6814,0.212252,0.304223,0.570589,0.452074,3.83904,0.919186,0.1346,0.0654484,0.0714044,0.928596
1312,749.926,1,5.25149,0.641883,21.7402,6.10845,24.3826,-16.8492,17.1346,0.214631,0.297819,0.504516,0.467034,3.66707,0.915611,0.139449,0.0631566,0.0713922,0.928608
1313,752.397,1,5.27031,0.63549,21.6794,6.41799,24.913,-16.8885,17.3578,0.218367,0.294868,0.54283,0.451723,3.74218,0.928616,0.13838,0.064591,0.0713805,0.928619
1314,756.068,1,5.23556,0.641514,21.4375,6.14061,25.342,-18.0669,18.6322,0.220505,0.285252,0.535982,0.454224,3.96746,0.937351,0.142325,0.0646034,0.0713354,0.928665
1315,752.589,1,5.24894,0.639872,21.2298,6.07705,25.4942,-17.5582,18.244,0.217442,0.299916,0.572448,0.445953,3.92095,0.941081,0.142557,0.0628782,0.0714152,0.928585
1316,738.057,1,5.24017,0.661575,21.1943,6.05947,25.3907,-18.2647,18.9004,0.216144,0.298546,0.574088,0.438853,4.03751,0.942634,0.137973,0.0603931,0.0714103,0.92859
1317,737.345,1,5.26378,0.671364,21.4594,6.2282,25.3959,-18.4388,18.9978,0.2191,0.305549,0.470188,0.462335,4.01824,0.939007,0.133524,0.0630419,0.0714025,0.928598
1318,739.478,1,5.26585,0.65273,21.3347,6.20949,25.3719,-17.996,18.6594,0.216267,0.281402,0.516269,0.433171,4.05184,0.918284,0.132908,0.0627388,0.0713695,0.928631
1319,751.927,1,5.25258,0.639411,21.3401,6.10825,25.3304,-18.199,19.0017,0.21804,0.293363,0.546883,0.448333,4.10121,0.913885,0.139964,0.0619778,0.0713779,0.928622
1320,754.589,1,5.25357,0.667112,21.2305,6.1602,24.452,-18.2789,19.0306,0.219886,0.290288,0.599291,0.406403,4.10146,0.907424,0.140809,0.0622144,0.0714098,0.92859
1321,751.558,1,5.25873,0.670248,21.0282,6.63479,24.5893,-18.9304,19.7694,0.216701,0.279671,0.591527,0.406738,4.25077,0.940242,0.140937,0.063659,0.071409,0.928591
1322,741.528,1,5.28612,0.656307,21.2757,6.60024,23.7856,-18.634,19.3305,0.220514,0.279872,0.57671,0.409642,4.10991,0.937537,0.136907,0.0624233,0.071408,0.928592
1323,749.954,1,5.30675,0.662415,21.4585,6.6142,23.8678,-17.1394,18.021,0.21474,0.271733,0.595523,0.421537,3.88853,0.917982,0.136065,0.0644793,0.0714125,0.928588
1324,745.477,1,5.28104,0.615907,21.3242,6.72462,23.3307,-16.9871,17.5648,0.212916,0.273856,0.578917,0.411084,3.80836,0.903939,0.130203,0.0656775,0.0714221,0.928578
1325,753.064,1,5.30732,0.614405,21.4097,6.58887,23.9799,-16.3851,17.1024,0.21655,0.264836,0.545795,0.437385,3.75483,0.919567,0.132726,0.068061,0.0714087,0.928591
1326,743.282,1,5.2737,0.613975,21.1483,6.37336,23.7836,-17.2243,17.8354,0.216334,0.272379,0.515974,0.40433,3.83139,0.910817,0.133454,0.0649152,0.0714016,0.928598
1327,759.281,1,5.25986,0.616957,21.1906,6.65466,23.2195,-17.5649,18.1043,0.219419,0.265432,0.522885,0.393561,3.95674,0.878917,0.134276,0.0682051,0.071403,0.928597
1328,747.244,1,5.25786,0.60516,21.2688,6.47499,23.6142,-16.9488,17.4778,0.213655,0.271868,0.485824,0.381751,3.88155,0.898377,0.133416,0.0663282,0.0714218,0.928578
1329,741.257,1,5.26522,0.6246,21.026,6.41281,22.9878,-17.3781,17.9668,0.210258,0.267735,0.513397,0.369767,3.93962,0.906559,0.136117,0.0635188,0.0714108,0.928589
1330,752.621,1,5.27913,0.652634,21.179,6.33745,22.7031,-16.3616,17.0096,0.210468,0.262515,0.531809,0.405408,3.73325,0.883525,0.140178,0.0638312,0.0714038,0.928596
1331,744.594,1,5.28977,0.628118,21.5385,6.04736,23.6871,-16.7278,17.399,0.208922,0.257528,0.540611,0.410217,3.79841,0.890832,0.133669,0.0644033,0.071391,0.928609
1332,743.827,1,5.29952,0.64956,21.607,6.10845,24.291,-16.7349,17.2993,0.205047,0.249902,0.535615,0.395999,3.79336,0.886499,0.133669,0.0647909,0.071422,0.928578
1333,744.756,1,5.30939,0.650318,21.8364,5.9799,25.101,-16.8244,17.4202,0.21196,0.252551,0.541017,0.412537,3.80962,0.896869,0.131986,0.0654967,0.0714205,0.928579
1334,752.439,1,5.29205,0.650309,22.0494,6.115,26.1443,-17.4642,17.9586,0.211095,0.2546,0.559126,0.427227,3.81738,0.898243,0.131915,0.0679426,0.0714154,0.928585
1335,754.396,1,5.26746,0.657072,22.0509,5.76663,25.0544,-18.4813,19.1146,0.210757,0.271611,0.571373,0.41651,4.07179,0.925448,0.135273,0.0673207,0.0714181,0.928582
1336,747.325,1,5.23454,0.639556,22.2878,5.32267,24.6736,-18.5933,19.2326,0.213449,0.277806,0.464019,0.411567,4.12791,0.912681,0.129768,0.0683791,0.0714128,0.928587
1337,742.756,1,5.24507,0.623392,22.1238,5.38083,24.726,-18.4509,19.1203,0.214136,0.286001,0.459782,0.41592,4.07731,0.925043,0.131346,0.0666504,0.0714172,0.928583
1338,751.11,1,5.28897,0.603711,22.074,5.62097,24.6162,-17.4589,18.2032,0.20812,0.274564,0.497581,0.434391,3.94613,0.918856,0.132584,0.0680963,0.0713631,0.928637
1339,749.94,1,5.25414,0.637258,21.882,5.47845,24.0925,-17.812,18.451,0.215439,0.283848,0.510089,0.421307,4.01901,0.926584,0.131579,0.0678761,0.0713842,0.928616
1340,745.445,1,5.2702,0.647363,22.1597,5.96576,23.9647,-18.1697,18.9383,0.215043,0.277707,0.486304,0.404514,4.11803,0.927576,0.129675,0.0682491,0.0713701,0.92863
1341,749.716,1,5.26358,0.653938,21.9376,5.65006,23.7925,-17.6235,18.507,0.215759,0.275671,0.524868,0.421502,4.0525,0.920252,0.134525,0.0657201,0.071405,0.928595
1342,746.236,1,5.2693,0.651043,21.9902,5.92993,24.9127,-18.2608,19.0445,0.217621,0.268033,0.522721,0.397108,4.16734,0.938422,0.134475,0.0664669,0.0714109,0.928589
1343,747.85,1,5.2738,0.626191,21.7987,5.80593,24.9007,-17.5161,18.2776,0.215872,0.253127,0.562691,0.358172,4.01215,0.913751,0.134585,0.0664152,0.0713678,0.928632
1344,751.474,1,5.27541,0.642568,21.6354,5.79688,24.4165,-18.1839,19.0011,0.21158,0.263209,0.558119,0.368937,4.1173,0.907318,0.135979,0.0661467,0.0713942,0.928606
1345,752.707,1,5.27575,0.645836,21.8714,5.84766,24.1898,-17.997,18.7839,0.213341,0.251022,0.546533,0.371825,4.07164,0.902383,0.134859,0.067473,0.0713917,0.928608
1346,758.954,1,5.26858,0.639206,21.9044,5.91863,23.6078,-18.5211,19.2978,0.216358,0.267693,0.501276,0.417088,4.15872,0.89885,0.136304,0.0675911,0.0713793,0.928621
1347,751.14,1,5.27761,0.631216,21.6698,5.79956,23.6203,-18.1542,18.6771,0.21363,0.271732,0.463173,0.448153,3.97415,0.875901,0.135432,0.0649615,0.0714168,0.928583
1348,763.194,1,5.23416,0.595968,22.0279,5.71382,24.6858,-17.5434,18.118,0.216682,0.261387,0.478586,0.421892,3.91754,0.805872,0.132151,0.0690971,0.0713827,0.928617
1349,756.441,1,5.26156,0.617968,22.0406,5.8093,24.9918,-18.0322,18.8155,0.211939,0.250886,0.494475,0.427502,4.05479,0.842021,0.13056,0.0683797,0.0714176,0.928582
1350,763.901,1,5.28837,0.613923,22.1255,5.88269,25.2472,-18.3067,19.0221,0.21669,0.275236,0.562166,0.428861,4.12937,0.876997,0.132052,0.068768,0.0713913,0.928609
1351,774.368,1,5.25916,0.642109,22.3248,5.53837,25.7785,-19.3697,20.3033,0.218861,0.265686,0.552316,0.430942,4.39804,0.880969,0.133598,0.0717243,0.0713839,0.928616
1352,772.464,1,5.27932,0.638659,22.6374,5.85406,26.481,-18.9413,19.7468,0.225535,0.256063,0.55123,0.44066,4.27116,0.863596,0.131528,0.0715988,0.0713854,0.928615
1353,764.73,1,5.27581,0.629104,22.6959,5.9033,25.0498,-18.7972,19.6248,0.22528,0.25083,0.522437,0.388232,4.23349,0.863792,0.127771,0.0730539,0.0713843,0.928616
1354,763.411,1,5.28219,0.627689,22.5548,5.53868,25.7571,-18.0832,18.7992,0.225809,0.245783,0.51103,0.350891,4.04326,0.838692,0.128078,0.0735319,0.0714021,0.928598
1355,761.956,1,5.29633,0.637608,22.7251,5.6023,25.8749,-17.2773,17.898,0.221091,0.254787,0.501623,0.36855,3.91714,0.864776,0.132717,0.0709302,0.0713694,0.928631
1356,761.829,1,5.2441,0.633648,22.4158,5.43235,25.09,-17.986,18.5936,0.221441,0.263757,0.502711,0.39116,3.96605,0.880268,0.136329,0.0688763,0.0713249,0.928675
1357,754.029,1,5.25562,0.629921,22.2975,5.53252,24.4444,-17.6492,18.3354,0.222268,0.243394,0.546668,0.370087,3.98835,0.861287,0.134463,0.0664729,0.0713711,0.928629
1358,749.388,1,5.28185,0.6,22.4827,5.41471,23.5036,-16.854,17.5537,0.216216,0.258798,0.515836,0.396383,3.84298,0.882828,0.13332,0.0661024,0.0713342,0.928666
1359,742.851,1,5.28371,0.61988,22.3927,5.57317,23.6557,-16.3642,16.9786,0.212406,0.254285,0.526082,0.371518,3.71525,0.877362,0.134046,0.0644034,0.0714143,0.928586
1360,750.619,1,5.27374,0.609768,21.7752,5.96175,22.8255,-16.3373,16.9225,0.215745,0.264928,0.508285,0.384943,3.70078,0.888296,0.139447,0.0644167,0.0714078,0.928592
1361,738.041,1,5.27701,0.591897,21.7887,6.08549,23.0791,-15.4614,16.0521,0.211894,0.258079,0.468024,0.369419,3.57334,0.903967,0.135332,0.0645475,0.071289,0.928711
1362,745.454,1,5.28559,0.614285,21.6859,5.706,22.7677,-16.4218,17.1026,0.21251,0.268164,0.4684,0.39243,3.77081,0.925133,0.141224,0.0641983,0.0713979,0.928602
1363,744.848,1,5.28018,0.608123,21.7889,5.9866,22.4315,-16.0554,16.6778,0.209383,0.265277,0.466082,0.404812,3.71169,0.937027,0.139788,0.0655935,0.0713114,0.928689
1364,750.257,1,5.26613,0.628772,22.1981,5.79963,22.6676,-16.6565,17.2522,0.216549,0.261103,0.459139,0.385727,3.76311,0.936254,0.142898,0.0665022,0.0713984,0.928602
1365,751.391,1,5.29181,0.660678,21.8757,5.77875,22.7951,-16.7032,17.5576,0.215095,0.266014,0.436986,0.398304,3.89315,0.934951,0.144439,0.0655861,0.0713974,0.928603
1366,742.359,1,5.27995,0.631165,22.1278,5.63384,23.2134,-17.8702,18.4875,0.214959,0.26512,0.435944,0.38394,3.95544,0.929087,0.139277,0.0651634,0.0713767,0.928623
1367,745.001,1,5.25209,0.612735,21.9061,5.57169,23.1157,-17.9815,18.7789,0.217218,0.251897,0.474998,0.349872,4.05492,0.907453,0.137616,0.0655682,0.0714054,0.928595
1368,739.171,1,5.25985,0.62485,21.9911,5.67815,23.666,-17.4219,17.9456,0.215974,0.258376,0.456278,0.336613,3.86824,0.902901,0.136092,0.0651055,0.0713134,0.928687
1369,745.148,1,5.30166,0.636076,22.2481,5.75845,24.3364,-16.7329,17.2545,0.2147,0.263979,0.496399,0.339578,3.72566,0.910777,0.135246,0.0673024,0.0713802,0.92862
1370,740.867,1,5.26725,0.639125,22.1581,5.64864,24.3075,-17.5115,18.345,0.21565,0.269633,0.497873,0.354954,3.99383,0.940452,0.134302,0.0669485,0.0713879,0.928612
1371,747.12,1,5.29589,0.627712,22.5216,5.5805,24.4361,-17.1302,17.9881,0.216587,0.274846,0.462652,0.377698,3.94695,0.949023,0.132254,0.0710463,0.0713561,0.928644
1372,740.189,1,5.25354,0.63466,22.6135,5.38078,24.5289,-17.3709,18.2211,0.214969,0.275324,0.465149,0.396091,3.99419,0.953892,0.13529,0.067494,0.0713838,0.928616
1373,744.378,1,5.28438,0.623528,22.5221,5.51484,24.5352,-17.4115,18.1719,0.212538,0.268506,0.454136,0.386377,3.92014,0.938693,0.132728,0.0694033,0.071401,0.928599
1374,736.977,1,5.27208,0.648767,22.3557,5.5425,24.4861,-17.1017,17.8109,0.20968,0.257414,0.449415,0.354197,3.89269,0.941155,0.131566,0.0690144,0.0714059,0.928594
1375,735.209,1,5.26461,0.639677,22.5755,5.43834,24.6402,-17.2247,17.8989,0.203222,0.266429,0.464511,0.376808,3.8852,0.941766,0.131319,0.0677083,0.0713978,0.928602
1376,744.245,1,5.25874,0.663179,22.6334,5.27246,25.3105,-17.8853,18.5103,0.209946,0.264749,0.418817,0.381943,3.97241,0.950323,0.134004,0.0710868,0.0714154,0.928585
1377,740.304,1,5.27962,0.622873,22.5266,5.29816,24.7341,-18.0385,18.6229,0.212295,0.271602,0.43951,0.396324,3.96603,0.950396,0.135114,0.0679872,0.071417,0.928583
1378,751.722,1,5.23522,0.649464,22.7001,4.84137,24.1657,-17.963,18.5907,0.219026,0.26177,0.486253,0.38747,3.97659,0.939872,0.141836,0.0668243,0.0713886,0.928611
1379,745.382,1,5.20522,0.648317,22.3604,5.15948,24.0215,-17.9323,18.5328,0.217678,0.250752,0.508409,0.380736,4.0273,0.949116,0.140382,0.0661228,0.0713948,0.928605
1380,747.268,1,5.24283,0.63389,22.3619,5.1547,23.9923,-18.1068,18.6523,0.218265,0.255654,0.55398,0.382538,3.97217,0.944364,0.14217,0.0647741,0.0713961,0.928604
1381,747.13,1,5.24935,0.644244,22.1784,5.16143,23.9763,-17.6117,18.336,0.212565,0.243517,0.523976,0.3922,3.94,0.926433,0.140347,0.0650347,0.0714008,0.928599
1382,739.151,1,5.22655,0.640795,22.2652,5.22965,24.1162,-17.6448,18.3368,0.209395,0.258659,0.555331,0.407801,3.95592,0.927149,0.136868,0.0626181,0.0714012,0.928599
1383,741.996,1,5.25456,0.644328,21.9414,5.36976,23.9746,-17.2853,18.054,0.208108,0.242851,0.575773,0.380405,3.93179,0.906252,0.135741,0.0637005,0.0713767,0.928623
1384,750.954,1,5.23934,0.601197,21.8138,5.49378,23.6132,-17.3725,18.0951,0.212749,0.243479,0.53351,0.367556,3.95178,0.890299,0.138361,0.0654285,0.0712966,0.928703
1385,750.268,1,5.24789,0.613726,21.6894,5.54075,23.6186,-17.211,17.9569,0.214575,0.260041,0.537461,0.375225,3.91714,0.889107,0.138686,0.0641282,0.0713429,0.928657
1386,754.214,1,5.25816,0.632778,21.5205,6.07413,23.4858,-17.9475,18.6029,0.20826,0.253282,0.592137,0.375521,3.98896,0.827464,0.136856,0.0639013,0.071389,0.928611
1387,751.661,1,5.2721,0.644799,21.7825,6.05923,23.5204,-17.7082,18.3063,0.210796,0.267062,0.537511,0.380552,3.90226,0.847796,0.135428,0.0647529,0.0714014,0.928599
1388,754.427,1,5.26949,0.647825,21.7235,5.95476,22.5817,-18.1724,18.8942,0.224455,0.253822,0.569196,0.379706,4.09384,0.853624,0.132077,0.066201,0.0713715,0.928629
1389,757.443,1,5.25023,0.623392,21.7417,5.5799,23.8475,-18.0321,18.7529,0.222565,0.25775,0.526179,0.380697,4.0756,0.841578,0.136499,0.0653603,0.0713949,0.928605
1390,753.707,1,5.26892,0.62225,21.786,5.45428,24.1018,-17.5676,18.3195,0.221612,0.25644,0.470496,0.396451,3.95065,0.862807,0.137426,0.0654934,0.0714037,0.928596
1391,752.1,1,5.27602,0.620172,21.4273,6.17568,23.7745,-16.9146,17.7198,0.217942,0.259925,0.492717,0.385142,3.89698,0.85904,0.137637,0.0644621,0.071394,0.928606
1392,752.466,1,5.28499,0.644122,21.5126,6.15075,23.8806,-17.4498,18.1279,0.216737,0.266794,0.532331,0.385281,3.97673,0.86527,0.139962,0.0626597,0.0713405,0.92866
1393,746.808,1,5.2964,0.659907,21.5308,6.05883,23.8972,-17.3885,18.0464,0.217469,0.260878,0.521701,0.400272,3.9325,0.861162,0.136461,0.0624599,0.0713619,0.928638
1394,750.884,1,5.26292,0.64728,21.6839,6.18713,23.8401,-17.3545,17.9793,0.216429,0.258679,0.52825,0.436892,3.89411,0.859489,0.134417,0.0640709,0.0713916,0.928608
1395,756.966,1,5.2615,0.64838,22.1464,5.7404,23.8588,-17.7812,18.4121,0.220258,0.246641,0.521693,0.428566,3.92659,0.822505,0.13605,0.0649714,0.0713957,0.928604
1396,767.604,1,5.2591,0.661564,21.9312,5.79615,23.5688,-17.6005,18.189,0.223989,0.262149,0.481184,0.462793,3.98795,0.837284,0.137949,0.0668863,0.0714396,0.92856
1397,758.815,1,5.27045,0.616137,21.8923,5.96374,24.6875,-17.3597,18.0602,0.212755,0.257124,0.484617,0.432935,3.93597,0.807941,0.134289,0.066326,0.0713936,0.928606
1398,753.837,1,5.29408,0.63655,21.9334,6.10074,24.2593,-16.8298,17.6737,0.21434,0.272016,0.500475,0.453809,3.92098,0.898919,0.131513,0.0675157,0.0714125,0.928587
1399,746.448,1,5.28095,0.641384,21.4835,6.54037,23.5307,-17.7359,18.4457,0.219726,0.2682,0.49942,0.444118,4.01246,0.922295,0.129993,0.0672474,0.0712744,0.928726
1400,744.647,1,5.29315,0.666154,21.6568,6.2316,23.369,-16.8642,17.5868,0.215534,0.261212,0.509963,0.454333,3.8397,0.932985,0.132389,0.0665931,0.0712637,0.928736
1401,730.926,1,5.29247,0.649994,21.776,6.1359,24.3286,-16.9484,17.6583,0.217951,0.266616,0.47722,0.422876,3.83057,0.939368,0.131763,0.0638986,0.0713128,0.928687
1402,753.271,1,5.29749,0.662381,21.7104,6.28306,24.3963,-17.6423,18.3256,0.217303,0.283748,0.516356,0.429118,3.95997,0.930022,0.136284,0.0668133,0.0713835,0.928616
1403,738.997,1,5.28191,0.654032,21.8468,6.05803,25.4105,-18.3841,19.2404,0.218648,0.275623,0.498603,0.420456,4.12722,0.923084,0.130682,0.0646407,0.0713842,0.928616
1404,747.871,1,5.23232,0.651706,21.719,6.05735,25.5062,-18.689,19.3335,0.22151,0.266593,0.47204,0.423972,4.12163,0.933119,0.133665,0.067693,0.07138,0.92862
1405,749.259,1,5.26757,0.666822,21.9079,5.93602,25.6632,-18.3907,18.9685,0.2188,0.269952,0.434707,0.431183,4.09008,0.922244,0.131163,0.0692173,0.0713252,0.928675
1406,744.349,1,5.25017,0.650398,21.7313,5.87772,25.7443,-17.5834,18.3434,0.217433,0.263119,0.410904,0.443807,4.01171,0.925074,0.132299,0.0676699,0.071421,0.928579
1407,745.688,1,5.23908,0.656604,21.7198,5.64823,24.2563,-18.3248,19.0146,0.217303,0.266595,0.421266,0.426137,4.11404,0.920046,0.132538,0.0675978,0.071393,0.928607
1408,744.382,1,5.24327,0.648653,21.7691,5.72444,23.7628,-18.2427,18.9732,0.221444,0.284173,0.458993,0.447245,4.09009,0.921778,0.130324,0.0663772,0.0714193,0.928581
1409,750.618,1,5.27779,0.692579,21.9703,5.97118,24.2064,-18.4112,19.1176,0.223749,0.277013,0.465906,0.453225,4.11422,0.901261,0.130302,0.0671842,0.0714071,0.928593
1410,756.296,1,5.2916,0.695143,21.9512,6.19152,25.0089,-18.4498,19.0903,0.222106,0.267377,0.505985,0.43029,4.08757,0.903246,0.131601,0.0688837,0.0714006,0.928599
1411,753.931,1,5.2747,0.658392,22.0675,5.99928,24.4867,-18.2605,18.9269,0.223376,0.273317,0.433522,0.44373,4.05818,0.902362,0.131761,0.0689229,0.0714159,0.928584
1412,751.242,1,5.30031,0.681157,21.4865,6.29102,23.3173,-18.3585,19.0643,0.224405,0.278995,0.413072,0.397086,4.08964,0.906749,0.132164,0.0692573,0.0714111,0.928589
1413,747.921,1,5.29448,0.667479,21.5948,6.27438,22.9914,-18.8003,19.5165,0.217443,0.28026,0.432695,0.386503,4.1671,0.893108,0.129707,0.0685931,0.0714008,0.928599
