standEta_Cl_abscissa,standEta_Cl_cdf,standEta_Q_abscissa,standEta_Q_cdf,split
0.985149,0.918714,1.24253,0.918714,All
0.985313,0.918857,1.24403,0.918857,All
0.985313,0.919,1.24406,0.919,All
0.985707,0.919143,1.24765,0.919143,All
0.987103,0.919286,1.24954,0.919286,All
0.987442,0.919429,1.24958,0.919429,All
0.988113,0.919571,1.24983,0.919571,All
0.988353,0.919714,1.25215,0.919714,All
0.988637,0.919857,1.2527,0.919857,All
0.988877,0.92,1.2527,0.92,All
0.989184,0.920143,1.2535,0.920143,All
0.98919,0.920286,1.25371,0.920286,All
0.98919,0.920429,1.25371,0.920429,All
0.989572,0.920571,1.25371,0.920571,All
0.989572,0.920714,1.25499,0.920714,All
0.989749,0.920857,1.25649,0.920857,All
0.990319,0.921,1.25726,0.921,All
0.990319,0.921143,1.25781,0.921143,All
0.990688,0.921286,1.25781,0.921286,All
0.992064,0.921429,1.25781,0.921429,All
0.993111,0.921571,1.25868,0.921571,All
0.993111,0.921714,1.25913,0.921714,All
0.993241,0.921857,1.26109,0.921857,All
0.994062,0.922,1.26109,0.922,All
0.994062,0.922143,1.26405,0.922143,All
0.99511,0.922286,1.26498,0.922286,All
0.995136,0.922429,1.26771,0.922429,All
0.996934,0.922571,1.27047,0.922571,All
0.996934,0.922714,1.27293,0.922714,All
0.997116,0.922857,1.27324,0.922857,All
0.997764,0.923,1.27324,0.923,All
0.998615,0.923143,1.27381,0.923143,All
0.998847,0.923286,1.27381,0.923286,All
0.999012,0.923429,1.27421,0.923429,All
0.999048,0.923571,1.2789,0.923571,All
0.999048,0.923714,1.2797,0.923714,All
0.999054,0.923857,1.27973,0.923857,All
1.00026,0.924,1.2798,0.924,All
1.0003,0.924143,1.2798,0.924143,All
1.00099,0.924286,1.28196,0.924286,All
1.00108,0.924429,1.28196,0.924429,All
1.00123,0.924571,1.28259,0.924571,All
1.00154,0.924714,1.29312,0.924714,All
1.00171,0.924857,1.2948,0.924857,All
1.00228,0.925,1.29529,0.925,All
1.00269,0.925143,1.29675,0.925143,All
1.00269,0.925286,1.29873,0.925286,All
1.00292,0.925429,1.29905,0.925429,All
1.00317,0.925571,1.29934,0.925571,All
1.00317,0.925714,1.29934,0.925714,All
1.00384,0.925857,1.30074,0.925857,All
1.0039,0.926,1.30592,0.926,All
1.0039,0.926143,1.30695,0.926143,All
1.00461,0.926286,1.30795,0.926286,All
1.00461,0.926429,1.30806,0.926429,All
1.00465,0.926571,1.30886,0.926571,All
1.00484,0.926714,1.30886,0.926714,All
1.00484,0.926857,1.31227,0.926857,All
1.00515,0.927,1.31272,0.927,All
1.00588,0.927143,1.31439,0.927143,All
1.00595,0.927286,1.31865,0.927286,All
1.0067,0.927429,1.31905,0.927429,All
1.0068,0.927571,1.32003,0.927571,All
1.00776,0.927714,1.32077,0.927714,All
1.00789,0.927857,1.32176,0.927857,All
1.00789,0.928,1.32176,0.928,All
1.00795,0.928143,1.32491,0.928143,All
1.00795,0.928286,1.32581,0.928286,All
1.00822,0.928429,1.32612,0.928429,All
1.00822,0.928571,1.32612,0.928571,All
1.00822,0.928714,1.32809,0.928714,All
1.00823,0.928857,1.32809,0.928857,All
1.00835,0.929,1.32899,0.929,All
1.00835,0.929143,1.33095,0.929143,All
1.00859,0.929286,1.33231,0.929286,All
1.0094,0.929429,1.33297,0.929429,All
1.01001,0.929571,1.33544,0.929571,All
1.01107,0.929714,1.33739,0.929714,All
1.01136,0.929857,1.33988,0.929857,All
1.01176,0.93,1.33988,0.93,All
1.01247,0.930143,1.3411,0.930143,All
1.01247,0.930286,1.34181,0.930286,All
1.01248,0.930429,1.34181,0.930429,All
1.01278,0.930571,1.34424,0.930571,All
1.01312,0.930714,1.34695,0.930714,All
1.01403,0.930857,1.34695,0.930857,All
1.01429,0.931,1.34745,0.931,All
1.0146,0.931143,1.3519,0.931143,All
1.01642,0.931286,1.35193,0.931286,All
1.01692,0.931429,1.35682,0.931429,All
1.01707,0.931571,1.35696,0.931571,All
1.01707,0.931714,1.35722,0.931714,All
1.01722,0.931857,1.35824,0.931857,All
1.01724,0.932,1.35824,0.932,All
1.01819,0.932143,1.35824,0.932143,All
1.01833,0.932286,1.35877,0.932286,All
1.01863,0.932429,1.35877,0.932429,All
1.01888,0.932571,1.36091,0.932571,All
1.0189,0.932714,1.36459,0.932714,All
1.0189,0.932857,1.36459,0.932857,All
1.0191,0.933,1.36459,0.933,All
1.01941,0.933143,1.36459,0.933143,All
1.01993,0.933286,1.36811,0.933286,All
1.01993,0.933429,1.37981,0.933429,All
1.01996,0.933571,1.38236,0.933571,All
1.02032,0.933714,1.38527,0.933714,All
1.02032,0.933857,1.38527,0.933857,All
1.02032,0.934,1.38607,0.934,All
1.02071,0.934143,1.38729,0.934143,All
1.02151,0.934286,1.38729,0.934286,All
1.02168,0.934429,1.39276,0.934429,All
1.02191,0.934571,1.3932,0.934571,All
1.02191,0.934714,1.3932,0.934714,All
1.02191,0.934857,1.39351,0.934857,All
1.02217,0.935,1.39875,0.935,All
1.0225,0.935143,1.40133,0.935143,All
1.0225,0.935286,1.40284,0.935286,All
1.02294,0.935429,1.40284,0.935429,All
1.02383,0.935571,1.40401,0.935571,All
1.02383,0.935714,1.40583,0.935714,All
1.02414,0.935857,1.40636,0.935857,All
1.0248,0.936,1.41323,0.936,All
1.0248,0.936143,1.41535,0.936143,All
1.02505,0.936286,1.4158,0.936286,All
1.02505,0.936429,1.41748,0.936429,All
1.02505,0.936571,1.42878,0.936571,All
1.02523,0.936714,1.4297,0.936714,All
1.02537,0.936857,1.43357,0.936857,All
1.02537,0.937,1.43809,0.937,All
1.02539,0.937143,1.44223,0.937143,All
1.02564,0.937286,1.44285,0.937286,All
1.02564,0.937429,1.44739,0.937429,All
1.02599,0.937571,1.44874,0.937571,All
1.02619,0.937714,1.4511,0.937714,All
1.02619,0.937857,1.453,0.937857,All
1.0272,0.938,1.453,0.938,All
1.02741,0.938143,1.45417,0.938143,All
1.02741,0.938286,1.45524,0.938286,All
1.02741,0.938429,1.45524,0.938429,All
1.02741,0.938571,1.45661,0.938571,All
1.02805,0.938714,1.45838,0.938714,All
1.02805,0.938857,1.45838,0.938857,All
1.02843,0.939,1.45877,0.939,All
1.02956,0.939143,1.45893,0.939143,All
1.02965,0.939286,1.45896,0.939286,All
1.02965,0.939429,1.45896,0.939429,All
1.02989,0.939571,1.45946,0.939571,All
1.02994,0.939714,1.45946,0.939714,All
1.03023,0.939857,1.46125,0.939857,All
1.03139,0.94,1.46336,0.94,All
1.0315,0.940143,1.46336,0.940143,All
1.03222,0.940286,1.46414,0.940286,All
1.03297,0.940429,1.4685,0.940429,All
1.03297,0.940571,1.47028,0.940571,All
1.03297,0.940714,1.47248,0.940714,All
1.03334,0.940857,1.47319,0.940857,All
1.03336,0.941,1.47406,0.941,All
1.03442,0.941143,1.47416,0.941143,All
1.03487,0.941286,1.47416,0.941286,All
1.03508,0.941429,1.47958,0.941429,All
1.03521,0.941571,1.47996,0.941571,All
1.03539,0.941714,1.47996,0.941714,All
1.0357,0.941857,1.4831,0.941857,All
1.03582,0.942,1.4831,0.942,All
1.03582,0.942143,1.48739,0.942143,All
1.03691,0.942286,1.48785,0.942286,All
1.03723,0.942429,1.48785,0.942429,All
1.03736,0.942571,1.49223,0.942571,All
1.0376,0.942714,1.49223,0.942714,All
1.03764,0.942857,1.49435,0.942857,All
1.03764,0.943,1.50004,0.943,All
1.03812,0.943143,1.5024,0.943143,All
1.03851,0.943286,1.50332,0.943286,All
1.03872,0.943429,1.504,0.943429,All
1.03872,0.943571,1.50488,0.943571,All
1.03872,0.943714,1.50612,0.943714,All
1.03872,0.943857,1.50623,0.943857,All
1.0403,0.944,1.50931,0.944,All
1.0403,0.944143,1.50979,0.944143,All
1.04118,0.944286,1.51039,0.944286,All
1.04146,0.944429,1.51135,0.944429,All
1.0416,0.944571,1.51153,0.944571,All
1.04232,0.944714,1.51153,0.944714,All
1.04232,0.944857,1.51372,0.944857,All
1.04255,0.945,1.5141,0.945,All
1.04267,0.945143,1.51441,0.945143,All
1.04283,0.945286,1.51521,0.945286,All
1.04319,0.945429,1.51756,0.945429,All
1.0435,0.945571,1.51756,0.945571,All
1.04404,0.945714,1.5177,0.945714,All
1.04406,0.945857,1.52438,0.945857,All
1.04406,0.946,1.5246,0.946,All
1.04462,0.946143,1.53443,0.946143,All
1.04503,0.946286,1.53461,0.946286,All
1.04503,0.946429,1.53607,0.946429,All
1.04517,0.946571,1.53708,0.946571,All
1.04533,0.946714,1.53723,0.946714,All
1.04635,0.946857,1.54224,0.946857,All
1.04725,0.947,1.54299,0.947,All
1.04751,0.947143,1.54317,0.947143,All
1.04776,0.947286,1.54394,0.947286,All
1.04815,0.947429,1.54394,0.947429,All
1.04892,0.947571,1.54565,0.947571,All
1.04899,0.947714,1.54855,0.947714,All
1.04915,0.947857,1.55006,0.947857,All
1.0504,0.948,1.55006,0.948,All
1.05048,0.948143,1.55006,0.948143,All
1.05128,0.948286,1.55035,0.948286,All
1.05166,0.948429,1.5548,0.948429,All
1.05166,0.948571,1.55542,0.948571,All
1.05166,0.948714,1.55898,0.948714,All
1.05171,0.948857,1.55988,0.948857,All
1.05171,0.949,1.56012,0.949,All
1.05214,0.949143,1.56062,0.949143,All
1.0532,0.949286,1.56083,0.949286,All
1.05341,0.949429,1.56083,0.949429,All
1.05347,0.949571,1.56878,0.949571,All
1.05424,0.949714,1.5721,0.949714,All
1.05616,0.949857,1.5721,0.949857,All
1.05641,0.95,1.58054,0.95,All
1.05678,0.950143,1.58309,0.950143,All
1.05844,0.950286,1.58435,0.950286,All
1.06022,0.950429,1.58458,0.950429,All
1.06022,0.950571,1.59668,0.950571,All
1.06022,0.950714,1.59668,0.950714,All
1.06139,0.950857,1.59668,0.950857,All
1.06143,0.951,1.59668,0.951,All
1.06173,0.951143,1.59676,0.951143,All
1.06173,0.951286,1.5989,0.951286,All
1.06173,0.951429,1.60478,0.951429,All
1.06304,0.951571,1.61347,0.951571,All
1.06381,0.951714,1.61347,0.951714,All
1.0647,0.951857,1.61464,0.951857,All
1.06493,0.952,1.61739,0.952,All
1.06533,0.952143,1.6204,0.952143,All
1.06533,0.952286,1.62169,0.952286,All
1.06616,0.952429,1.62169,0.952429,All
1.06647,0.952571,1.6219,0.952571,All
1.06739,0.952714,1.62833,0.952714,All
1.06872,0.952857,1.62912,0.952857,All
1.06888,0.953,1.63324,0.953,All
1.06949,0.953143,1.63388,0.953143,All
1.06952,0.953286,1.63454,0.953286,All
1.06976,0.953429,1.63483,0.953429,All
1.06993,0.953571,1.63502,0.953571,All
1.0701,0.953714,1.63759,0.953714,All
1.07067,0.953857,1.63834,0.953857,All
1.07067,0.954,1.64024,0.954,All
1.07092,0.954143,1.64048,0.954143,All
1.07158,0.954286,1.64072,0.954286,All
1.07172,0.954429,1.64228,0.954429,All
1.07225,0.954571,1.64484,0.954571,All
1.07238,0.954714,1.64842,0.954714,All
1.07257,0.954857,1.65044,0.954857,All
1.07257,0.955,1.65181,0.955,All
1.07313,0.955143,1.65199,0.955143,All
1.0734,0.955286,1.65317,0.955286,All
1.0734,0.955429,1.65608,0.955429,All
1.0734,0.955571,1.65766,0.955571,All
1.07436,0.955714,1.65801,0.955714,All
1.07449,0.955857,1.65911,0.955857,All
1.07494,0.956,1.66227,0.956,All
1.07572,0.956143,1.66546,0.956143,All
1.07572,0.956286,1.67158,0.956286,All
1.07614,0.956429,1.67321,0.956429,All
1.07614,0.956571,1.67321,0.956571,All
1.07614,0.956714,1.67321,0.956714,All
1.07654,0.956857,1.67349,0.956857,All
1.07654,0.957,1.67539,0.957,All
1.0768,0.957143,1.67584,0.957143,All
1.07727,0.957286,1.67584,0.957286,All
1.07727,0.957429,1.67596,0.957429,All
1.07792,0.957571,1.67754,0.957571,All
1.07805,0.957714,1.68446,0.957714,All
1.08006,0.957857,1.68676,0.957857,All
1.08007,0.958,1.68811,0.958,All
1.08007,0.958143,1.69031,0.958143,All
1.08041,0.958286,1.69031,0.958286,All
1.08041,0.958429,1.69031,0.958429,All
1.08146,0.958571,1.69031,0.958571,All
1.08174,0.958714,1.69193,0.958714,All
1.08193,0.958857,1.69948,0.958857,All
1.08303,0.959,1.69948,0.959,All
1.08323,0.959143,1.6998,0.959143,All
1.08461,0.959286,1.6998,0.959286,All
1.08485,0.959429,1.70584,0.959429,All
1.08601,0.959571,1.70631,0.959571,All
1.08601,0.959714,1.70631,0.959714,All
1.08608,0.959857,1.70737,0.959857,All
1.08608,0.96,1.71368,0.96,All
1.0863,0.960143,1.71368,0.960143,All
1.08695,0.960286,1.7156,0.960286,All
1.08842,0.960429,1.7156,0.960429,All
1.08842,0.960571,1.71581,0.960571,All
1.08888,0.960714,1.72095,0.960714,All
1.08905,0.960857,1.72222,0.960857,All
1.08917,0.961,1.72449,0.961,All
1.08923,0.961143,1.72449,0.961143,All
1.08976,0.961286,1.7253,0.961286,All
1.08985,0.961429,1.73352,0.961429,All
1.09011,0.961571,1.73352,0.961571,All
1.09011,0.961714,1.73352,0.961714,All
1.09041,0.961857,1.73409,0.961857,All
1.09042,0.962,1.74096,0.962,All
1.0907,0.962143,1.74206,0.962143,All
1.0907,0.962286,1.74206,0.962286,All
1.0907,0.962429,1.74525,0.962429,All
1.0907,0.962571,1.74525,0.962571,All
1.0907,0.962714,1.74563,0.962714,All
1.09328,0.962857,1.74574,0.962857,All
1.09363,0.963,1.74742,0.963,All
1.09363,0.963143,1.74808,0.963143,All
1.09363,0.963286,1.74809,0.963286,All
1.09421,0.963429,1.75804,0.963429,All
1.09421,0.963571,1.75876,0.963571,All
1.09462,0.963714,1.76073,0.963714,All
1.09462,0.963857,1.76073,0.963857,All
1.09474,0.964,1.76199,0.964,All
1.0961,0.964143,1.76267,0.964143,All
1.09613,0.964286,1.76905,0.964286,All
1.09729,0.964429,1.76905,0.964429,All
1.09773,0.964571,1.77154,0.964571,All
1.09796,0.964714,1.77196,0.964714,All
1.09796,0.964857,1.77267,0.964857,All
1.09796,0.965,1.77432,0.965,All
1.09796,0.965143,1.77432,0.965143,All
1.09798,0.965286,1.77625,0.965286,All
1.09816,0.965429,1.78361,0.965429,All
1.10162,0.965571,1.78562,0.965571,All
1.10239,0.965714,1.78562,0.965714,All
1.10289,0.965857,1.78799,0.965857,All
1.10294,0.966,1.7897,0.966,All
1.10294,0.966143,1.79373,0.966143,All
1.10294,0.966286,1.79831,0.966286,All
1.10294,0.966429,1.79831,0.966429,All
1.10473,0.966571,1.79831,0.966571,All
1.10779,0.966714,1.80001,0.966714,All
1.10824,0.966857,1.80001,0.966857,All
1.11009,0.967,1.80374,0.967,All
1.11009,0.967143,1.80558,0.967143,All
1.1102,0.967286,1.80592,0.967286,All
1.1102,0.967429,1.80592,0.967429,All
1.11053,0.967571,1.81236,0.967571,All
1.11053,0.967714,1.81673,0.967714,All
1.11053,0.967857,1.82068,0.967857,All
1.11126,0.968,1.82159,0.968,All
1.11133,0.968143,1.82159,0.968143,All
1.11242,0.968286,1.82159,0.968286,All
1.11278,0.968429,1.82159,0.968429,All
1.11294,0.968571,1.82495,0.968571,All
1.11304,0.968714,1.82495,0.968714,All
1.11351,0.968857,1.83013,0.968857,All
1.11362,0.969,1.8313,0.969,All
1.11379,0.969143,1.8313,0.969143,All
1.11393,0.969286,1.83267,0.969286,All
1.11466,0.969429,1.83317,0.969429,All
1.1156,0.969571,1.83688,0.969571,All
1.1156,0.969714,1.83688,0.969714,All
1.1161,0.969857,1.84222,0.969857,All
1.1161,0.97,1.84222,0.97,All
1.11672,0.970143,1.8449,0.970143,All
1.11699,0.970286,1.84583,0.970286,All
1.11717,0.970429,1.85139,0.970429,All
1.11741,0.970571,1.86031,0.970571,All
1.12089,0.970714,1.86031,0.970714,All
1.12121,0.970857,1.86353,0.970857,All
1.12262,0.971,1.86598,0.971,All
1.12266,0.971143,1.86803,0.971143,All
1.1231,0.971286,1.87142,0.971286,All
1.12611,0.971429,1.88207,0.971429,All
1.12717,0.971571,1.89006,0.971571,All
1.12746,0.971714,1.89726,0.971714,All
1.12891,0.971857,1.89726,0.971857,All
1.12891,0.972,1.90079,0.972,All
1.12891,0.972143,1.90107,0.972143,All
1.13018,0.972286,1.90188,0.972286,All
1.13018,0.972429,1.90228,0.972429,All
1.13018,0.972571,1.90713,0.972571,All
1.13031,0.972714,1.90898,0.972714,All
1.1316,0.972857,1.90963,0.972857,All
1.13276,0.973,1.90963,0.973,All
1.13364,0.973143,1.91229,0.973143,All
1.13364,0.973286,1.91229,0.973286,All
1.13364,0.973429,1.91285,0.973429,All
1.13394,0.973571,1.91441,0.973571,All
1.13458,0.973714,1.91454,0.973714,All
1.13546,0.973857,1.92263,0.973857,All
1.13546,0.974,1.92263,0.974,All
1.13782,0.974143,1.92263,0.974143,All
1.13793,0.974286,1.924,0.974286,All
1.13841,0.974429,1.92606,0.974429,All
1.13841,0.974571,1.92649,0.974571,All
1.13841,0.974714,1.93144,0.974714,All
1.13869,0.974857,1.93179,0.974857,All
1.13944,0.975,1.93668,0.975,All
1.13989,0.975143,1.93794,0.975143,All
1.14041,0.975286,1.95906,0.975286,All
1.14076,0.975429,1.95956,0.975429,All
1.1422,0.975571,1.96229,0.975571,All
1.14268,0.975714,1.96392,0.975714,All
1.14311,0.975857,1.97035,0.975857,All
1.14462,0.976,1.97508,0.976,All
1.14567,0.976143,1.97613,0.976143,All
1.14615,0.976286,1.97766,0.976286,All
1.14649,0.976429,1.97953,0.976429,All
1.14721,0.976571,1.98135,0.976571,All
1.14721,0.976714,1.98991,0.976714,All
1.14744,0.976857,1.99002,0.976857,All
1.14784,0.977,1.99002,0.977,All
1.14784,0.977143,1.99002,0.977143,All
1.14866,0.977286,1.99015,0.977286,All
1.14903,0.977429,1.9919,0.977429,All
1.14934,0.977571,1.99238,0.977571,All
1.15003,0.977714,1.99396,0.977714,All
1.15089,0.977857,1.99396,0.977857,All
1.15089,0.978,1.99696,0.978,All
1.15139,0.978143,1.9974,0.978143,All
1.15139,0.978286,1.9974,0.978286,All
1.15139,0.978429,2.00174,0.978429,All
1.15139,0.978571,2.00382,0.978571,All
1.15139,0.978714,2.00964,0.978714,All
1.15145,0.978857,2.01206,0.978857,All
1.15145,0.979,2.01379,0.979,All
1.15184,0.979143,2.01392,0.979143,All
1.15253,0.979286,2.01499,0.979286,All
1.15253,0.979429,2.01815,0.979429,All
1.15345,0.979571,2.01815,0.979571,All
1.15346,0.979714,2.02181,0.979714,All
1.15346,0.979857,2.02227,0.979857,All
1.15412,0.98,2.02417,0.98,All
1.1548,0.980143,2.04398,0.980143,All
1.15531,0.980286,2.04634,0.980286,All
1.15532,0.980429,2.0489,0.980429,All
1.15547,0.980571,2.0489,0.980571,All
1.15547,0.980714,2.06507,0.980714,All
1.15565,0.980857,2.06826,0.980857,All
1.15594,0.981,2.07136,0.981,All
1.15594,0.981143,2.07145,0.981143,All
1.15603,0.981286,2.07379,0.981286,All
1.15603,0.981429,2.07553,0.981429,All
1.15681,0.981571,2.07937,0.981571,All
1.15806,0.981714,2.08311,0.981714,All
1.16052,0.981857,2.08311,0.981857,All
1.16116,0.982,2.0833,0.982,All
1.1647,0.982143,2.08784,0.982143,All
1.16499,0.982286,2.09385,0.982286,All
1.16549,0.982429,2.09546,0.982429,All
1.16558,0.982571,2.0967,0.982571,All
1.16625,0.982714,2.10016,0.982714,All
1.16716,0.982857,2.1139,0.982857,All
1.168,0.983,2.1141,0.983,All
1.16861,0.983143,2.1141,0.983143,All
1.16861,0.983286,2.11698,0.983286,All
1.16874,0.983429,2.11734,0.983429,All
1.16966,0.983571,2.12576,0.983571,All
1.16966,0.983714,2.12678,0.983714,All
1.17043,0.983857,2.13094,0.983857,All
1.17154,0.984,2.13163,0.984,All
1.17167,0.984143,2.13379,0.984143,All
1.17167,0.984286,2.13951,0.984286,All
1.17167,0.984429,2.15004,0.984429,All
1.17246,0.984571,2.157,0.984571,All
1.17289,0.984714,2.15727,0.984714,All
1.1731,0.984857,2.15727,0.984857,All
1.1731,0.985,2.16523,0.985,All
1.1731,0.985143,2.16691,0.985143,All
1.17431,0.985286,2.16879,0.985286,All
1.17443,0.985429,2.17638,0.985429,All
1.17449,0.985571,2.17638,0.985571,All
1.17658,0.985714,2.17756,0.985714,All
1.17658,0.985857,2.17851,0.985857,All
1.17658,0.986,2.17851,0.986,All
1.17701,0.986143,2.182,0.986143,All
1.17735,0.986286,2.18216,0.986286,All
1.17865,0.986429,2.18216,0.986429,All
1.17926,0.986571,2.1856,0.986571,All
1.18141,0.986714,2.19007,0.986714,All
1.18318,0.986857,2.19308,0.986857,All
1.18433,0.987,2.19839,0.987,All
1.18468,0.987143,2.19873,0.987143,All
1.18545,0.987286,2.20187,0.987286,All
1.18913,0.987429,2.20215,0.987429,All
1.18916,0.987571,2.20215,0.987571,All
1.19015,0.987714,2.20723,0.987714,All
1.19015,0.987857,2.22922,0.987857,All
1.19242,0.988,2.23155,0.988,All
1.19512,0.988143,2.23975,0.988143,All
1.19512,0.988286,2.24173,0.988286,All
1.19512,0.988429,2.24431,0.988429,All
1.19799,0.988571,2.24604,0.988571,All
1.2,0.988714,2.2461,0.988714,All
1.20124,0.988857,2.24737,0.988857,All
1.20148,0.989,2.25108,0.989,All
1.20542,0.989143,2.25233,0.989143,All
1.20569,0.989286,2.25418,0.989286,All
1.20578,0.989429,2.26222,0.989429,All
1.20764,0.989571,2.26237,0.989571,All
1.20764,0.989714,2.26406,0.989714,All
1.20775,0.989857,2.27497,0.989857,All
1.208,0.99,2.27757,0.99,All
1.20873,0.990143,2.27762,0.990143,All
1.20873,0.990286,2.27852,0.990286,All
1.21125,0.990429,2.27871,0.990429,All
1.21259,0.990571,2.27992,0.990571,All
1.21259,0.990714,2.2839,0.990714,All
1.21335,0.990857,2.28699,0.990857,All
1.2136,0.991,2.30145,0.991,All
1.21644,0.991143,2.30829,0.991143,All
1.21678,0.991286,2.31001,0.991286,All
1.21689,0.991429,2.31384,0.991429,All
1.21689,0.991571,2.33874,0.991571,All
1.21725,0.991714,2.34784,0.991714,All
1.21725,0.991857,2.35358,0.991857,All
1.21879,0.992,2.35506,0.992,All
1.21976,0.992143,2.36918,0.992143,All
1.21976,0.992286,2.36918,0.992286,All
1.21976,0.992429,2.3739,0.992429,All
1.22032,0.992571,2.38638,0.992571,All
1.22314,0.992714,2.38638,0.992714,All
1.22314,0.992857,2.38882,0.992857,All
1.2233,0.993,2.39174,0.993,All
1.22473,0.993143,2.39959,0.993143,All
1.23111,0.993286,2.3999,0.993286,All
1.23111,0.993429,2.3999,0.993429,All
1.23169,0.993571,2.40187,0.993571,All
1.23336,0.993714,2.40402,0.993714,All
1.23498,0.993857,2.43629,0.993857,All
1.2354,0.994,2.43629,0.994,All
1.23633,0.994143,2.45167,0.994143,All
1.23673,0.994286,2.45393,0.994286,All
1.23852,0.994429,2.45642,0.994429,All
1.23852,0.994571,2.46234,0.994571,All
1.23974,0.994714,2.4651,0.994714,All
1.23974,0.994857,2.46954,0.994857,All
1.24039,0.995,2.48986,0.995,All
1.24266,0.995143,2.49306,0.995143,All
1.24484,0.995286,2.50138,0.995286,All
1.24535,0.995429,2.50706,0.995429,All
1.24701,0.995571,2.50826,0.995571,All
1.24864,0.995714,2.51389,0.995714,All
1.24864,0.995857,2.56087,0.995857,All
1.25049,0.996,2.56891,0.996,All
1.25049,0.996143,2.57572,0.996143,All
1.25179,0.996286,2.58115,0.996286,All
1.25354,0.996429,2.58154,0.996429,All
1.25605,0.996571,2.60307,0.996571,All
1.25714,0.996714,2.60832,0.996714,All
1.25889,0.996857,2.61293,0.996857,All
1.25938,0.997,2.65185,0.997,All
1.26297,0.997143,2.66361,0.997143,All
