iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
584,364.199,1,6.62322,0.624316,25.1603,7.90792,29.9079,0.268,0.209887,0.296805,0.684381,0.285067,0.999,0.356616,0.0594543
585,357.761,1,6.59395,0.621063,25.1527,8.09459,29.9013,0.268,0.209442,0.294423,0.667052,0.281436,0.999,0.353566,0.059301
586,361.164,1,6.63089,0.599127,25.1822,8.08049,29.9261,0.268,0.208837,0.292018,0.687297,0.279383,0.999,0.356087,0.0591808
587,360.344,1,6.63391,0.631007,25.0327,8.00183,29.769,0.268,0.209018,0.293942,0.692102,0.280269,0.999,0.354556,0.0594959
588,360.277,1,6.62988,0.610611,24.8866,8.77402,29.5711,0.268,0.210658,0.29077,0.73629,0.279728,0.999,0.353966,0.0590816
589,359.111,1,6.62493,0.590847,24.9098,8.31598,29.5695,0.268,0.210189,0.292351,0.717647,0.276033,0.999,0.349526,0.0608503
590,369.64,1,6.64809,0.603739,24.8043,8.80745,29.4424,0.268,0.210831,0.296411,0.763699,0.281973,0.999,0.35377,0.0604541
591,358.081,1,6.65342,0.626883,24.6616,8.81585,29.3223,0.268,0.208152,0.294885,0.744362,0.281571,0.999,0.354177,0.0589234
592,364.578,1,6.64501,0.640713,24.8805,8.59767,29.5542,0.268,0.211731,0.294941,0.736928,0.281164,0.999,0.356623,0.0591477
593,373.649,1,6.64439,0.626327,24.7627,8.66825,29.4862,0.268,0.215766,0.299491,0.727027,0.286843,0.999,0.357896,0.0612647
594,362.378,1,6.63828,0.595866,24.913,8.18029,29.7716,0.268,0.212292,0.300497,0.708618,0.287078,0.999,0.356045,0.0601986
595,371.091,1,6.6366,0.612797,24.996,8.15491,29.8403,0.268,0.212336,0.294808,0.690675,0.281867,0.999,0.360172,0.0598478
596,363.875,1,6.60945,0.616273,24.9076,8.20611,29.6665,0.268,0.206959,0.301299,0.719659,0.286962,0.999,0.351052,0.0597626
597,372.684,1,6.62466,0.597725,24.8915,8.259,29.6599,0.268,0.208136,0.298997,0.701437,0.283554,0.999,0.349502,0.0605238
598,375.722,1,6.6001,0.62143,24.8947,7.86743,29.6086,0.268,0.211298,0.293525,0.701264,0.279411,0.999,0.35212,0.0623388
599,368.664,1,6.60243,0.615238,25.1044,7.9063,29.8558,0.268,0.208577,0.300295,0.721262,0.284454,0.999,0.354204,0.0612345
600,379.134,1,6.5778,0.618914,24.9678,7.60162,29.7289,0.268,0.217431,0.298689,0.702999,0.28392,0.999,0.358695,0.0616373
601,366.418,1,6.60698,0.603475,24.9943,7.89613,29.7815,0.268,0.211925,0.295988,0.685199,0.282403,0.999,0.353935,0.0605044
602,375.098,1,6.65378,0.601858,25.0594,8.43136,29.8235,0.268,0.210854,0.298824,0.723508,0.285369,0.999,0.357431,0.0605484
603,363.993,1,6.57205,0.584707,25.1628,7.96603,29.9486,0.268,0.212702,0.300467,0.715356,0.284414,0.999,0.34838,0.0597524
604,368.418,1,6.641,0.603779,25.0425,8.14228,29.8247,0.268,0.209313,0.305316,0.723321,0.29075,0.999,0.353375,0.0595588
605,367.554,1,6.63825,0.625813,24.7738,8.45271,29.5547,0.268,0.204866,0.306903,0.705006,0.291098,0.999,0.356005,0.0594287
606,368.449,1,6.61496,0.611927,24.7696,7.96868,29.4345,0.268,0.205747,0.302837,0.743878,0.28755,0.999,0.357137,0.0588527
607,371.539,1,6.61592,0.62026,24.8199,8.17542,29.4823,0.268,0.207633,0.305365,0.760302,0.292393,0.999,0.35657,0.058792
608,374.007,1,6.58271,0.599856,24.8315,8.01925,29.5663,0.268,0.206378,0.298458,0.831546,0.285266,0.999,0.357457,0.0600556
609,367.202,1,6.5826,0.599484,24.8503,8.36592,29.5943,0.268,0.20358,0.29893,0.810491,0.287156,0.999,0.349902,0.0597683
610,365.813,1,6.5835,0.611088,24.9441,8.11613,29.6617,0.268,0.207127,0.296474,0.789968,0.286411,0.999,0.350931,0.0599961
611,374.86,1,6.62667,0.59845,25.0266,8.32675,29.7273,0.268,0.203293,0.295511,0.776098,0.285843,0.999,0.355958,0.0593033
612,359.68,1,6.63052,0.601583,25.3184,8.10294,30.09,0.268,0.204908,0.297064,0.766677,0.287593,0.999,0.353102,0.0583351
613,360.309,1,6.60699,0.619771,25.4626,7.55785,30.2341,0.268,0.206664,0.297113,0.747265,0.289129,0.999,0.352839,0.0579083
614,364.29,1,6.62803,0.616013,25.5371,7.72935,30.2887,0.268,0.211116,0.296451,0.737508,0.289618,0.999,0.359068,0.0584112
615,366.465,1,6.62904,0.632448,25.4334,8.18848,30.22,0.268,0.211713,0.293051,0.75769,0.289685,0.999,0.355121,0.0585513
616,372.984,1,6.64073,0.593022,25.4985,7.50533,30.3422,0.268,0.206353,0.297056,0.747624,0.291001,0.999,0.358615,0.060803
617,383.691,1,6.61523,0.605667,25.3235,7.6013,30.1206,0.268,0.203241,0.29542,0.76304,0.291085,0.999,0.353065,0.0639681
618,390.301,1,6.62777,0.620251,25.2942,7.69444,30.0128,0.268,0.204763,0.298148,0.74372,0.292287,0.999,0.354869,0.0630778
619,378.552,1,6.5898,0.604,25.3782,7.52728,30.0781,0.268,0.20244,0.293355,0.737284,0.288939,0.999,0.349285,0.0638895
620,376.688,1,6.59956,0.604952,25.2058,7.74553,29.8843,0.268,0.204935,0.286835,0.718616,0.284651,0.999,0.349251,0.0647876
621,384.948,1,6.64762,0.611899,25.2518,7.95734,29.8976,0.268,0.200513,0.286029,0.70042,0.285059,0.999,0.349922,0.0662303
622,373.945,1,6.65382,0.620029,25.6713,7.98161,30.3951,0.268,0.203965,0.278786,0.739991,0.277841,0.999,0.353489,0.0645534
623,376.344,1,6.63666,0.596958,25.6073,7.96245,30.2781,0.268,0.204034,0.278762,0.757687,0.279102,0.999,0.348277,0.0633479
624,381.224,1,6.64604,0.632235,25.4617,7.83646,30.232,0.268,0.206105,0.283754,0.738502,0.283312,0.999,0.353968,0.0637977
625,374.282,1,6.59711,0.644323,25.4999,7.63696,30.2265,0.268,0.208469,0.276569,0.719802,0.276139,0.999,0.349768,0.0641783
626,373.767,1,6.64657,0.65757,25.4784,8.05232,30.1827,0.268,0.207873,0.271138,0.709635,0.27237,0.999,0.356933,0.0625533
627,371.031,1,6.67851,0.63974,25.3627,8.11771,30.0511,0.268,0.206612,0.27337,0.691666,0.271507,0.999,0.361037,0.0621428
628,368.113,1,6.6368,0.6358,25.3281,8.09238,30.0345,0.268,0.209419,0.27356,0.695193,0.271448,0.999,0.351895,0.0631199
629,368.288,1,6.63924,0.627506,25.1289,8.39218,29.862,0.268,0.204116,0.270068,0.709718,0.270243,0.999,0.352985,0.0626138
630,362.955,1,6.63731,0.610679,25.1989,8.13047,29.9307,0.268,0.208648,0.27509,0.691747,0.274795,0.999,0.349625,0.0642679
631,360.61,1,6.61398,0.620941,25.1102,7.92454,29.7911,0.268,0.211176,0.275303,0.674232,0.273865,0.999,0.353425,0.0626406
632,362.805,1,6.61031,0.629113,25.0263,7.98813,29.6754,0.268,0.212697,0.275886,0.667085,0.272851,0.999,0.351099,0.0619287
633,365.268,1,6.62673,0.630874,24.832,8.3275,29.4423,0.268,0.212204,0.272403,0.696427,0.269413,0.999,0.35683,0.0617954
634,369.887,1,6.66946,0.606276,24.9867,8.79985,29.6282,0.268,0.214594,0.279974,0.678793,0.277567,0.999,0.354837,0.062
635,363.241,1,6.62586,0.625598,25.1004,8.45638,29.8064,0.268,0.211178,0.277956,0.711394,0.276594,0.999,0.349564,0.061269
636,376.906,1,6.63287,0.596503,25.0154,8.60993,29.7497,0.268,0.217429,0.279312,0.719119,0.280198,0.999,0.351899,0.0624768
637,367.821,1,6.65242,0.606965,24.9715,8.452,29.7578,0.268,0.213302,0.277087,0.700911,0.275446,0.999,0.354594,0.0608949
638,374.106,1,6.63633,0.633339,25.0382,8.59796,29.7433,0.268,0.213631,0.273429,0.691146,0.272891,0.999,0.353508,0.0630248
639,367.452,1,6.65856,0.622163,25.1635,8.26974,29.8875,0.268,0.213308,0.28199,0.673646,0.282459,0.999,0.355765,0.061429
640,369.038,1,6.62051,0.610929,24.9704,8.49065,29.6293,0.268,0.207907,0.28005,0.673224,0.281888,0.999,0.350504,0.0623068
641,373.675,1,6.6445,0.62999,24.8726,8.67855,29.4853,0.268,0.206102,0.275846,0.68508,0.277595,0.999,0.355636,0.0610346
642,373.038,1,6.64282,0.623468,24.8825,8.69872,29.4897,0.268,0.212708,0.280351,0.667733,0.282316,0.999,0.35444,0.0621575
643,369.202,1,6.62511,0.616206,24.9078,8.77938,29.5343,0.268,0.214612,0.283085,0.678172,0.286663,0.999,0.352684,0.0628318
644,370.556,1,6.65609,0.645348,24.8841,8.36985,29.4612,0.268,0.212889,0.286524,0.68255,0.290247,0.999,0.358293,0.0612409
645,371.425,1,6.64772,0.636469,24.7183,8.60881,29.2864,0.268,0.21289,0.292282,0.669151,0.295735,0.999,0.354767,0.0610369
646,376.513,1,6.64055,0.636731,24.7152,8.34714,29.2414,0.268,0.209502,0.293715,0.678946,0.296946,0.999,0.35245,0.0615317
647,381.54,1,6.6524,0.640633,24.8153,8.76806,29.276,0.268,0.209663,0.286402,0.72358,0.294012,0.999,0.35351,0.0623501
648,374.112,1,6.65327,0.606663,25.1057,8.70664,29.5805,0.268,0.21592,0.291419,0.745445,0.295483,0.999,0.354828,0.0620102
649,367.614,1,6.67387,0.615106,25.0581,9.17895,29.521,0.268,0.21112,0.291677,0.72657,0.298345,0.999,0.35203,0.0615714
650,370.843,1,6.65342,0.643791,24.9162,8.23729,29.34,0.268,0.213941,0.289639,0.708173,0.2974,0.999,0.357043,0.0610568
651,367.602,1,6.59854,0.62794,24.9038,8.23278,29.245,0.268,0.208524,0.289439,0.690242,0.296767,0.999,0.349471,0.0623125
652,375.979,1,6.61781,0.607819,24.7401,8.54153,29.0147,0.268,0.212795,0.290907,0.694338,0.296697,0.999,0.353826,0.0618709
653,376.808,1,6.6203,0.610357,24.9463,8.20844,29.2497,0.268,0.213687,0.295504,0.688446,0.300341,0.999,0.352018,0.0634956
654,375.627,1,6.63676,0.615729,24.9214,8.32814,29.2805,0.268,0.208903,0.301439,0.747236,0.307875,0.999,0.353086,0.0622516
655,375.909,1,6.62166,0.639066,24.8177,8.48064,29.1826,0.268,0.20772,0.296302,0.728316,0.307491,0.999,0.352346,0.0618834
656,376.632,1,6.64213,0.632968,24.9706,8.51511,29.3119,0.268,0.214524,0.298698,0.709874,0.313381,0.999,0.35172,0.0615039
657,383.138,1,6.66,0.624931,25.1151,8.27718,29.4696,0.268,0.209092,0.297197,0.6919,0.311816,0.999,0.353743,0.0616738
658,363.191,1,6.65768,0.625846,25.2267,8.18004,29.5411,0.268,0.213349,0.29843,0.721829,0.316323,0.999,0.358086,0.0601122
659,368.66,1,6.62097,0.611328,25.1455,7.9341,29.4135,0.268,0.209023,0.300105,0.703552,0.316781,0.999,0.351375,0.0601725
660,370.651,1,6.61729,0.610966,25.1466,8.14364,29.378,0.268,0.210652,0.306082,0.685738,0.325398,0.999,0.354251,0.0600794
661,381.072,1,6.63196,0.631922,25.1918,8.222,29.4263,0.268,0.205318,0.302991,0.700785,0.322849,0.999,0.354126,0.063508
662,371.844,1,6.60021,0.632961,25.1604,8.08642,29.3656,0.268,0.211554,0.297595,0.689382,0.319864,0.999,0.349586,0.0618999
663,380.847,1,6.62946,0.600024,25.2357,8.10256,29.49,0.268,0.210701,0.302148,0.74255,0.328582,0.999,0.351794,0.0622322
664,372.902,1,6.59614,0.632788,25.2936,7.84742,29.6987,0.268,0.210694,0.307,0.723749,0.334873,0.999,0.352797,0.0625528
665,377.404,1,6.58401,0.626964,25.3963,7.63733,29.9212,0.268,0.208616,0.310429,0.705423,0.337372,0.999,0.353539,0.0623358
666,373.477,1,6.60854,0.633812,25.5837,7.70992,30.1021,0.268,0.210888,0.302569,0.724052,0.334744,0.999,0.354509,0.0607574
667,381.266,1,6.63357,0.621393,25.5639,7.77067,30.0998,0.268,0.209128,0.30666,0.712431,0.33919,0.999,0.351929,0.063088
668,372.469,1,6.61868,0.628364,25.5189,7.73532,30.0207,0.268,0.212387,0.310362,0.694392,0.343319,0.999,0.35415,0.0614906
669,378.652,1,6.61066,0.617602,25.5554,7.46534,30.1781,0.268,0.208689,0.312029,0.67681,0.339519,0.999,0.350465,0.0628099
670,372.637,1,6.59797,0.62543,25.477,7.66403,30.2668,0.268,0.206319,0.309056,0.690325,0.337935,0.999,0.350154,0.0612195
671,373.827,1,6.63824,0.608376,25.3822,7.50114,30.1863,0.268,0.205992,0.301231,0.672845,0.333215,0.999,0.355484,0.0603384
672,373.421,1,6.60444,0.61983,25.3757,7.34659,30.1714,0.268,0.208682,0.300385,0.698128,0.333856,0.999,0.353759,0.0598224
673,373.994,1,6.56657,0.637341,25.2039,7.44561,29.8827,0.268,0.208775,0.296227,0.748064,0.332908,0.999,0.353355,0.0611136
674,378.552,1,6.61476,0.636895,25.3996,7.7138,30.1704,0.268,0.215663,0.295782,0.736458,0.332656,0.999,0.359559,0.0603535
675,376.285,1,6.60828,0.641655,25.4446,7.72437,30.172,0.268,0.210945,0.29383,0.71781,0.326603,0.999,0.352069,0.0614929
676,374.74,1,6.59573,0.631601,25.5072,7.27071,30.2144,0.268,0.209564,0.29285,0.699635,0.324799,0.999,0.353354,0.062068
677,376.177,1,6.6018,0.635767,25.7094,7.16706,30.4145,0.268,0.210281,0.294925,0.68192,0.327395,0.999,0.356438,0.0619707
678,386.952,1,6.58556,0.636565,25.7895,7.12833,30.594,0.268,0.209651,0.29724,0.688637,0.329346,0.999,0.356689,0.0632115
679,377.82,1,6.61667,0.622278,25.8333,7.01873,30.6681,0.268,0.204342,0.294739,0.6712,0.329754,0.999,0.353664,0.0658162
680,375.085,1,6.58903,0.618534,25.8971,6.76483,30.7344,0.268,0.208531,0.287276,0.654205,0.321405,0.999,0.35087,0.0641497
681,378.905,1,6.58927,0.625457,25.9066,6.93718,30.7621,0.268,0.210278,0.284991,0.637952,0.316747,0.999,0.355463,0.0644142
682,381.463,1,6.65157,0.611329,26.1754,6.98854,31.1299,0.268,0.206823,0.289633,0.627021,0.321452,0.999,0.360735,0.0627832
683,371.466,1,6.62992,0.61857,26.2034,7.09744,31.3214,0.268,0.208799,0.289769,0.638347,0.322649,0.999,0.355145,0.0628396
684,379.499,1,6.59856,0.627946,26.0182,6.72361,31.0797,0.268,0.209886,0.294473,0.622184,0.327632,0.999,0.352911,0.0647985
685,377.191,1,6.59297,0.608312,25.9744,7.03917,30.9246,0.268,0.210605,0.299396,0.631709,0.333064,0.999,0.352606,0.0642809
686,387.674,1,6.57609,0.617652,25.9795,7.00014,30.8419,0.268,0.205273,0.299946,0.671669,0.332887,0.999,0.351044,0.0664985
687,382.656,1,6.62349,0.604374,26.0721,7.26,30.968,0.268,0.205558,0.302524,0.654662,0.338664,0.999,0.351274,0.0648147
688,382.005,1,6.64023,0.63071,26.1792,7.47447,31.0792,0.268,0.211277,0.301195,0.642178,0.340221,0.999,0.354344,0.0631736
689,382.124,1,6.65482,0.644788,26.1942,7.38402,31.0875,0.268,0.212112,0.295218,0.625918,0.333654,0.999,0.355898,0.0636844
690,387.042,1,6.65772,0.632397,26.197,7.50817,31.0466,0.268,0.212864,0.292756,0.610069,0.329783,0.999,0.358093,0.0654097
691,376.697,1,6.6618,0.618924,26.3665,7.21839,31.2368,0.268,0.211261,0.292205,0.594622,0.324546,0.999,0.359697,0.0637535
692,373.619,1,6.62276,0.602818,26.3106,7.02203,31.2701,0.268,0.21002,0.28482,0.685724,0.316329,0.999,0.355209,0.0621392
693,381.647,1,6.62398,0.603179,26.0835,7.16684,30.9825,0.268,0.215125,0.281127,0.668361,0.312005,0.999,0.35737,0.0628799
694,374.31,1,6.60428,0.639509,26.1633,7.07491,31.0702,0.268,0.212124,0.282907,0.662403,0.316117,0.999,0.354846,0.0618939
695,375.067,1,6.59799,0.620768,26.1954,6.87806,31.0783,0.268,0.206753,0.279816,0.645631,0.312586,0.999,0.349066,0.0630511
696,373.898,1,6.61835,0.625729,26.0854,7.21027,30.8701,0.268,0.210646,0.278535,0.629283,0.310838,0.999,0.354596,0.0630913
697,366.788,1,6.61652,0.622751,26.0416,7.47439,30.7292,0.268,0.211781,0.285323,0.626072,0.318282,0.999,0.353684,0.0622505
698,378.775,1,6.59143,0.591474,26.0078,7.04679,30.6574,0.268,0.208872,0.289446,0.61033,0.325788,0.999,0.349445,0.064004
699,370.614,1,6.60901,0.615696,25.8492,7.13837,30.3851,0.268,0.206059,0.292329,0.59488,0.326524,0.999,0.356519,0.0635786
700,370.718,1,6.58835,0.60282,25.649,7.17001,30.1116,0.268,0.206545,0.296732,0.592053,0.324735,0.999,0.351677,0.0629535
701,375.382,1,6.61623,0.604443,25.5641,7.20721,30.0273,0.268,0.208328,0.297945,0.623476,0.327057,0.999,0.355565,0.062775
702,377.468,1,6.60588,0.614026,25.6073,7.37432,29.9681,0.268,0.207117,0.295338,0.60769,0.326746,0.999,0.35292,0.0647668
703,377.368,1,6.56348,0.601814,25.5874,7.33328,29.9791,0.268,0.208293,0.297272,0.622257,0.328237,0.999,0.351856,0.0655459
704,386.909,1,6.55332,0.611809,25.4528,7.21038,29.7997,0.268,0.206774,0.300707,0.606501,0.330819,0.999,0.345795,0.0667619
705,385.707,1,6.58531,0.602673,25.4869,7.15811,29.8582,0.268,0.208902,0.294824,0.591144,0.322888,0.999,0.349836,0.0660796
706,382.123,1,6.56673,0.620566,25.6299,7.21379,30.0678,0.268,0.209426,0.295544,0.632421,0.320629,0.999,0.355158,0.0644064
707,376.82,1,6.60521,0.604,25.5194,7.41082,29.9334,0.268,0.205584,0.289876,0.651093,0.312904,0.999,0.352356,0.0638723
708,378.591,1,6.5816,0.645079,25.5221,7.85196,29.8948,0.268,0.213962,0.289874,0.665569,0.314379,0.999,0.350236,0.063825
709,373.548,1,6.61931,0.61601,25.6265,7.62305,30.1169,0.268,0.215076,0.2912,0.659013,0.317252,0.999,0.356346,0.0624149
710,369.094,1,6.64164,0.640732,25.652,7.78711,30.1566,0.268,0.212515,0.295559,0.664562,0.323056,0.999,0.359976,0.0608345
711,377.658,1,6.66422,0.62073,25.6952,7.79262,30.1285,0.268,0.208249,0.289321,0.647735,0.317159,0.999,0.358445,0.0614516
712,378.719,1,6.64523,0.60909,25.7611,7.82195,30.2409,0.268,0.207461,0.296445,0.631334,0.32366,0.999,0.353618,0.0617311
713,373.491,1,6.63536,0.612621,25.6764,7.81436,30.154,0.268,0.21454,0.29143,0.615348,0.318322,0.999,0.356008,0.0624777
714,369.149,1,6.65207,0.641025,25.5745,7.79113,30.1386,0.268,0.212142,0.292719,0.627654,0.322944,0.999,0.363045,0.0608957
715,383.81,1,6.62132,0.632589,25.6263,7.91688,30.3007,0.268,0.213562,0.291241,0.633012,0.320988,0.999,0.354424,0.0629411
716,372.362,1,6.59804,0.626184,25.6398,7.34356,30.286,0.268,0.209478,0.293288,0.662254,0.322316,0.999,0.353819,0.0613474
717,374.863,1,6.61124,0.611815,25.6938,7.5724,30.3702,0.268,0.206788,0.29382,0.656926,0.323544,0.999,0.351885,0.0616997
718,372.411,1,6.60714,0.630616,25.3627,7.92153,29.8342,0.268,0.210347,0.286381,0.725803,0.315351,0.999,0.353802,0.0601374
719,367.979,1,6.64785,0.630491,25.1208,8.09718,29.5843,0.268,0.208427,0.281146,0.707426,0.309542,0.999,0.353479,0.0586147
720,367.743,1,6.65253,0.626112,24.9846,8.14916,29.3482,0.268,0.208875,0.278999,0.712872,0.306988,0.999,0.358187,0.0586021
721,364.653,1,6.63743,0.630788,24.9532,8.27996,29.3823,0.268,0.208498,0.2777,0.713576,0.303551,0.999,0.355573,0.0587329
722,372.404,1,6.61835,0.63546,25.0561,7.92046,29.5801,0.268,0.203461,0.277775,0.695508,0.304887,0.999,0.355989,0.06132
723,361.205,1,6.59447,0.643467,24.9676,7.57633,29.4226,0.268,0.214661,0.273327,0.677897,0.300951,0.999,0.353089,0.0597674
724,367.62,1,6.63601,0.624894,25.0456,7.86384,29.599,0.268,0.209226,0.266596,0.667933,0.29523,0.999,0.357824,0.0602007
725,367.184,1,6.60261,0.653024,25.0818,7.84077,29.6797,0.268,0.209433,0.267041,0.67671,0.296795,0.999,0.357846,0.0609076
726,357.843,1,6.63228,0.633278,25.0308,8.07539,29.642,0.268,0.211251,0.26362,0.659575,0.294052,0.999,0.355491,0.0596066
727,366.145,1,6.59833,0.62912,24.8223,7.99875,29.3557,0.268,0.208771,0.263189,0.647295,0.29583,0.999,0.354019,0.0608278
728,355.975,1,6.60142,0.602532,24.9301,7.93184,29.5036,0.268,0.206924,0.262449,0.639456,0.294128,0.999,0.350242,0.0595265
729,358.214,1,6.61276,0.610957,24.8869,7.93412,29.4385,0.268,0.209234,0.264786,0.660016,0.295735,0.999,0.353295,0.0593158
730,365.697,1,6.57927,0.609744,24.9487,7.98598,29.4272,0.268,0.212352,0.262873,0.728532,0.294812,0.999,0.352072,0.0599468
731,377.705,1,6.58186,0.601756,24.9689,7.87338,29.4043,0.268,0.206975,0.264233,0.710085,0.294814,0.999,0.34976,0.0615883
732,378.227,1,6.61973,0.598878,24.9442,8.28997,29.3848,0.268,0.203448,0.261271,0.692105,0.294135,0.999,0.349616,0.0628048
733,378.239,1,6.64815,0.597143,24.9519,8.39975,29.4709,0.268,0.206634,0.258948,0.674581,0.288864,0.999,0.349747,0.0617433
734,375.125,1,6.66723,0.615273,24.9668,8.38603,29.4373,0.268,0.210248,0.262721,0.6575,0.292987,0.999,0.357392,0.0606806
735,364.051,1,6.6564,0.631163,24.9606,8.38715,29.4781,0.268,0.215055,0.264177,0.67547,0.29296,0.999,0.356668,0.0591441
736,370.584,1,6.64007,0.646216,24.9443,8.52127,29.4294,0.268,0.214915,0.262123,0.717186,0.288864,0.999,0.355182,0.0602005
737,369.968,1,6.61348,0.657889,24.7929,8.72462,29.1808,0.268,0.216508,0.261684,0.717181,0.288391,0.999,0.355382,0.0610634
738,363.143,1,6.64083,0.629596,24.9482,8.65706,29.3768,0.268,0.211025,0.268356,0.754573,0.297162,0.999,0.35637,0.060399
739,376.048,1,6.62268,0.616966,25.1292,8.37526,29.5055,0.268,0.214386,0.284432,0.735467,0.313863,0.999,0.354792,0.062376
740,380.465,1,6.6142,0.608408,25.1428,8.12802,29.6139,0.268,0.21315,0.281611,0.716845,0.312309,0.999,0.35473,0.0629345
741,370.45,1,6.64719,0.602043,25.1789,8.25214,29.5854,0.268,0.209482,0.284131,0.698694,0.317022,0.999,0.354619,0.0613409
742,371.876,1,6.66013,0.616736,24.8758,8.66374,29.1418,0.268,0.213753,0.28018,0.681002,0.311817,0.999,0.356234,0.0610368
743,378.208,1,6.64932,0.620115,24.7734,8.42768,28.9756,0.268,0.210605,0.284715,0.663759,0.316228,0.999,0.356462,0.0621746
744,371.266,1,6.59043,0.625559,24.7396,8.39141,28.9461,0.268,0.2142,0.285936,0.64749,0.316922,0.999,0.349966,0.0621313
745,374.025,1,6.60781,0.605062,24.9279,8.347,29.2576,0.268,0.211774,0.287144,0.650238,0.31907,0.999,0.34993,0.062528
746,372.042,1,6.60907,0.619716,24.6502,8.16895,28.9219,0.268,0.209504,0.283807,0.691745,0.313041,0.999,0.353957,0.0618545
747,365.136,1,6.63563,0.609769,24.6775,8.60317,28.9049,0.268,0.208099,0.282768,0.692804,0.306087,0.999,0.353133,0.0602883
748,375.78,1,6.62274,0.599662,24.4079,8.67965,28.579,0.268,0.207164,0.277359,0.675261,0.302281,0.999,0.349752,0.0632964
749,372.776,1,6.64962,0.616375,24.3568,8.33816,28.4967,0.268,0.210185,0.274601,0.694592,0.294952,0.999,0.358054,0.061757
750,378.241,1,6.62193,0.632273,24.4501,8.41036,28.5789,0.268,0.205114,0.275982,0.677004,0.296018,0.999,0.351509,0.0628328
751,372.508,1,6.6518,0.648902,24.5016,8.69024,28.7427,0.268,0.210493,0.275412,0.659862,0.296063,0.999,0.355897,0.06323
752,372.928,1,6.62352,0.630106,24.5058,8.33817,28.8504,0.268,0.206544,0.277401,0.720632,0.300091,0.999,0.354076,0.061629
753,375.157,1,6.6251,0.622846,24.3318,8.6922,28.5509,0.268,0.207576,0.270377,0.702385,0.292493,0.999,0.354326,0.061828
754,356.693,1,6.62101,0.620774,24.3764,8.90438,28.6654,0.268,0.212708,0.265711,0.713372,0.285087,0.999,0.351823,0.0602625
755,362.353,1,6.65868,0.60296,24.5092,9.06912,28.8196,0.268,0.212731,0.266643,0.70735,0.287565,0.999,0.357772,0.0587366
756,365.137,1,6.63928,0.623924,24.5743,8.88592,28.966,0.268,0.215341,0.261657,0.719374,0.28294,0.999,0.356084,0.0583669
757,364.496,1,6.66986,0.619319,24.4897,9.14853,28.8544,0.268,0.218295,0.260796,0.701159,0.285208,0.999,0.357168,0.0590933
758,372.125,1,6.64084,0.630881,24.6465,9.1254,29.0588,0.268,0.217241,0.261727,0.683405,0.285113,0.999,0.352804,0.0613505
759,368.782,1,6.66937,0.620556,24.6581,9.18655,29.0272,0.268,0.214318,0.266612,0.674182,0.287741,0.999,0.354164,0.0619193
760,367.407,1,6.6604,0.627437,24.7118,9.06936,29.0141,0.268,0.213543,0.26388,0.685054,0.283919,0.999,0.354093,0.0603514
761,364.002,1,6.64799,0.619095,24.7056,8.90974,29.0528,0.268,0.214536,0.263801,0.682869,0.282386,0.999,0.353935,0.0589883
762,366.186,1,6.67199,0.628558,24.7894,8.36813,29.222,0.268,0.215788,0.262909,0.665578,0.284046,0.999,0.357132,0.05989
