iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q
2647,379.578,2,10.1798,9.95497,43.6734,54.3935,0.0958039,0.26187,0.969248
2648,375.101,2,10.1794,9.95501,43.6765,54.5272,0.0957328,0.261886,0.968821
2649,378.746,2,10.1801,9.95557,43.6849,54.5229,0.0957081,0.261818,0.969039
2650,383.222,2,10.1813,9.97405,43.6958,54.5467,0.0956911,0.261993,0.971901
2651,380.897,2,10.1815,9.99599,43.679,54.4513,0.0956728,0.261791,0.972799
2652,381.094,2,10.1829,10.0005,43.6794,54.4551,0.0956603,0.261803,0.974113
2653,381.253,2,10.1831,10.0037,43.6767,54.4531,0.0956136,0.261728,0.977549
2654,375.921,2,10.1831,10.0247,43.668,54.4697,0.0955255,0.261755,0.978953
2655,377.035,2,10.1828,10.0191,43.6744,54.4773,0.0954599,0.26192,0.979381
2656,385.397,2,10.1833,10.03,43.6751,54.4286,0.095525,0.261775,0.978303
2657,379.894,2,10.1832,10.0317,43.6713,54.4281,0.0955291,0.261648,0.976903
2658,380.247,2,10.1841,10.0375,43.6715,54.4485,0.0955423,0.261634,0.975352
2659,378.185,2,10.1851,10.0527,43.6625,54.4382,0.0955186,0.261784,0.97421
2660,382.993,2,10.1844,10.0632,43.6524,54.4527,0.0955324,0.262217,0.972123
2661,376.499,2,10.185,10.0647,43.6665,54.4445,0.0954798,0.262416,0.972022
2662,381.458,2,10.1856,10.074,43.6701,54.4281,0.0954929,0.26244,0.971539
2663,375.548,2,10.1854,10.0823,43.6647,54.4311,0.0954481,0.262376,0.970257
2664,383.69,2,10.1874,10.0803,43.6883,54.526,0.0954839,0.262596,0.970677
2665,382.492,2,10.1882,10.0805,43.6855,54.5343,0.0955004,0.26271,0.970595
2666,384.11,2,10.1879,10.0962,43.6724,54.4205,0.0955152,0.262674,0.971248
2667,385.172,2,10.186,10.0844,43.666,54.3804,0.0955369,0.262657,0.971431
2668,381.535,2,10.1853,10.0765,43.6618,54.3356,0.0955504,0.262583,0.970457
2669,381.981,2,10.1853,10.062,43.6649,54.3004,0.0955584,0.262553,0.970657
2670,382.223,2,10.1832,10.0482,43.6513,54.3096,0.0955582,0.262523,0.970117
2671,371.808,2,10.1829,10.0339,43.662,54.346,0.0954601,0.262543,0.970046
2672,376.3,2,10.184,10.039,43.6584,54.3279,0.095422,0.262418,0.970264
2673,381.327,2,10.1838,10.0437,43.6624,54.2972,0.0954287,0.262511,0.969678
2674,386.645,2,10.1836,10.0544,43.6612,54.3096,0.09549,0.262464,0.969406
2675,377.283,2,10.183,10.0545,43.6595,54.3077,0.0954549,0.262372,0.969102
2676,377.499,2,10.182,10.0462,43.6603,54.3691,0.0954143,0.262355,0.968978
2677,383.103,2,10.1799,10.0383,43.6628,54.4971,0.095427,0.262378,0.968712
2678,377.469,2,10.1795,10.0157,43.6713,54.5403,0.0954051,0.262302,0.968156
2679,385.605,2,10.1776,9.98935,43.6835,54.5792,0.095442,0.262295,0.968311
2680,381.874,2,10.1756,9.96932,43.689,54.6064,0.0954423,0.26233,0.9678
2681,376.708,2,10.1757,9.96544,43.6982,54.6442,0.0953863,0.262268,0.969045
2682,377.062,2,10.1756,9.96226,43.7009,54.6745,0.0953468,0.262364,0.968695
2683,385.683,2,10.1783,9.97156,43.7094,54.646,0.0954144,0.262315,0.969114
2684,379.649,2,10.1784,9.97575,43.7068,54.5876,0.0954102,0.262228,0.968467
2685,382.519,2,10.1773,9.97622,43.7033,54.6157,0.0954102,0.262263,0.968559
2686,386.82,2,10.1776,9.98397,43.7103,54.6128,0.0954657,0.262329,0.968661
2687,390.267,2,10.1776,9.97918,43.717,54.6762,0.0955467,0.262385,0.96929
2688,386.228,2,10.1784,9.98168,43.7218,54.7107,0.0955768,0.262372,0.971514
2689,381.923,2,10.1783,9.98744,43.7231,54.6994,0.0955875,0.262366,0.971193
2690,379.466,2,10.178,9.99159,43.7135,54.6896,0.0955934,0.262103,0.969785
2691,378.832,2,10.1786,10.0012,43.7155,54.6989,0.0955961,0.261921,0.968621
2692,385.305,2,10.1785,10.0136,43.7138,54.6571,0.0956371,0.261863,0.96827
2693,378.934,2,10.1781,10.0063,43.7174,54.6998,0.0956104,0.262002,0.96783
2694,381.732,2,10.178,9.99161,43.7253,54.7201,0.0956214,0.261947,0.96772
2695,383.593,2,10.1771,9.97009,43.7394,54.7272,0.095657,0.261918,0.96676
2696,379.992,2,10.1764,9.95529,43.7477,54.7946,0.0956475,0.261989,0.966141
2697,379.021,2,10.1746,9.94387,43.7523,54.7967,0.0956067,0.262102,0.966058
2698,382.664,2,10.1732,9.92715,43.7404,54.7678,0.0955996,0.262117,0.966388
2699,381.127,2,10.172,9.91067,43.7405,54.76,0.0955841,0.262172,0.966668
2700,381.043,2,10.1721,9.90676,43.7496,54.7837,0.0955646,0.262291,0.967899
2701,382.497,2,10.1718,9.88774,43.7611,54.7756,0.095576,0.262269,0.968275
2702,378.142,2,10.1732,9.8794,43.7696,54.737,0.0955708,0.262141,0.967963
2703,381.039,2,10.1741,9.88314,43.7678,54.6797,0.0955877,0.261984,0.967525
2704,382.702,2,10.1736,9.88402,43.758,54.6738,0.0956108,0.26191,0.96654
2705,384.665,2,10.1722,9.86322,43.7654,54.6555,0.095625,0.261946,0.967182
2706,382.854,2,10.1718,9.84297,43.7698,54.6532,0.0956385,0.26193,0.967241
2707,388.093,2,10.1708,9.81442,43.7722,54.6215,0.0956971,0.26171,0.967964
2708,382.942,2,10.1705,9.79679,43.7808,54.6205,0.0957194,0.261777,0.967357
2709,381.481,2,10.1708,9.8019,43.7861,54.6747,0.0957348,0.261838,0.966209
2710,378.683,2,10.1709,9.80832,43.7843,54.6855,0.0957228,0.261708,0.965598
2711,384.205,2,10.171,9.81234,43.7863,54.7332,0.0957532,0.261609,0.965614
2712,380.688,2,10.1705,9.81825,43.7803,54.8353,0.0957417,0.261694,0.965123
2713,383.55,2,10.171,9.83325,43.7782,54.8488,0.0957495,0.261677,0.966212
2714,380.431,2,10.1723,9.84007,43.7832,54.8485,0.0957539,0.261539,0.966468
2715,379.188,2,10.1739,9.8498,43.7884,54.7971,0.0957513,0.261475,0.966187
2716,378.66,2,10.1762,9.86319,43.7892,54.7218,0.0957532,0.26131,0.965773
2717,379.003,2,10.1785,9.87302,43.7949,54.686,0.095739,0.261299,0.966542
2718,375.124,2,10.1794,9.86839,43.7975,54.6799,0.095697,0.26125,0.966123
2719,377.207,2,10.1802,9.87978,43.7881,54.6709,0.0956541,0.26131,0.966337
2720,381.595,2,10.182,9.8759,43.7898,54.6814,0.0956593,0.261314,0.967288
2721,380.747,2,10.1832,9.87749,43.7941,54.7722,0.0956576,0.261514,0.967116
2722,384.114,2,10.1832,9.8755,43.7856,54.7483,0.0956692,0.261599,0.967681
2723,376.069,2,10.1836,9.87552,43.7854,54.7666,0.0956261,0.261727,0.967067
2724,378.484,2,10.1842,9.88923,43.7755,54.7357,0.095604,0.261711,0.966953
2725,379.056,2,10.1859,9.90124,43.7736,54.7274,0.0955975,0.261761,0.966675
2726,378.374,2,10.1875,9.90382,43.7824,54.7376,0.0955985,0.261768,0.965844
2727,381.146,2,10.1872,9.90466,43.7821,54.7084,0.0956045,0.261784,0.96515
2728,379.709,2,10.1875,9.8994,43.7848,54.7106,0.0955894,0.261862,0.965352
2729,383.683,2,10.1882,9.90027,43.7894,54.6795,0.0956167,0.261922,0.965215
2730,384.057,2,10.1878,9.89659,43.7721,54.6435,0.095624,0.261846,0.966258
2731,383.208,2,10.1869,9.89413,43.7562,54.5996,0.0956314,0.261715,0.966719
2732,380.299,2,10.1866,9.89709,43.7384,54.5571,0.0956083,0.261705,0.967201
2733,379.628,2,10.1864,9.89669,43.7339,54.6034,0.0955708,0.261866,0.968013
2734,375.54,2,10.1861,9.89727,43.7332,54.5826,0.0954975,0.262044,0.96882
2735,376.356,2,10.1863,9.89765,43.7364,54.5566,0.0954466,0.262125,0.969137
2736,381.798,2,10.1862,9.88531,43.7333,54.5406,0.0954568,0.261935,0.969601
2737,389.337,2,10.185,9.87457,43.7306,54.5015,0.0955074,0.26175,0.971063
2738,387.733,2,10.1855,9.86192,43.7417,54.5034,0.0955484,0.261652,0.973197
2739,381.83,2,10.1863,9.86055,43.7442,54.5598,0.0955793,0.261577,0.972319
2740,380.963,2,10.1867,9.85846,43.7522,54.5759,0.0956046,0.261486,0.971154
2741,377.862,2,10.1877,9.85215,43.7572,54.543,0.0956229,0.261244,0.969519
2742,382.709,2,10.1884,9.85915,43.7531,54.5128,0.0956375,0.261221,0.969692
2743,383.184,2,10.1896,9.86937,43.7472,54.4909,0.0956489,0.261239,0.970544
2744,381.496,2,10.1896,9.86447,43.7491,54.4912,0.095637,0.261333,0.971473
2745,380.574,2,10.1886,9.85741,43.7503,54.5045,0.0956235,0.26129,0.971677
2746,384.429,2,10.1878,9.85363,43.7552,54.5209,0.0956398,0.261345,0.971825
2747,382.152,2,10.1878,9.84534,43.7651,54.5004,0.0956364,0.261401,0.972672
2748,386.485,2,10.1876,9.8395,43.7757,54.4701,0.0956801,0.261466,0.972461
2749,385.079,2,10.1865,9.82797,43.7889,54.5005,0.0957009,0.261568,0.972551
2750,390.947,2,10.1865,9.8164,43.8012,54.4874,0.0957955,0.261448,0.971983
2751,383.78,2,10.188,9.81333,43.8159,54.5027,0.0958455,0.261486,0.970648
2752,386.42,2,10.1879,9.81686,43.8109,54.4959,0.0959119,0.261468,0.968347
2753,384.555,2,10.188,9.81576,43.8106,54.4687,0.0959536,0.26151,0.96669
2754,375.48,2,10.1882,9.8229,43.8085,54.4638,0.0959283,0.261494,0.964909
2755,375.244,2,10.1889,9.82679,43.8096,54.4449,0.0958806,0.261407,0.965299
2756,380.921,2,10.1899,9.83135,43.8144,54.4188,0.0959031,0.261246,0.964382
2757,390.517,2,10.1888,9.83089,43.8132,54.3979,0.0959583,0.261124,0.965068
2758,382.625,2,10.1892,9.82733,43.8168,54.4061,0.0959879,0.261084,0.964017
2759,384.187,2,10.19,9.83013,43.8208,54.4379,0.0960137,0.261163,0.963831
2760,383.177,2,10.1905,9.84049,43.8229,54.4693,0.0960158,0.261324,0.964199
2761,380.331,2,10.19,9.8362,43.8224,54.512,0.0960038,0.261371,0.9638
2762,382.505,2,10.1889,9.8244,43.8258,54.5459,0.0960033,0.261489,0.963493
2763,377.472,2,10.189,9.81319,43.8313,54.5691,0.0959823,0.261534,0.9627
2764,386.437,2,10.1884,9.81206,43.8335,54.5813,0.0960062,0.261559,0.963216
2765,380.679,2,10.1885,9.82257,43.8316,54.5614,0.0959917,0.261522,0.963766
2766,382.562,2,10.1874,9.82548,43.8351,54.5777,0.0959683,0.261548,0.96517
2767,385.309,2,10.1871,9.8269,43.8422,54.5955,0.0959904,0.26147,0.965833
2768,380.096,2,10.1867,9.83318,43.8393,54.5862,0.0959734,0.261329,0.966068
2769,384.321,2,10.1876,9.84238,43.8464,54.6101,0.0959996,0.261436,0.9657
2770,382.856,2,10.1882,9.86549,43.8364,54.613,0.0959929,0.261523,0.966245
2771,380.209,2,10.1883,9.8708,43.8377,54.6256,0.0959617,0.261533,0.967483
2772,379.024,2,10.1886,9.87172,43.8315,54.5832,0.0959112,0.261392,0.969749
2773,383.524,2,10.1901,9.88249,43.8265,54.6102,0.0959189,0.261344,0.970965
2774,384.969,2,10.1901,9.88403,43.8256,54.571,0.0959452,0.261322,0.970853
2775,388.651,2,10.1906,9.88274,43.8357,54.5904,0.0959779,0.261524,0.97187
2776,385.125,2,10.1904,9.88363,43.838,54.5509,0.0959947,0.261569,0.972264
2777,380.827,2,10.1904,9.88325,43.8339,54.5978,0.0959678,0.26146,0.973944
2778,379.158,2,10.1889,9.87296,43.8338,54.6492,0.0959462,0.261419,0.973454
2779,386.159,2,10.1885,9.86004,43.8429,54.6665,0.0959696,0.261472,0.973945
2780,388.489,2,10.1884,9.85599,43.8531,54.663,0.096002,0.261672,0.974602
2781,381.226,2,10.1871,9.84586,43.8563,54.6948,0.0959846,0.261802,0.974353
2782,379.621,2,10.1856,9.83851,43.8499,54.6986,0.0959602,0.261765,0.973946
2783,385.35,2,10.1853,9.8263,43.8576,54.7436,0.0959805,0.261725,0.974572
2784,388.558,2,10.1847,9.82389,43.8586,54.7893,0.0960408,0.261623,0.973576
2785,381.869,2,10.1858,9.83126,43.8648,54.8592,0.0960677,0.261585,0.972337
2786,382.046,2,10.1868,9.83415,43.8767,54.8455,0.0960868,0.26165,0.971369
2787,381.459,2,10.187,9.8283,43.8825,54.8675,0.0960966,0.261779,0.970125
2788,378.8,2,10.187,9.83714,43.8717,54.827,0.0960769,0.261776,0.969491
2789,392.372,2,10.1862,9.83777,43.868,54.7971,0.0961135,0.261728,0.971815
2790,392.518,2,10.186,9.84894,43.8622,54.7719,0.096146,0.261778,0.974143
2791,385.796,2,10.1865,9.86279,43.8433,54.7257,0.0961658,0.261761,0.974152
2792,384.464,2,10.1866,9.86402,43.8362,54.7101,0.0961864,0.2617,0.97371
2793,384.628,2,10.1871,9.86861,43.8331,54.7002,0.0962132,0.261606,0.973352
2794,380.073,2,10.1877,9.88261,43.8207,54.6441,0.0961897,0.261492,0.973935
2795,379.437,2,10.1883,9.89115,43.8145,54.6524,0.0961664,0.26143,0.974488
2796,383.218,2,10.1897,9.90282,43.8116,54.6845,0.0961751,0.261464,0.9748
2797,381.099,2,10.1906,9.90612,43.8096,54.6926,0.0961831,0.26145,0.974013
2798,380.074,2,10.1913,9.91658,43.8,54.6902,0.0961643,0.261534,0.974012
2799,377.213,2,10.1917,9.9218,43.7951,54.6795,0.096138,0.261553,0.973349
2800,377.03,2,10.1912,9.918,43.796,54.6891,0.0961121,0.261558,0.972342
2801,378.909,2,10.1914,9.92535,43.7932,54.7085,0.0961002,0.261581,0.971512
2802,379.271,2,10.1917,9.93987,43.7866,54.694,0.0960745,0.261565,0.971975
2803,377.717,2,10.1922,9.94811,43.7825,54.6602,0.096042,0.261513,0.972468
2804,377.528,2,10.1924,9.95407,43.7776,54.69,0.0960099,0.261517,0.972613
2805,381.138,2,10.1939,9.95983,43.7751,54.6657,0.09602,0.261286,0.973029
2806,376.132,2,10.194,9.96063,43.7735,54.6674,0.0959801,0.261413,0.972533
2807,373.784,2,10.1942,9.96389,43.7683,54.6569,0.0959412,0.26134,0.971593
2808,378.92,2,10.1953,9.97524,43.7639,54.668,0.0959443,0.261318,0.970519
2809,382.732,2,10.1961,9.97018,43.7731,54.6765,0.0959536,0.261287,0.971352
2810,378.328,2,10.1954,9.95959,43.7806,54.7089,0.0959207,0.261334,0.971735
2811,380.007,2,10.1947,9.9591,43.7726,54.7376,0.095886,0.261451,0.972408
2812,378.226,2,10.1948,9.96228,43.7648,54.7291,0.0958538,0.261388,0.973202
2813,376.921,2,10.1947,9.96044,43.7667,54.6844,0.0958239,0.261285,0.973417
2814,386.097,2,10.1961,9.97193,43.7615,54.6097,0.0958714,0.261161,0.973014
2815,385.989,2,10.1963,9.97426,43.7574,54.5854,0.0958925,0.261272,0.973113
2816,383.421,2,10.1965,9.9842,43.7408,54.5784,0.095902,0.261269,0.972883
2817,380.108,2,10.1975,9.98472,43.739,54.5711,0.0959076,0.261116,0.972955
2818,378.007,2,10.1975,9.98612,43.7363,54.5533,0.0958948,0.261066,0.972234
2819,378.484,2,10.1975,9.99353,43.7346,54.5426,0.095872,0.261152,0.971932
2820,380.263,2,10.1986,9.99614,43.7377,54.5216,0.0958875,0.261033,0.971339
2821,379.962,2,10.1998,9.99853,43.7376,54.5232,0.0959048,0.260901,0.970582
2822,380.639,2,10.1995,9.99957,43.7375,54.5383,0.0959018,0.260852,0.970246
2823,381.184,2,10.1982,10.0014,43.7356,54.5159,0.0959071,0.260863,0.96874
2824,377.572,2,10.1988,10.0024,43.7398,54.5331,0.0959073,0.260821,0.967392
2825,377.958,2,10.1996,10.0101,43.7352,54.5133,0.0959065,0.260662,0.966718
2826,374.063,2,10.2003,10.0105,43.7389,54.5367,0.0958866,0.260562,0.965618
2827,375.434,2,10.2005,10.0064,43.7471,54.537,0.0958625,0.260533,0.965004
2828,378.914,2,10.1999,10.0017,43.7501,54.5422,0.0958579,0.260513,0.963951
2829,382.456,2,10.1993,9.99044,43.7556,54.5471,0.0958472,0.260553,0.964871
2830,378.409,2,10.1988,9.98405,43.7514,54.5324,0.0958238,0.260415,0.965309
2831,379.763,2,10.1999,9.98613,43.7556,54.5387,0.0958214,0.260335,0.965812
2832,375.632,2,10.1998,9.98666,43.7546,54.5158,0.0957919,0.260299,0.965467
2833,379.329,2,10.2001,9.99734,43.7425,54.4602,0.0957807,0.260238,0.965387
2834,385.171,2,10.2004,9.99338,43.7478,54.4675,0.0958091,0.260314,0.965274
2835,384.363,2,10.1992,9.98793,43.7519,54.5084,0.0958262,0.260439,0.964524
2836,375.53,2,10.1999,9.99499,43.7513,54.5245,0.0958046,0.260393,0.96402
2837,376.867,2,10.2001,9.99625,43.7535,54.5385,0.0957845,0.260392,0.963733
2838,375.509,2,10.2002,9.99509,43.7536,54.5069,0.0957572,0.260303,0.963627
2839,371.981,2,10.201,9.99505,43.7546,54.5036,0.0957177,0.260238,0.963159
2840,370.92,2,10.2016,9.99642,43.7568,54.4936,0.0956792,0.260139,0.962341
2841,375.779,2,10.202,9.99721,43.7628,54.4936,0.0956597,0.260135,0.961976
2842,382.264,2,10.2019,10.0009,43.7645,54.4977,0.0956639,0.260183,0.962164
2843,378.167,2,10.2018,9.99749,43.7731,54.5138,0.0956486,0.260226,0.962089
2844,377.718,2,10.2019,9.99969,43.7755,54.5031,0.095628,0.260216,0.962413
2845,384.02,2,10.2022,9.99897,43.7828,54.516,0.0956561,0.26029,0.961855
2846,385.209,2,10.2017,9.99144,43.7842,54.4978,0.095698,0.260152,0.96097
2847,387.115,2,10.2022,9.99781,43.7887,54.5046,0.0957381,0.260147,0.961041
2848,379.269,2,10.2024,10.0056,43.7826,54.5029,0.0957166,0.260143,0.961922
2849,375.226,2,10.2027,10.0024,43.7875,54.5127,0.0956934,0.260055,0.961869
2850,376.635,2,10.2027,9.99959,43.7882,54.5359,0.0956747,0.260015,0.961709
2851,381.277,2,10.2026,9.99482,43.7833,54.5365,0.095687,0.259888,0.961393
2852,384.823,2,10.2021,9.98741,43.7757,54.514,0.0957128,0.259772,0.961212
2853,379.869,2,10.202,9.98456,43.776,54.503,0.095692,0.259811,0.962208
2854,381.133,2,10.2016,9.98212,43.7762,54.4916,0.0956876,0.259802,0.962515
2855,388.577,2,10.2005,9.97698,43.7694,54.4914,0.0957121,0.25982,0.96317
2856,387.573,2,10.1993,9.97122,43.7737,54.5084,0.0957315,0.25997,0.963387
2857,375.379,2,10.1991,9.96462,43.7789,54.5163,0.0956944,0.260014,0.963671
2858,384.567,2,10.1983,9.96405,43.7767,54.5411,0.0957077,0.260058,0.963593
2859,384.031,2,10.1976,9.9565,43.7791,54.5479,0.0957193,0.260159,0.963357
2860,381.001,2,10.1975,9.95549,43.7743,54.5368,0.0957282,0.260125,0.962676
2861,379.331,2,10.1968,9.95858,43.7735,54.5518,0.0957177,0.260137,0.962257
2862,383.798,2,10.1956,9.95413,43.7736,54.5764,0.0957167,0.260243,0.962523
2863,381.809,2,10.1948,9.95263,43.774,54.5696,0.0957138,0.260236,0.962673
2864,385.58,2,10.1955,9.95576,43.7807,54.5885,0.0957429,0.260231,0.962954
2865,381.828,2,10.1963,9.95858,43.7861,54.5625,0.095754,0.260181,0.963291
2866,378.697,2,10.1965,9.95877,43.79,54.6013,0.0957342,0.26019,0.964098
2867,382.367,2,10.1965,9.96287,43.7936,54.6331,0.0957297,0.260231,0.964928
2868,376.766,2,10.1965,9.95892,43.794,54.6584,0.0957041,0.260212,0.965232
2869,381.888,2,10.196,9.95194,43.7973,54.6499,0.0957087,0.260153,0.965286
2870,381.055,2,10.196,9.95341,43.7953,54.6299,0.0957108,0.260101,0.965297
2871,382.974,2,10.1959,9.94701,43.7996,54.6289,0.0957328,0.260084,0.964636
2872,381.881,2,10.1956,9.94267,43.8067,54.6629,0.0957344,0.260181,0.964603
2873,386.021,2,10.1954,9.94367,43.8068,54.7144,0.0957611,0.260184,0.964407
2874,384.756,2,10.196,9.95104,43.8066,54.7017,0.0957891,0.260066,0.964485
2875,385.164,2,10.1951,9.95,43.8089,54.7203,0.0958022,0.260118,0.964405
2876,391.438,2,10.1939,9.95063,43.8068,54.6969,0.0958326,0.260128,0.965106
2877,384.218,2,10.1937,9.94731,43.8093,54.7217,0.0958329,0.260221,0.965897
2878,380.489,2,10.1927,9.94327,43.812,54.7811,0.0958227,0.260291,0.965602
2879,388.055,2,10.1922,9.943,43.8156,54.8116,0.0958374,0.260423,0.966319
2880,381.601,2,10.1929,9.94417,43.8225,54.8313,0.0958354,0.260438,0.966877
2881,379.011,2,10.1928,9.94401,43.8218,54.8214,0.0958145,0.260398,0.967467
2882,382.653,2,10.1925,9.93369,43.8254,54.8213,0.0958097,0.260408,0.96828
2883,380.213,2,10.1914,9.92431,43.8247,54.8243,0.0957948,0.260415,0.968323
2884,381.412,2,10.1908,9.91653,43.8253,54.8335,0.0957961,0.260402,0.968005
2885,383.78,2,10.1897,9.90706,43.8288,54.8429,0.0957978,0.260478,0.968088
2886,383.526,2,10.189,9.90262,43.8251,54.845,0.0958004,0.260489,0.968183
2887,377.863,2,10.1891,9.89924,43.8277,54.8468,0.0957799,0.260478,0.968524
2888,382.048,2,10.1893,9.89546,43.8307,54.8423,0.0957817,0.260409,0.969214
2889,387.99,2,10.1889,9.89301,43.8331,54.856,0.0958058,0.260449,0.969666
2890,382.253,2,10.1883,9.88173,43.8338,54.8638,0.0958017,0.260504,0.969789
2891,379.305,2,10.1884,9.87056,43.839,54.8442,0.0957879,0.260446,0.970436
2892,380.982,2,10.1884,9.86275,43.8477,54.8601,0.0957844,0.260487,0.970659
2893,383.205,2,10.1882,9.85809,43.8532,54.9002,0.0957883,0.26053,0.970923
2894,383.057,2,10.1883,9.86395,43.8536,54.9018,0.0957798,0.260571,0.971842
2895,383.867,2,10.189,9.86529,43.8606,54.8937,0.095802,0.260514,0.971889
2896,384.67,2,10.1891,9.86364,43.8693,54.8756,0.0958328,0.260496,0.971107
2897,388.408,2,10.1887,9.8578,43.8788,54.913,0.0958691,0.260496,0.970944
2898,385.1,2,10.1882,9.85852,43.8814,54.9214,0.0958835,0.260445,0.97109
2899,381.255,2,10.1871,9.85292,43.8867,54.9808,0.0958798,0.260503,0.970501
2900,385.21,2,10.1869,9.84594,43.8952,55.0253,0.0958962,0.260523,0.970673
2901,387.507,2,10.1866,9.83571,43.9007,55.0018,0.0959153,0.26055,0.971191
2902,388.364,2,10.1866,9.83471,43.8986,54.9811,0.0959436,0.260525,0.971497
2903,385.864,2,10.1868,9.83373,43.8982,54.9683,0.095962,0.260567,0.971535
2904,380.762,2,10.1869,9.82955,43.9012,54.9529,0.0959583,0.260553,0.971543
2905,381.599,2,10.187,9.82539,43.9032,54.9524,0.095949,0.260664,0.971824
2906,389.416,2,10.1867,9.81804,43.9022,54.9376,0.0959696,0.260698,0.972732
2907,384.858,2,10.1863,9.81179,43.9047,54.8934,0.095991,0.260686,0.97206
2908,382.624,2,10.1861,9.80424,43.9068,54.8748,0.0959935,0.26069,0.972081
2909,379.313,2,10.1856,9.80011,43.9032,54.8643,0.0959816,0.260702,0.971609
2910,376.636,2,10.1857,9.80581,43.899,54.8685,0.0959582,0.260807,0.970975
2911,384.936,2,10.186,9.80686,43.8954,54.8316,0.0959845,0.260795,0.970146
2912,378.557,2,10.186,9.80324,43.8962,54.8012,0.0959781,0.260869,0.969247
2913,375.111,2,10.1858,9.79837,43.896,54.7896,0.0959531,0.260883,0.968566
2914,375.581,2,10.1859,9.79292,43.8985,54.7993,0.0959293,0.260928,0.968177
2915,375.677,2,10.1861,9.79428,43.8986,54.7791,0.0959105,0.260924,0.967494
2916,374.049,2,10.1863,9.79582,43.8988,54.7845,0.0958863,0.260912,0.966778
2917,375.114,2,10.1854,9.7932,43.8952,54.806,0.0958533,0.261001,0.966005
2918,383.741,2,10.1859,9.79282,43.8935,54.7929,0.0958705,0.260901,0.966045
2919,379.203,2,10.1854,9.79602,43.8833,54.7811,0.0958554,0.260815,0.966008
2920,380.54,2,10.1852,9.79549,43.8808,54.8097,0.0958566,0.260796,0.965519
2921,381.241,2,10.1854,9.79171,43.8833,54.8468,0.0958651,0.260741,0.965227
2922,381.949,2,10.1852,9.7906,43.888,54.8479,0.0958765,0.260755,0.9645
2923,383.644,2,10.1851,9.79337,43.8888,54.8562,0.0958987,0.260704,0.963726
2924,379.356,2,10.1857,9.80108,43.8882,54.8376,0.0959015,0.260606,0.963481
2925,377.097,2,10.1855,9.79887,43.8888,54.8303,0.0958744,0.260603,0.963958
2926,381.421,2,10.1854,9.79724,43.8884,54.8155,0.0958711,0.260617,0.964123
2927,382.481,2,10.1861,9.79865,43.8928,54.795,0.0958788,0.260607,0.964406
2928,386.393,2,10.186,9.80145,43.8887,54.7774,0.0958875,0.260621,0.965191
2929,384.476,2,10.1865,9.79883,43.8922,54.782,0.0958964,0.26062,0.965899
2930,380.469,2,10.1876,9.79921,43.8941,54.78,0.0958941,0.260638,0.96635
2931,379.597,2,10.1886,9.80869,43.8916,54.784,0.0958862,0.260694,0.966572
2932,378.828,2,10.1894,9.81161,43.8944,54.7728,0.0958804,0.260751,0.966426
2933,375.638,2,10.1896,9.81008,43.8965,54.7844,0.0958629,0.260799,0.965799
2934,376.287,2,10.1892,9.80503,43.8983,54.7859,0.0958452,0.260808,0.965261
2935,377.61,2,10.1887,9.79869,43.8988,54.7694,0.0958314,0.260842,0.964717
2936,383.645,2,10.1887,9.7939,43.9016,54.7589,0.0958473,0.260868,0.964374
2937,381.19,2,10.1888,9.80048,43.9001,54.7415,0.0958481,0.260867,0.964215
2938,384.086,2,10.1887,9.80798,43.8933,54.7128,0.0958491,0.260817,0.964906
2939,379.017,2,10.1887,9.80311,43.8981,54.7214,0.0958476,0.260784,0.964637
2940,374.217,2,10.1887,9.79924,43.8989,54.7146,0.095827,0.260734,0.964072
2941,379.805,2,10.1885,9.79386,43.8979,54.7017,0.0958251,0.260726,0.963587
