iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
192,760.458,1,5.27706,0.620753,19.7973,7.05359,21.9503,0.203639,0.314727,0.66734,0.295039,0.998743,0.301726,0.063465
193,765.678,1,5.30015,0.604405,19.7539,7.15872,21.9239,0.207418,0.317053,0.650442,0.301393,0.998743,0.30179,0.0643335
194,765.758,1,5.27777,0.618997,19.6946,7.26985,21.7888,0.210529,0.315468,0.65294,0.301657,0.998743,0.303394,0.0628885
195,765.292,1,5.26378,0.633565,19.5281,7.14847,21.5435,0.211105,0.314418,0.667383,0.299887,0.998743,0.307362,0.0628516
196,768.49,1,5.25033,0.62108,19.5917,6.89319,21.6269,0.207195,0.318104,0.650485,0.299388,0.998743,0.304463,0.0631581
197,767.228,1,5.25715,0.621239,19.5912,7.05692,21.5932,0.203491,0.317638,0.687531,0.30188,0.998743,0.30291,0.0633359
198,764.363,1,5.25149,0.616738,19.791,6.77605,21.7889,0.199981,0.312896,0.675337,0.297687,0.998743,0.299579,0.0641892
199,762.886,1,5.26585,0.624044,19.8097,6.89568,21.8236,0.200638,0.313351,0.665483,0.302287,0.998743,0.300668,0.0658005
200,771.197,1,5.23248,0.601482,19.8681,6.64286,21.8793,0.206891,0.314623,0.648633,0.303069,0.998743,0.299017,0.0671399
201,772.509,1,5.2363,0.623154,19.8538,6.59754,21.8761,0.207893,0.3109,0.639427,0.303224,0.998743,0.299035,0.0654399
202,770.255,1,5.28192,0.626774,20.0292,6.37306,22.1143,0.209498,0.314685,0.623236,0.307781,0.998743,0.303833,0.0651918
203,766.913,1,5.27427,0.633384,19.9974,6.67279,22.1679,0.205603,0.315264,0.607455,0.307452,0.998743,0.30041,0.0655825
204,763.637,1,5.26533,0.649199,19.9415,6.44283,22.0983,0.208122,0.312716,0.596308,0.305406,0.998743,0.301272,0.0640967
205,760.699,1,5.27663,0.616857,19.9499,6.58194,22.1814,0.209704,0.308723,0.59956,0.298765,0.998743,0.301928,0.0635225
206,769.298,1,5.26479,0.607642,19.9583,6.60872,22.226,0.209518,0.308287,0.584379,0.301527,0.998743,0.301148,0.0659722
207,760.14,1,5.28966,0.620205,20.1255,6.68266,22.447,0.210351,0.306659,0.569582,0.304412,0.998743,0.298826,0.0647565
208,762.569,1,5.29838,0.631063,20.0508,6.79115,22.4134,0.210597,0.306481,0.564174,0.304054,0.998743,0.299057,0.0638437
209,769.117,1,5.29384,0.627109,20.1641,6.86806,22.5505,0.207091,0.311835,0.551042,0.312103,0.998743,0.301274,0.0654248
210,768.118,1,5.28631,0.614889,20.0598,6.99619,22.4148,0.20801,0.315399,0.554442,0.314624,0.998743,0.302117,0.0660675
211,760.003,1,5.27162,0.622322,20.0779,6.53971,22.467,0.204011,0.324029,0.540403,0.328814,0.998743,0.298797,0.0653304
212,772.356,1,5.26562,0.608987,20.1508,6.35307,22.5719,0.202292,0.317079,0.531887,0.323127,0.998743,0.30556,0.0677644
213,771.654,1,5.29137,0.610975,20.2433,6.46758,22.6069,0.199933,0.316083,0.55051,0.326723,0.998743,0.30085,0.0692826
214,773.645,1,5.27109,0.589422,20.2054,6.56237,22.5581,0.200756,0.322031,0.53657,0.32974,0.998743,0.295564,0.0703528
215,772.6,1,5.3215,0.589844,20.2684,6.36448,22.656,0.204957,0.317761,0.537896,0.326445,0.998743,0.296629,0.0700253
216,776.823,1,5.29571,0.603503,20.1902,6.3747,22.7169,0.204167,0.316416,0.598227,0.324233,0.998743,0.300239,0.0688859
217,774.153,1,5.24689,0.611774,20.0245,6.53773,22.5372,0.216314,0.316526,0.585821,0.323847,0.998743,0.307361,0.0671416
218,770.622,1,5.28819,0.617524,20.0451,6.92816,22.5654,0.210837,0.310683,0.570988,0.319127,0.998743,0.302963,0.067503
219,775.846,1,5.27621,0.60382,19.9973,6.56948,22.5246,0.21235,0.308582,0.563588,0.316957,0.998743,0.305248,0.0683429
220,776.517,1,5.30207,0.598974,20.2211,6.36315,22.6735,0.212035,0.313543,0.549317,0.326256,0.998743,0.297519,0.069611
221,778.413,1,5.29943,0.601119,20.1076,6.44138,22.573,0.209532,0.313607,0.545801,0.324103,0.998743,0.302438,0.069009
222,770.59,1,5.28465,0.602347,20.017,6.71186,22.3667,0.209336,0.31159,0.566512,0.32221,0.998743,0.306245,0.0672616
223,771.944,1,5.25624,0.626573,19.9129,6.82342,22.2294,0.214518,0.313197,0.591213,0.324518,0.998743,0.308839,0.0655585
224,767.218,1,5.26797,0.629928,19.8398,6.62109,22.1851,0.213214,0.312825,0.590656,0.321335,0.998743,0.311835,0.0638986
225,767.711,1,5.25789,0.636194,20.0568,6.46374,22.3747,0.214271,0.317875,0.597119,0.327001,0.998743,0.311035,0.0623337
226,756.413,1,5.28176,0.604586,20.2215,6.39549,22.5892,0.208845,0.321204,0.582,0.329376,0.998743,0.304981,0.0626113
227,760.51,1,5.26638,0.600597,20.016,6.64682,22.38,0.21345,0.313171,0.625869,0.321036,0.998743,0.307747,0.061026
228,759.134,1,5.28089,0.614561,20.019,6.71816,22.3543,0.214503,0.312023,0.610022,0.318172,0.998743,0.304875,0.0614418
229,765.066,1,5.27106,0.617141,19.9945,6.81743,22.3189,0.217621,0.312376,0.63726,0.319694,0.998743,0.31187,0.0614733
230,763.293,1,5.28173,0.615102,19.9152,7.01533,22.2311,0.2131,0.313841,0.6529,0.320218,0.998743,0.307725,0.0605721
231,757.78,1,5.27104,0.624474,19.9201,6.82468,22.2311,0.211573,0.314968,0.662774,0.320883,0.998743,0.30982,0.0598174
232,752.411,1,5.27854,0.616073,19.8788,6.76098,22.1457,0.208315,0.312035,0.645992,0.319108,0.998743,0.305553,0.0591671
233,759.241,1,5.2631,0.634432,19.8535,7.14318,22.162,0.209156,0.310622,0.654896,0.316802,0.998743,0.304495,0.0612871
234,759.86,1,5.25332,0.632453,19.7758,6.57655,22.1114,0.209524,0.308249,0.638313,0.317776,0.998743,0.308244,0.0608025
235,765.33,1,5.23319,0.608908,19.6844,6.45571,21.9061,0.206449,0.300444,0.661005,0.31147,0.998743,0.308127,0.0619218
236,754.336,1,5.26251,0.600236,19.685,6.84722,21.813,0.203414,0.296694,0.654737,0.310763,0.998743,0.304048,0.0613666
237,765.786,1,5.26184,0.615214,19.7043,6.98438,21.8171,0.210168,0.298278,0.680994,0.311042,0.998743,0.305849,0.061321
238,758.755,1,5.24817,0.610791,19.6168,6.96243,21.8118,0.206143,0.296307,0.699174,0.307519,0.998743,0.309177,0.0602245
239,759.468,1,5.24,0.623581,19.6655,6.85693,21.8861,0.206047,0.300224,0.68147,0.311874,0.998743,0.305655,0.0603524
240,754.115,1,5.25641,0.615281,19.5695,6.98167,21.7622,0.207783,0.303382,0.664215,0.311766,0.998743,0.30645,0.0593404
241,762.08,1,5.25113,0.597862,19.5212,7.07416,21.7106,0.212818,0.302339,0.668604,0.310407,0.998743,0.308217,0.0600988
242,758.456,1,5.2651,0.631323,19.6038,6.8229,21.8659,0.211721,0.30544,0.651675,0.31057,0.998743,0.307711,0.0594711
243,761.342,1,5.25227,0.629303,19.685,6.66636,21.9054,0.214037,0.307325,0.635174,0.31024,0.998743,0.312691,0.0606701
244,766.409,1,5.26166,0.613347,19.6363,6.81309,21.8816,0.212841,0.305732,0.619091,0.307787,0.998743,0.309728,0.0618134
245,753.94,1,5.25758,0.605764,19.7621,6.93556,21.966,0.207452,0.310263,0.609366,0.309639,0.998743,0.30254,0.0611529
246,750.561,1,5.26423,0.617789,19.777,6.8651,22.0111,0.204669,0.309799,0.609829,0.309445,0.998743,0.304781,0.0597747
247,754.373,1,5.25941,0.612706,19.8973,6.81301,22.104,0.211631,0.309256,0.594675,0.307659,0.998743,0.306148,0.0598303
248,754.806,1,5.26709,0.612659,20.1366,6.75053,22.3177,0.206396,0.312749,0.579618,0.309504,0.998743,0.306111,0.0613796
249,749.325,1,5.2944,0.603842,20.1228,6.76234,22.2043,0.2052,0.314549,0.564942,0.312184,0.998743,0.303762,0.0615346
250,759.849,1,5.29515,0.659484,20.4107,6.44652,22.5216,0.205762,0.313526,0.603559,0.310252,0.998743,0.304315,0.0622849
251,754.889,1,5.28758,0.652264,20.3854,6.24952,22.4916,0.200552,0.317222,0.588277,0.316967,0.998743,0.302257,0.0615875
252,761.372,1,5.30014,0.645508,20.3269,6.27834,22.4447,0.207055,0.318821,0.574457,0.318097,0.998743,0.306003,0.0624077
253,763.443,1,5.28188,0.645864,20.3179,6.3605,22.442,0.204159,0.320987,0.559911,0.321291,0.998743,0.311854,0.062785
254,758.386,1,5.30015,0.628827,20.4509,6.28911,22.5804,0.207994,0.317313,0.545734,0.315558,0.998743,0.304645,0.0632949
255,764.381,1,5.32506,0.638131,20.5723,6.57736,22.7025,0.205075,0.318389,0.531916,0.319598,0.998743,0.298641,0.0655065
256,762.031,1,5.29175,0.633728,20.56,6.30531,22.6286,0.208306,0.310327,0.518447,0.311506,0.998743,0.299085,0.0638478
257,756.527,1,5.26287,0.627654,20.4494,5.93468,22.5114,0.204707,0.302469,0.505797,0.303618,0.998743,0.298081,0.0656936
258,758.972,1,5.26044,0.613017,20.3621,5.81407,22.4117,0.203633,0.295298,0.536865,0.29593,0.998743,0.300085,0.0654638
259,754.755,1,5.25336,0.632314,20.469,5.89071,22.5426,0.208484,0.292789,0.523272,0.29465,0.998743,0.304456,0.0638062
260,753.199,1,5.25587,0.622841,20.1536,6.0093,22.2148,0.203205,0.29618,0.529323,0.298545,0.998743,0.303516,0.0628424
261,752.91,1,5.26202,0.644949,20.2998,6.23502,22.3707,0.199689,0.299369,0.559068,0.300135,0.998743,0.302114,0.0617318
262,758.955,1,5.28323,0.637989,20.274,6.48344,22.2982,0.203443,0.301093,0.549999,0.302918,0.998743,0.308482,0.0622564
263,750.269,1,5.30277,0.634106,20.2135,6.501,22.1736,0.201374,0.302822,0.55379,0.302713,0.998743,0.30227,0.0617988
264,766.241,1,5.28132,0.632728,20.278,6.49209,22.2109,0.204217,0.301192,0.593286,0.301604,0.998743,0.301941,0.0637103
265,762.667,1,5.28458,0.628265,20.2489,6.44252,22.2072,0.205058,0.301686,0.578264,0.305627,0.998743,0.300675,0.0649705
266,754.363,1,5.25711,0.632589,20.2216,6.19367,22.218,0.205047,0.300609,0.563622,0.305237,0.998743,0.304946,0.0633255
267,756.438,1,5.26721,0.612378,20.1403,6.34347,22.1077,0.200105,0.294831,0.556024,0.29851,0.998743,0.304432,0.062963
268,757.262,1,5.24681,0.630522,20.2124,6.29193,22.1206,0.196837,0.302533,0.571722,0.304574,0.998743,0.304956,0.0636434
269,752.588,1,5.26163,0.615769,20.2646,6.00657,22.1311,0.200263,0.307225,0.568035,0.308477,0.998743,0.304493,0.062032
270,760.878,1,5.27562,0.609267,20.3534,6.26463,22.2556,0.198292,0.304254,0.56601,0.30555,0.998743,0.304591,0.063645
271,750.084,1,5.28223,0.610101,20.1435,6.60014,21.957,0.208568,0.29655,0.58414,0.297814,0.998743,0.3036,0.0620335
272,755.311,1,5.28331,0.580097,20.1225,6.61913,21.8803,0.204307,0.289042,0.61934,0.290273,0.998743,0.300312,0.0628197
273,757.182,1,5.26636,0.607957,20.0349,6.38843,21.7748,0.206223,0.287331,0.603658,0.287162,0.998743,0.311419,0.061229
274,746.99,1,5.25362,0.59063,20.1546,6.27722,21.8314,0.204589,0.285318,0.588373,0.286088,0.998743,0.30468,0.0599611
275,752.021,1,5.27562,0.597945,20.1488,6.38251,21.7209,0.204412,0.285187,0.591528,0.287513,0.998743,0.303725,0.0626384
276,751,1,5.26589,0.595251,20.1355,6.33877,21.663,0.203256,0.286234,0.592226,0.290299,0.998743,0.301355,0.0616151
277,742.771,1,5.25551,0.598068,20.2115,6.09611,21.7755,0.206745,0.28924,0.5975,0.293331,0.998743,0.302142,0.060055
278,744.87,1,5.25609,0.613362,20.1486,6.14499,21.7181,0.209733,0.285099,0.582371,0.289263,0.998743,0.305347,0.0589092
279,753.063,1,5.25622,0.601804,20.1895,6.33433,21.8362,0.207952,0.288666,0.594206,0.293981,0.998743,0.306635,0.0608602
280,745.378,1,5.25788,0.631545,20.302,6.2429,21.9475,0.20622,0.287931,0.585823,0.294592,0.998743,0.305583,0.0601161
281,755.202,1,5.27433,0.629694,20.0984,6.42929,21.7626,0.204915,0.287244,0.58608,0.292433,0.998743,0.300394,0.0629029
282,760.619,1,5.26899,0.629595,20.0979,6.74521,21.806,0.205729,0.290404,0.640135,0.299706,0.998743,0.299876,0.0627524
283,751.251,1,5.26977,0.610735,19.9602,6.53521,21.6131,0.20551,0.286372,0.623926,0.297,0.998743,0.30513,0.0611635
284,749.555,1,5.25669,0.617803,20.023,6.69228,21.6193,0.209615,0.285467,0.644571,0.297262,0.998743,0.3061,0.0596148
285,755.83,1,5.25018,0.622159,20.0349,6.51646,21.6011,0.206018,0.28454,0.62825,0.296847,0.998743,0.308238,0.0603481
286,760.227,1,5.24871,0.613157,20.0716,6.14885,21.6579,0.205109,0.27882,0.633674,0.291323,0.998743,0.309536,0.0618607
287,756.372,1,5.25208,0.587479,20.1511,6.12798,21.7984,0.199942,0.284706,0.657861,0.296203,0.998743,0.301698,0.0628486
288,756.067,1,5.26644,0.613847,20.1831,6.27445,21.7714,0.20385,0.290721,0.654763,0.30003,0.998743,0.30246,0.0619196
289,760.73,1,5.26894,0.62259,20.1066,6.45548,21.6865,0.202376,0.290632,0.638184,0.30422,0.998743,0.302749,0.0640469
290,761.681,1,5.26802,0.603048,20.1446,6.40529,21.6403,0.210478,0.289721,0.638755,0.301807,0.998743,0.305974,0.0624252
291,758.633,1,5.27889,0.637412,20.1383,6.51755,21.6182,0.209334,0.295406,0.622581,0.307592,0.998743,0.308117,0.0617733
292,755.192,1,5.24131,0.62754,20.1036,6.28104,21.6117,0.206418,0.294075,0.606817,0.308685,0.998743,0.302677,0.0621974
293,762.267,1,5.25794,0.622958,20.1383,6.16991,21.7353,0.206967,0.292394,0.591452,0.308134,0.998743,0.304633,0.0632975
294,755.473,1,5.26043,0.593688,20.1575,6.3234,21.7534,0.209828,0.293781,0.576476,0.307691,0.998743,0.30392,0.0622824
295,754.382,1,5.24768,0.602579,20.1509,6.41629,21.7486,0.210069,0.295573,0.589435,0.309135,0.998743,0.303694,0.0622086
296,757.35,1,5.26953,0.597882,20.334,6.32075,21.9583,0.21147,0.288089,0.588895,0.304009,0.998743,0.299098,0.0633916
297,759.503,1,5.27685,0.580013,20.2702,6.14025,21.943,0.206116,0.288519,0.615453,0.302991,0.998743,0.297972,0.0645175
298,759.838,1,5.29382,0.627712,20.3852,6.27988,22.0262,0.211523,0.281646,0.67944,0.296814,0.998743,0.304618,0.0628838
299,757.927,1,5.28233,0.619337,20.2721,6.43142,21.9213,0.208681,0.284613,0.673818,0.299809,0.998743,0.304565,0.0616961
300,760.835,1,5.28665,0.646066,20.3199,6.49873,22.0169,0.211165,0.280549,0.667404,0.299568,0.998743,0.307681,0.0612877
301,753.236,1,5.25815,0.639239,20.2645,6.14337,21.9463,0.209259,0.2767,0.674233,0.29643,0.998743,0.304021,0.0607484
302,755.767,1,5.26335,0.629318,20.4834,6.14334,22.1543,0.213239,0.280885,0.708634,0.302158,0.998743,0.306582,0.0592102
303,755.622,1,5.26087,0.622689,20.5199,6.18007,22.1949,0.210171,0.278635,0.712457,0.303723,0.998743,0.309015,0.0591652
304,746.32,1,5.26131,0.625111,20.3798,6.38327,22.0276,0.208767,0.278118,0.718002,0.301248,0.998743,0.304168,0.0584544
305,743.661,1,5.26649,0.617429,20.3948,6.13527,22.0188,0.21173,0.276439,0.699822,0.299284,0.998743,0.305343,0.0572939
306,741.422,1,5.26126,0.598329,20.3664,6.1282,21.9978,0.206369,0.275593,0.68397,0.297864,0.998743,0.304736,0.0573398
307,750.996,1,5.26697,0.612261,20.2365,6.30819,21.9884,0.209844,0.272227,0.666651,0.292229,0.998743,0.30662,0.0585387
308,747.57,1,5.29013,0.631893,20.0911,6.88344,21.8775,0.217322,0.273571,0.676243,0.293681,0.998743,0.309145,0.0595618
309,742.619,1,5.27887,0.617905,20.1992,6.62652,22.0869,0.216238,0.26974,0.65912,0.292272,0.998743,0.303466,0.0592325
310,756.423,1,5.28835,0.620204,20.1898,6.37452,22.1043,0.216293,0.270473,0.649944,0.291383,0.998743,0.306795,0.060541
311,760.02,1,5.28415,0.649935,20.4215,6.21849,22.4355,0.217273,0.267795,0.633487,0.287495,0.998743,0.311956,0.0619087
312,748.653,1,5.29192,0.621562,20.4083,6.46315,22.381,0.211771,0.262637,0.646769,0.285557,0.998743,0.304327,0.0604947
313,744.643,1,5.27816,0.631431,20.427,6.19003,22.4578,0.207124,0.262014,0.630393,0.283797,0.998743,0.30601,0.0591992
314,744.442,1,5.26759,0.60312,20.3827,6.03757,22.4532,0.210867,0.264146,0.618543,0.285248,0.998743,0.302549,0.0603514
315,746.624,1,5.27486,0.605093,20.2213,6.20114,22.2757,0.214516,0.266182,0.602881,0.288351,0.998743,0.304127,0.059971
316,754.925,1,5.27053,0.626612,20.4466,6.02311,22.534,0.210228,0.267625,0.587615,0.289127,0.998743,0.305924,0.0630986
317,763.756,1,5.2745,0.605923,20.5654,5.93479,22.6442,0.207787,0.272019,0.574107,0.293607,0.998743,0.305157,0.0646082
318,759.638,1,5.27841,0.616578,20.6914,6.06555,22.7834,0.210956,0.265131,0.599612,0.286173,0.998743,0.302583,0.0632289
319,750.472,1,5.27356,0.630971,20.7608,5.85881,22.8725,0.210365,0.258418,0.584429,0.278927,0.998743,0.305146,0.0625853
320,747.668,1,5.27906,0.598797,20.8229,5.96321,22.9631,0.208608,0.261258,0.604517,0.284938,0.998743,0.30308,0.0625576
321,752.127,1,5.27916,0.59212,20.7629,6.33368,22.9287,0.205941,0.259641,0.603723,0.285507,0.998743,0.298888,0.0639668
322,752.696,1,5.30197,0.626668,20.8973,6.33545,23.0416,0.210451,0.258103,0.588436,0.283995,0.998743,0.303961,0.0627121
323,750.106,1,5.29811,0.630487,20.9913,6.00988,23.1209,0.211848,0.260432,0.599323,0.285405,0.998743,0.302145,0.0622529
324,750.451,1,5.28223,0.637428,20.987,5.81882,23.0994,0.212144,0.258102,0.638213,0.283834,0.998743,0.302948,0.061744
325,758.337,1,5.23993,0.631094,20.8031,5.91955,22.7843,0.218377,0.251567,0.650529,0.277536,0.998743,0.302713,0.0621878
326,752.824,1,5.26112,0.629295,20.9296,5.89323,22.9129,0.217655,0.259293,0.639494,0.285519,0.998743,0.307804,0.0606132
327,749.882,1,5.24916,0.625664,20.8829,5.80198,22.8759,0.212144,0.259535,0.648935,0.286816,0.998743,0.306199,0.0609166
328,752.603,1,5.2519,0.624582,20.8338,6.00857,22.8819,0.213842,0.259584,0.632504,0.287471,0.998743,0.305968,0.0611654
329,747.997,1,5.26042,0.619666,20.8532,6.04004,22.9124,0.21123,0.255891,0.616489,0.281468,0.998743,0.303963,0.061539
330,756.363,1,5.25698,0.608069,20.8011,5.87435,22.8478,0.205881,0.255563,0.608767,0.280026,0.998743,0.296266,0.0648563
331,760.801,1,5.28039,0.630361,20.9328,5.74165,22.9545,0.207938,0.254245,0.593465,0.279671,0.998743,0.2989,0.0661381
332,754.514,1,5.27303,0.626709,20.8373,5.69849,22.8721,0.208615,0.247808,0.5955,0.275042,0.998743,0.300207,0.0648298
333,756.347,1,5.27224,0.619094,20.7908,5.85621,22.8179,0.209446,0.247631,0.580422,0.278217,0.998743,0.297398,0.0666207
334,760.765,1,5.25039,0.632809,20.8073,6.12891,22.8532,0.208443,0.245629,0.632497,0.277706,0.998743,0.302777,0.0651153
335,761.951,1,5.23261,0.628149,21.0186,5.62824,23.1045,0.203165,0.243154,0.655774,0.277336,0.998743,0.304612,0.0664689
336,757.102,1,5.22978,0.653254,21.1759,5.43678,23.3159,0.211638,0.246864,0.639169,0.284476,0.998743,0.303222,0.0647859
337,759.301,1,5.22565,0.656524,21.0626,5.64432,23.1944,0.21211,0.248008,0.642697,0.284212,0.998743,0.30759,0.0639946
338,747.344,1,5.21987,0.62948,21.0333,5.35389,23.1306,0.215723,0.247132,0.626424,0.282567,0.998743,0.308485,0.0623742
339,752.526,1,5.25824,0.609715,20.9966,5.52891,23.0397,0.21026,0.246588,0.639907,0.282986,0.998743,0.306818,0.0607949
340,755.942,1,5.2541,0.612694,20.943,5.78451,22.9845,0.204978,0.244801,0.64461,0.278338,0.998743,0.302341,0.0630119
341,754.648,1,5.28121,0.640612,20.787,5.69456,22.7584,0.206353,0.238603,0.646173,0.27129,0.998743,0.296263,0.0653352
342,753.481,1,5.28911,0.630162,20.8232,5.84249,22.7979,0.208107,0.233542,0.632192,0.264841,0.998743,0.302818,0.0636808
343,746.447,1,5.25093,0.628008,20.8721,5.80431,22.8189,0.20771,0.238519,0.681911,0.270472,0.998743,0.302838,0.0620684
344,746.451,1,5.27936,0.609772,20.8912,6.0121,22.8357,0.211153,0.244146,0.664644,0.275148,0.998743,0.300852,0.062377
345,749.345,1,5.2651,0.621306,20.9112,5.98318,22.7837,0.213069,0.246959,0.665629,0.279237,0.998743,0.302428,0.0613855
346,756.655,1,5.27398,0.61945,20.9171,6.02539,22.8221,0.211537,0.245486,0.648775,0.276186,0.998743,0.304965,0.0621416
347,749.876,1,5.29656,0.634015,20.8232,6.29185,22.7577,0.207475,0.23927,0.648486,0.269193,0.998743,0.304483,0.0618935
348,747.424,1,5.26215,0.619567,20.8085,6.21049,22.682,0.205333,0.234339,0.632066,0.264335,0.998743,0.300048,0.0621624
349,761.92,1,5.27709,0.630515,20.8814,5.9531,22.7211,0.204131,0.229567,0.676473,0.258745,0.998743,0.304812,0.0643599
350,765.556,1,5.29251,0.643453,20.853,6.07833,22.6644,0.20632,0.230133,0.659345,0.258835,0.998743,0.301214,0.0667536
351,763.908,1,5.27902,0.624691,20.9579,5.93649,22.7519,0.210107,0.233751,0.64265,0.261086,0.998743,0.304691,0.0667873
352,753.168,1,5.21868,0.621667,20.9587,5.86297,22.7263,0.210893,0.232511,0.626377,0.256987,0.998743,0.308211,0.0650962
353,753.404,1,5.29292,0.619091,21.0075,6.01138,22.7843,0.205553,0.234624,0.610517,0.255256,0.998743,0.300406,0.066314
354,755.616,1,5.29643,0.627453,20.9824,6.11528,22.7625,0.201352,0.232591,0.628473,0.251749,0.998743,0.297973,0.0658932
355,759.899,1,5.28249,0.649076,20.8925,6.06597,22.6654,0.20379,0.239672,0.61256,0.259383,0.998743,0.301343,0.0682373
356,758.369,1,5.26823,0.627634,20.8969,6.16486,22.7264,0.209328,0.238373,0.624252,0.256831,0.998743,0.304064,0.0665095
357,755.804,1,5.2999,0.61813,21.068,6.0489,22.8724,0.212306,0.236493,0.643866,0.252416,0.998743,0.302778,0.0649879
358,753.872,1,5.26954,0.63914,21.2156,6.04907,22.9313,0.213814,0.245749,0.627563,0.25794,0.998743,0.29864,0.0655684
359,762.897,1,5.26536,0.649629,21.255,5.74716,22.9809,0.2084,0.249187,0.611672,0.262987,0.998743,0.298809,0.068982
360,758.481,1,5.2692,0.645406,21.3859,5.67434,23.1438,0.20784,0.246303,0.619255,0.259164,0.998743,0.30022,0.0672354
361,756.908,1,5.31206,0.624044,21.5807,5.35849,23.4151,0.207053,0.243143,0.62186,0.257537,0.998743,0.298744,0.067008
362,752.601,1,5.28758,0.641134,21.5734,5.5744,23.4395,0.213558,0.237604,0.619924,0.255968,0.998743,0.303817,0.0653113
363,751.164,1,5.27404,0.644528,21.574,5.4775,23.3722,0.213722,0.234935,0.604227,0.252762,0.998743,0.302134,0.0649966
364,754.131,1,5.25997,0.624123,21.5361,5.50052,23.3323,0.209134,0.240743,0.601455,0.259364,0.998743,0.301318,0.066186
365,757.565,1,5.2381,0.642811,21.6526,5.37078,23.4317,0.212862,0.239676,0.591051,0.258427,0.998743,0.301378,0.0664418
366,757.897,1,5.22062,0.639905,21.6061,5.33011,23.3842,0.208373,0.239765,0.660706,0.25865,0.998743,0.296837,0.0672762
367,756.539,1,5.23514,0.646126,21.4055,5.55605,23.2431,0.209987,0.239872,0.643976,0.258006,0.998743,0.301687,0.0666057
368,759.338,1,5.23195,0.633571,21.1797,5.45456,22.951,0.210303,0.242191,0.62767,0.259513,0.998743,0.299807,0.0661613
369,753.15,1,5.24299,0.631016,21.1377,5.55648,22.8957,0.210211,0.238267,0.627776,0.255904,0.998743,0.296796,0.0663002
370,760.465,1,5.25018,0.611755,21.4584,5.20676,23.295,0.212133,0.245273,0.61188,0.261931,0.998743,0.301444,0.0675967
371,767.553,1,5.21759,0.623134,21.2198,5.29348,23.0443,0.21724,0.24633,0.596387,0.264906,0.998743,0.302561,0.0678549
372,761.757,1,5.2235,0.649305,21.4451,5.19155,23.2674,0.214968,0.25006,0.593868,0.267511,0.998743,0.299893,0.0665213
373,755.947,1,5.22663,0.652257,21.3516,5.20637,23.23,0.215348,0.252667,0.59407,0.266282,0.998743,0.304757,0.064837
374,754.061,1,5.24905,0.639182,21.3987,5.50009,23.2942,0.210934,0.256552,0.611565,0.27014,0.998743,0.306433,0.0631953
375,752.683,1,5.24246,0.639626,21.3804,5.5403,23.3016,0.211433,0.254301,0.59608,0.269352,0.998743,0.304958,0.0643323
376,755.585,1,5.25863,0.655018,21.3756,5.75697,23.2088,0.209943,0.253013,0.580987,0.268239,0.998743,0.302871,0.0642423
377,759.05,1,5.25522,0.636444,21.3556,5.53987,23.1229,0.211227,0.257877,0.582698,0.272219,0.998743,0.303574,0.0650913
378,765.688,1,5.25965,0.641912,21.3174,5.61944,23.0945,0.206077,0.259352,0.588707,0.274912,0.998743,0.305059,0.0650467
379,764.31,1,5.25601,0.641046,21.0811,5.74148,22.8663,0.20661,0.259731,0.5738,0.27398,0.998743,0.298316,0.0683294
380,760.635,1,5.26536,0.632646,21.0941,5.69468,22.8611,0.209504,0.255314,0.559271,0.27013,0.998743,0.300697,0.0673876
381,752.56,1,5.27768,0.643027,20.9316,5.82099,22.6406,0.20485,0.252172,0.589491,0.263803,0.998743,0.302863,0.0656813
382,760.608,1,5.27254,0.657059,20.9208,6.06699,22.6662,0.20852,0.251302,0.59296,0.263701,0.998743,0.302969,0.0662191
383,762.201,1,5.29797,0.625103,20.8335,6.03266,22.5443,0.20511,0.250616,0.577946,0.262273,0.998743,0.302462,0.067195
