iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
179,697.266,1,5.40008,0.318966,22.2082,4.81693,26.0597,0.794067,0.230292,0.197632,0.7557,0.183461,5.04395,0.999,0.146871,0.0666864
180,702.484,1,5.38932,0.322855,22.2272,5.03824,26.1221,0.73531,0.227241,0.200952,0.736565,0.187116,4.91623,0.999,0.144586,0.0676729
181,701.921,1,5.37675,0.311909,22.2255,5.13814,26.0857,0.659209,0.230042,0.199233,0.717915,0.183764,4.83724,0.999,0.14242,0.0671527
182,689.341,1,5.37616,0.299522,22.1699,5.22273,26.035,0.662072,0.229589,0.197344,0.78029,0.180564,5.0142,0.999,0.139429,0.0672
183,689.493,1,5.4077,0.324493,22.2146,5.5123,26.0611,0.746813,0.228585,0.198886,0.788859,0.179241,5.08528,0.999,0.137943,0.0676978
184,695.531,1,5.41273,0.307149,22.1149,5.41806,25.9154,0.694201,0.229493,0.198592,0.784123,0.178849,4.95652,0.999,0.142758,0.067723
185,699.664,1,5.41643,0.307034,22.1461,5.24532,25.9306,0.726768,0.233529,0.198029,0.807415,0.179717,4.90786,0.999,0.145154,0.0669721
186,696.166,1,5.41355,0.3256,22.066,5.21357,25.8185,0.684349,0.230423,0.198941,0.786971,0.18055,4.87797,0.999,0.14581,0.067015
187,685.108,1,5.35461,0.2748,22.1302,5.00641,25.8783,0.678647,0.224588,0.200663,0.790123,0.180025,4.77277,0.999,0.142118,0.0666581
188,688.054,1,5.36958,0.280176,22.157,5.04425,25.9378,0.67491,0.227838,0.195907,0.813154,0.175467,4.76659,0.999,0.140158,0.0676772
189,685.301,1,5.36549,0.284036,22.125,5.03957,25.924,0.635729,0.229233,0.198786,0.803861,0.180161,4.83998,0.999,0.140077,0.0671946
190,690.309,1,5.36055,0.314174,22.1683,5.10022,25.9682,0.66974,0.231418,0.196685,0.85631,0.178434,5.02807,0.999,0.139662,0.0675213
191,694.02,1,5.38281,0.286011,22.1468,5.55113,25.9707,0.683565,0.228828,0.198844,0.856168,0.180796,5.05195,0.999,0.136418,0.0709127
192,690.746,1,5.42003,0.286839,22.0126,5.73201,25.8024,0.707628,0.223854,0.195009,0.834489,0.17891,5.02608,0.999,0.137487,0.0697149
193,699.587,1,5.40659,0.265006,21.9276,5.63477,25.6921,0.746918,0.226923,0.194474,0.823696,0.178741,5.15991,0.999,0.140766,0.0687583
194,696.952,1,5.37363,0.291308,22.0813,5.37535,25.8635,0.70243,0.225009,0.191847,0.802839,0.17686,5.09822,0.999,0.143135,0.0689747
195,698.248,1,5.34143,0.312038,22.0894,5.08669,25.8596,0.660464,0.234927,0.19399,0.83304,0.18017,5.07406,0.999,0.145555,0.0672282
196,693.536,1,5.3593,0.294115,22.1299,5.27313,25.9138,0.637144,0.235159,0.195626,0.811947,0.182283,5.18034,0.999,0.146434,0.065526
197,689.9,1,5.33445,0.307656,22.0924,5.26768,25.9018,0.657703,0.235879,0.194579,0.791388,0.1809,5.15998,0.999,0.145709,0.0642891
198,691.166,1,5.40375,0.297952,22.1116,5.60021,25.8937,0.589765,0.240799,0.195399,0.77135,0.181595,5.02933,0.999,0.142702,0.0665382
199,696.908,1,5.39592,0.24366,22.1204,5.40511,25.8641,0.629973,0.235861,0.195696,0.789846,0.181233,5.03015,0.999,0.139089,0.0704352
200,694.495,1,5.36407,0.268008,22.0684,5.18471,25.7697,0.612916,0.233727,0.197673,0.823021,0.182626,5.03866,0.999,0.140469,0.0686518
201,687.056,1,5.36974,0.233906,22.0852,5.3383,25.7908,0.58833,0.236105,0.196807,0.820431,0.180798,5.03008,0.999,0.136912,0.0669135
202,680.595,1,5.37041,0.276053,22.0544,4.97029,25.7577,0.673816,0.230126,0.194768,0.825063,0.17956,4.94988,0.999,0.140198,0.0652192
203,683.075,1,5.39435,0.280836,21.991,5.2675,25.6986,0.758049,0.230286,0.193481,0.804172,0.178822,4.88754,0.999,0.140575,0.0649612
204,691.542,1,5.42464,0.302176,22.0192,5.25519,25.7409,0.725323,0.229424,0.192528,0.78381,0.175765,4.76379,0.999,0.139711,0.0680513
205,689.806,1,5.42015,0.301473,22.0493,5.26261,25.7812,0.70405,0.229347,0.193208,0.79277,0.177706,4.76616,0.999,0.141663,0.0663489
206,689.585,1,5.45913,0.268735,21.9913,5.51182,25.7226,0.854322,0.224666,0.195795,0.82621,0.179396,5.02876,0.999,0.14499,0.0648451
207,690.568,1,5.42665,0.291462,21.9493,5.34957,25.652,0.803506,0.224658,0.19517,0.875446,0.179506,4.98114,0.999,0.141634,0.064512
208,691.511,1,5.43229,0.285953,21.9244,5.3403,25.6492,0.791716,0.227595,0.200007,0.853279,0.183368,5.01398,0.999,0.143164,0.0661451
209,691.123,1,5.45259,0.283258,22.1048,5.36376,25.8517,0.775582,0.225315,0.201865,0.831674,0.184577,4.95016,0.999,0.141622,0.0667229
210,683.767,1,5.44581,0.266354,22.0846,5.30379,25.8091,0.747201,0.224381,0.201128,0.810615,0.18347,4.94931,0.999,0.141815,0.0658134
211,688.838,1,5.39282,0.269767,22.0167,5.08972,25.7595,0.715958,0.229015,0.201401,0.792089,0.184817,4.94075,0.999,0.143206,0.0654998
212,683.25,1,5.38131,0.26973,21.9781,5.20678,25.7601,0.693859,0.228316,0.200303,0.809526,0.182884,4.97308,0.999,0.140653,0.0653123
213,691.1,1,5.38686,0.280331,21.9585,5.38938,25.7103,0.773131,0.229504,0.197036,0.82639,0.181538,5.22186,0.999,0.142336,0.0664584
214,685.201,1,5.37308,0.294843,21.8954,5.28512,25.698,0.739076,0.232196,0.196159,0.805465,0.179298,5.36351,0.999,0.145342,0.0647756
215,687.372,1,5.39108,0.239756,21.8626,5.45735,25.6639,0.732349,0.238006,0.194932,0.78507,0.179321,5.41647,0.999,0.14393,0.0632366
216,686.35,1,5.4215,0.279424,21.9205,5.64721,25.7002,0.859226,0.232027,0.1939,0.780624,0.178735,5.3871,0.999,0.142735,0.0641863
217,685.285,1,5.41791,0.256317,21.9684,5.51375,25.7366,0.817245,0.230664,0.194954,0.791827,0.179337,5.25069,0.999,0.141997,0.0648777
218,684.273,1,5.41815,0.276361,22.0433,5.36148,25.8154,0.819308,0.231084,0.195554,0.839607,0.177259,5.21226,0.999,0.13958,0.0647584
219,690.216,1,5.37151,0.299401,22.0409,5.26493,25.7765,0.721904,0.225233,0.198535,0.836241,0.179846,5.25728,0.999,0.144482,0.0643062
220,687.291,1,5.39281,0.281175,22.0015,5.20518,25.7392,0.637485,0.233956,0.200949,0.815067,0.181133,5.12416,0.999,0.147987,0.0626779
221,685.98,1,5.35934,0.285158,22.0026,5.3077,25.7613,0.63523,0.231645,0.202157,0.810129,0.182531,5.03905,0.999,0.147777,0.0624232
222,682.432,1,5.37388,0.288582,22.0522,5.0953,25.7781,0.628582,0.231046,0.20538,0.819997,0.182851,4.93711,0.999,0.14663,0.0620685
223,691.098,1,5.38495,0.310182,22.0538,5.13126,25.7893,0.607333,0.235102,0.201585,0.799234,0.181085,4.92631,0.999,0.147944,0.0644392
224,698.736,1,5.39297,0.318025,21.9994,5.25215,25.7319,0.640555,0.229594,0.204042,0.842636,0.182449,4.96661,0.999,0.148398,0.0648738
225,700.353,1,5.36571,0.329092,21.9892,5.32893,25.7162,0.553013,0.22999,0.206069,0.829242,0.184231,4.88091,0.999,0.150598,0.0651787
226,699.939,1,5.40033,0.31666,22.0192,5.23367,25.7347,0.692142,0.235565,0.203464,0.808245,0.183442,4.94675,0.999,0.15019,0.06562
227,690.193,1,5.37347,0.354202,22.0136,5.2702,25.7571,0.694885,0.230821,0.207636,0.78778,0.185205,5.02091,0.999,0.148878,0.0639585
228,692.498,1,5.39336,0.311143,21.9773,5.43823,25.7299,0.630581,0.232875,0.20759,0.779601,0.183102,4.97472,0.999,0.14522,0.0643924
229,695.715,1,5.39366,0.310173,22.0082,5.51426,25.7294,0.638728,0.232645,0.205072,0.784493,0.181072,5.17904,0.999,0.144321,0.0647277
230,695.714,1,5.40454,0.305072,21.9796,5.50754,25.7263,0.628433,0.237646,0.210726,0.787055,0.185066,5.25194,0.999,0.14697,0.0640806
231,690.842,1,5.39051,0.326594,21.9421,5.27211,25.6836,0.651698,0.23959,0.211028,0.778783,0.184516,5.16114,0.999,0.150186,0.0631051
232,691.362,1,5.36775,0.280066,21.9345,5.28822,25.6736,0.734966,0.235811,0.211334,0.769234,0.18581,5.24866,0.999,0.150558,0.0627376
233,691.596,1,5.41193,0.268962,21.984,5.19035,25.6934,0.734233,0.233788,0.208761,0.783011,0.184001,5.11576,0.999,0.147083,0.0631408
234,687.743,1,5.37944,0.253004,21.881,5.38502,25.5821,0.699844,0.230895,0.212473,0.773658,0.186308,5.20672,0.999,0.147178,0.0629161
235,693.881,1,5.35301,0.275039,21.8557,5.12976,25.5308,0.711036,0.225048,0.211545,0.754069,0.184943,5.21358,0.999,0.14811,0.0641272
236,695.645,1,5.38706,0.291001,21.9142,5.20616,25.6064,0.777293,0.21935,0.210525,0.74671,0.183283,5.08157,0.999,0.147216,0.0666994
237,693.463,1,5.36143,0.277703,21.838,5.26617,25.5393,0.74209,0.216018,0.213456,0.756564,0.185372,4.9529,0.999,0.147795,0.0650106
238,705.088,1,5.35302,0.272177,21.7595,5.39944,25.4538,0.70837,0.217938,0.215643,0.786079,0.186561,4.94484,0.999,0.153285,0.0637284
239,696.668,1,5.36905,0.276591,21.7045,5.16236,25.4229,0.790043,0.215547,0.216523,0.766175,0.186757,4.92365,0.999,0.150576,0.0643921
240,692.658,1,5.36054,0.312812,21.5961,5.15269,25.303,0.805873,0.219149,0.216179,0.746775,0.186833,5.01535,0.999,0.151197,0.0636037
241,697.087,1,5.34217,0.284256,21.5891,5.23317,25.269,0.818662,0.219225,0.214391,0.727866,0.184323,5.01771,0.999,0.151191,0.065086
242,686.214,1,5.36576,0.271557,21.6022,5.23031,25.2972,0.758818,0.222617,0.216661,0.735025,0.186277,5.08594,0.999,0.15126,0.063438
243,691.486,1,5.38432,0.263063,21.5977,5.51876,25.2496,0.794426,0.222635,0.215484,0.780545,0.185784,5.12696,0.999,0.148806,0.0633673
244,697.83,1,5.39392,0.240924,21.7133,5.55508,25.3605,0.863663,0.224102,0.21433,0.786469,0.183169,5.36421,0.999,0.149857,0.0646216
245,703.497,1,5.40328,0.251706,21.7014,5.37448,25.3713,0.850796,0.226178,0.218274,0.766556,0.18678,5.39117,0.999,0.152243,0.0643168
246,697.66,1,5.4021,0.277999,21.7077,5.41465,25.3467,0.878093,0.22768,0.222949,0.747146,0.188107,5.43883,0.999,0.153841,0.0631959
247,704.207,1,5.37557,0.263663,21.7519,5.26636,25.3787,0.792593,0.229061,0.224221,0.805443,0.189764,5.35581,0.999,0.153422,0.0635392
248,699.782,1,5.37067,0.278845,21.736,5.4428,25.3875,0.668291,0.227056,0.224678,0.791671,0.189556,5.22019,0.999,0.155557,0.0621491
249,693.89,1,5.3622,0.281755,21.7543,5.54091,25.4248,0.669596,0.225081,0.222838,0.78015,0.186738,5.08802,0.999,0.151839,0.061969
250,698.218,1,5.35776,0.3048,21.6712,5.38993,25.3475,0.574965,0.225415,0.223392,0.825801,0.187374,4.95918,0.999,0.152195,0.0625315
251,695.977,1,5.35357,0.307586,21.6718,5.23625,25.3302,0.713626,0.224751,0.223512,0.804891,0.188119,4.83362,0.999,0.151318,0.0642024
252,701.77,1,5.3362,0.288089,21.5966,5.356,25.2775,0.671811,0.21906,0.227532,0.784511,0.191903,4.71123,0.999,0.149147,0.0681499
253,699.544,1,5.38355,0.299884,21.6176,5.33705,25.2223,0.693674,0.222866,0.226788,0.764647,0.191566,4.75743,0.999,0.148419,0.0669652
254,695.907,1,5.39708,0.275049,21.6652,5.5577,25.2295,0.766725,0.220133,0.226536,0.773424,0.190671,4.84832,0.999,0.148145,0.0652696
255,695.686,1,5.37995,0.259096,21.7671,5.44764,25.3191,0.690745,0.220811,0.22381,0.779457,0.18818,4.89733,0.999,0.145384,0.0661124
256,700.947,1,5.37596,0.286428,21.7675,5.40569,25.3322,0.694455,0.225464,0.220401,0.777828,0.18796,4.87656,0.999,0.147613,0.0662423
257,705.22,1,5.40744,0.273835,21.719,5.37963,25.3166,0.793931,0.223191,0.216606,0.795802,0.184368,4.98859,0.999,0.145406,0.0678039
258,695.439,1,5.38525,0.258172,21.7704,5.31551,25.3647,0.729942,0.229174,0.215461,0.846484,0.183097,5.04098,0.999,0.143892,0.0660871
259,693.913,1,5.38017,0.276813,21.7712,5.42621,25.3316,0.747933,0.22668,0.211297,0.825051,0.180112,5.16162,0.999,0.145805,0.0652463
260,698.325,1,5.38234,0.258215,21.7274,5.18216,25.2725,0.762573,0.2289,0.211631,0.839262,0.178931,5.06561,0.999,0.148624,0.0647462
261,691.018,1,5.39661,0.240328,21.7885,5.157,25.3173,0.731581,0.225926,0.211556,0.818011,0.180512,4.93735,0.999,0.148144,0.0640948
262,694.508,1,5.36817,0.259028,21.821,4.752,25.3597,0.825098,0.229619,0.21103,0.797299,0.180759,4.96622,0.999,0.15115,0.0627395
263,689.488,1,5.35342,0.283525,21.8437,5.18738,25.3736,0.657571,0.229672,0.211213,0.822117,0.180262,4.86688,0.999,0.147322,0.0635078
264,689.149,1,5.3863,0.26497,21.8191,5.37137,25.3705,0.721533,0.234665,0.211445,0.847532,0.180703,4.94649,0.999,0.146791,0.0630931
265,687.434,1,5.38127,0.264934,21.7887,5.40828,25.2771,0.784999,0.23171,0.209335,0.838972,0.179968,5.1093,0.999,0.148572,0.0618031
266,681.091,1,5.39169,0.269925,21.6919,5.33504,25.1881,0.733175,0.23285,0.208115,0.84356,0.180203,5.1429,0.999,0.146421,0.0607021
267,691.456,1,5.37515,0.266532,21.5932,5.24439,25.1459,0.8701,0.232013,0.20628,0.898078,0.178865,5.11987,0.999,0.147154,0.0627081
268,692.776,1,5.3613,0.258402,21.6745,5.30885,25.1995,0.794733,0.230192,0.209126,0.903566,0.180651,5.07576,0.999,0.14602,0.0626419
269,693.187,1,5.36728,0.284671,21.6469,5.0648,25.167,0.741396,0.226578,0.210681,0.880687,0.180657,4.94724,0.999,0.14813,0.0633186
270,681.88,1,5.37292,0.289356,21.6699,5.0729,25.1946,0.815178,0.230821,0.208511,0.858388,0.177114,4.9158,0.999,0.148818,0.0617153
271,692.242,1,5.39149,0.274443,21.716,4.96897,25.2522,0.795695,0.231215,0.204599,0.846419,0.17332,4.94665,0.999,0.149173,0.0635079
272,690.281,1,5.40212,0.277032,21.6877,5.0682,25.2304,0.834153,0.22536,0.200225,0.866625,0.168932,5.05672,0.999,0.14697,0.0631001
273,687.312,1,5.36912,0.268736,21.6955,5.07513,25.2589,0.719365,0.227837,0.19838,0.844682,0.168635,4.9534,0.999,0.146152,0.0636849
274,686.363,1,5.38192,0.262051,21.6771,5.37437,25.2219,0.738211,0.222068,0.197559,0.833866,0.169455,5.11312,0.999,0.143835,0.063644
275,691.107,1,5.39622,0.268275,21.6753,5.45258,25.2115,0.747275,0.230335,0.200221,0.866605,0.172032,5.15933,0.999,0.148495,0.0620325
276,697.007,1,5.39186,0.262649,21.6513,5.5064,25.1689,0.774267,0.232251,0.198096,0.844662,0.172588,5.05755,0.999,0.149487,0.0641676
277,693.659,1,5.40931,0.248242,21.6612,5.38842,25.1646,0.811002,0.232525,0.199508,0.852778,0.174969,5.25818,0.999,0.147571,0.0644777
278,692.608,1,5.41102,0.235193,21.6767,5.52441,25.2067,0.831368,0.229935,0.200052,0.831185,0.173322,5.26049,0.999,0.147176,0.0628451
279,690.477,1,5.44946,0.225901,21.6238,5.58179,25.1794,0.878484,0.236194,0.201889,0.856138,0.172695,5.35849,0.999,0.14426,0.0641663
280,684.699,1,5.39808,0.242239,21.6134,5.25806,25.2184,0.906259,0.234642,0.206928,0.84933,0.178188,5.22281,0.999,0.14776,0.0625416
281,685.724,1,5.39175,0.268043,21.5244,5.03663,25.1193,0.789856,0.237579,0.204829,0.859953,0.175491,5.09057,0.999,0.151834,0.060958
282,687.869,1,5.39937,0.314472,21.5234,5.33346,25.0997,0.678297,0.242628,0.200757,0.880248,0.173175,5.09767,0.999,0.151465,0.0604204
283,685.195,1,5.40893,0.276701,21.4304,5.51802,24.9866,0.728454,0.242195,0.19997,0.85796,0.172844,5.14257,0.999,0.15045,0.0614116
284,686.993,1,5.39046,0.260788,21.324,5.3824,24.8509,0.680267,0.241095,0.196117,0.836236,0.170571,5.05539,0.999,0.148669,0.0627214
285,687.379,1,5.4065,0.258895,21.3392,5.46383,24.8681,0.682013,0.239474,0.199521,0.815062,0.171832,5.08394,0.999,0.147953,0.0622806
286,696.402,1,5.36602,0.250048,21.3792,5.66945,24.8731,0.68056,0.23341,0.196548,0.831553,0.170028,5.10318,0.999,0.148248,0.0657943
287,692.997,1,5.36685,0.24634,21.4674,5.53848,24.9069,0.704162,0.2275,0.194027,0.829828,0.168863,5.10509,0.999,0.144494,0.0659018
288,687.344,1,5.36625,0.242181,21.3767,5.38748,24.8117,0.666838,0.227076,0.189535,0.808817,0.166466,5.14369,0.999,0.145688,0.0654934
289,686.946,1,5.37914,0.257234,21.36,5.4934,24.8015,0.668958,0.228744,0.192383,0.813435,0.166554,5.13177,0.999,0.14678,0.0645126
290,687.001,1,5.39218,0.234577,21.3384,5.9069,24.7755,0.753279,0.224904,0.193761,0.792838,0.167362,5.11141,0.999,0.14459,0.0658118
291,690.34,1,5.39731,0.245385,21.3402,6.10172,24.7499,0.694515,0.230898,0.192019,0.77824,0.167404,5.11277,0.999,0.144297,0.0666851
292,683.79,1,5.4087,0.228303,21.2845,6.00068,24.6887,0.642073,0.234656,0.190848,0.787506,0.166589,4.98331,0.999,0.142731,0.0661902
293,686.158,1,5.38625,0.238238,21.276,5.93107,24.6628,0.726606,0.232786,0.190543,0.80653,0.167765,5.26287,0.999,0.144892,0.0646635
294,679.539,1,5.38119,0.243492,21.2461,5.86883,24.6385,0.693348,0.229487,0.191308,0.786284,0.167329,5.12961,0.999,0.141649,0.065305
295,691.248,1,5.41268,0.251594,21.276,5.64489,24.6637,0.789155,0.225802,0.193667,0.831045,0.169928,5.04091,0.999,0.145667,0.0657507
296,682.96,1,5.38483,0.249666,21.2724,5.5635,24.6472,0.686191,0.224778,0.192929,0.842988,0.170391,4.9868,0.999,0.142093,0.0645598
297,684.613,1,5.36462,0.243091,21.2852,5.82424,24.6461,0.633982,0.227564,0.193004,0.821643,0.170329,4.86053,0.999,0.141719,0.0664908
298,683.981,1,5.38153,0.26014,21.2496,5.78022,24.6133,0.678706,0.229478,0.193681,0.842394,0.171662,4.80911,0.999,0.142658,0.0654891
299,687.572,1,5.36826,0.258259,21.2152,5.80501,24.5788,0.707378,0.232158,0.19605,0.824063,0.172852,5.05906,0.999,0.147454,0.0638309
300,693.184,1,5.37015,0.246646,21.1533,5.80025,24.5095,0.651867,0.236956,0.197644,0.820943,0.175135,4.95734,0.999,0.147628,0.0640753
301,695.216,1,5.36354,0.219089,21.1751,5.62384,24.4934,0.678184,0.237952,0.197071,0.84337,0.175837,5.15669,0.999,0.149446,0.0625509
302,692.222,1,5.34627,0.20411,21.1258,5.56771,24.4782,0.56436,0.2338,0.196745,0.880417,0.177041,5.18145,0.999,0.145662,0.0640495
303,683.796,1,5.31728,0.253173,21.1819,5.6963,24.4846,0.636107,0.228083,0.195251,0.858124,0.17767,5.13069,0.999,0.145019,0.0630468
304,687.933,1,5.32289,0.264144,21.2259,5.46931,24.5971,0.580109,0.230004,0.190307,0.872177,0.173172,5.00078,0.999,0.148971,0.0619965
305,683.478,1,5.33136,0.266292,21.1389,5.59232,24.5348,0.600457,0.234314,0.185488,0.850093,0.170443,5.16622,0.999,0.147308,0.0620739
306,690.698,1,5.31382,0.289876,21.1384,5.63282,24.5339,0.528102,0.235762,0.185995,0.85338,0.17054,5.09677,0.999,0.147795,0.0628543
307,684.09,1,5.31206,0.297472,21.1353,5.4694,24.5609,0.4546,0.234535,0.183807,0.851788,0.168984,5.03065,0.999,0.146032,0.0634256
308,686.802,1,5.35468,0.282537,21.0233,5.91918,24.4666,0.519876,0.235282,0.18646,0.868836,0.170104,5.15654,0.999,0.144578,0.0640274
309,685.271,1,5.33882,0.275856,21.0458,5.81321,24.4703,0.496705,0.236101,0.182953,0.852421,0.167592,5.11732,0.999,0.144641,0.0633156
310,687.456,1,5.34704,0.316961,21.0323,5.62313,24.45,0.521957,0.233103,0.180794,0.851252,0.165529,5.08854,0.999,0.14625,0.063908
311,692.916,1,5.34456,0.280909,21.0096,5.49605,24.4356,0.552125,0.237762,0.178187,0.876756,0.163763,4.9597,0.999,0.147017,0.0640449
312,680.28,1,5.33713,0.255794,21.039,5.40235,24.4701,0.610429,0.231742,0.177032,0.874508,0.160957,4.96741,0.999,0.147879,0.0630113
313,689.952,1,5.3399,0.273012,21.0574,5.49849,24.4821,0.586401,0.231903,0.179864,0.938003,0.164318,4.92706,0.999,0.14829,0.0637163
314,702.734,1,5.36629,0.27444,21.0732,5.60488,24.5353,0.739599,0.22937,0.181619,0.914252,0.166242,5.2183,0.999,0.14947,0.0664271
315,696.581,1,5.36469,0.284421,21.1107,5.5311,24.5998,0.632967,0.2269,0.181993,0.921097,0.167774,5.08617,0.999,0.148496,0.0661163
316,690.767,1,5.3571,0.275361,21.1642,5.68358,24.6586,0.552136,0.229073,0.18269,0.916984,0.168452,4.95738,0.999,0.148067,0.0656122
317,691.515,1,5.34643,0.28213,21.168,5.74223,24.6519,0.633035,0.230597,0.186662,0.923458,0.171144,5.16376,0.999,0.148822,0.0639509
318,686.555,1,5.33088,0.292065,21.2124,5.76773,24.6689,0.540992,0.22761,0.183723,0.900075,0.169689,5.03301,0.999,0.14758,0.0643925
319,688.95,1,5.35995,0.308913,21.2074,5.74611,24.6441,0.526263,0.226314,0.184212,0.877285,0.169923,4.90557,0.999,0.148442,0.0652013
320,687.631,1,5.35031,0.284236,21.2449,5.84525,24.6873,0.538351,0.226552,0.189738,0.855071,0.173924,4.89005,0.999,0.145614,0.0636413
321,690.759,1,5.36935,0.274989,21.2721,6.00364,24.7349,0.505918,0.22779,0.190624,0.863466,0.174131,4.8453,0.999,0.14476,0.0656218
322,693.236,1,5.3742,0.2855,21.2295,5.94511,24.6598,0.478434,0.229555,0.190605,0.871978,0.173186,4.73451,0.999,0.145657,0.0662503
323,698.287,1,5.38175,0.300667,21.27,5.86993,24.6867,0.616115,0.228683,0.19351,0.849899,0.175314,4.79294,0.999,0.14412,0.0681321
324,695.608,1,5.37296,0.317856,21.3159,5.89542,24.7401,0.554079,0.226181,0.196523,0.878664,0.179126,4.80604,0.999,0.143553,0.0674772
325,695.726,1,5.37337,0.320096,21.3749,5.62064,24.7765,0.529513,0.229154,0.196901,0.856416,0.179524,4.70877,0.999,0.144372,0.0677906
326,698.142,1,5.40099,0.305636,21.4184,5.46765,24.7819,0.79436,0.2279,0.197438,0.834731,0.179465,5.06263,0.999,0.142536,0.0682527
327,694.687,1,5.42604,0.266922,21.4118,5.37613,24.7631,0.868169,0.233701,0.19882,0.813595,0.179323,5.26836,0.999,0.144888,0.0665245
328,695.425,1,5.4181,0.256802,21.3604,5.73774,24.7304,0.811973,0.230457,0.202751,0.872635,0.183114,5.13496,0.999,0.1482,0.0648401
329,703.327,1,5.40665,0.28212,21.3703,5.99235,24.7998,0.792017,0.224621,0.201268,0.897491,0.182384,5.00494,0.999,0.144674,0.0682604
330,703.066,1,5.4265,0.271054,21.3767,5.98576,24.8245,0.921973,0.223983,0.201537,0.891457,0.183087,5.07185,0.999,0.143092,0.0695576
331,700.367,1,5.41971,0.262329,21.4136,5.51194,24.8744,0.90039,0.224916,0.201077,0.929116,0.182182,4.94343,0.999,0.142383,0.0678547
332,688.343,1,5.47069,0.26153,21.462,5.68325,24.9463,0.884049,0.221537,0.201341,0.90559,0.183946,4.81826,0.999,0.144663,0.0661366
333,694.416,1,5.44416,0.284738,21.4896,5.22992,24.9291,0.889752,0.224031,0.202287,0.887161,0.184215,4.70003,0.999,0.149818,0.0648413
334,699.14,1,5.49378,0.290972,21.5269,5.52797,24.9429,0.86067,0.229879,0.203365,0.866449,0.185766,4.82964,0.999,0.147779,0.0661693
335,697.874,1,5.49463,0.309665,21.5575,5.3089,24.9424,0.969141,0.226919,0.202256,0.84451,0.184848,4.7958,0.999,0.147517,0.0672348
336,696.378,1,5.48145,0.301537,21.5647,5.31692,24.9928,0.970444,0.226415,0.201156,0.82871,0.184441,4.73837,0.999,0.149586,0.0655324
337,700.742,1,5.46824,0.323297,21.5847,5.42964,25.0475,0.915274,0.226636,0.200252,0.867783,0.182974,4.61839,0.999,0.150338,0.0650852
338,698.349,1,5.42111,0.307461,21.5936,5.42826,25.0584,0.7087,0.229877,0.202783,0.86966,0.184987,4.71613,0.999,0.1494,0.0646528
339,682.326,1,5.40493,0.297696,21.678,5.41775,25.0938,0.659095,0.230227,0.20368,0.879458,0.18947,4.75685,0.999,0.145618,0.0630157
340,684.104,1,5.42085,0.322231,21.7231,5.45749,25.1628,0.741773,0.228903,0.201841,0.857189,0.187052,4.75868,0.999,0.146115,0.0618907
341,683.732,1,5.39894,0.312415,21.6826,5.67829,25.0575,0.619169,0.231538,0.199174,0.869858,0.183225,4.73518,0.999,0.145109,0.0625758
342,679.97,1,5.36753,0.319525,21.7215,5.16794,25.1315,0.564029,0.227046,0.201173,0.847832,0.183902,4.77473,0.999,0.14628,0.0609948
343,682.483,1,5.36831,0.323471,21.7944,5.29243,25.2083,0.589074,0.2312,0.200526,0.842077,0.183944,4.89483,0.999,0.143317,0.0625744
344,685.492,1,5.36686,0.311846,21.8618,5.61792,25.3189,0.444372,0.234602,0.202894,0.823485,0.185414,4.78314,0.999,0.146124,0.0633161
345,689.885,1,5.33792,0.304601,21.9018,5.48865,25.3421,0.520951,0.2322,0.205122,0.826102,0.186484,4.90122,0.999,0.144984,0.0646925
