iteration,convergenceIndicator,phase,Cl_pop,V_pop,a1,a2,f_pop,omega_Cl,omega_V,omega_f
1292,982.568,1,10.0185,53.7466,3.34738,3.14075,0.898023,0.233599,0.176703,0.208094
1293,985.087,1,10.1786,53.3456,3.33619,3.20018,0.906702,0.240391,0.164646,0.213651
1294,984.133,1,10.1702,55.5127,3.39974,3.16101,0.92304,0.249237,0.163999,0.191166
1295,991.468,1,10.1648,55.7079,3.48308,3.18161,0.922699,0.242449,0.164854,0.205808
1296,998.14,1,10.175,55.7523,3.51039,3.23727,0.928589,0.242457,0.176971,0.204746
1297,995.096,1,10.2202,55.2553,3.56058,3.20564,0.917202,0.249903,0.161561,0.189412
1298,987.466,1,10.0918,55.534,3.44303,3.18206,0.916521,0.242417,0.167182,0.190273
1299,993.934,1,9.87469,55.2325,3.57718,3.13373,0.902884,0.241695,0.184343,0.186336
1300,997.904,1,9.85263,54.9328,3.58396,3.24351,0.892984,0.239789,0.163347,0.190393
1301,997.555,1,10.098,56.2459,3.52781,3.24228,0.896959,0.251909,0.169067,0.193211
1302,995.897,1,10.0399,55.1981,3.49651,3.19551,0.906393,0.245799,0.179459,0.206485
1303,995.95,1,10.0452,54.3228,3.4028,3.32912,0.898297,0.256885,0.166277,0.194359
1304,993.574,1,10.1006,53.8094,3.46112,3.33376,0.897644,0.252919,0.15358,0.173078
1305,993.245,1,10.121,53.9898,3.46835,3.29232,0.892901,0.25104,0.160843,0.176744
1306,1005.54,1,10.0101,54.0847,3.55607,3.37919,0.910231,0.241421,0.17119,0.188807
1307,1008.21,1,10.1804,53.5639,3.48502,3.41047,0.898546,0.265382,0.172498,0.202153
1308,992.972,1,10.0807,54.7113,3.44851,3.24526,0.905353,0.258094,0.171779,0.18301
1309,993.611,1,10.041,53.8874,3.56683,3.16201,0.901479,0.258733,0.162185,0.187583
1310,997.515,1,9.9843,53.591,3.523,3.24121,0.883378,0.247483,0.168171,0.199744
1311,998.642,1,9.98132,53.6776,3.42155,3.29973,0.884567,0.255823,0.188873,0.193578
1312,995.085,1,10.0944,54.2535,3.35883,3.25206,0.898986,0.25132,0.19717,0.208527
1313,998.266,1,10.1166,53.395,3.47405,3.3329,0.897739,0.238617,0.17351,0.187491
1314,988.015,1,10.1466,54.406,3.44511,3.28069,0.899752,0.24728,0.147565,0.174087
1315,989.603,1,10.0486,54.2522,3.44863,3.29794,0.907393,0.255627,0.136546,0.184508
1316,996.212,1,10.1496,54.5681,3.44677,3.39733,0.89531,0.261115,0.134757,0.189761
1317,1002.34,1,10.3381,54.6478,3.63091,3.35945,0.897369,0.254595,0.134634,0.183266
1318,990.658,1,10.2365,54.4596,3.48307,3.28903,0.909605,0.258026,0.14963,0.164837
1319,1001.6,1,10.2006,54.5355,3.58826,3.3819,0.90196,0.239998,0.154977,0.170401
1320,992.773,1,10.0326,54.4063,3.47547,3.35505,0.920351,0.235525,0.153526,0.168132
1321,996.697,1,10.0613,55.0228,3.50146,3.37833,0.899512,0.231579,0.155853,0.175596
1322,996,1,10.2041,53.9371,3.52124,3.34507,0.903009,0.246253,0.151965,0.170095
1323,994.436,1,10.2008,53.7775,3.47862,3.26871,0.911619,0.240796,0.161795,0.196778
1324,990.759,1,10.1034,54.4962,3.47235,3.2491,0.907277,0.249335,0.148443,0.191651
1325,991.519,1,10.3165,54.476,3.40849,3.25614,0.9179,0.254069,0.162839,0.197135
1326,985.503,1,10.2125,55.2626,3.37683,3.23871,0.924471,0.243796,0.164412,0.181545
1327,988.955,1,10.0862,55.029,3.45018,3.26141,0.904476,0.233908,0.154705,0.187125
1328,990.318,1,10.0538,54.2189,3.43825,3.28017,0.898603,0.231117,0.157499,0.192288
1329,993.487,1,10.0987,52.8581,3.42116,3.37805,0.913085,0.23013,0.158182,0.182116
1330,992.77,1,10.1026,53.1257,3.4225,3.37342,0.901961,0.229501,0.160731,0.176364
1331,991.579,1,10.078,53.7928,3.50631,3.24188,0.901466,0.234358,0.158169,0.187156
1332,993.749,1,10.1786,54.4371,3.56259,3.27347,0.90439,0.244947,0.155,0.165636
1333,989.723,1,10.1207,55.0919,3.49662,3.27761,0.909869,0.235049,0.160673,0.162527
1334,992.539,1,10.1719,54.6734,3.48953,3.31276,0.913886,0.24662,0.155957,0.166325
1335,994.09,1,10.1377,54.102,3.52566,3.26328,0.906123,0.248262,0.155603,0.180822
1336,994.925,1,10.1595,54.6131,3.52154,3.31155,0.910066,0.248802,0.14857,0.177458
1337,990.487,1,10.1629,56.0112,3.53171,3.23335,0.932459,0.249966,0.152003,0.170177
1338,995.106,1,10.0097,55.3377,3.52934,3.21714,0.912272,0.244641,0.171537,0.188956
1339,996.191,1,10.2003,55.3854,3.52035,3.22706,0.904321,0.255499,0.17108,0.187887
1340,989.884,1,10.0874,54.9688,3.42958,3.22055,0.909621,0.24855,0.160374,0.19949
1341,998.234,1,10.1095,55.2013,3.4611,3.29676,0.912039,0.245409,0.179976,0.194085
1342,990.703,1,10.1396,54.715,3.4558,3.18772,0.918149,0.253541,0.171839,0.191362
1343,996.246,1,10.1279,54.2847,3.45586,3.27479,0.891747,0.248563,0.161468,0.210457
1344,988.969,1,10.1332,54.5887,3.39116,3.29017,0.91297,0.244901,0.148254,0.19776
1345,994.319,1,10.2198,55.3673,3.45722,3.30569,0.921786,0.251634,0.149592,0.195874
1346,987.789,1,10.0401,54.171,3.43205,3.17961,0.905716,0.256732,0.160698,0.194289
1347,997.297,1,10.1993,54.0546,3.45645,3.31993,0.910931,0.263614,0.161084,0.187799
1348,989.555,1,10.1643,53.3338,3.40112,3.22004,0.907721,0.260763,0.177093,0.18039
1349,990.48,1,10.1552,53.5163,3.39668,3.19904,0.897981,0.25377,0.188943,0.189504
1350,997.164,1,9.93855,53.638,3.44373,3.35214,0.873978,0.244046,0.164394,0.189896
1351,992.543,1,10.0519,53.8514,3.46379,3.21011,0.897443,0.248983,0.178434,0.188007
1352,993.653,1,10.0392,52.7885,3.45996,3.29814,0.901013,0.244146,0.156034,0.190943
1353,987.053,1,10.0299,52.9921,3.45767,3.2958,0.89152,0.245993,0.131959,0.178703
1354,988.336,1,9.99818,54.2091,3.48613,3.22735,0.88674,0.238546,0.148933,0.186604
1355,979.193,1,10.0527,54.7082,3.38137,3.16865,0.896269,0.236907,0.151642,0.186124
1356,985.823,1,10.0945,55.6686,3.41064,3.20161,0.916012,0.245621,0.150325,0.201491
1357,994.37,1,10.0663,55.5903,3.41455,3.32992,0.933639,0.256741,0.153907,0.193608
1358,999.729,1,9.91653,56.0886,3.4398,3.30703,0.90204,0.257185,0.169321,0.212057
1359,993.12,1,10.1443,54.5584,3.50046,3.19605,0.894541,0.262946,0.148858,0.208856
1360,990.554,1,10.0527,55.7481,3.38221,3.29879,0.909626,0.25496,0.151061,0.197325
1361,991.707,1,10.1005,56.8689,3.49677,3.18085,0.910418,0.259122,0.161451,0.193364
1362,995.688,1,10.1405,55.8772,3.4877,3.26186,0.906871,0.253427,0.154758,0.203702
1363,995.277,1,10.0065,55.7168,3.49776,3.2331,0.901918,0.240511,0.164826,0.206906
1364,995.728,1,9.92519,54.8572,3.59689,3.19221,0.910647,0.246701,0.155907,0.195237
1365,988.403,1,10.074,54.9098,3.55089,3.16323,0.905441,0.250677,0.144082,0.186101
1366,989.86,1,10.2117,54.4665,3.45547,3.25995,0.919242,0.268024,0.139796,0.185283
1367,990.754,1,10.1566,55.1299,3.4284,3.30301,0.918476,0.266061,0.136708,0.190079
1368,989.739,1,9.94699,54.7707,3.44594,3.30414,0.90678,0.257307,0.139481,0.178969
1369,990.751,1,10.2377,54.2725,3.39808,3.26589,0.909945,0.265518,0.149304,0.200264
1370,986.157,1,10.2318,53.9256,3.34713,3.27283,0.914184,0.266486,0.140721,0.196403
1371,990.743,1,10.1313,53.1594,3.4579,3.31592,0.909447,0.249607,0.132412,0.191969
1372,994.939,1,10.1843,53.6149,3.52444,3.30039,0.896487,0.261955,0.127218,0.200417
1373,995.672,1,10.2189,54.5279,3.46271,3.30623,0.916616,0.251581,0.14391,0.211182
1374,1001.48,1,10.3056,54.8842,3.56558,3.31542,0.916904,0.2499,0.152342,0.198375
1375,995.626,1,10.3284,55.2327,3.48846,3.28859,0.922976,0.251457,0.152553,0.1962
1376,992.583,1,10.0874,55.0727,3.51519,3.27663,0.891086,0.241013,0.153867,0.177137
1377,987.354,1,10.1159,55.033,3.44731,3.22672,0.908924,0.246114,0.159689,0.1761
1378,997.153,1,10.1872,55.8503,3.52366,3.27121,0.925122,0.260287,0.159008,0.185897
1379,997.131,1,10.1372,56.2372,3.54549,3.30828,0.924387,0.250149,0.150228,0.181516
1380,1000.52,1,10.249,57.0602,3.60223,3.23328,0.927854,0.263469,0.158234,0.193794
1381,990.351,1,10.1377,56.3825,3.46913,3.17661,0.921059,0.255613,0.172261,0.186512
1382,998.31,1,10.1192,56.3594,3.54166,3.2845,0.915701,0.247079,0.167546,0.181922
1383,1001.03,1,10.0914,56.15,3.54925,3.2373,0.91972,0.250632,0.177246,0.203291
1384,1001.6,1,10.1796,55.5971,3.52589,3.29279,0.89394,0.258521,0.164152,0.202236
1385,997.685,1,10.0412,54.638,3.61299,3.16113,0.905423,0.26478,0.159787,0.197401
1386,993.475,1,10.0303,55.9425,3.62546,3.15051,0.898604,0.249244,0.14238,0.202384
1387,993.571,1,10.0544,55.9663,3.6061,3.13067,0.903734,0.25844,0.151628,0.199227
1388,989.17,1,10.0985,55.3739,3.52489,3.20188,0.896858,0.252236,0.141837,0.186843
1389,985.959,1,10.0391,55.2871,3.55473,3.13512,0.898932,0.264669,0.132879,0.184825
1390,988.455,1,10.0621,55.5714,3.53896,3.17763,0.913651,0.258585,0.142143,0.181736
1391,993.75,1,9.97663,54.7389,3.50614,3.2564,0.894266,0.262786,0.145345,0.190421
1392,997.791,1,10.162,55.8766,3.54776,3.26759,0.897701,0.264795,0.145867,0.195962
1393,986.716,1,10.1024,55.3712,3.37536,3.23882,0.894147,0.258325,0.149196,0.19771
1394,986.473,1,10.1121,55.5519,3.38114,3.22218,0.90926,0.260087,0.158362,0.187781
1395,983.716,1,10.0559,55.3813,3.45638,3.22585,0.907244,0.252057,0.142169,0.166886
1396,992.653,1,10.1072,53.9134,3.54544,3.29459,0.917127,0.244678,0.137142,0.178247
1397,993.687,1,9.95075,53.8419,3.63371,3.24708,0.900794,0.244044,0.133269,0.178095
1398,988.173,1,9.84866,55.0821,3.53644,3.18819,0.901697,0.222923,0.159245,0.182988
1399,992.522,1,9.9329,55.1049,3.54622,3.30042,0.906046,0.237571,0.145497,0.169899
1400,989.393,1,9.94621,55.583,3.63323,3.23033,0.906773,0.232836,0.135935,0.162803
1401,977.613,1,10.1279,54.983,3.50226,3.14356,0.908343,0.241032,0.128115,0.16986
1402,988.95,1,10.1669,54.5662,3.63531,3.1991,0.908044,0.246431,0.120049,0.182534
1403,998.06,1,10.2098,54.2343,3.52429,3.32493,0.916506,0.25329,0.14815,0.189174
1404,990.354,1,10.2319,55.1674,3.42161,3.2178,0.913632,0.255485,0.162419,0.199174
1405,995.187,1,10.006,54.4054,3.4371,3.19669,0.904006,0.251341,0.187571,0.211315
1406,998.262,1,10.0196,55.1522,3.43527,3.25531,0.899544,0.252087,0.194755,0.200664
1407,992.909,1,10.0738,55.5184,3.44092,3.185,0.915382,0.253233,0.178242,0.207057
1408,990.547,1,10.169,55.414,3.48324,3.16812,0.911441,0.255581,0.159187,0.201358
1409,988.207,1,10.1094,55.704,3.44645,3.19136,0.905987,0.247446,0.151383,0.205785
1410,986.595,1,10.1068,54.5528,3.39318,3.22284,0.905739,0.235492,0.169604,0.189548
1411,988.552,1,10.255,54.7315,3.37437,3.21027,0.908585,0.25311,0.188138,0.18192
1412,999.426,1,10.2441,53.8353,3.47962,3.3117,0.911143,0.247778,0.179691,0.18777
1413,997.969,1,10.1956,55.6926,3.40175,3.38506,0.91477,0.233682,0.186523,0.182985
1414,991.603,1,10.0152,55.1229,3.34763,3.30976,0.90454,0.247648,0.179881,0.185767
1415,986.425,1,10.0847,54.8046,3.31611,3.29013,0.915275,0.242472,0.175206,0.17995
1416,985.601,1,10.1002,54.335,3.39842,3.18265,0.905606,0.23414,0.172042,0.195599
1417,986.194,1,10.1585,54.4482,3.37359,3.1842,0.914408,0.244921,0.181548,0.189692
1418,997.018,1,10.2055,56.023,3.37296,3.33492,0.907953,0.263296,0.181213,0.189735
1419,989.32,1,10.2253,56.9119,3.31835,3.31043,0.929432,0.26247,0.168617,0.182795
1420,990.634,1,10.1654,55.1739,3.36937,3.25076,0.897685,0.248069,0.17627,0.197837
1421,992.954,1,10.0865,55.7689,3.44754,3.20015,0.910028,0.248684,0.18991,0.189351
1422,987.391,1,10.0941,55.639,3.35988,3.2686,0.920908,0.249183,0.182631,0.166244
1423,991.663,1,10.0589,55.8917,3.43649,3.22523,0.922866,0.247903,0.184678,0.180743
1424,992.142,1,10.091,54.4191,3.50229,3.23119,0.911235,0.245847,0.163791,0.181241
1425,996.887,1,9.91548,54.4831,3.54006,3.27408,0.892252,0.232249,0.167075,0.189115
1426,1003.54,1,10.0375,55.1527,3.48281,3.36492,0.897033,0.234747,0.186974,0.196536
1427,997.011,1,10.1562,53.8742,3.34737,3.41236,0.890218,0.235112,0.190748,0.181659
1428,991.777,1,10.0387,53.1167,3.40999,3.29516,0.896781,0.237048,0.178868,0.178366
1429,998.137,1,10.1035,53.4052,3.46832,3.37031,0.900635,0.232464,0.179844,0.173156
1430,1002.09,1,10.1266,53.0345,3.45877,3.33894,0.898069,0.246705,0.176023,0.208581
1431,998.975,1,10.1207,53.7474,3.4952,3.2187,0.895903,0.252621,0.191713,0.200277
1432,991.882,1,10.1044,55.0826,3.41254,3.29032,0.902377,0.258208,0.162051,0.182328
1433,995.209,1,10.1938,55.7682,3.42343,3.26291,0.90883,0.261796,0.168841,0.201397
1434,987.317,1,9.99791,55.4082,3.4359,3.17094,0.908946,0.244056,0.172062,0.189776
1435,987.164,1,9.98744,55.5422,3.43764,3.15281,0.897687,0.249982,0.172947,0.190014
1436,985.737,1,9.99797,56.0769,3.432,3.1861,0.921534,0.239233,0.166915,0.183974
1437,987.474,1,10.0112,56.7761,3.40344,3.20034,0.921165,0.24334,0.176033,0.187422
1438,988.433,1,10.121,54.9729,3.42448,3.1957,0.909359,0.254714,0.160828,0.196362
1439,989.095,1,10.1788,55.5207,3.57039,3.11829,0.910912,0.249376,0.153778,0.19088
1440,990.961,1,10.0813,54.2162,3.43576,3.21699,0.899286,0.25125,0.167315,0.195644
1441,993.556,1,10.2106,53.552,3.36692,3.33089,0.909783,0.256999,0.162209,0.195893
1442,987.927,1,10.1253,54.5386,3.33982,3.32236,0.906027,0.249481,0.155136,0.185633
1443,978.888,1,10.2113,55.0065,3.32349,3.24597,0.916011,0.245091,0.142644,0.180515
1444,984.421,1,10.1685,55.9015,3.46294,3.1446,0.922718,0.256156,0.142478,0.197579
1445,987.369,1,10.1181,55.8556,3.4686,3.20232,0.914991,0.255454,0.143764,0.190423
1446,990.893,1,10.11,55.4055,3.46589,3.29728,0.90488,0.265319,0.122871,0.200177
1447,988.637,1,9.93453,56.3815,3.492,3.2595,0.895199,0.257929,0.123196,0.194769
1448,986.221,1,9.95672,55.4645,3.51487,3.26523,0.891861,0.256234,0.119789,0.174748
1449,995.602,1,10.0547,55.4589,3.6646,3.3476,0.896306,0.245952,0.12475,0.15476
1450,985.242,1,9.95358,55.1482,3.52147,3.29894,0.909592,0.259176,0.108635,0.169254
1451,986.03,1,10.0428,55.3516,3.55915,3.25331,0.920389,0.251523,0.111362,0.17898
1452,987.742,1,10.16,55.0658,3.46184,3.26197,0.927979,0.271856,0.120905,0.192544
1453,992.312,1,10.0953,54.4832,3.51092,3.31282,0.909661,0.252734,0.120674,0.199495
1454,993.641,1,10.026,54.0445,3.54359,3.33879,0.912546,0.252714,0.125893,0.178387
1455,982.7,1,10.029,54.7287,3.53508,3.19251,0.915948,0.255579,0.125839,0.165016
1456,992.615,1,10.0403,55.2813,3.59554,3.22461,0.897312,0.248298,0.133804,0.189196
1457,992.363,1,10.0628,54.0849,3.44713,3.32337,0.905776,0.246168,0.149213,0.184119
1458,989.941,1,10.0396,54.0856,3.36895,3.37002,0.900482,0.249626,0.142196,0.185861
1459,990.594,1,9.99167,54.3588,3.40276,3.31398,0.906503,0.247773,0.158646,0.17998
1460,994.338,1,10.0036,54.7391,3.39959,3.31129,0.913511,0.248526,0.184847,0.178149
1461,999.52,1,10.142,55.5128,3.53574,3.3215,0.920057,0.250949,0.171503,0.171153
1462,995.834,1,10.1302,54.8286,3.46348,3.3459,0.911206,0.240102,0.167093,0.176363
1463,996.598,1,10.1174,54.4384,3.42288,3.29994,0.903662,0.245014,0.190463,0.185747
1464,994.966,1,10.2554,54.0055,3.40384,3.35026,0.916801,0.246164,0.173829,0.178981
1465,994.803,1,10.1305,55.1806,3.45017,3.30438,0.91976,0.23756,0.18126,0.177153
1466,996.784,1,10.0763,54.7031,3.44354,3.27739,0.913692,0.254141,0.185095,0.186564
1467,1002.51,1,10.3316,54.3903,3.48043,3.28967,0.925888,0.26855,0.19206,0.189112
1468,998.605,1,10.3686,55.8336,3.45011,3.2801,0.932772,0.264475,0.171547,0.2026
1469,996.21,1,10.1972,54.9128,3.35091,3.32718,0.911827,0.260918,0.183217,0.195536
1470,994.686,1,10.0885,55.372,3.37687,3.31773,0.907379,0.260127,0.169971,0.193635
1471,989.718,1,10.0955,55.5554,3.35276,3.30569,0.911248,0.252083,0.158458,0.193289
1472,995.769,1,9.99875,55.2696,3.42175,3.27639,0.907843,0.243702,0.179557,0.202446
1473,996.469,1,10.0897,54.5002,3.4375,3.31821,0.892699,0.254616,0.161035,0.196778
1474,992.233,1,10.0521,53.975,3.44123,3.28438,0.900765,0.23682,0.162118,0.192362
1475,998.573,1,10.0949,55.007,3.45328,3.32062,0.891256,0.241972,0.174969,0.198103
1476,988.827,1,10.0644,55.0061,3.44614,3.18627,0.914667,0.243302,0.164869,0.198752
1477,992.708,1,10.1677,54.4364,3.34927,3.28659,0.90647,0.244847,0.182053,0.201978
1478,989.125,1,10.085,54.9003,3.36915,3.24651,0.891514,0.24338,0.180277,0.188584
1479,983.844,1,10.0337,54.6394,3.42872,3.1117,0.910804,0.236345,0.184681,0.186194
1480,988.658,1,10.0741,55.3783,3.37103,3.22114,0.90907,0.253049,0.171324,0.197319
1481,992.796,1,10.2509,54.1948,3.29803,3.3591,0.905312,0.261976,0.160942,0.205003
1482,999.698,1,10.3608,55.1565,3.4502,3.29136,0.917482,0.257037,0.163167,0.22256
1483,993.433,1,10.2243,55.5143,3.39129,3.27698,0.909532,0.26059,0.153804,0.215925
1484,987.653,1,10.1362,55.7237,3.39056,3.17994,0.92144,0.251779,0.162543,0.211711
1485,980.524,1,10.1211,55.3325,3.3372,3.14785,0.919983,0.239791,0.162468,0.206067
1486,987.852,1,9.94994,56.1742,3.44576,3.20079,0.899086,0.245108,0.155885,0.195485
1487,992.127,1,10.0801,55.1067,3.48429,3.21009,0.90134,0.251498,0.154744,0.203088
1488,983.608,1,10.2504,53.7667,3.36599,3.22375,0.91067,0.252641,0.150206,0.18911
1489,985.477,1,10.123,54.7199,3.36654,3.25638,0.905718,0.243693,0.153564,0.19111
1490,987.822,1,10.1756,54.5577,3.40896,3.26525,0.908148,0.235807,0.156064,0.190349
1491,990.364,1,9.89602,53.5865,3.46492,3.24915,0.889089,0.23385,0.157816,0.192297
1492,990.207,1,9.89605,54.788,3.39587,3.28985,0.906913,0.251877,0.154179,0.191551
1493,985.381,1,10.2088,53.5146,3.32321,3.25649,0.913299,0.254461,0.154447,0.198153
1494,993.061,1,10.0069,53.7678,3.38051,3.31053,0.904459,0.248866,0.170578,0.191746
1495,988.886,1,10.0239,53.8664,3.40135,3.23646,0.894786,0.244855,0.16163,0.198381
1496,995.359,1,10.0857,54.8341,3.59595,3.2605,0.900047,0.254608,0.144946,0.173997
1497,990.02,1,10.0365,53.3176,3.57962,3.24817,0.897647,0.245027,0.133405,0.171891
1498,993.952,1,10.096,54.1605,3.48807,3.37984,0.893625,0.242166,0.140323,0.173063
1499,997.239,1,10.0068,54.0952,3.58954,3.33703,0.893835,0.231766,0.151064,0.169345
1500,990.257,1,10.2951,54.7353,3.44928,3.27651,0.921133,0.25833,0.157806,0.168889
1501,998.341,1,10.1705,54.4913,3.33037,3.47057,0.931644,0.24917,0.166419,0.189981
1502,993.851,1,10.1303,54.8959,3.45171,3.31922,0.916757,0.240083,0.16114,0.184251
1503,1003.13,1,10.1274,54.9526,3.49625,3.37417,0.907925,0.240246,0.176288,0.191817
1504,995.605,1,10.1327,55.3913,3.45742,3.32516,0.91606,0.245007,0.164839,0.183528
1505,987.179,1,10.1905,53.9262,3.39779,3.28129,0.917401,0.249523,0.151261,0.17938
1506,999.253,1,10.2276,53.5867,3.58034,3.3119,0.905166,0.258165,0.145004,0.182435
1507,994.96,1,10.4239,53.7441,3.44907,3.3278,0.907739,0.262598,0.147267,0.189398
1508,994.733,1,10.2299,55.152,3.44477,3.26629,0.90905,0.255676,0.16276,0.200122
1509,999.223,1,10.1258,54.4155,3.49569,3.24637,0.917927,0.276322,0.162134,0.205774
1510,995.356,1,10.2057,55.4907,3.50975,3.26559,0.926292,0.252649,0.148327,0.200193
1511,990.51,1,10.1903,56.1583,3.42134,3.26649,0.931408,0.260405,0.151118,0.190638
1512,986.412,1,10.163,54.8477,3.32508,3.26661,0.915967,0.252676,0.165784,0.188097
1513,987.461,1,10.0537,54.0139,3.34491,3.32997,0.902009,0.244368,0.143401,0.196449
1514,989.94,1,10.2437,54.7737,3.42534,3.25417,0.905749,0.257428,0.153418,0.189483
1515,998.913,1,10.2173,53.949,3.44427,3.34637,0.893322,0.269718,0.152667,0.199072
1516,1003.25,1,10.1637,54.3886,3.38629,3.40548,0.91019,0.268565,0.172593,0.205721
1517,996.483,1,10.1686,54.6086,3.40083,3.35925,0.912017,0.247559,0.165348,0.195101
1518,997.838,1,10.1944,55.3391,3.35526,3.38033,0.918712,0.258156,0.163904,0.208177
1519,992.546,1,10.1769,55.4187,3.43154,3.23044,0.904324,0.250583,0.171299,0.198715
1520,1000.72,1,10.1541,54.4098,3.54109,3.23402,0.914895,0.25349,0.180667,0.199516
1521,988.762,1,10.1357,54.5688,3.4268,3.19086,0.913757,0.244868,0.175395,0.1906
1522,987.782,1,10.1257,55.6452,3.44069,3.17523,0.91194,0.240325,0.164667,0.20093
1523,988.456,1,9.97455,55.1426,3.55758,3.18684,0.891538,0.237207,0.152933,0.174146
1524,992.24,1,10.0509,53.6369,3.55125,3.24847,0.908678,0.231966,0.152287,0.18172
1525,993.109,1,10.0788,54.2658,3.56517,3.28517,0.896314,0.242641,0.141853,0.173402
1526,999.86,1,10.1209,54.0557,3.53438,3.33774,0.895267,0.250475,0.147212,0.196075
1527,992.99,1,10.0553,52.9225,3.56341,3.30094,0.905339,0.243608,0.128942,0.183717
1528,985.872,1,10.28,53.4879,3.43186,3.33035,0.926025,0.242614,0.12183,0.184404
1529,987.329,1,10.1492,53.3652,3.47094,3.31825,0.900804,0.248146,0.120143,0.182704
1530,987.228,1,10.0221,53.6409,3.391,3.25798,0.904279,0.243098,0.146799,0.202329
1531,991.118,1,10.12,54.1274,3.40534,3.32864,0.911168,0.247956,0.136152,0.206079
1532,997.324,1,10.0851,54.0934,3.46202,3.38512,0.913541,0.239951,0.144274,0.199576
1533,999.865,1,10.023,55.0769,3.48287,3.34846,0.902609,0.246095,0.171141,0.185747
1534,993.877,1,9.93546,55.4021,3.4439,3.22865,0.896826,0.23964,0.194958,0.187511
1535,987.907,1,10.0487,54.8136,3.40358,3.2414,0.908323,0.23581,0.163631,0.193563
1536,996.537,1,10.1026,54.4399,3.28648,3.41051,0.906203,0.239966,0.196929,0.192956
1537,995.075,1,10.1616,54.9453,3.36858,3.28021,0.901439,0.255621,0.179587,0.207923
1538,992.408,1,10.1662,54.7819,3.41835,3.25846,0.913536,0.2574,0.174168,0.183216
1539,988.145,1,10.1915,55.0922,3.41799,3.21274,0.917353,0.249124,0.171546,0.181981
1540,991.097,1,10.1323,54.3571,3.44844,3.21044,0.908446,0.239473,0.171855,0.198569
1541,992.334,1,10.2274,55.1943,3.44272,3.20251,0.908495,0.253836,0.179253,0.193108
1542,987.141,1,10.1471,53.7094,3.38535,3.32225,0.91584,0.243696,0.149973,0.183844
1543,988.291,1,10.0985,53.3735,3.42805,3.27908,0.903463,0.247225,0.139815,0.192671
1544,993.704,1,10.0714,53.3577,3.40999,3.32681,0.909813,0.272119,0.154892,0.180021
1545,999.707,1,10.1209,54.9449,3.53858,3.36072,0.899708,0.264631,0.137694,0.186737
1546,987.726,1,10.004,53.9303,3.43086,3.24037,0.890839,0.252385,0.149831,0.186189
1547,992.713,1,10.1265,54.0074,3.46492,3.29776,0.896196,0.247101,0.157803,0.178765
1548,993.15,1,10.1963,56.3856,3.46763,3.26744,0.907517,0.259224,0.164528,0.175916
1549,995.573,1,10.0966,56.0535,3.48831,3.25873,0.912217,0.264618,0.161156,0.187582
1550,1000.3,1,10.1739,56.1335,3.52867,3.24674,0.923008,0.269041,0.16511,0.20205
1551,1000.07,1,10.1793,54.6886,3.41927,3.34868,0.894693,0.250909,0.178299,0.199829
1552,994.763,1,9.99479,55.1009,3.39919,3.2932,0.893474,0.25366,0.173824,0.195829
1553,994.441,1,10.1904,53.7922,3.34558,3.31816,0.895597,0.256042,0.172949,0.204108
1554,997.077,1,10.104,54.1484,3.42094,3.28516,0.906236,0.262021,0.163138,0.213562
1555,995.168,1,10.1019,55.2004,3.41328,3.26323,0.911681,0.247959,0.170018,0.215052
1556,986.768,1,10.0388,55.345,3.477,3.15926,0.903045,0.257613,0.142247,0.202696
