iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
665,341.384,1,5.32847,0.630949,20.9108,5.34746,24.4702,0.268001,0.212158,0.300475,0.600216,0.289375,0.999,0.304447,0.0623371
666,330.974,1,5.33329,0.639075,21.1016,5.23535,24.6764,0.268001,0.215415,0.294045,0.619295,0.285955,0.999,0.303851,0.0607587
667,329.171,1,5.35484,0.62753,21.0757,5.42513,24.6822,0.268001,0.215524,0.296343,0.654906,0.287156,0.999,0.300842,0.0592203
668,331.464,1,5.32055,0.62886,21.0757,5.30331,24.6734,0.268001,0.216737,0.302123,0.638323,0.294516,0.999,0.305526,0.0581747
669,332.235,1,5.32337,0.621937,21.0712,5.23812,24.6584,0.268001,0.214411,0.302599,0.622161,0.291437,0.999,0.30163,0.0593727
670,339.442,1,5.33737,0.631973,21.1303,5.32392,24.7943,0.268001,0.212339,0.300436,0.663313,0.291893,0.999,0.307841,0.0588916
671,338.4,1,5.36948,0.613362,21.0485,5.57533,24.7349,0.268001,0.206962,0.292828,0.646518,0.286528,0.999,0.303138,0.0593228
672,334.435,1,5.35451,0.636117,20.9514,5.29831,24.549,0.268001,0.20908,0.2865,0.630148,0.280908,0.999,0.303118,0.0595779
673,324.653,1,5.33766,0.653797,20.9659,5.32851,24.5115,0.268001,0.211376,0.284839,0.639421,0.2823,0.999,0.304632,0.0580694
674,327.684,1,5.31911,0.652223,20.987,5.40918,24.5343,0.268001,0.215648,0.281014,0.670126,0.279389,0.999,0.311348,0.0572064
675,334.656,1,5.34815,0.656562,21.1353,5.34455,24.7067,0.268001,0.211447,0.282575,0.658652,0.277922,0.999,0.304519,0.0597278
676,341.305,1,5.32802,0.648516,21.0438,5.20029,24.5731,0.268001,0.21246,0.287505,0.641974,0.281556,0.999,0.305879,0.0608573
677,333.562,1,5.32092,0.649836,21.1995,5.09772,24.743,0.268001,0.211098,0.290579,0.625719,0.28469,0.999,0.306318,0.060476
678,342.062,1,5.30624,0.649498,21.3695,4.96269,24.9612,0.268001,0.207999,0.290096,0.609876,0.282676,0.999,0.305551,0.0604564
679,324.465,1,5.32799,0.648855,21.36,4.88253,24.94,0.268001,0.202891,0.289553,0.594433,0.281505,0.999,0.297815,0.0623988
680,332.875,1,5.30987,0.659218,21.3546,4.87426,24.9124,0.268001,0.21174,0.288682,0.579382,0.283293,0.999,0.303273,0.0612905
681,333.08,1,5.3225,0.655754,21.5166,4.97773,25.0903,0.268001,0.212651,0.289685,0.600733,0.283733,0.999,0.307227,0.0604286
682,341.86,1,5.38235,0.620984,21.7578,5.05916,25.3778,0.268001,0.207267,0.294048,0.594615,0.286777,0.999,0.304625,0.0609225
683,332.446,1,5.32932,0.630526,21.7887,4.96575,25.4736,0.268001,0.20996,0.295897,0.579559,0.286667,0.999,0.301962,0.0615498
684,332.579,1,5.33535,0.6392,21.7332,4.75553,25.358,0.268001,0.209658,0.302633,0.564884,0.293256,0.999,0.300154,0.0623674
685,328.804,1,5.33018,0.636044,21.6783,4.90649,25.2608,0.268001,0.213481,0.304896,0.557618,0.296315,0.999,0.302281,0.0609922
686,340.112,1,5.30593,0.623528,21.6262,4.93711,25.1405,0.268001,0.210964,0.305761,0.603525,0.30076,0.999,0.30642,0.062507
687,342.157,1,5.34281,0.620273,21.5688,5.03691,25.118,0.268001,0.20682,0.308681,0.588243,0.303734,0.999,0.298844,0.0628575
688,347.481,1,5.35183,0.623973,21.6771,5.11383,25.2444,0.268001,0.212496,0.304517,0.582328,0.301066,0.999,0.303153,0.0613731
689,346.625,1,5.37287,0.628075,21.7809,5.07595,25.3648,0.268001,0.21383,0.305152,0.576442,0.30331,0.999,0.306113,0.0613793
690,348.634,1,5.37578,0.62939,21.6707,5.36845,25.2729,0.268001,0.215899,0.300856,0.601878,0.29988,0.999,0.305026,0.0636416
691,348.239,1,5.37435,0.617099,21.7344,5.16857,25.362,0.268001,0.213606,0.301679,0.607844,0.29871,0.999,0.303132,0.0620842
692,344.314,1,5.3612,0.624745,21.6592,5.09365,25.3274,0.268001,0.211192,0.296249,0.697142,0.292054,0.999,0.302242,0.0623744
693,342.022,1,5.35137,0.629141,21.7009,5.12197,25.3538,0.268001,0.212646,0.295292,0.68422,0.293139,0.999,0.305636,0.060795
694,333.167,1,5.33925,0.638048,21.6007,4.93697,25.2213,0.268001,0.208086,0.296981,0.666896,0.296093,0.999,0.302607,0.0604937
695,331.596,1,5.34564,0.627377,21.4637,5.25989,25.1032,0.268001,0.209915,0.292144,0.650009,0.290492,0.999,0.299579,0.0599294
696,329.767,1,5.33897,0.626782,21.5208,5.22883,25.1193,0.268001,0.213624,0.286067,0.633551,0.287115,0.999,0.307129,0.0595589
697,329.266,1,5.33255,0.625941,21.5065,5.29008,25.114,0.268001,0.215018,0.289335,0.654738,0.287533,0.999,0.302189,0.0600867
698,333.697,1,5.32385,0.601319,21.5316,4.88675,25.1207,0.268001,0.211518,0.290502,0.63816,0.291194,0.999,0.297728,0.0618352
699,339.949,1,5.32459,0.630608,21.4496,4.85655,24.9928,0.268001,0.216066,0.296907,0.622001,0.297835,0.999,0.305472,0.0612465
700,339.975,1,5.30977,0.611194,21.266,4.98813,24.7833,0.268001,0.212289,0.298999,0.606252,0.2957,0.999,0.304895,0.061647
701,345.103,1,5.32683,0.609435,21.1933,4.90975,24.6932,0.268001,0.213988,0.302461,0.613873,0.297687,0.999,0.30507,0.0606802
702,343.264,1,5.3252,0.61911,21.251,5.10339,24.6579,0.268001,0.211746,0.302635,0.598329,0.298399,0.999,0.305432,0.0623601
703,338.138,1,5.30543,0.601555,21.2906,5.10711,24.7276,0.268001,0.213512,0.305618,0.598581,0.303139,0.999,0.305537,0.0619079
704,350.865,1,5.28506,0.61187,21.2097,4.96561,24.6178,0.268001,0.209858,0.304789,0.583425,0.302828,0.999,0.299879,0.0627384
705,343.016,1,5.3086,0.607032,21.0544,5.02323,24.448,0.268001,0.210876,0.302255,0.572572,0.299264,0.999,0.302626,0.0627147
706,345.61,1,5.2873,0.637346,21.1725,5.15862,24.5942,0.268001,0.215059,0.306634,0.592874,0.300935,0.999,0.307811,0.06233
707,346.03,1,5.33764,0.630109,20.8294,5.47079,24.2324,0.268001,0.211534,0.29887,0.642414,0.293315,0.999,0.305217,0.0622721
708,339.574,1,5.3302,0.656752,20.8039,5.6838,24.1543,0.268001,0.215527,0.291302,0.654035,0.285888,0.999,0.303866,0.0609723
709,331.431,1,5.33973,0.629423,20.7431,5.46674,24.1172,0.268001,0.217582,0.289855,0.637908,0.285823,0.999,0.30491,0.0601132
710,335.155,1,5.35368,0.650038,20.8544,5.55841,24.2374,0.268001,0.214784,0.293051,0.658363,0.288515,0.999,0.310382,0.0585911
711,343.863,1,5.34897,0.628349,20.9321,5.68009,24.2772,0.268001,0.212001,0.29271,0.655713,0.288145,0.999,0.303172,0.0605616
712,343.157,1,5.35701,0.634618,20.9005,5.59952,24.2799,0.268001,0.211677,0.2908,0.63911,0.28839,0.999,0.303242,0.0619333
713,343.383,1,5.35449,0.63262,20.7899,5.99224,24.1503,0.268001,0.216972,0.286162,0.622928,0.285253,0.999,0.303768,0.0633066
714,337.565,1,5.36767,0.659923,20.7096,5.77916,24.1386,0.268001,0.211479,0.285247,0.632825,0.284315,0.999,0.305912,0.0617036
715,350.876,1,5.36899,0.653516,20.7664,5.95211,24.247,0.268001,0.213616,0.286721,0.640001,0.284415,0.999,0.304276,0.062862
716,342.614,1,5.34789,0.632928,20.9861,5.42815,24.4954,0.268001,0.208207,0.294248,0.623796,0.291208,0.999,0.303107,0.0627139
717,339.141,1,5.37025,0.627488,21.0846,5.58686,24.6063,0.268001,0.205715,0.291345,0.608001,0.288033,0.999,0.300431,0.0633179
718,343.181,1,5.36153,0.666487,20.8477,5.68784,24.2872,0.268001,0.209803,0.283968,0.752015,0.28074,0.999,0.304476,0.0625703
719,339.176,1,5.35444,0.64903,20.718,5.66115,24.2155,0.268001,0.209712,0.279541,0.732973,0.274545,0.999,0.30239,0.0611948
720,336.016,1,5.36248,0.639017,20.5468,5.767,24.1174,0.268001,0.209415,0.275709,0.737175,0.270057,0.999,0.303056,0.0601953
721,341.622,1,5.34336,0.628556,20.5121,5.84372,24.0994,0.268001,0.210222,0.271818,0.744503,0.267728,0.999,0.30534,0.0600326
722,344.051,1,5.33113,0.654702,20.5305,5.62236,24.1123,0.268001,0.215157,0.275146,0.725652,0.270271,0.999,0.306481,0.0611435
723,344.705,1,5.3079,0.639166,20.6741,5.32146,24.2116,0.268001,0.218684,0.269249,0.707278,0.263583,0.999,0.305978,0.0615138
724,343.909,1,5.35471,0.629472,21.0878,5.21838,24.7342,0.268001,0.213147,0.270046,0.689369,0.262935,0.999,0.305443,0.063366
725,341.068,1,5.31986,0.644015,20.9689,5.29414,24.5871,0.268001,0.215568,0.268103,0.671914,0.260963,0.999,0.306639,0.0626257
726,341.683,1,5.32342,0.669791,20.9601,5.46397,24.5636,0.268001,0.21011,0.261623,0.678353,0.255326,0.999,0.305097,0.0635409
727,333.909,1,5.32912,0.648755,20.8369,5.46717,24.3429,0.268001,0.213461,0.258137,0.669447,0.254858,0.999,0.30758,0.061932
728,338.942,1,5.32586,0.626016,20.8586,5.41599,24.3241,0.268001,0.212978,0.256938,0.663058,0.253602,0.999,0.307725,0.0632046
729,335.816,1,5.33608,0.639931,20.8292,5.40351,24.3528,0.268001,0.213064,0.260889,0.702688,0.25479,0.999,0.305013,0.0623385
730,350.133,1,5.29495,0.616713,20.933,5.24907,24.4456,0.268001,0.215542,0.260362,0.731163,0.255048,0.999,0.305715,0.064235
731,343.553,1,5.31524,0.622147,20.9227,5.34789,24.4369,0.268001,0.210084,0.261243,0.71265,0.253336,0.999,0.301733,0.0640459
732,340.36,1,5.33796,0.620419,20.9196,5.67465,24.4126,0.268001,0.208001,0.256864,0.741412,0.250168,0.999,0.297523,0.0634533
733,338.261,1,5.33649,0.61377,21.0083,5.80907,24.5373,0.268001,0.212442,0.255249,0.722639,0.250098,0.999,0.295427,0.0642515
734,348.027,1,5.35894,0.617306,20.9889,5.78565,24.514,0.268001,0.216094,0.253221,0.704341,0.247029,0.999,0.300582,0.0633466
735,337.98,1,5.34384,0.63554,20.9851,5.55093,24.4985,0.268001,0.219565,0.255052,0.688383,0.249578,0.999,0.304344,0.0617426
736,345.587,1,5.35526,0.654554,21.0331,5.76966,24.5364,0.268001,0.218912,0.255378,0.697564,0.248038,0.999,0.304029,0.0650349
737,351.55,1,5.3441,0.651054,20.855,5.8684,24.3007,0.268001,0.221478,0.252315,0.719047,0.24614,0.999,0.30208,0.0657358
738,347.502,1,5.32965,0.616973,20.857,5.85846,24.3822,0.268001,0.215993,0.253332,0.772099,0.247801,0.999,0.305325,0.0654396
739,349.225,1,5.33412,0.642564,21.0385,5.51026,24.521,0.268001,0.213914,0.270023,0.752549,0.264436,0.999,0.305535,0.0637826
740,352.347,1,5.32953,0.637336,20.8766,5.57571,24.3714,0.268001,0.213926,0.270742,0.733494,0.268727,0.999,0.303642,0.0638458
741,347.488,1,5.34815,0.623719,20.8877,5.52387,24.3722,0.268001,0.211297,0.271629,0.719321,0.272289,0.999,0.298052,0.0651298
742,355.645,1,5.36108,0.656644,20.7106,5.68573,24.1463,0.268001,0.21402,0.270273,0.701107,0.269098,0.999,0.302962,0.0657149
743,350.136,1,5.37517,0.652898,20.64,5.95097,24.0802,0.268001,0.21174,0.272964,0.699173,0.273043,0.999,0.300678,0.0659933
744,348.017,1,5.34175,0.637589,20.7567,5.79986,24.1826,0.268001,0.21397,0.280411,0.68147,0.27984,0.999,0.300923,0.0643223
745,336.966,1,5.33378,0.611849,20.841,5.75541,24.3478,0.268001,0.213285,0.280666,0.664214,0.280158,0.999,0.30168,0.0627875
746,340.882,1,5.35136,0.617718,20.7687,5.62991,24.2801,0.268001,0.215482,0.27614,0.696197,0.274317,0.999,0.307168,0.0614899
747,333.979,1,5.35077,0.595354,20.6983,5.71324,24.2073,0.268001,0.21408,0.276325,0.678569,0.269097,0.999,0.30305,0.0617633
748,347.729,1,5.34878,0.601741,20.4709,5.7832,23.9556,0.268001,0.216657,0.271089,0.661387,0.263142,0.999,0.298049,0.0643646
749,346.463,1,5.36585,0.620161,20.4744,5.71883,23.9732,0.268001,0.21416,0.274004,0.644641,0.263207,0.999,0.300203,0.0644741
750,351.152,1,5.35036,0.626074,20.578,5.85303,24.0067,0.268001,0.213895,0.277798,0.628318,0.266096,0.999,0.298883,0.0662147
751,345.416,1,5.36469,0.637346,20.4761,6.00613,23.9129,0.268001,0.21749,0.271763,0.645957,0.26088,0.999,0.302163,0.0645381
752,348.343,1,5.34589,0.64146,20.4499,6.11804,23.9421,0.268001,0.212494,0.272726,0.717899,0.262744,0.999,0.300284,0.0651803
753,346.426,1,5.36666,0.626318,20.3242,6.23234,23.7582,0.268001,0.210876,0.265821,0.699722,0.256092,0.999,0.299558,0.0637638
754,342.397,1,5.3522,0.627431,20.4965,6.13357,23.9534,0.268001,0.218559,0.263724,0.682004,0.251807,0.999,0.30038,0.0647288
755,342.024,1,5.38706,0.628141,20.5778,6.26093,24.0596,0.268001,0.213025,0.265147,0.702781,0.252708,0.999,0.305476,0.0630898
756,345.838,1,5.3663,0.651249,20.4873,6.08063,24.0074,0.268001,0.213375,0.265546,0.684986,0.252006,0.999,0.305707,0.0639874
757,343.149,1,5.36916,0.640272,20.4112,6.10358,23.9019,0.268001,0.213616,0.265926,0.667642,0.255014,0.999,0.301311,0.0635114
758,348.144,1,5.31836,0.639811,20.3788,6.03756,23.8871,0.268001,0.218325,0.26207,0.695206,0.251957,0.999,0.303916,0.0636606
759,336.127,1,5.36097,0.638621,20.2712,5.88758,23.7653,0.268001,0.212797,0.262687,0.691389,0.251866,0.999,0.302288,0.0620487
760,339.174,1,5.35725,0.642577,20.3229,5.96567,23.8164,0.268001,0.210456,0.260678,0.689476,0.250455,0.999,0.303894,0.0627024
761,336.764,1,5.36206,0.621743,20.3234,6.22827,23.8248,0.268001,0.209127,0.257225,0.727883,0.247374,0.999,0.298419,0.0627082
762,346.568,1,5.35278,0.64221,20.3567,6.13417,23.9034,0.268001,0.218116,0.251182,0.770752,0.241418,0.999,0.297885,0.0634519
763,351.162,1,5.33249,0.624247,20.4248,5.80522,24.0141,0.268001,0.212593,0.255508,0.75562,0.246854,0.999,0.29894,0.0651296
764,351.512,1,5.33089,0.644435,20.6226,5.77573,24.2187,0.268001,0.215661,0.261732,0.736487,0.251711,0.999,0.303657,0.0643277
765,342.588,1,5.35525,0.610435,20.6896,5.92753,24.303,0.268001,0.216177,0.258374,0.741869,0.250687,0.999,0.305341,0.0632923
766,340.108,1,5.3374,0.622553,20.6853,5.92772,24.3395,0.268001,0.216454,0.257205,0.741276,0.249543,0.999,0.304284,0.0625318
767,338.941,1,5.35816,0.601219,20.6348,5.92026,24.2447,0.268001,0.212088,0.259192,0.722506,0.252141,0.999,0.297939,0.0636548
768,337.672,1,5.36151,0.61854,20.5703,6.0426,24.2044,0.268001,0.21059,0.263565,0.704212,0.257423,0.999,0.300099,0.062589
769,339.717,1,5.34177,0.60841,20.3951,6.1769,24.0031,0.268001,0.218766,0.263895,0.714132,0.256303,0.999,0.301595,0.0626342
770,338.455,1,5.32578,0.616907,20.3876,6.13779,24.0191,0.268001,0.215478,0.27008,0.69605,0.26572,0.999,0.301916,0.0640841
771,339.139,1,5.33706,0.61668,20.4125,6.22026,24.061,0.268001,0.22099,0.271061,0.726444,0.268523,0.999,0.305445,0.0624615
772,338.285,1,5.34754,0.62237,20.4185,6.22214,24.0745,0.268001,0.216521,0.27274,0.762418,0.270993,0.999,0.30226,0.0610615
773,343.891,1,5.33262,0.635668,20.4047,6.2893,24.0464,0.268001,0.214421,0.271338,0.759293,0.269276,0.999,0.306245,0.0617136
774,346.158,1,5.36553,0.641624,20.5128,5.91859,24.1993,0.268001,0.212538,0.273513,0.757199,0.26922,0.999,0.307448,0.0623458
775,343.546,1,5.33931,0.622858,20.4935,5.83509,24.1063,0.268001,0.207157,0.268713,0.738026,0.265452,0.999,0.303765,0.0632897
776,342.466,1,5.32699,0.663759,20.4722,5.72862,24.0804,0.268001,0.20909,0.277173,0.719339,0.275734,0.999,0.305661,0.0621877
777,342.66,1,5.3437,0.644631,20.4485,5.65397,24.095,0.268001,0.206926,0.277285,0.701125,0.276572,0.999,0.308677,0.0629438
778,340.966,1,5.31942,0.60717,20.483,5.67725,24.1348,0.268001,0.213921,0.27178,0.701923,0.273213,0.999,0.304368,0.0617987
779,344.152,1,5.32001,0.612359,20.3811,5.80983,24.0836,0.268001,0.213338,0.273227,0.69691,0.276288,0.999,0.30139,0.061735
780,344.993,1,5.33542,0.626421,20.4843,5.57391,24.2174,0.268001,0.207936,0.274525,0.728582,0.277388,0.999,0.301459,0.0646369
781,344.233,1,5.32935,0.639956,20.5721,5.81618,24.3057,0.268001,0.215333,0.277962,0.726239,0.281049,0.999,0.305275,0.0630002
782,345.75,1,5.34956,0.649858,20.5349,5.68708,24.3122,0.268001,0.210378,0.276428,0.70785,0.280421,0.999,0.305977,0.0616992
783,349.904,1,5.34176,0.628687,20.4951,5.72788,24.3604,0.268001,0.205051,0.276109,0.689927,0.283146,0.999,0.301611,0.0644124
784,347.632,1,5.33221,0.636485,20.573,5.78669,24.5482,0.268001,0.20649,0.277213,0.699388,0.284113,0.999,0.300894,0.0643087
785,349.579,1,5.33941,0.644977,20.5657,5.90277,24.5842,0.268001,0.208645,0.281063,0.721114,0.287246,0.999,0.306737,0.0639791
786,359.903,1,5.32627,0.621448,20.558,6.04563,24.6029,0.268001,0.208375,0.280477,0.734422,0.288498,0.999,0.304239,0.0653559
787,340.196,1,5.35327,0.630778,20.8387,5.75282,24.9467,0.268001,0.204945,0.278403,0.715826,0.282766,0.999,0.298418,0.063701
788,344.097,1,5.34675,0.61667,20.8049,5.66189,24.802,0.268001,0.202134,0.278147,0.704171,0.283043,0.999,0.298989,0.0655083
789,345.192,1,5.34765,0.61223,20.837,5.80922,24.8745,0.268001,0.205817,0.273853,0.723815,0.277893,0.999,0.300672,0.0644545
790,339.427,1,5.34242,0.646202,20.6838,5.64381,24.6707,0.268001,0.2171,0.273883,0.713089,0.279071,0.999,0.2996,0.0646467
791,354.739,1,5.3578,0.642375,20.6109,5.94641,24.6089,0.268001,0.216921,0.270009,0.760382,0.277105,0.999,0.303771,0.0630099
792,353.121,1,5.36878,0.621189,20.5197,6.45284,24.4759,0.268001,0.211429,0.263172,0.7603,0.270198,0.999,0.29608,0.0667125
793,350.07,1,5.36642,0.650267,20.5549,6.1275,24.5455,0.268001,0.216476,0.268528,0.741049,0.276305,0.999,0.304545,0.0650233
794,355.158,1,5.36574,0.635005,20.5487,6.26833,24.5593,0.268001,0.216845,0.269108,0.722285,0.275539,0.999,0.300757,0.0641696
795,348.201,1,5.35571,0.645852,20.4342,6.4103,24.4668,0.268001,0.211354,0.268388,0.703996,0.274686,0.999,0.299668,0.0669369
796,345.205,1,5.37531,0.637155,20.4393,5.85886,24.4314,0.268001,0.206003,0.268735,0.686171,0.276495,0.999,0.295021,0.0675616
797,346.598,1,5.34653,0.662428,20.3917,6.03158,24.3712,0.268001,0.206144,0.262067,0.668796,0.270046,0.999,0.292926,0.0676682
798,343.462,1,5.31186,0.613184,20.4101,5.84384,24.3862,0.268001,0.208494,0.263459,0.679358,0.273227,0.999,0.300938,0.0659548
799,353.445,1,5.34562,0.657077,20.5154,6.12127,24.5555,0.268001,0.211959,0.263101,0.706852,0.274688,0.999,0.30304,0.0658321
800,357.23,1,5.32426,0.665256,20.7717,5.72081,24.9097,0.268001,0.211057,0.281602,0.688954,0.292169,0.999,0.304664,0.0666488
801,350.387,1,5.33017,0.636436,20.7022,5.38927,24.9037,0.268001,0.214919,0.282017,0.684746,0.293736,0.999,0.307175,0.0649612
802,352.288,1,5.32257,0.637318,20.6817,5.70327,24.8766,0.268001,0.209477,0.274876,0.667407,0.286299,0.999,0.301675,0.0651007
803,338.222,1,5.32559,0.640138,20.7117,5.46885,24.9118,0.268001,0.214428,0.275414,0.650508,0.285465,0.999,0.302339,0.0636067
804,341.191,1,5.32617,0.621572,20.5791,5.6254,24.8181,0.268001,0.2144,0.27845,0.662877,0.288266,0.999,0.299018,0.0632274
805,347.373,1,5.32184,0.630203,20.6101,5.86963,24.8134,0.268001,0.21237,0.277348,0.672202,0.286632,0.999,0.297697,0.0659998
806,344.312,1,5.3203,0.642285,20.8078,5.71717,25.0749,0.268001,0.210525,0.277286,0.671756,0.288881,0.999,0.302168,0.0643286
807,352.433,1,5.36191,0.639806,20.7573,5.73648,24.9917,0.268001,0.209066,0.280724,0.654746,0.291458,0.999,0.305306,0.0656315
808,349.352,1,5.31774,0.641812,20.7178,5.69856,24.9409,0.268001,0.208705,0.283374,0.638168,0.291443,0.999,0.304009,0.0645563
809,351.983,1,5.33649,0.644339,20.76,5.57207,24.9014,0.268001,0.206597,0.279284,0.622009,0.289465,0.999,0.302089,0.0677768
810,359.787,1,5.34881,0.627267,20.7754,5.66719,24.9398,0.268001,0.20798,0.278656,0.606259,0.286663,0.999,0.29444,0.0707351
811,357.562,1,5.34253,0.629979,20.8475,5.97532,25.0369,0.268001,0.211453,0.280585,0.590909,0.288372,0.999,0.294979,0.0711805
812,363.045,1,5.37381,0.610888,20.618,6.14701,24.7645,0.268001,0.216191,0.282359,0.601689,0.28807,0.999,0.303556,0.0693781
813,353.564,1,5.34125,0.61395,20.3764,5.97307,24.4607,0.268001,0.220872,0.278776,0.586454,0.284991,0.999,0.301596,0.0676602
814,351.969,1,5.33114,0.633884,20.6555,5.9243,24.7918,0.268001,0.215279,0.279599,0.571605,0.284349,0.999,0.29648,0.0687055
815,341.952,1,5.35865,0.661569,20.5714,5.95117,24.6712,0.268001,0.209828,0.276261,0.557131,0.284133,0.999,0.299956,0.0669659
816,352.232,1,5.32555,0.646615,20.4173,5.79463,24.5183,0.268001,0.211357,0.278603,0.562794,0.284441,0.999,0.298215,0.0675802
817,350.785,1,5.35691,0.632398,20.6454,5.86252,24.731,0.268001,0.209033,0.284573,0.588343,0.289607,0.999,0.301807,0.065869
818,349.436,1,5.33514,0.642852,20.5361,5.74609,24.5772,0.268001,0.213206,0.28443,0.582397,0.286718,0.999,0.300951,0.0665675
819,345.704,1,5.34285,0.631371,20.549,5.67572,24.5989,0.268001,0.20989,0.284722,0.604975,0.288142,0.999,0.297656,0.0669269
820,349.884,1,5.36051,0.638353,20.6693,5.72027,24.7387,0.268001,0.21416,0.286195,0.632823,0.290115,0.999,0.302071,0.0652323
821,354.422,1,5.36399,0.63594,20.6981,5.60767,24.7788,0.268001,0.208738,0.286335,0.62555,0.291812,0.999,0.297718,0.0674547
822,334.871,1,5.32209,0.625392,20.7456,5.81418,24.8548,0.268001,0.211938,0.29113,0.621918,0.298545,0.999,0.305149,0.0657467
823,344.972,1,5.30488,0.617119,20.7782,5.7718,24.8207,0.268001,0.207873,0.283936,0.640165,0.292539,0.999,0.297423,0.0656977
824,350.108,1,5.34676,0.629487,20.5987,5.52197,24.6187,0.268001,0.208313,0.290307,0.625462,0.296943,0.999,0.293782,0.0656216
825,350.877,1,5.32292,0.627763,20.6222,5.64573,24.7331,0.268001,0.209192,0.289766,0.632334,0.296408,0.999,0.299341,0.06396
826,343.966,1,5.34255,0.651068,20.5684,5.90445,24.62,0.268001,0.211319,0.287484,0.641896,0.29378,0.999,0.302731,0.0623405
827,356.565,1,5.32803,0.67443,20.562,5.90339,24.6235,0.268001,0.205969,0.287874,0.639228,0.292837,0.999,0.309482,0.0647159
828,353.386,1,5.33999,0.654308,20.6989,6.05486,24.8333,0.268001,0.20719,0.299171,0.6251,0.301408,0.999,0.301646,0.0666243
829,365.956,1,5.3458,0.656325,20.6768,6.03074,24.8889,0.268001,0.207254,0.299483,0.644719,0.303217,0.999,0.305378,0.0663147
830,359.27,1,5.31437,0.615286,20.7032,5.94284,24.9686,0.268001,0.20801,0.297875,0.640615,0.302174,0.999,0.302008,0.0660627
831,358.351,1,5.32438,0.607789,20.6462,5.83512,24.9664,0.268001,0.210082,0.293411,0.624394,0.297488,0.999,0.297977,0.0677036
832,351.174,1,5.34628,0.60687,20.5672,5.60824,24.8512,0.268001,0.213472,0.290927,0.608584,0.294528,0.999,0.30009,0.0659893
833,347.811,1,5.30138,0.620708,20.5523,5.66538,24.8375,0.268001,0.208066,0.292943,0.613113,0.296635,0.999,0.301325,0.0647196
834,351.877,1,5.31259,0.639407,20.5879,5.7703,24.9098,0.268001,0.210028,0.297526,0.692747,0.300369,0.999,0.302044,0.0636532
835,338.094,1,5.35184,0.653791,20.4428,5.94002,24.6624,0.268001,0.20939,0.305174,0.675206,0.308554,0.999,0.306531,0.0620415
836,351.814,1,5.3333,0.639416,20.5403,6.25258,24.8185,0.268001,0.216899,0.301207,0.65811,0.308272,0.999,0.304207,0.0638994
837,349.792,1,5.35427,0.62138,20.5338,6.21274,24.8822,0.268001,0.215094,0.2992,0.641446,0.30646,0.999,0.301492,0.0653426
838,348.82,1,5.36892,0.615932,20.5397,6.1523,24.9359,0.268001,0.209648,0.301685,0.625204,0.306775,0.999,0.298652,0.0658367
839,349.772,1,5.37612,0.598866,20.543,6.46272,24.9415,0.268001,0.210765,0.29856,0.685823,0.301813,0.999,0.299565,0.0649265
