iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
2571,-49.3589,1,10.2999,38.3466,13.7056,52.6876,0.260764,0.245035,0.946618,2.96898e-07,1.10213
2572,-57.1975,1,10.3033,37.0378,15.1337,52.6876,0.25941,0.234381,0.940238,3.31704e-07,1.04967
2573,-61.9201,1,10.3148,37.4105,15.6092,52.6876,0.261584,0.255246,0.907114,2.73419e-07,1.0446
2574,-56.7593,1,10.2962,38.0287,14.564,52.6876,0.266509,0.241766,0.889824,3.0675e-07,1.06369
2575,-56.4767,1,10.3025,37.6786,14.565,52.6876,0.263193,0.252897,0.948956,3.50199e-07,1.03022
2576,-58.4966,1,10.3345,37.47,14.7324,52.6876,0.261583,0.258603,0.949715,3.48063e-07,1.01783
2577,-59.9963,1,10.3759,37.172,15.3244,52.6876,0.262372,0.253121,0.8712,3.25321e-07,1.0356
2578,-54.5566,1,10.2961,37.0841,15.4364,52.6876,0.261988,0.260817,0.883731,3.38098e-07,1.05281
2579,-52.366,1,10.3211,37.5828,15.234,52.6876,0.263643,0.273069,0.913975,3.24255e-07,1.05807
2580,-51.9478,1,10.3547,37.7518,15.0226,52.6876,0.265559,0.260708,0.821935,3.76618e-07,1.05968
2581,-47.5475,1,10.3678,37.9551,14.8915,52.6876,0.26722,0.276844,0.863918,3.20731e-07,1.09131
2582,-51.5772,1,10.3352,37.2581,15.453,52.6876,0.262874,0.266182,0.883183,3.37031e-07,1.06616
2583,-54.5606,1,10.3134,37.5503,15.2411,52.6876,0.264227,0.285812,0.879296,2.99414e-07,1.05686
2584,-62.2414,1,10.3155,37.2601,14.8718,52.6876,0.260905,0.298645,0.826499,2.85164e-07,1.02725
2585,-57.6345,1,10.2601,37.6792,14.0743,52.6876,0.259573,0.308444,0.871852,2.94907e-07,1.03482
2586,-61.8094,1,10.3122,37.9623,14.7596,52.6876,0.264977,0.278624,0.87142,2.78476e-07,1.03328
2587,-59.2884,1,10.2645,37.9924,14.3307,52.6876,0.263732,0.286437,0.88287,2.55358e-07,1.0547
2588,-55.4455,1,10.2942,37.8326,14.3295,52.6876,0.265608,0.294785,0.913837,2.46716e-07,1.07041
2589,-51.6176,1,10.2905,36.7721,14.538,52.6876,0.264085,0.276293,0.971423,2.69806e-07,1.07929
2590,-48.7002,1,10.3067,36.8457,15.7147,52.6876,0.268376,0.271904,0.84866,2.88399e-07,1.10679
2591,-48.6185,1,10.2625,37.0899,15.4229,52.6876,0.265907,0.27682,0.85662,2.64672e-07,1.11827
2592,-53.2606,1,10.2692,37.9835,14.1063,52.6876,0.261987,0.257348,0.838179,2.85085e-07,1.09719
2593,-55.0393,1,10.3207,38.2086,14.5105,52.6876,0.261866,0.254087,0.887627,3.12107e-07,1.06593
2594,-53.0626,1,10.3375,38.1239,14.4403,52.6876,0.263213,0.257937,0.893945,2.78869e-07,1.09045
2595,-50.3504,1,10.3233,37.666,14.8501,52.6876,0.264002,0.26222,0.85968,3.11575e-07,1.09134
2596,-52.78,1,10.2985,37.8143,15.1597,52.6876,0.261277,0.263023,0.809305,2.86565e-07,1.10167
2597,-50.1318,1,10.3394,37.3411,14.8544,52.6876,0.266417,0.27476,0.812903,2.87756e-07,1.10535
2598,-62.1174,1,10.354,37.7527,15.129,52.6876,0.267739,0.268108,0.859027,2.41769e-07,1.05964
2599,-62.996,1,10.3177,37.7103,14.9094,52.6876,0.267485,0.279285,0.828129,2.14544e-07,1.07283
2600,-68.5356,1,10.2976,38.4105,14.006,52.6876,0.268078,0.26797,0.882194,1.87649e-07,1.05915
2601,-60.5299,1,10.2488,38.1513,13.6445,52.6876,0.263071,0.282372,0.896609,2.29694e-07,1.06442
2602,-55.3082,1,10.2836,38.5175,13.3445,52.6876,0.259731,0.271749,0.88316,2.25979e-07,1.10702
2603,-56.8526,1,10.2753,38.4961,13.8221,52.6876,0.257749,0.288121,0.88996,1.9785e-07,1.11013
2604,-71.0867,1,10.2953,38.1498,14.347,52.6876,0.263354,0.277313,0.930376,1.66332e-07,1.05296
2605,-74.2864,1,10.3385,38.3416,14.5185,52.6876,0.264085,0.269363,0.883598,1.56702e-07,1.05654
2606,-67.7609,1,10.316,38.3806,13.9899,52.6876,0.2615,0.26762,0.863987,1.55587e-07,1.10041
2607,-86.8056,1,10.2881,38.3187,14.1098,52.6876,0.262558,0.252556,0.844847,1.30983e-07,1.03326
2608,-77.712,1,10.2298,38.045,14.6947,52.6876,0.263987,0.25796,0.834919,1.35437e-07,1.07579
2609,-72.3144,1,10.2634,38.1404,14.249,52.6876,0.260849,0.249884,0.875382,1.56595e-07,1.08272
2610,-82.05,1,10.2948,37.8552,15.1283,52.6876,0.264257,0.230674,0.88586,1.59504e-07,1.03471
2611,-77.6778,1,10.3398,38.1732,14.8302,52.6876,0.262435,0.26179,0.915487,1.33055e-07,1.063
2612,-79.8822,1,10.3087,37.9738,14.4037,52.6876,0.261709,0.240609,0.889573,1.44215e-07,1.05629
2613,-77.0907,1,10.2758,37.1587,15.6194,52.6876,0.262293,0.261336,0.892596,1.58176e-07,1.04389
2614,-78.8556,1,10.3137,36.9587,14.7169,52.6876,0.261574,0.255578,0.950399,1.53624e-07,1.03306
2615,-72.4818,1,10.2055,37.4285,14.8687,52.6876,0.25886,0.26242,0.893463,1.46327e-07,1.08274
2616,-69.6369,1,10.3027,38.6687,13.5039,52.6876,0.257203,0.274539,0.885289,1.53411e-07,1.08666
2617,-68.3936,1,10.3226,39.0086,14.0867,52.6876,0.259915,0.272807,0.914803,1.54397e-07,1.08682
2618,-68.0719,1,10.32,38.9038,13.5732,52.6876,0.263942,0.262511,0.925695,1.7383e-07,1.07175
2619,-74.2766,1,10.295,38.5414,14.5439,52.6876,0.265145,0.275946,0.845232,1.56808e-07,1.059
2620,-76.7787,1,10.2069,39.0298,13.9375,52.6876,0.262045,0.279423,0.855264,1.50004e-07,1.05014
2621,-75.9847,1,10.3388,38.9511,13.4521,52.6876,0.267214,0.265028,0.905479,1.43593e-07,1.05757
2622,-71.0713,1,10.2764,38.1227,14.1687,52.6876,0.267832,0.252892,0.91483,1.44623e-07,1.08929
2623,-67.3754,1,10.2895,37.9532,14.5399,52.6876,0.26949,0.253681,0.926202,1.60679e-07,1.0901
2624,-66.2256,1,10.2358,37.9629,14.1062,52.6876,0.261445,0.274398,0.917204,1.72672e-07,1.07913
2625,-67.375,1,10.2238,38.6276,13.6853,52.6876,0.263478,0.263394,0.896378,1.61284e-07,1.09232
2626,-69.1523,1,10.2988,38.0835,13.6608,52.6876,0.259963,0.259585,0.986868,1.69163e-07,1.06412
2627,-73.5415,1,10.3389,38.1933,14.1884,52.6876,0.263002,0.261914,0.888614,1.40846e-07,1.08145
2628,-77.1854,1,10.3091,37.6295,14.8504,52.6876,0.260304,0.220812,0.821723,1.23663e-07,1.12312
2629,-76.2833,1,10.4026,37.7566,15.0159,52.6876,0.271958,0.233313,0.833844,1.18659e-07,1.11659
2630,-79.104,1,10.3456,37.9338,14.5683,52.6876,0.26832,0.236282,0.907244,1.05553e-07,1.10569
2631,-84.436,1,10.3029,38.4058,14.7836,52.6876,0.268879,0.254595,0.872666,1.00593e-07,1.07702
2632,-82.9272,1,10.2919,38.1594,15.3204,52.6876,0.258566,0.240665,0.88274,1.03884e-07,1.09373
2633,-96.502,1,10.3213,38.7507,14.0707,52.6876,0.261741,0.222546,0.899882,8.49538e-08,1.0566
2634,-98.5054,1,10.3382,38.3986,14.3132,52.6876,0.261654,0.245386,0.945263,8.58832e-08,1.0219
2635,-100.698,1,10.2958,37.6727,15.0765,52.6876,0.260661,0.264746,0.86563,7.71897e-08,1.02852
2636,-95.0148,1,10.2757,36.9816,15.8566,52.6876,0.259006,0.263397,0.854688,8.42373e-08,1.04971
2637,-94.1571,1,10.2845,36.4641,17.0719,52.6876,0.264379,0.262065,0.859017,8.74949e-08,1.04545
2638,-87.2832,1,10.299,36.4907,16.8646,52.6876,0.259854,0.269581,0.878966,9.86547e-08,1.0595
2639,-84.353,1,10.2362,36.6277,16.7919,52.6876,0.259873,0.269199,0.924083,9.73325e-08,1.07028
2640,-79.3485,1,10.3332,36.7435,14.8858,52.6876,0.264556,0.252474,1.08123,1.02195e-07,1.07328
2641,-83.595,1,10.3357,37.1106,14.3951,52.6876,0.261968,0.254704,1.1127,9.17006e-08,1.06223
2642,-82.1078,1,10.3279,37.2236,14.9125,52.6876,0.265175,0.266762,1.06029,9.99578e-08,1.05555
2643,-93.6055,1,10.286,36.7609,15.917,52.6876,0.265208,0.257239,0.98888,8.88528e-08,1.02716
2644,-92.5614,1,10.2693,36.8882,14.4853,52.6876,0.261709,0.26121,1.04481,8.04883e-08,1.03908
2645,-92.7294,1,10.2983,37.1108,14.2188,52.6876,0.267625,0.257858,1.02691,8.20522e-08,1.03645
2646,-96.045,1,10.3037,38.0459,13.6243,52.6876,0.26908,0.280411,1.01867,8.10444e-08,1.00853
2647,-99.1672,1,10.281,37.4878,14.7606,52.6876,0.263461,0.282974,0.907214,7.49205e-08,1.02259
2648,-92.9068,1,10.2569,37.0311,15.2135,52.6876,0.259604,0.278262,0.971498,8.04642e-08,1.03992
2649,-97.8685,1,10.37,37.2501,15.3806,52.6876,0.266316,0.248681,0.913096,9.08591e-08,1.01745
2650,-90.7154,1,10.3681,37.8013,14.6325,52.6876,0.263621,0.256384,0.889492,8.81295e-08,1.06168
2651,-91.7122,1,10.3033,37.4549,15.0007,52.6876,0.264133,0.23526,0.872916,1.01488e-07,1.0503
2652,-78.8414,1,10.2712,37.2559,15.0466,52.6876,0.264678,0.258224,0.930062,1.04751e-07,1.09239
2653,-96.0083,1,10.3212,37.1669,14.5946,52.6876,0.264398,0.259996,0.899845,8.50639e-08,1.03385
2654,-86.3869,1,10.2235,37.2329,14.259,52.6876,0.260131,0.271864,0.922439,8.96618e-08,1.07034
2655,-93.4509,1,10.2553,38.6738,13.7557,52.6876,0.260436,0.274914,0.864041,9.34513e-08,1.03343
2656,-87.9875,1,10.3196,39.0688,13.7884,52.6876,0.260231,0.275346,0.876219,9.06211e-08,1.06574
2657,-89.555,1,10.3113,38.8712,13.1928,52.6876,0.259713,0.254237,0.905318,8.73401e-08,1.07041
2658,-83.639,1,10.3072,38.6778,13.704,52.6876,0.267235,0.261831,0.872602,1.00108e-07,1.07882
2659,-84.398,1,10.1973,38.4781,13.2203,52.6876,0.255306,0.257646,0.906525,9.66162e-08,1.08387
2660,-99.9721,1,10.303,38.719,13.3575,52.6876,0.260751,0.264301,0.886148,8.2072e-08,1.01993
2661,-89.9219,1,10.2618,38.3377,13.7158,52.6876,0.26346,0.290115,0.919874,9.26037e-08,1.03451
2662,-86.0843,1,10.2065,38.6292,13.7104,52.6876,0.259718,0.279078,0.84442,9.16091e-08,1.07866
2663,-91.921,1,10.2647,38.9634,14.1447,52.6876,0.259489,0.276346,0.807107,8.28441e-08,1.07051
2664,-96.6205,1,10.3099,37.9462,14.3504,52.6876,0.260167,0.277258,0.840005,8.56246e-08,1.03268
2665,-91.0917,1,10.3004,38.541,14.4309,52.6876,0.25958,0.286266,0.82417,8.59313e-08,1.06064
2666,-85.7362,1,10.2986,38.2753,14.1464,52.6876,0.268004,0.285213,0.839447,8.3963e-08,1.08692
2667,-82.4825,1,10.3766,36.996,15.8132,52.6876,0.271009,0.266932,0.956293,8.7367e-08,1.08712
2668,-81.3896,1,10.3267,36.3708,15.5215,52.6876,0.269761,0.260461,0.967743,9.26761e-08,1.08669
2669,-85.1254,1,10.3265,36.3475,15.2795,52.6876,0.265903,0.261671,0.924791,9.56072e-08,1.06949
2670,-81.7156,1,10.3147,36.2958,16.2762,52.6876,0.261603,0.261209,0.942858,9.68637e-08,1.08638
2671,-80.9506,1,10.2988,35.9862,15.6374,52.6876,0.262998,0.256902,1.00324,9.56832e-08,1.08461
2672,-87.7731,1,10.2772,36.1973,15.266,52.6876,0.261072,0.254387,1.03768,8.82673e-08,1.05658
2673,-76.9767,1,10.2619,35.8965,15.4698,52.6876,0.259041,0.261365,1.03292,8.76063e-08,1.11653
2674,-81.0791,1,10.3858,35.8253,14.8408,52.6876,0.263575,0.272222,1.05601,7.91606e-08,1.09632
2675,-79.9774,1,10.371,36.6972,15.335,52.6876,0.264354,0.268246,1.01453,9.05541e-08,1.08942
2676,-86.3045,1,10.363,36.4992,15.7785,52.6876,0.260386,0.273193,0.929424,8.0491e-08,1.08566
2677,-90.7623,1,10.2863,36.6642,14.6941,52.6876,0.263637,0.282124,1.02748,7.65426e-08,1.04621
2678,-89.4643,1,10.2986,36.8238,15.3568,52.6876,0.265478,0.286605,0.977457,7.32288e-08,1.06434
2679,-93.6142,1,10.3435,36.749,15.4001,52.6876,0.2623,0.289272,0.958899,7.57049e-08,1.03987
2680,-94.5133,1,10.3044,36.5034,15.0647,52.6876,0.261413,0.276124,0.920706,7.19041e-08,1.05668
2681,-91.2788,1,10.3308,36.5581,16.3792,52.6876,0.267237,0.286521,0.892623,6.7189e-08,1.08088
2682,-89.969,1,10.3561,35.7697,15.9901,52.6876,0.265611,0.279134,0.93018,7.43379e-08,1.07095
2683,-94.1645,1,10.3513,36.4112,15.5351,52.6876,0.262699,0.276509,0.941963,7.2593e-08,1.05264
2684,-95.5989,1,10.3135,36.3327,15.2743,52.6876,0.263571,0.249709,0.862026,6.71098e-08,1.08611
2685,-91.0911,1,10.3156,37.3342,15.2593,52.6876,0.262932,0.276625,0.889279,4.95526e-08,1.1402
2686,-99.5402,1,10.2449,37.5191,14.8592,52.6876,0.254456,0.263838,0.94587,4.62137e-08,1.10523
2687,-105.413,1,10.294,37.6348,15.1746,52.6876,0.261676,0.284645,0.925208,4.18781e-08,1.07455
2688,-96.7641,1,10.3342,37.6386,14.7407,52.6876,0.263187,0.253565,0.976465,4.43207e-08,1.12394
2689,-103.193,1,10.3097,38.9956,13.5254,52.6876,0.264813,0.232899,0.983668,4.66787e-08,1.09005
2690,-109.626,1,10.3021,38.9818,13.0146,52.6876,0.26332,0.251861,0.967492,3.86287e-08,1.07482
2691,-108.262,1,10.2605,39.4983,12.7311,52.6876,0.262597,0.255409,0.966354,3.0589e-08,1.11831
2692,-104.077,1,10.2777,38.305,13.469,52.6876,0.265909,0.277442,0.989041,3.39966e-08,1.1062
2693,-105.252,1,10.308,38.3509,13.9225,52.6876,0.267117,0.286713,0.943453,3.63725e-08,1.09023
2694,-94.213,1,10.2876,38.0493,13.9922,52.6876,0.263385,0.293723,0.946629,4.18021e-08,1.12934
2695,-93.9873,1,10.3235,38.1595,14.2163,52.6876,0.267493,0.279599,0.924642,4.92759e-08,1.11313
2696,-98.9158,1,10.3513,38.368,14.7538,52.6876,0.26478,0.266015,0.88476,4.46059e-08,1.11763
2697,-96.2875,1,10.3737,38.3603,14.2236,52.6876,0.270373,0.232229,0.857284,4.82271e-08,1.14439
2698,-104.6,1,10.3413,37.9216,14.197,52.6876,0.264423,0.254725,0.89442,5.4708e-08,1.05841
2699,-105.279,1,10.3146,37.8391,13.9694,52.6876,0.264491,0.250749,0.912349,6.41547e-08,1.0298
2700,-98.1227,1,10.3777,37.4093,14.9383,52.6876,0.263764,0.264005,0.914402,7.27353e-08,1.04174
2701,-90.9346,1,10.3305,37.0474,15.1996,52.6876,0.264192,0.273047,0.922161,8.29978e-08,1.05412
2702,-92.2728,1,10.3553,37.5124,15.634,52.6876,0.266086,0.25781,0.885308,8.84887e-08,1.05093
2703,-82.1305,1,10.3532,37.6308,14.5515,52.6876,0.262798,0.263693,0.914689,9.2245e-08,1.09439
2704,-86.9126,1,10.2952,37.6169,14.8746,52.6876,0.261585,0.25415,0.899452,8.44631e-08,1.0905
2705,-84.9222,1,10.2591,37.6907,14.5497,52.6876,0.265399,0.268259,0.920884,7.98466e-08,1.09612
2706,-95.1292,1,10.2776,38.2659,14.1506,52.6876,0.264133,0.261126,0.897753,8.03898e-08,1.04704
2707,-100.639,1,10.3232,38.5541,14.4987,52.6876,0.266532,0.247786,0.846323,7.02135e-08,1.05331
2708,-99.2862,1,10.265,37.8172,14.3652,52.6876,0.260899,0.260211,0.864287,7.0541e-08,1.05256
2709,-96.0648,1,10.2934,37.2785,14.5601,52.6876,0.266064,0.279424,0.863519,7.76458e-08,1.04174
2710,-86.2558,1,10.2698,38.1697,14.7129,52.6876,0.261668,0.287715,0.84115,7.9987e-08,1.09378
2711,-91.8758,1,10.252,38.3235,14.9834,52.6876,0.263065,0.283058,0.813114,7.78664e-08,1.0734
2712,-91.6836,1,10.2625,38.2422,14.3392,52.6876,0.26104,0.296854,0.852477,7.1066e-08,1.07514
2713,-89.525,1,10.2819,37.8672,13.8102,52.6876,0.262311,0.278517,0.85918,6.91244e-08,1.09986
2714,-92.8984,1,10.3573,37.6062,14.2055,52.6876,0.265471,0.262515,0.888598,7.79744e-08,1.06398
2715,-87.8803,1,10.2884,38.4158,14.7051,52.6876,0.263397,0.268577,0.871027,8.56058e-08,1.07817
2716,-91.8001,1,10.3075,37.5632,14.2815,52.6876,0.261703,0.261793,0.890364,8.30819e-08,1.06256
2717,-95.2837,1,10.2932,37.5578,14.3212,52.6876,0.262532,0.253045,0.878551,8.33936e-08,1.04963
2718,-99.6042,1,10.3376,37.7147,15.2005,52.6876,0.265021,0.237717,0.876308,7.02782e-08,1.06077
2719,-100.447,1,10.3282,37.1905,15.6064,52.6876,0.266596,0.225846,0.897788,6.75539e-08,1.0655
2720,-99.6029,1,10.294,37.4348,15.2802,52.6876,0.261186,0.228642,0.902294,6.78003e-08,1.07013
2721,-99.1897,1,10.303,37.4498,15.7285,52.6876,0.264791,0.242457,0.942093,7.15947e-08,1.04617
2722,-105.865,1,10.3284,37.1417,15.6699,52.6876,0.26385,0.230911,0.890201,7.59992e-08,1.01772
2723,-102.854,1,10.2758,37.3811,15.1399,52.6876,0.262475,0.241402,0.872166,7.82706e-08,1.02657
2724,-89.7441,1,10.3166,37.4848,14.2412,52.6876,0.261151,0.24018,0.907906,9.94442e-08,1.05676
2725,-85.9473,1,10.3195,37.6009,13.8836,52.6876,0.259272,0.252503,0.960492,9.50216e-08,1.06947
2726,-88.9076,1,10.3229,37.7238,14.2809,52.6876,0.26176,0.256627,0.880279,8.08165e-08,1.08797
2727,-101.664,1,10.3128,38.3319,13.7991,52.6876,0.266333,0.2591,0.820352,7.11703e-08,1.0437
2728,-95.2241,1,10.2977,37.7311,15.0255,52.6876,0.261659,0.268796,0.866746,7.12532e-08,1.06753
2729,-101.992,1,10.3162,37.6011,15.8429,52.6876,0.266796,0.261826,0.881291,6.14419e-08,1.05156
2730,-103.716,1,10.2936,37.8848,15.9858,52.6876,0.258869,0.2616,0.897013,5.59036e-08,1.05867
2731,-100.879,1,10.3603,37.061,15.435,52.6876,0.265733,0.278982,0.90731,5.3828e-08,1.06443
2732,-95.7646,1,10.3561,36.1689,16.0595,52.6876,0.26556,0.27238,0.964266,5.18429e-08,1.09337
2733,-98.1763,1,10.3162,35.913,15.8424,52.6876,0.266872,0.277725,0.94129,5.97117e-08,1.05767
2734,-105.782,1,10.2775,35.6307,17.1232,52.6876,0.26258,0.255382,0.862776,5.57743e-08,1.05516
2735,-110.105,1,10.289,36.1985,16.9046,52.6876,0.261282,0.27778,0.888182,5.00098e-08,1.03181
2736,-105.652,1,10.3035,36.7062,15.9207,52.6876,0.268386,0.265128,0.901887,5.0813e-08,1.05426
2737,-107.735,1,10.327,37.1605,14.8635,52.6876,0.267945,0.25563,0.943578,4.92155e-08,1.04668
2738,-95.5952,1,10.3604,36.7746,15.4839,52.6876,0.268427,0.264696,0.965328,5.46256e-08,1.08869
2739,-97.2464,1,10.3344,37.5095,14.9631,52.6876,0.265805,0.257779,0.891014,5.10849e-08,1.10862
2740,-108.983,1,10.3194,38.1996,14.8507,52.6876,0.265435,0.243869,0.851377,5.59294e-08,1.04468
2741,-110.279,1,10.3705,38.5594,14.6479,52.6876,0.266448,0.255187,0.795688,5.11075e-08,1.05422
2742,-109.415,1,10.2478,38.6362,14.7352,52.6876,0.263438,0.250608,0.833488,4.72667e-08,1.06847
2743,-113.197,1,10.366,37.8996,14.8169,52.6876,0.263956,0.250555,0.931674,4.40665e-08,1.04107
2744,-119.112,1,10.323,37.8336,14.9647,52.6876,0.263544,0.237792,0.839183,4.67794e-08,1.02412
2745,-110.243,1,10.3297,37.7345,14.604,52.6876,0.259679,0.256725,0.83421,4.61622e-08,1.06589
2746,-111.494,1,10.3083,37.6193,14.7586,52.6876,0.265509,0.247683,0.91039,4.81329e-08,1.04128
2747,-115.79,1,10.3011,37.963,14.8556,52.6876,0.261796,0.256425,0.837845,4.54412e-08,1.03621
2748,-120.274,1,10.3137,37.6693,14.1627,52.6876,0.26325,0.246804,0.857368,3.63671e-08,1.04719
2749,-109.315,1,10.2674,37.9598,14.4173,52.6876,0.257542,0.267105,0.913062,4.40793e-08,1.05932
2750,-107.781,1,10.356,37.4669,15.2825,52.6876,0.262337,0.251201,0.91743,4.22529e-08,1.08043
2751,-104.479,1,10.2637,37.2103,15.1184,52.6876,0.260755,0.246007,0.974155,4.54038e-08,1.08247
2752,-105.755,1,10.392,37.623,14.1181,52.6876,0.26734,0.251488,0.953725,4.56519e-08,1.07041
2753,-114.863,1,10.3685,37.4502,15.1318,52.6876,0.266372,0.248304,0.934118,3.97635e-08,1.04725
2754,-119.119,1,10.3252,37.5375,15.6065,52.6876,0.268149,0.230445,0.920059,3.76937e-08,1.0449
2755,-124.237,1,10.3246,37.8075,14.7286,52.6876,0.264603,0.226544,0.968285,3.31829e-08,1.03338
2756,-123.169,1,10.3082,38.012,14.6544,52.6876,0.264946,0.223857,0.925474,3.14101e-08,1.05607
2757,-114.178,1,10.2924,38.0521,14.6313,52.6876,0.264344,0.237226,0.948672,2.9063e-08,1.10624
2758,-116.735,1,10.2743,37.7744,14.5609,52.6876,0.255157,0.239647,0.917216,3.18902e-08,1.08622
2759,-116.036,1,10.2884,38.0553,14.0264,52.6876,0.255244,0.243228,0.985981,2.88495e-08,1.09221
2760,-87.3974,1,10.3166,38.0666,1,52.6876,0.261505,0.242207,2.73818,2.92238e-08,1.0872
2761,-92.3815,1,10.3073,37.5408,1,52.6876,0.259153,0.283887,2.80112,3.08239e-08,1.02503
2762,-92.884,1,10.3224,37.2436,1,52.6876,0.26032,0.290595,2.82404,2.78617e-08,1.03209
2763,-89.2272,1,10.3101,36.4902,1,52.6876,0.262871,0.268748,2.86199,3.12091e-08,1.04302
2764,-81.719,1,10.3649,36.9432,1,52.6876,0.261444,0.261799,2.87334,3.25554e-08,1.08231
2765,-74.973,1,10.3531,36.986,1,52.6876,0.261837,0.260109,2.86756,3.45851e-08,1.11231
2766,-87.356,1,10.3811,37.01,1,52.6876,0.263473,0.235348,2.8629,3.12074e-08,1.07341
2767,-82.1765,1,10.3033,37.1049,1,52.6876,0.25643,0.234452,2.87526,3.16271e-08,1.1049
2768,-90.1163,1,10.3026,37.35,1,52.6876,0.259903,0.238278,2.91001,2.70654e-08,1.07793
2769,-93.9042,1,10.3431,37.6822,1,52.6876,0.261424,0.254395,2.84303,2.60254e-08,1.05551
2770,-87.9891,1,10.259,37.9536,1,52.6876,0.2627,0.268361,2.83219,2.83406e-08,1.06658
2771,-90.4575,1,10.2288,37.2527,1,52.6876,0.261153,0.261872,2.81811,3.23351e-08,1.03824
2772,-87.4131,1,10.2903,37.7543,1,52.6876,0.26233,0.272181,2.82986,3.20315e-08,1.04903
2773,-87.8749,1,10.2741,37.214,1,52.6876,0.262243,0.264002,2.89406,3.38194e-08,1.03953
2774,-84.1595,1,10.2481,37.4364,1,52.6876,0.259415,0.253644,2.88519,3.46535e-08,1.06442
2775,-90.1334,1,10.3143,36.4571,1,52.6876,0.262434,0.251807,2.9023,3.07972e-08,1.04816
2776,-88.6373,1,10.3261,36.1027,1,52.6876,0.263387,0.248517,2.96517,2.88634e-08,1.06454
2777,-90.7306,1,10.3653,35.532,1,52.6876,0.261964,0.274384,2.94208,2.77839e-08,1.04571
2778,-90.7386,1,10.3697,35.8497,1,52.6876,0.259052,0.280011,2.87615,2.53038e-08,1.06212
2779,-92.7952,1,10.2824,36.6749,1,52.6876,0.262363,0.27777,2.8932,2.43028e-08,1.05537
2780,-91.6909,1,10.2524,36.4274,1,52.6876,0.263889,0.281863,2.88087,2.14706e-08,1.07827
2781,-85.9255,1,10.2715,36.6867,1,52.6876,0.262975,0.267463,2.88261,2.07459e-08,1.12576
2782,-94.4185,1,10.3209,36.6412,1,52.6876,0.265139,0.254489,2.89595,1.84086e-08,1.10191
2783,-95.8222,1,10.3896,36.8421,1,52.6876,0.268267,0.273185,2.89388,1.7723e-08,1.08689
2784,-108.859,1,10.2469,36.7951,1,52.6876,0.261258,0.292348,2.91124,1.60887e-08,1.02289
2785,-111.015,1,10.2732,37.5703,1,52.6876,0.259204,0.272904,2.8137,1.73017e-08,1.01711
2786,-107.914,1,10.2965,37.4298,1,52.6876,0.259089,0.273942,2.84787,1.69993e-08,1.034
2787,-109.684,1,10.3324,36.5614,1,52.6876,0.260863,0.276611,2.86512,1.78078e-08,1.01425
2788,-102.631,1,10.3734,36.6839,1,52.6876,0.260968,0.278024,2.8767,1.95069e-08,1.03687
2789,-104.37,1,10.2357,36.6649,1,52.6876,0.257559,0.273826,2.9281,1.98669e-08,1.02637
2790,-103.923,1,10.2668,36.171,1,52.6876,0.258585,0.270035,2.92125,1.5813e-08,1.06549
2791,-105.545,1,10.2748,36.1093,1,52.6876,0.258032,0.282875,2.89895,1.56309e-08,1.05268
2792,-103.111,1,10.2921,36.1849,1,52.6876,0.259298,0.289257,2.9075,1.58227e-08,1.05954
2793,-105.279,1,10.3743,36.7494,1,52.6876,0.263245,0.276865,2.83781,1.57429e-08,1.05654
2794,-110.343,1,10.3363,37.6033,1,52.6876,0.265653,0.262888,2.83835,1.61703e-08,1.0314
2795,-104.228,1,10.3524,36.7761,1,52.6876,0.264065,0.282349,2.86083,1.49012e-08,1.07585
2796,-36.179,1,10.3812,36.8057,1,52.6876,0.26676,0.32158,2.90913,1.61681e-07,1.04899
2797,-55.584,1,10.3018,36.4518,12.9024,52.6876,0.263801,0.310853,1.43692,1.53803e-07,1.06554
2798,-67.7418,1,10.3522,35.636,14.2379,52.6876,0.264834,0.318928,1.29789,1.26436e-07,1.04005
2799,-75.9655,1,10.3118,35.6166,15.4954,52.6876,0.262323,0.286379,1.21341,1.16812e-07,1.0355
2800,-78.0868,1,10.2326,35.476,16.4841,52.6876,0.259872,0.288919,1.06133,1.32152e-07,1.02578
2801,-74.1108,1,10.2631,35.3254,16.507,52.6876,0.259623,0.298164,1.09761,1.29227e-07,1.04088
2802,-61.1115,1,10.3488,35.1103,15.9502,52.6876,0.264529,0.305362,1.10955,1.45809e-07,1.08587
2803,-66.7123,1,10.3734,34.8984,16.4015,52.6876,0.262248,0.325309,1.05954,1.39133e-07,1.06057
2804,-65.2383,1,10.3484,35.5348,15.8299,52.6876,0.269033,0.318054,1.00487,1.5356e-07,1.06118
2805,-76.7988,1,10.2599,36.6946,15.7648,52.6876,0.268293,0.301049,0.896711,1.69072e-07,1.01022
2806,-76.7231,1,10.3647,37.0339,14.8269,52.6876,0.26083,0.299844,0.914387,1.56768e-07,1.0237
2807,-78.1313,1,10.3408,37.7676,14.3546,52.6876,0.264152,0.294859,0.915741,1.62375e-07,1.01142
2808,-75.8106,1,10.3471,37.6204,14.3392,52.6876,0.265673,0.289248,0.847698,1.52938e-07,1.04644
2809,-85.8085,1,10.3328,37.248,15.5568,52.6876,0.269806,0.27632,0.885495,1.47157e-07,0.997003
2810,-84.7651,1,10.3849,37.233,14.9131,52.6876,0.272274,0.280434,0.868641,1.39241e-07,1.00986
