standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,split
-2.61601,0.0532857,-1.57701,0.0532857,-1.91416,0.0532857,All
-2.6149,0.0534286,-1.57668,0.0534286,-1.91331,0.0534286,All
-2.61393,0.0535714,-1.57524,0.0535714,-1.90974,0.0535714,All
-2.61333,0.0537143,-1.57476,0.0537143,-1.90954,0.0537143,All
-2.61092,0.0538571,-1.56899,0.0538571,-1.90954,0.0538571,All
-2.60954,0.054,-1.56883,0.054,-1.90954,0.054,All
-2.60938,0.0541429,-1.56293,0.0541429,-1.90903,0.0541429,All
-2.60871,0.0542857,-1.56272,0.0542857,-1.90903,0.0542857,All
-2.60785,0.0544286,-1.56125,0.0544286,-1.9078,0.0544286,All
-2.60681,0.0545714,-1.56069,0.0545714,-1.90457,0.0545714,All
-2.60681,0.0547143,-1.56052,0.0547143,-1.90431,0.0547143,All
-2.60355,0.0548571,-1.55298,0.0548571,-1.9018,0.0548571,All
-2.60321,0.055,-1.55034,0.055,-1.89994,0.055,All
-2.60256,0.0551429,-1.55025,0.0551429,-1.88921,0.0551429,All
-2.60198,0.0552857,-1.54869,0.0552857,-1.88421,0.0552857,All
-2.60198,0.0554286,-1.54869,0.0554286,-1.87867,0.0554286,All
-2.60174,0.0555714,-1.54869,0.0555714,-1.87741,0.0555714,All
-2.59868,0.0557143,-1.54695,0.0557143,-1.87723,0.0557143,All
-2.5974,0.0558571,-1.54591,0.0558571,-1.87453,0.0558571,All
-2.59703,0.056,-1.54406,0.056,-1.86913,0.056,All
-2.5952,0.0561429,-1.54368,0.0561429,-1.86886,0.0561429,All
-2.59279,0.0562857,-1.54368,0.0562857,-1.86555,0.0562857,All
-2.59195,0.0564286,-1.54082,0.0564286,-1.86441,0.0564286,All
-2.59184,0.0565714,-1.54056,0.0565714,-1.86012,0.0565714,All
-2.5917,0.0567143,-1.54036,0.0567143,-1.85614,0.0567143,All
-2.58994,0.0568571,-1.53943,0.0568571,-1.85389,0.0568571,All
-2.58876,0.057,-1.53943,0.057,-1.85006,0.057,All
-2.58761,0.0571429,-1.53926,0.0571429,-1.84979,0.0571429,All
-2.58756,0.0572857,-1.53684,0.0572857,-1.84979,0.0572857,All
-2.58323,0.0574286,-1.53652,0.0574286,-1.8496,0.0574286,All
-2.58137,0.0575714,-1.53346,0.0575714,-1.84353,0.0575714,All
-2.57957,0.0577143,-1.52908,0.0577143,-1.83638,0.0577143,All
-2.57936,0.0578571,-1.52615,0.0578571,-1.83638,0.0578571,All
-2.579,0.058,-1.5242,0.058,-1.83369,0.058,All
-2.57856,0.0581429,-1.52305,0.0581429,-1.82821,0.0581429,All
-2.57753,0.0582857,-1.52209,0.0582857,-1.82028,0.0582857,All
-2.57662,0.0584286,-1.52081,0.0584286,-1.8197,0.0584286,All
-2.57128,0.0585714,-1.52002,0.0585714,-1.81671,0.0585714,All
-2.57128,0.0587143,-1.51853,0.0587143,-1.81485,0.0587143,All
-2.57064,0.0588571,-1.51761,0.0588571,-1.81345,0.0588571,All
-2.5701,0.059,-1.51681,0.059,-1.81208,0.059,All
-2.56823,0.0591429,-1.51676,0.0591429,-1.8093,0.0591429,All
-2.56766,0.0592857,-1.5145,0.0592857,-1.80794,0.0592857,All
-2.56712,0.0594286,-1.51434,0.0594286,-1.80794,0.0594286,All
-2.5649,0.0595714,-1.51316,0.0595714,-1.80794,0.0595714,All
-2.56336,0.0597143,-1.51191,0.0597143,-1.80261,0.0597143,All
-2.56275,0.0598571,-1.51074,0.0598571,-1.80261,0.0598571,All
-2.56169,0.06,-1.51021,0.06,-1.80075,0.06,All
-2.56122,0.0601429,-1.50592,0.0601429,-1.79589,0.0601429,All
-2.55885,0.0602857,-1.50555,0.0602857,-1.79584,0.0602857,All
-2.55775,0.0604286,-1.50169,0.0604286,-1.79542,0.0604286,All
-2.55752,0.0605714,-1.49759,0.0605714,-1.79413,0.0605714,All
-2.55349,0.0607143,-1.496,0.0607143,-1.79145,0.0607143,All
-2.55334,0.0608571,-1.49187,0.0608571,-1.7913,0.0608571,All
-2.55067,0.061,-1.49089,0.061,-1.79025,0.061,All
-2.54502,0.0611429,-1.49022,0.0611429,-1.78893,0.0611429,All
-2.54486,0.0612857,-1.48999,0.0612857,-1.7876,0.0612857,All
-2.5428,0.0614286,-1.48975,0.0614286,-1.78126,0.0614286,All
-2.54089,0.0615714,-1.48721,0.0615714,-1.78002,0.0615714,All
-2.54001,0.0617143,-1.48586,0.0617143,-1.77957,0.0617143,All
-2.53919,0.0618571,-1.48443,0.0618571,-1.77957,0.0618571,All
-2.53725,0.062,-1.48303,0.062,-1.77657,0.062,All
-2.5338,0.0621429,-1.48093,0.0621429,-1.77528,0.0621429,All
-2.53249,0.0622857,-1.47986,0.0622857,-1.77499,0.0622857,All
-2.5313,0.0624286,-1.47949,0.0624286,-1.77254,0.0624286,All
-2.52744,0.0625714,-1.47949,0.0625714,-1.76815,0.0625714,All
-2.52696,0.0627143,-1.47572,0.0627143,-1.76734,0.0627143,All
-2.52445,0.0628571,-1.47433,0.0628571,-1.76734,0.0628571,All
-2.5162,0.063,-1.47433,0.063,-1.76633,0.063,All
-2.51238,0.0631429,-1.4734,0.0631429,-1.76295,0.0631429,All
-2.51142,0.0632857,-1.47259,0.0632857,-1.75882,0.0632857,All
-2.50973,0.0634286,-1.47245,0.0634286,-1.75882,0.0634286,All
-2.50843,0.0635714,-1.47085,0.0635714,-1.75881,0.0635714,All
-2.50696,0.0637143,-1.47024,0.0637143,-1.75318,0.0637143,All
-2.50413,0.0638571,-1.46666,0.0638571,-1.75274,0.0638571,All
-2.5038,0.064,-1.46666,0.064,-1.75242,0.064,All
-2.50367,0.0641429,-1.46555,0.0641429,-1.75205,0.0641429,All
-2.50333,0.0642857,-1.46395,0.0642857,-1.74438,0.0642857,All
-2.50333,0.0644286,-1.4628,0.0644286,-1.74133,0.0644286,All
-2.50083,0.0645714,-1.4628,0.0645714,-1.74123,0.0645714,All
-2.49813,0.0647143,-1.46189,0.0647143,-1.7388,0.0647143,All
-2.49778,0.0648571,-1.46189,0.0648571,-1.73679,0.0648571,All
-2.49565,0.065,-1.46044,0.065,-1.73629,0.065,All
-2.49332,0.0651429,-1.45938,0.0651429,-1.72975,0.0651429,All
-2.49065,0.0652857,-1.45915,0.0652857,-1.72662,0.0652857,All
-2.48616,0.0654286,-1.45898,0.0654286,-1.72646,0.0654286,All
-2.48351,0.0655714,-1.45856,0.0655714,-1.72559,0.0655714,All
-2.48081,0.0657143,-1.45836,0.0657143,-1.72385,0.0657143,All
-2.47519,0.0658571,-1.45811,0.0658571,-1.72335,0.0658571,All
-2.4733,0.066,-1.45797,0.066,-1.71594,0.066,All
-2.46832,0.0661429,-1.45686,0.0661429,-1.71594,0.0661429,All
-2.46811,0.0662857,-1.45603,0.0662857,-1.71566,0.0662857,All
-2.46567,0.0664286,-1.45319,0.0664286,-1.71566,0.0664286,All
-2.46567,0.0665714,-1.45319,0.0665714,-1.71566,0.0665714,All
-2.46488,0.0667143,-1.45319,0.0667143,-1.71513,0.0667143,All
-2.46198,0.0668571,-1.45055,0.0668571,-1.71339,0.0668571,All
-2.45996,0.067,-1.44992,0.067,-1.71181,0.067,All
-2.45028,0.0671429,-1.44904,0.0671429,-1.71125,0.0671429,All
-2.4469,0.0672857,-1.44864,0.0672857,-1.71125,0.0672857,All
-2.4469,0.0674286,-1.4484,0.0674286,-1.71107,0.0674286,All
-2.44673,0.0675714,-1.44654,0.0675714,-1.71107,0.0675714,All
-2.44553,0.0677143,-1.44651,0.0677143,-1.70751,0.0677143,All
-2.44182,0.0678571,-1.4456,0.0678571,-1.70278,0.0678571,All
-2.44119,0.068,-1.4456,0.068,-1.70096,0.068,All
-2.44091,0.0681429,-1.44311,0.0681429,-1.7005,0.0681429,All
-2.43942,0.0682857,-1.44292,0.0682857,-1.69668,0.0682857,All
-2.43604,0.0684286,-1.44286,0.0684286,-1.69668,0.0684286,All
-2.43604,0.0685714,-1.44252,0.0685714,-1.69306,0.0685714,All
-2.4335,0.0687143,-1.44146,0.0687143,-1.69306,0.0687143,All
-2.42827,0.0688571,-1.4412,0.0688571,-1.68748,0.0688571,All
-2.42827,0.069,-1.44057,0.069,-1.68623,0.069,All
-2.42194,0.0691429,-1.44044,0.0691429,-1.68539,0.0691429,All
-2.42103,0.0692857,-1.43723,0.0692857,-1.6837,0.0692857,All
-2.42059,0.0694286,-1.43723,0.0694286,-1.6837,0.0694286,All
-2.41028,0.0695714,-1.43723,0.0695714,-1.6829,0.0695714,All
-2.40174,0.0697143,-1.43593,0.0697143,-1.67923,0.0697143,All
-2.39961,0.0698571,-1.43307,0.0698571,-1.67923,0.0698571,All
-2.39852,0.07,-1.43271,0.07,-1.67701,0.07,All
-2.3904,0.0701429,-1.43248,0.0701429,-1.67636,0.0701429,All
-2.38841,0.0702857,-1.43157,0.0702857,-1.67368,0.0702857,All
-2.38134,0.0704286,-1.4315,0.0704286,-1.67229,0.0704286,All
-2.37786,0.0705714,-1.4315,0.0705714,-1.67208,0.0705714,All
-2.37614,0.0707143,-1.43102,0.0707143,-1.66805,0.0707143,All
-2.37525,0.0708571,-1.42869,0.0708571,-1.66351,0.0708571,All
-2.36757,0.071,-1.4272,0.071,-1.66242,0.071,All
-2.36006,0.0711429,-1.42569,0.0711429,-1.65637,0.0711429,All
-2.33053,0.0712857,-1.42569,0.0712857,-1.65532,0.0712857,All
-2.31894,0.0714286,-1.42563,0.0714286,-1.65213,0.0714286,All
-1.86001,0.0715714,-1.42543,0.0715714,-1.64871,0.0715714,All
-1.85655,0.0717143,-1.42414,0.0717143,-1.64831,0.0717143,All
-1.83626,0.0718571,-1.42402,0.0718571,-1.64818,0.0718571,All
-1.83461,0.072,-1.42402,0.072,-1.64765,0.072,All
-1.83461,0.0721429,-1.42077,0.0721429,-1.64727,0.0721429,All
-1.82397,0.0722857,-1.42046,0.0722857,-1.64488,0.0722857,All
-1.81539,0.0724286,-1.41954,0.0724286,-1.64488,0.0724286,All
-1.80647,0.0725714,-1.41787,0.0725714,-1.64403,0.0725714,All
-1.80141,0.0727143,-1.4174,0.0727143,-1.64403,0.0727143,All
-1.79025,0.0728571,-1.41657,0.0728571,-1.64215,0.0728571,All
-1.78371,0.073,-1.41641,0.073,-1.63982,0.073,All
-1.78276,0.0731429,-1.41582,0.0731429,-1.63753,0.0731429,All
-1.77704,0.0732857,-1.41575,0.0732857,-1.63753,0.0732857,All
-1.77542,0.0734286,-1.4157,0.0734286,-1.63534,0.0734286,All
-1.76139,0.0735714,-1.41363,0.0735714,-1.63218,0.0735714,All
-1.75335,0.0737143,-1.41113,0.0737143,-1.63194,0.0737143,All
-1.74048,0.0738571,-1.41113,0.0738571,-1.62728,0.0738571,All
-1.73628,0.074,-1.41087,0.074,-1.62441,0.074,All
-1.7338,0.0741429,-1.40952,0.0741429,-1.62388,0.0741429,All
-1.7338,0.0742857,-1.40656,0.0742857,-1.61485,0.0742857,All
-1.73333,0.0744286,-1.40538,0.0744286,-1.61456,0.0744286,All
-1.72893,0.0745714,-1.40504,0.0745714,-1.61383,0.0745714,All
-1.72652,0.0747143,-1.40263,0.0747143,-1.61383,0.0747143,All
-1.72455,0.0748571,-1.40219,0.0748571,-1.60922,0.0748571,All
-1.72143,0.075,-1.40155,0.075,-1.60478,0.075,All
-1.71782,0.0751429,-1.40063,0.0751429,-1.60272,0.0751429,All
-1.71751,0.0752857,-1.40035,0.0752857,-1.60184,0.0752857,All
-1.71751,0.0754286,-1.40022,0.0754286,-1.60184,0.0754286,All
-1.71622,0.0755714,-1.39973,0.0755714,-1.60014,0.0755714,All
-1.7146,0.0757143,-1.39768,0.0757143,-1.59977,0.0757143,All
-1.71287,0.0758571,-1.39545,0.0758571,-1.59865,0.0758571,All
-1.71161,0.076,-1.39334,0.076,-1.59432,0.076,All
-1.71038,0.0761429,-1.39068,0.0761429,-1.5911,0.0761429,All
-1.71035,0.0762857,-1.38921,0.0762857,-1.59095,0.0762857,All
-1.7095,0.0764286,-1.38848,0.0764286,-1.58985,0.0764286,All
-1.70717,0.0765714,-1.38516,0.0765714,-1.58542,0.0765714,All
-1.70354,0.0767143,-1.38459,0.0767143,-1.58437,0.0767143,All
-1.70207,0.0768571,-1.38271,0.0768571,-1.58368,0.0768571,All
-1.70125,0.077,-1.38247,0.077,-1.5756,0.077,All
-1.70036,0.0771429,-1.38224,0.0771429,-1.57532,0.0771429,All
-1.69888,0.0772857,-1.38223,0.0772857,-1.57196,0.0772857,All
-1.69259,0.0774286,-1.38192,0.0774286,-1.57159,0.0774286,All
-1.6915,0.0775714,-1.38155,0.0775714,-1.56631,0.0775714,All
-1.6915,0.0777143,-1.38083,0.0777143,-1.56631,0.0777143,All
-1.68441,0.0778571,-1.38083,0.0778571,-1.56105,0.0778571,All
-1.67533,0.078,-1.38026,0.078,-1.55829,0.078,All
-1.67276,0.0781429,-1.3764,0.0781429,-1.5574,0.0781429,All
-1.67156,0.0782857,-1.37522,0.0782857,-1.55431,0.0782857,All
-1.67153,0.0784286,-1.37382,0.0784286,-1.55049,0.0784286,All
-1.67007,0.0785714,-1.37371,0.0785714,-1.54107,0.0785714,All
-1.66898,0.0787143,-1.37334,0.0787143,-1.54004,0.0787143,All
-1.66676,0.0788571,-1.37307,0.0788571,-1.54004,0.0788571,All
-1.66433,0.079,-1.37147,0.079,-1.54004,0.079,All
-1.66414,0.0791429,-1.37112,0.0791429,-1.53472,0.0791429,All
-1.66414,0.0792857,-1.37112,0.0792857,-1.5345,0.0792857,All
-1.66277,0.0794286,-1.37112,0.0794286,-1.53282,0.0794286,All
-1.66112,0.0795714,-1.3696,0.0795714,-1.53191,0.0795714,All
-1.66042,0.0797143,-1.36765,0.0797143,-1.53045,0.0797143,All
-1.65692,0.0798571,-1.36727,0.0798571,-1.52193,0.0798571,All
-1.65692,0.08,-1.36673,0.08,-1.52193,0.08,All
-1.65692,0.0801429,-1.36585,0.0801429,-1.52121,0.0801429,All
-1.65512,0.0802857,-1.3648,0.0802857,-1.52033,0.0802857,All
-1.65433,0.0804286,-1.3648,0.0804286,-1.51984,0.0804286,All
-1.65236,0.0805714,-1.3642,0.0805714,-1.51897,0.0805714,All
-1.6513,0.0807143,-1.36414,0.0807143,-1.51861,0.0807143,All
-1.6513,0.0808571,-1.36137,0.0808571,-1.51549,0.0808571,All
-1.64889,0.081,-1.36073,0.081,-1.51452,0.081,All
-1.64493,0.0811429,-1.36049,0.0811429,-1.51315,0.0811429,All
-1.64411,0.0812857,-1.36049,0.0812857,-1.51315,0.0812857,All
-1.64383,0.0814286,-1.35349,0.0814286,-1.51315,0.0814286,All
-1.64383,0.0815714,-1.35313,0.0815714,-1.50742,0.0815714,All
-1.64383,0.0817143,-1.35302,0.0817143,-1.50585,0.0817143,All
-1.64346,0.0818571,-1.353,0.0818571,-1.50308,0.0818571,All
-1.64346,0.082,-1.35246,0.082,-1.50219,0.082,All
-1.6407,0.0821429,-1.35206,0.0821429,-1.50076,0.0821429,All
-1.6399,0.0822857,-1.35206,0.0822857,-1.49388,0.0822857,All
-1.63989,0.0824286,-1.35042,0.0824286,-1.49388,0.0824286,All
-1.63943,0.0825714,-1.34993,0.0825714,-1.4907,0.0825714,All
-1.63824,0.0827143,-1.34865,0.0827143,-1.48689,0.0827143,All
-1.63733,0.0828571,-1.34387,0.0828571,-1.4863,0.0828571,All
-1.63599,0.083,-1.34383,0.083,-1.48541,0.083,All
-1.63348,0.0831429,-1.34333,0.0831429,-1.48541,0.0831429,All
-1.63317,0.0832857,-1.34292,0.0832857,-1.48522,0.0832857,All
-1.63166,0.0834286,-1.3421,0.0834286,-1.48249,0.0834286,All
-1.63152,0.0835714,-1.34027,0.0835714,-1.48171,0.0835714,All
-1.62761,0.0837143,-1.34012,0.0837143,-1.48125,0.0837143,All
-1.62646,0.0838571,-1.33868,0.0838571,-1.48051,0.0838571,All
-1.62562,0.084,-1.33848,0.084,-1.48051,0.084,All
-1.62515,0.0841429,-1.33404,0.0841429,-1.47508,0.0841429,All
-1.62515,0.0842857,-1.33285,0.0842857,-1.47508,0.0842857,All
-1.62469,0.0844286,-1.33203,0.0844286,-1.47426,0.0844286,All
-1.62393,0.0845714,-1.32999,0.0845714,-1.47284,0.0845714,All
-1.62277,0.0847143,-1.32842,0.0847143,-1.47181,0.0847143,All
-1.62277,0.0848571,-1.32709,0.0848571,-1.46856,0.0848571,All
-1.62154,0.085,-1.32543,0.085,-1.46829,0.085,All
-1.61811,0.0851429,-1.32518,0.0851429,-1.46716,0.0851429,All
-1.61808,0.0852857,-1.32493,0.0852857,-1.46705,0.0852857,All
-1.6179,0.0854286,-1.32493,0.0854286,-1.46286,0.0854286,All
-1.61598,0.0855714,-1.32426,0.0855714,-1.46242,0.0855714,All
-1.61516,0.0857143,-1.32407,0.0857143,-1.45899,0.0857143,All
-1.61443,0.0858571,-1.32407,0.0858571,-1.45769,0.0858571,All
-1.61384,0.086,-1.32347,0.086,-1.45347,0.086,All
-1.61217,0.0861429,-1.32148,0.0861429,-1.44635,0.0861429,All
-1.60838,0.0862857,-1.32148,0.0862857,-1.44482,0.0862857,All
-1.60708,0.0864286,-1.32139,0.0864286,-1.4448,0.0864286,All
-1.60671,0.0865714,-1.32139,0.0865714,-1.44339,0.0865714,All
-1.60641,0.0867143,-1.32054,0.0867143,-1.4408,0.0867143,All
-1.60595,0.0868571,-1.3193,0.0868571,-1.43895,0.0868571,All
-1.60545,0.087,-1.31799,0.087,-1.43609,0.087,All
-1.60501,0.0871429,-1.31799,0.0871429,-1.43131,0.0871429,All
-1.60168,0.0872857,-1.31705,0.0872857,-1.42733,0.0872857,All
-1.60067,0.0874286,-1.31479,0.0874286,-1.42733,0.0874286,All
-1.60067,0.0875714,-1.31472,0.0875714,-1.42116,0.0875714,All
-1.59781,0.0877143,-1.31413,0.0877143,-1.41982,0.0877143,All
-1.59781,0.0878571,-1.31403,0.0878571,-1.41929,0.0878571,All
-1.59625,0.088,-1.31374,0.088,-1.41815,0.088,All
-1.59546,0.0881429,-1.31374,0.0881429,-1.41745,0.0881429,All
-1.59535,0.0882857,-1.31318,0.0882857,-1.41708,0.0882857,All
-1.59365,0.0884286,-1.31307,0.0884286,-1.41634,0.0884286,All
-1.59346,0.0885714,-1.31292,0.0885714,-1.41077,0.0885714,All
-1.59257,0.0887143,-1.31024,0.0887143,-1.40906,0.0887143,All
-1.59257,0.0888571,-1.30954,0.0888571,-1.40879,0.0888571,All
-1.59257,0.089,-1.30665,0.089,-1.4083,0.089,All
-1.59257,0.0891429,-1.30597,0.0891429,-1.40726,0.0891429,All
-1.59257,0.0892857,-1.30456,0.0892857,-1.40586,0.0892857,All
-1.59217,0.0894286,-1.30312,0.0894286,-1.40459,0.0894286,All
-1.59184,0.0895714,-1.30229,0.0895714,-1.40255,0.0895714,All
-1.59084,0.0897143,-1.30195,0.0897143,-1.40225,0.0897143,All
-1.59084,0.0898571,-1.30033,0.0898571,-1.40225,0.0898571,All
-1.58975,0.09,-1.29604,0.09,-1.40003,0.09,All
-1.58975,0.0901429,-1.29604,0.0901429,-1.39638,0.0901429,All
-1.58975,0.0902857,-1.29579,0.0902857,-1.39636,0.0902857,All
-1.58717,0.0904286,-1.29575,0.0904286,-1.39623,0.0904286,All
-1.58677,0.0905714,-1.29575,0.0905714,-1.39311,0.0905714,All
-1.58677,0.0907143,-1.29491,0.0907143,-1.3926,0.0907143,All
-1.58506,0.0908571,-1.29491,0.0908571,-1.39222,0.0908571,All
-1.58496,0.091,-1.29449,0.091,-1.38911,0.091,All
-1.58288,0.0911429,-1.29308,0.0911429,-1.3873,0.0911429,All
-1.58271,0.0912857,-1.29224,0.0912857,-1.38537,0.0912857,All
-1.58104,0.0914286,-1.29224,0.0914286,-1.38421,0.0914286,All
-1.58096,0.0915714,-1.29135,0.0915714,-1.38361,0.0915714,All
-1.58005,0.0917143,-1.29036,0.0917143,-1.38221,0.0917143,All
-1.57887,0.0918571,-1.29018,0.0918571,-1.38218,0.0918571,All
-1.57589,0.092,-1.28946,0.092,-1.38186,0.092,All
-1.57335,0.0921429,-1.28884,0.0921429,-1.38113,0.0921429,All
-1.57335,0.0922857,-1.28559,0.0922857,-1.38051,0.0922857,All
-1.57328,0.0924286,-1.28514,0.0924286,-1.37963,0.0924286,All
-1.57243,0.0925714,-1.28497,0.0925714,-1.37948,0.0925714,All
-1.57218,0.0927143,-1.28477,0.0927143,-1.37948,0.0927143,All
-1.57158,0.0928571,-1.28464,0.0928571,-1.37847,0.0928571,All
-1.57158,0.093,-1.28153,0.093,-1.37798,0.093,All
-1.57158,0.0931429,-1.28153,0.0931429,-1.37701,0.0931429,All
-1.57028,0.0932857,-1.28054,0.0932857,-1.37636,0.0932857,All
-1.56906,0.0934286,-1.28032,0.0934286,-1.37618,0.0934286,All
-1.56882,0.0935714,-1.27955,0.0935714,-1.37607,0.0935714,All
-1.56882,0.0937143,-1.2784,0.0937143,-1.37546,0.0937143,All
-1.56879,0.0938571,-1.27822,0.0938571,-1.36479,0.0938571,All
-1.56879,0.094,-1.27508,0.094,-1.36355,0.094,All
-1.56879,0.0941429,-1.27497,0.0941429,-1.36276,0.0941429,All
-1.56737,0.0942857,-1.27477,0.0942857,-1.36276,0.0942857,All
-1.56671,0.0944286,-1.27477,0.0944286,-1.36193,0.0944286,All
-1.56463,0.0945714,-1.27477,0.0945714,-1.35881,0.0945714,All
-1.56453,0.0947143,-1.27457,0.0947143,-1.35881,0.0947143,All
-1.56433,0.0948571,-1.27351,0.0948571,-1.35714,0.0948571,All
-1.56332,0.095,-1.2729,0.095,-1.35435,0.095,All
-1.56234,0.0951429,-1.2729,0.0951429,-1.35435,0.0951429,All
-1.56234,0.0952857,-1.27268,0.0952857,-1.35399,0.0952857,All
-1.56212,0.0954286,-1.27239,0.0954286,-1.35367,0.0954286,All
-1.56191,0.0955714,-1.26882,0.0955714,-1.35219,0.0955714,All
-1.56167,0.0957143,-1.26686,0.0957143,-1.34782,0.0957143,All
-1.5605,0.0958571,-1.26529,0.0958571,-1.34688,0.0958571,All
-1.5605,0.096,-1.26481,0.096,-1.34527,0.096,All
-1.5605,0.0961429,-1.26446,0.0961429,-1.34176,0.0961429,All
-1.55841,0.0962857,-1.26356,0.0962857,-1.34049,0.0962857,All
-1.55841,0.0964286,-1.26229,0.0964286,-1.33897,0.0964286,All
-1.55572,0.0965714,-1.26172,0.0965714,-1.33871,0.0965714,All
-1.55416,0.0967143,-1.26168,0.0967143,-1.33871,0.0967143,All
-1.55278,0.0968571,-1.26104,0.0968571,-1.33779,0.0968571,All
-1.55271,0.097,-1.2607,0.097,-1.33717,0.097,All
-1.55009,0.0971429,-1.26023,0.0971429,-1.33665,0.0971429,All
-1.54974,0.0972857,-1.25809,0.0972857,-1.33292,0.0972857,All
-1.5495,0.0974286,-1.25764,0.0974286,-1.33234,0.0974286,All
-1.54846,0.0975714,-1.25764,0.0975714,-1.33234,0.0975714,All
-1.54846,0.0977143,-1.2573,0.0977143,-1.33234,0.0977143,All
-1.54809,0.0978571,-1.25504,0.0978571,-1.3322,0.0978571,All
-1.54418,0.098,-1.25344,0.098,-1.33159,0.098,All
-1.54303,0.0981429,-1.25088,0.0981429,-1.32872,0.0981429,All
-1.54303,0.0982857,-1.25076,0.0982857,-1.3259,0.0982857,All
-1.54254,0.0984286,-1.24986,0.0984286,-1.32445,0.0984286,All
-1.5423,0.0985714,-1.24873,0.0985714,-1.32445,0.0985714,All
-1.538,0.0987143,-1.2482,0.0987143,-1.32424,0.0987143,All
-1.53783,0.0988571,-1.24508,0.0988571,-1.3221,0.0988571,All
-1.53698,0.099,-1.24508,0.099,-1.3221,0.099,All
-1.53423,0.0991429,-1.24465,0.0991429,-1.32203,0.0991429,All
-1.53346,0.0992857,-1.24465,0.0992857,-1.32203,0.0992857,All
-1.53346,0.0994286,-1.24386,0.0994286,-1.32106,0.0994286,All
-1.53218,0.0995714,-1.24298,0.0995714,-1.32077,0.0995714,All
-1.53218,0.0997143,-1.24047,0.0997143,-1.32065,0.0997143,All
-1.53146,0.0998571,-1.23958,0.0998571,-1.31649,0.0998571,All
-1.53047,0.1,-1.2393,0.1,-1.31649,0.1,All
-1.52981,0.100143,-1.23893,0.100143,-1.31478,0.100143,All
-1.52951,0.100286,-1.23804,0.100286,-1.31286,0.100286,All
-1.52706,0.100429,-1.23726,0.100429,-1.3096,0.100429,All
-1.52578,0.100571,-1.23548,0.100571,-1.30916,0.100571,All
-1.52517,0.100714,-1.23545,0.100714,-1.30812,0.100714,All
-1.52517,0.100857,-1.23545,0.100857,-1.30728,0.100857,All
-1.52261,0.101,-1.23532,0.101,-1.30299,0.101,All
-1.52261,0.101143,-1.23431,0.101143,-1.30297,0.101143,All
-1.52261,0.101286,-1.23229,0.101286,-1.30045,0.101286,All
-1.52225,0.101429,-1.23185,0.101429,-1.3003,0.101429,All
-1.51929,0.101571,-1.23166,0.101571,-1.29894,0.101571,All
-1.51794,0.101714,-1.23165,0.101714,-1.29823,0.101714,All
-1.51794,0.101857,-1.23165,0.101857,-1.29758,0.101857,All
-1.51791,0.102,-1.2306,0.102,-1.29751,0.102,All
-1.51692,0.102143,-1.2306,0.102143,-1.29738,0.102143,All
-1.51526,0.102286,-1.23048,0.102286,-1.29566,0.102286,All
-1.51401,0.102429,-1.23048,0.102429,-1.29566,0.102429,All
-1.51401,0.102571,-1.22994,0.102571,-1.29069,0.102571,All
-1.51299,0.102714,-1.22909,0.102714,-1.29069,0.102714,All
-1.51273,0.102857,-1.22812,0.102857,-1.28914,0.102857,All
-1.51273,0.103,-1.22605,0.103,-1.28902,0.103,All
-1.5096,0.103143,-1.22335,0.103143,-1.28382,0.103143,All
-1.5096,0.103286,-1.22299,0.103286,-1.28382,0.103286,All
-1.50745,0.103429,-1.22155,0.103429,-1.28073,0.103429,All
-1.50745,0.103571,-1.21972,0.103571,-1.27826,0.103571,All
-1.5055,0.103714,-1.21972,0.103714,-1.27826,0.103714,All
-1.50466,0.103857,-1.2188,0.103857,-1.2782,0.103857,All
-1.50466,0.104,-1.21728,0.104,-1.27767,0.104,All
-1.50053,0.104143,-1.21727,0.104143,-1.27582,0.104143,All
-1.49967,0.104286,-1.21589,0.104286,-1.27409,0.104286,All
-1.49952,0.104429,-1.21589,0.104429,-1.27297,0.104429,All
-1.49902,0.104571,-1.21542,0.104571,-1.27044,0.104571,All
-1.49642,0.104714,-1.21292,0.104714,-1.27044,0.104714,All
-1.49613,0.104857,-1.21128,0.104857,-1.27007,0.104857,All
-1.4955,0.105,-1.21028,0.105,-1.26956,0.105,All
-1.49422,0.105143,-1.20957,0.105143,-1.26719,0.105143,All
-1.49392,0.105286,-1.20901,0.105286,-1.26678,0.105286,All
-1.49375,0.105429,-1.20828,0.105429,-1.26607,0.105429,All
-1.4934,0.105571,-1.20769,0.105571,-1.26607,0.105571,All
-1.49314,0.105714,-1.20655,0.105714,-1.26559,0.105714,All
-1.49093,0.105857,-1.20655,0.105857,-1.26498,0.105857,All
-1.49074,0.106,-1.20647,0.106,-1.26319,0.106,All
-1.48971,0.106143,-1.20598,0.106143,-1.26027,0.106143,All
-1.48937,0.106286,-1.20567,0.106286,-1.26027,0.106286,All
-1.48681,0.106429,-1.20311,0.106429,-1.26006,0.106429,All
-1.48538,0.106571,-1.20224,0.106571,-1.26006,0.106571,All
-1.48446,0.106714,-1.201,0.106714,-1.25519,0.106714,All
-1.48428,0.106857,-1.20012,0.106857,-1.25473,0.106857,All
-1.4834,0.107,-1.19924,0.107,-1.25473,0.107,All
-1.48302,0.107143,-1.19916,0.107143,-1.25429,0.107143,All
