iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,b
1704,-147.694,2,5.10712,21.5808,4.79199,27.815,0.262727,0.22871,0.643917,3.23853e-08,0.0250444
1705,-148.208,2,5.10712,21.5803,4.79219,27.815,0.262728,0.228712,0.64391,3.23932e-08,0.0250435
1706,-146.294,2,5.10713,21.5799,4.79244,27.815,0.26272,0.228716,0.643973,3.23954e-08,0.0250432
1707,-148.792,2,5.10716,21.5798,4.79267,27.815,0.262712,0.228737,0.644007,3.23942e-08,0.0250429
1708,-147.127,2,5.10719,21.5802,4.79244,27.815,0.262696,0.228722,0.643978,3.2404e-08,0.0250426
1709,-153.299,2,5.10721,21.5803,4.79244,27.815,0.262693,0.228715,0.643943,3.24035e-08,0.0250421
1710,-151.433,2,5.10719,21.5806,4.7924,27.815,0.262696,0.228704,0.643957,3.23987e-08,0.0250421
1711,-148.609,2,5.10718,21.581,4.79222,27.815,0.262704,0.228694,0.643904,3.2394e-08,0.0250428
1712,-143.479,2,5.10716,21.5809,4.79216,27.815,0.2627,0.228682,0.643894,3.23935e-08,0.025044
1713,-146.092,2,5.10715,21.5809,4.7922,27.815,0.262709,0.228662,0.643873,3.23975e-08,0.0250442
1714,-147.492,2,5.10717,21.5812,4.79241,27.815,0.26271,0.228622,0.643869,3.24096e-08,0.0250436
1715,-153.371,2,5.10716,21.582,4.79234,27.815,0.262718,0.228591,0.643882,3.24159e-08,0.0250422
1716,-148.185,2,5.10718,21.5823,4.79249,27.815,0.262721,0.228573,0.643774,3.24214e-08,0.0250425
1717,-143.07,2,5.10717,21.5826,4.79244,27.815,0.262733,0.228586,0.643769,3.24235e-08,0.0250429
1718,-139.078,2,5.10715,21.5828,4.79238,27.815,0.262746,0.228587,0.64377,3.24223e-08,0.0250444
1719,-138.406,2,5.10717,21.5823,4.79257,27.815,0.262743,0.228582,0.64389,3.24244e-08,0.0250454
1720,-134.731,2,5.10714,21.5809,4.79289,27.815,0.262749,0.228594,0.64392,3.24313e-08,0.0250466
1721,-141.606,2,5.10714,21.5802,4.79311,27.815,0.262749,0.228603,0.643887,3.24295e-08,0.025048
1722,-141.945,2,5.10711,21.5795,4.79332,27.815,0.262754,0.228586,0.643927,3.24282e-08,0.0250491
1723,-153.053,2,5.10717,21.5789,4.7937,27.815,0.262741,0.228574,0.64396,3.24241e-08,0.025049
1724,-156.958,2,5.10725,21.5782,4.79443,27.815,0.262728,0.228543,0.644057,3.24156e-08,0.0250485
1725,-152.305,2,5.10729,21.5773,4.79498,27.815,0.262723,0.228555,0.644079,3.24164e-08,0.0250475
1726,-144.983,2,5.1073,21.5774,4.79509,27.815,0.262726,0.228559,0.644103,3.24144e-08,0.025048
1727,-149.907,2,5.10729,21.5776,4.79512,27.815,0.262732,0.228545,0.644131,3.24119e-08,0.0250479
1728,-152.335,2,5.10727,21.5782,4.79467,27.815,0.262738,0.22853,0.64411,3.24103e-08,0.0250476
1729,-148.643,2,5.10727,21.579,4.79425,27.815,0.26275,0.228536,0.644125,3.24144e-08,0.0250468
1730,-152.872,2,5.10726,21.5792,4.79416,27.815,0.262736,0.228542,0.644139,3.24078e-08,0.0250466
1731,-150.701,2,5.10726,21.5796,4.79386,27.815,0.262731,0.22854,0.644094,3.24074e-08,0.0250466
1732,-151.907,2,5.10725,21.58,4.79363,27.815,0.262735,0.22856,0.644119,3.24065e-08,0.0250455
1733,-139.999,2,5.10725,21.5802,4.79365,27.815,0.262739,0.228573,0.644136,3.24073e-08,0.0250464
1734,-141.036,2,5.10726,21.5801,4.79392,27.815,0.262754,0.228579,0.64417,3.24087e-08,0.025047
1735,-144.724,2,5.10731,21.5801,4.79432,27.815,0.262754,0.228582,0.644193,3.24095e-08,0.0250474
1736,-150.812,2,5.10735,21.5798,4.79491,27.815,0.26275,0.22857,0.644201,3.24031e-08,0.0250478
1737,-145.082,2,5.10738,21.5786,4.79545,27.815,0.26274,0.228592,0.644235,3.24051e-08,0.0250478
1738,-140.899,2,5.10738,21.577,4.79632,27.815,0.26273,0.228594,0.644268,3.24112e-08,0.0250482
1739,-143.875,2,5.10739,21.5754,4.79713,27.815,0.262717,0.228595,0.644344,3.24101e-08,0.0250488
1740,-151.658,2,5.10737,21.5751,4.79738,27.815,0.262713,0.228578,0.644315,3.24088e-08,0.0250488
1741,-143.006,2,5.1074,21.5752,4.79767,27.815,0.262713,0.228578,0.644361,3.24031e-08,0.02505
1742,-138.674,2,5.10742,21.5751,4.79788,27.815,0.262718,0.228578,0.644392,3.24e-08,0.0250518
1743,-141.71,2,5.10744,21.5745,4.79801,27.815,0.262722,0.228575,0.64446,3.23996e-08,0.0250526
1744,-153.019,2,5.10743,21.574,4.79809,27.815,0.262717,0.228549,0.644566,3.2397e-08,0.0250519
1745,-151.472,2,5.10742,21.5735,4.79833,27.815,0.262715,0.228541,0.64461,3.23958e-08,0.0250513
1746,-150.638,2,5.1074,21.5724,4.79852,27.815,0.262706,0.228534,0.644612,3.24e-08,0.0250506
1747,-142.898,2,5.10739,21.5718,4.79885,27.815,0.262703,0.228501,0.644592,3.24043e-08,0.0250516
1748,-142.008,2,5.10738,21.5719,4.79885,27.815,0.262703,0.22847,0.644535,3.24132e-08,0.0250525
1749,-152.006,2,5.10742,21.5724,4.79872,27.815,0.262688,0.228469,0.644453,3.24155e-08,0.0250523
1750,-151.364,2,5.10743,21.5725,4.79881,27.815,0.262683,0.228453,0.644454,3.24151e-08,0.0250521
1751,-154.379,2,5.10744,21.5727,4.79876,27.815,0.262678,0.228455,0.644467,3.24136e-08,0.0250511
1752,-141.45,2,5.10738,21.5724,4.79848,27.815,0.262688,0.228431,0.644507,3.24189e-08,0.0250517
1753,-141.007,2,5.10733,21.5721,4.79828,27.815,0.262695,0.228445,0.644559,3.24204e-08,0.0250521
1754,-142.613,2,5.10729,21.5718,4.79809,27.815,0.262696,0.22846,0.644601,3.24142e-08,0.0250532
1755,-148.243,2,5.10729,21.572,4.79781,27.815,0.262685,0.22847,0.644564,3.24155e-08,0.0250532
1756,-151.66,2,5.10727,21.5724,4.79781,27.815,0.262686,0.228467,0.644618,3.24121e-08,0.0250526
1757,-150.927,2,5.10728,21.573,4.79778,27.815,0.262686,0.228451,0.64462,3.241e-08,0.0250526
1758,-143.306,2,5.10727,21.5732,4.79755,27.815,0.262692,0.228443,0.644593,3.24141e-08,0.0250532
1759,-144.006,2,5.10726,21.5736,4.7973,27.815,0.262695,0.228434,0.644594,3.24158e-08,0.0250538
1760,-142.973,2,5.10723,21.5742,4.79733,27.815,0.262702,0.228426,0.644645,3.24116e-08,0.0250548
1761,-139.724,2,5.10724,21.5747,4.79697,27.815,0.262701,0.228419,0.644681,3.24152e-08,0.0250558
1762,-145.322,2,5.10724,21.5749,4.79688,27.815,0.262699,0.228417,0.644722,3.24173e-08,0.0250559
1763,-132.485,2,5.10723,21.5751,4.79671,27.815,0.262701,0.228422,0.644715,3.243e-08,0.025057
1764,-140.966,2,5.10719,21.5749,4.79651,27.815,0.262704,0.228445,0.644719,3.24387e-08,0.0250567
1765,-140.418,2,5.10717,21.5746,4.79657,27.815,0.262717,0.228468,0.644714,3.24402e-08,0.0250573
1766,-144.091,2,5.10717,21.5743,4.79682,27.815,0.262724,0.228474,0.644719,3.24429e-08,0.0250574
1767,-142.034,2,5.1072,21.5737,4.7973,27.815,0.262732,0.228484,0.644784,3.24444e-08,0.0250577
1768,-135.297,2,5.10721,21.574,4.79733,27.815,0.26274,0.228486,0.644823,3.24454e-08,0.0250593
1769,-138.431,2,5.10721,21.5746,4.79735,27.815,0.262751,0.228486,0.644861,3.2445e-08,0.0250606
1770,-144.559,2,5.10722,21.5746,4.79739,27.815,0.26275,0.228505,0.644936,3.24438e-08,0.0250606
1771,-147.879,2,5.10722,21.5749,4.79729,27.815,0.262746,0.228533,0.644928,3.24365e-08,0.0250611
1772,-143.91,2,5.10722,21.5747,4.79719,27.815,0.262742,0.228561,0.644879,3.24403e-08,0.0250612
1773,-136.932,2,5.10722,21.5746,4.79729,27.815,0.262751,0.228586,0.644923,3.24498e-08,0.0250613
1774,-132.482,2,5.1072,21.5741,4.79714,27.815,0.262759,0.228631,0.64507,3.24546e-08,0.0250617
1775,-136.919,2,5.10717,21.5739,4.79733,27.815,0.262775,0.228661,0.645205,3.24581e-08,0.0250616
1776,-147.464,2,5.10718,21.5742,4.79709,27.815,0.26278,0.22867,0.645248,3.24595e-08,0.0250612
1777,-158.343,2,5.10715,21.5736,4.79714,27.815,0.262794,0.228692,0.645335,3.24495e-08,0.0250594
1778,-153.202,2,5.10712,21.5735,4.79706,27.815,0.262796,0.228726,0.645416,3.24467e-08,0.0250577
1779,-150.774,2,5.10713,21.5734,4.79692,27.815,0.262795,0.228773,0.645478,3.24466e-08,0.0250562
1780,-147.283,2,5.10713,21.5733,4.79669,27.815,0.262796,0.22881,0.645551,3.24444e-08,0.0250555
1781,-138.467,2,5.10711,21.5729,4.7964,27.815,0.262801,0.228838,0.645618,3.24499e-08,0.0250556
1782,-145.913,2,5.10708,21.5727,4.79629,27.815,0.262805,0.22885,0.645697,3.24489e-08,0.0250553
1783,-151.643,2,5.10708,21.5729,4.7962,27.815,0.262802,0.228858,0.645756,3.24473e-08,0.0250544
1784,-151.609,2,5.10707,21.5731,4.79607,27.815,0.262799,0.228838,0.645804,3.24547e-08,0.025053
1785,-148.331,2,5.10707,21.573,4.79614,27.815,0.262798,0.228837,0.645885,3.24586e-08,0.0250521
1786,-146.869,2,5.10711,21.5734,4.79626,27.815,0.262787,0.228811,0.645915,3.24617e-08,0.0250523
1787,-147.881,2,5.10712,21.5736,4.79631,27.815,0.262779,0.228797,0.645998,3.24664e-08,0.0250517
1788,-145.067,2,5.10714,21.5736,4.79629,27.815,0.262772,0.228763,0.646058,3.24705e-08,0.025052
1789,-153.875,2,5.10713,21.5732,4.79626,27.815,0.262768,0.228736,0.646137,3.24757e-08,0.0250505
1790,-153.944,2,5.10714,21.573,4.79617,27.815,0.262761,0.228721,0.646186,3.24759e-08,0.0250495
1791,-156.402,2,5.10715,21.573,4.79612,27.815,0.262752,0.228709,0.646278,3.24697e-08,0.0250486
1792,-152.314,2,5.10714,21.5731,4.79612,27.815,0.262743,0.228666,0.646388,3.24681e-08,0.0250483
1793,-147.935,2,5.10713,21.573,4.79624,27.815,0.26274,0.228621,0.646399,3.24703e-08,0.0250487
1794,-151.306,2,5.10714,21.5732,4.79635,27.815,0.262741,0.228599,0.646471,3.24671e-08,0.0250485
1795,-141.79,2,5.10715,21.5732,4.79657,27.815,0.262749,0.22858,0.646556,3.24759e-08,0.0250481
1796,-133.24,2,5.10714,21.573,4.79714,27.815,0.26277,0.228562,0.646696,3.24852e-08,0.0250487
1797,-143.235,2,5.10716,21.5725,4.79761,27.815,0.26277,0.228547,0.64685,3.24921e-08,0.025048
1798,-142.554,2,5.10722,21.5719,4.79835,27.815,0.262764,0.228531,0.647047,3.2492e-08,0.0250482
1799,-135.982,2,5.10727,21.5714,4.79909,27.815,0.262764,0.22851,0.647301,3.25008e-08,0.0250482
1800,-146.911,2,5.10731,21.5708,4.79968,27.815,0.262769,0.228504,0.647453,3.25046e-08,0.0250471
1801,-139.175,2,5.10732,21.57,4.8002,27.815,0.262779,0.228514,0.647531,3.24991e-08,0.0250484
1802,-135.739,2,5.10732,21.5687,4.80047,27.815,0.262784,0.228533,0.647551,3.2498e-08,0.02505
1803,-146.201,2,5.10728,21.5689,4.80046,27.815,0.262791,0.228531,0.647467,3.24986e-08,0.0250506
1804,-148.261,2,5.10728,21.5691,4.80046,27.815,0.262802,0.228522,0.647413,3.25017e-08,0.0250505
1805,-140.298,2,5.10729,21.5687,4.8006,27.815,0.262796,0.228534,0.647421,3.25016e-08,0.0250515
1806,-138.781,2,5.10725,21.5682,4.80042,27.815,0.262796,0.228522,0.647476,3.25033e-08,0.0250526
1807,-148.911,2,5.10721,21.5683,4.80015,27.815,0.262797,0.228525,0.647483,3.24976e-08,0.025053
1808,-147.09,2,5.10714,21.5681,4.79997,27.815,0.262808,0.228541,0.647446,3.24912e-08,0.0250535
1809,-148.983,2,5.10712,21.5687,4.79986,27.815,0.262812,0.228541,0.647454,3.24894e-08,0.0250534
1810,-144.16,2,5.10709,21.5691,4.79939,27.815,0.26282,0.228512,0.647446,3.24884e-08,0.0250545
1811,-148.696,2,5.10708,21.5699,4.79942,27.815,0.262828,0.228489,0.647425,3.24845e-08,0.0250551
1812,-151.369,2,5.1071,21.5706,4.7989,27.815,0.262826,0.228481,0.647429,3.24813e-08,0.0250551
1813,-150.702,2,5.10707,21.5709,4.79867,27.815,0.262825,0.228469,0.64737,3.24822e-08,0.025055
1814,-145.908,2,5.10706,21.5712,4.79835,27.815,0.262824,0.22847,0.64733,3.2489e-08,0.0250548
1815,-150.985,2,5.10704,21.5716,4.79807,27.815,0.262824,0.228477,0.647303,3.24938e-08,0.0250538
1816,-147.813,2,5.10702,21.5721,4.79782,27.815,0.262822,0.228494,0.647287,3.24909e-08,0.0250539
1817,-155.192,2,5.10705,21.5724,4.79775,27.815,0.262816,0.228507,0.647279,3.2488e-08,0.025053
1818,-143.079,2,5.10709,21.5728,4.79745,27.815,0.262805,0.228523,0.647299,3.24953e-08,0.0250528
1819,-138.536,2,5.10711,21.573,4.79735,27.815,0.262803,0.228513,0.647426,3.24958e-08,0.0250537
1820,-132.942,2,5.10711,21.573,4.79715,27.815,0.262803,0.228499,0.64759,3.24996e-08,0.0250549
1821,-145.672,2,5.10713,21.5727,4.7974,27.815,0.262804,0.228489,0.647658,3.24978e-08,0.0250552
1822,-140.713,2,5.10716,21.5731,4.79741,27.815,0.262802,0.228506,0.647634,3.24938e-08,0.0250567
1823,-150.127,2,5.10718,21.5733,4.79753,27.815,0.262799,0.228504,0.647613,3.2491e-08,0.0250569
1824,-153.38,2,5.10717,21.5733,4.79763,27.815,0.262808,0.228475,0.647592,3.24912e-08,0.0250564
1825,-152.791,2,5.10718,21.5733,4.79737,27.815,0.262806,0.228439,0.647554,3.24814e-08,0.0250575
1826,-145.6,2,5.10721,21.5734,4.7976,27.815,0.262799,0.228409,0.647579,3.24801e-08,0.0250584
1827,-153.972,2,5.10724,21.5731,4.79787,27.815,0.26281,0.228402,0.647601,3.24776e-08,0.0250576
1828,-147.03,2,5.10726,21.5726,4.79817,27.815,0.262805,0.22841,0.647671,3.24798e-08,0.0250571
1829,-147.243,2,5.10727,21.5718,4.79845,27.815,0.262801,0.228403,0.647732,3.2477e-08,0.0250573
1830,-150.975,2,5.10726,21.5715,4.7986,27.815,0.262803,0.228425,0.647782,3.24713e-08,0.0250568
1831,-140.425,2,5.10726,21.5708,4.79875,27.815,0.262804,0.22844,0.647787,3.24791e-08,0.0250568
1832,-135.668,2,5.10726,21.5712,4.79854,27.815,0.262813,0.228453,0.647781,3.24885e-08,0.0250574
1833,-144.689,2,5.10724,21.5719,4.79813,27.815,0.262817,0.228459,0.647787,3.24922e-08,0.0250572
1834,-139.125,2,5.10723,21.5721,4.79789,27.815,0.262828,0.228469,0.647784,3.24941e-08,0.0250581
1835,-141.491,2,5.10722,21.5726,4.7977,27.815,0.262834,0.228476,0.647746,3.24926e-08,0.0250592
1836,-142.636,2,5.10717,21.5728,4.79754,27.815,0.262848,0.228479,0.647793,3.24879e-08,0.0250599
1837,-149.888,2,5.10717,21.5731,4.79737,27.815,0.262843,0.228513,0.647783,3.24847e-08,0.0250595
1838,-154.86,2,5.1072,21.5732,4.79731,27.815,0.262832,0.22853,0.647711,3.24807e-08,0.0250592
1839,-140.91,2,5.1072,21.5732,4.7972,27.815,0.262832,0.228552,0.647653,3.24783e-08,0.0250605
1840,-139.717,2,5.1072,21.5733,4.79714,27.815,0.262834,0.228564,0.647591,3.24843e-08,0.0250612
1841,-139.794,2,5.10723,21.5734,4.79713,27.815,0.262829,0.228594,0.647558,3.24891e-08,0.0250617
1842,-135.579,2,5.10718,21.5735,4.79689,27.815,0.262834,0.228596,0.647576,3.25025e-08,0.0250619
1843,-144.978,2,5.10715,21.5735,4.7969,27.815,0.262835,0.228584,0.647611,3.25051e-08,0.0250619
1844,-146.926,2,5.10711,21.5736,4.79669,27.815,0.262832,0.228573,0.647615,3.25035e-08,0.0250624
1845,-143.781,2,5.10707,21.5739,4.79633,27.815,0.262838,0.228548,0.647614,3.25042e-08,0.0250632
1846,-152.627,2,5.10703,21.5736,4.79594,27.815,0.262837,0.228535,0.647541,3.25023e-08,0.0250633
1847,-156.289,2,5.10699,21.5734,4.79573,27.815,0.262834,0.228523,0.647504,3.25028e-08,0.0250623
1848,-152.232,2,5.10695,21.5737,4.79548,27.815,0.262847,0.228523,0.647461,3.25013e-08,0.0250618
1849,-151.22,2,5.10695,21.574,4.79552,27.815,0.262852,0.228504,0.647477,3.25e-08,0.0250616
1850,-146.408,2,5.10696,21.5742,4.79564,27.815,0.26285,0.228485,0.647469,3.25027e-08,0.0250618
1851,-153.989,2,5.10698,21.5747,4.79567,27.815,0.262846,0.228477,0.647408,3.25043e-08,0.0250613
1852,-149.867,2,5.10699,21.574,4.79591,27.815,0.262844,0.228463,0.647377,3.25021e-08,0.0250616
1853,-152.915,2,5.10699,21.5736,4.79616,27.815,0.262852,0.228462,0.64735,3.25005e-08,0.0250611
1854,-152.601,2,5.107,21.5741,4.79613,27.815,0.262856,0.228474,0.647303,3.25035e-08,0.0250601
1855,-148.665,2,5.10706,21.5748,4.79628,27.815,0.262857,0.228475,0.647277,3.25036e-08,0.0250601
1856,-147.77,2,5.10711,21.5748,4.79655,27.815,0.262855,0.228485,0.647253,3.25052e-08,0.02506
1857,-148.525,2,5.10713,21.5751,4.79659,27.815,0.262855,0.22849,0.64722,3.25046e-08,0.0250601
1858,-148.093,2,5.10715,21.5748,4.7967,27.815,0.262846,0.228498,0.647189,3.25046e-08,0.0250602
1859,-141.993,2,5.10715,21.5745,4.7968,27.815,0.262842,0.228513,0.64712,3.25088e-08,0.0250608
1860,-136.167,2,5.10712,21.5744,4.79674,27.815,0.262837,0.228494,0.647138,3.25132e-08,0.0250623
1861,-147.55,2,5.10708,21.5745,4.79659,27.815,0.262837,0.22848,0.647138,3.25152e-08,0.0250623
1862,-150.246,2,5.10702,21.5744,4.79633,27.815,0.262846,0.228487,0.647113,3.25137e-08,0.0250619
1863,-146.154,2,5.107,21.5743,4.79616,27.815,0.262839,0.22847,0.647118,3.25075e-08,0.0250632
1864,-146.378,2,5.10695,21.5747,4.79579,27.815,0.262841,0.228443,0.647087,3.2506e-08,0.0250641
1865,-143.238,2,5.10694,21.5749,4.79571,27.815,0.26284,0.228423,0.647091,3.25127e-08,0.0250643
1866,-152.694,2,5.10692,21.5751,4.79568,27.815,0.262843,0.228407,0.647023,3.25088e-08,0.0250646
1867,-154.165,2,5.10692,21.5745,4.79594,27.815,0.262837,0.228401,0.646992,3.25035e-08,0.0250645
1868,-144.161,2,5.1069,21.5736,4.79642,27.815,0.262833,0.228388,0.647032,3.25016e-08,0.0250653
1869,-148.085,2,5.10687,21.5728,4.7966,27.815,0.262826,0.228386,0.647092,3.25051e-08,0.0250646
1870,-137.391,2,5.10682,21.5727,4.79628,27.815,0.262825,0.228385,0.647101,3.25118e-08,0.0250653
1871,-140.271,2,5.1068,21.5725,4.79611,27.815,0.262826,0.228376,0.647071,3.25146e-08,0.0250664
1872,-151.071,2,5.10681,21.5727,4.79609,27.815,0.262836,0.228356,0.647079,3.25158e-08,0.0250659
1873,-142.243,2,5.1068,21.5729,4.79604,27.815,0.262845,0.228358,0.64712,3.2521e-08,0.0250657
1874,-146.425,2,5.10679,21.5731,4.796,27.815,0.262845,0.228342,0.647136,3.25173e-08,0.0250665
1875,-150.14,2,5.10682,21.5737,4.79572,27.815,0.262839,0.22833,0.647139,3.2513e-08,0.0250669
1876,-152.193,2,5.10685,21.5738,4.7957,27.815,0.262838,0.228329,0.647129,3.25129e-08,0.0250664
1877,-142.692,2,5.10688,21.5741,4.79581,27.815,0.262844,0.228326,0.64712,3.25072e-08,0.0250678
1878,-148.482,2,5.10686,21.5739,4.79585,27.815,0.262851,0.228316,0.6471,3.25095e-08,0.0250676
1879,-150.848,2,5.10688,21.5735,4.79603,27.815,0.262847,0.228315,0.647108,3.25076e-08,0.0250673
1880,-141.087,2,5.10684,21.5731,4.79606,27.815,0.262849,0.228299,0.647119,3.25132e-08,0.0250678
1881,-154.116,2,5.10687,21.5726,4.79628,27.815,0.262853,0.228316,0.647148,3.25107e-08,0.0250667
1882,-150.915,2,5.10689,21.5729,4.79608,27.815,0.26285,0.228298,0.64716,3.25078e-08,0.0250668
1883,-147.994,2,5.10691,21.5732,4.79622,27.815,0.26285,0.228302,0.647209,3.25077e-08,0.0250665
1884,-142.669,2,5.10694,21.5734,4.79607,27.815,0.262844,0.228283,0.647218,3.25105e-08,0.0250673
1885,-147.234,2,5.10696,21.5739,4.79621,27.815,0.262856,0.228282,0.647317,3.25073e-08,0.025067
1886,-145.214,2,5.10699,21.5742,4.79642,27.815,0.262866,0.228258,0.647391,3.25063e-08,0.0250674
1887,-147.901,2,5.10701,21.5744,4.79683,27.815,0.26287,0.228261,0.647417,3.25016e-08,0.0250676
1888,-148.489,2,5.10705,21.5743,4.79717,27.815,0.262869,0.228248,0.647455,3.25036e-08,0.0250673
1889,-146.349,2,5.10711,21.5744,4.79756,27.815,0.262872,0.228245,0.647502,3.25033e-08,0.0250674
1890,-149.089,2,5.10712,21.5744,4.79789,27.815,0.262877,0.228235,0.647485,3.24997e-08,0.0250677
1891,-154.762,2,5.10712,21.5745,4.79786,27.815,0.262881,0.228214,0.647461,3.24988e-08,0.0250673
1892,-155.041,2,5.10714,21.5751,4.79783,27.815,0.262882,0.228196,0.647428,3.24933e-08,0.0250673
1893,-152.464,2,5.10715,21.5752,4.79763,27.815,0.262881,0.228176,0.647402,3.24941e-08,0.0250671
1894,-148.975,2,5.10712,21.5748,4.79748,27.815,0.26288,0.228175,0.647393,3.24976e-08,0.0250665
1895,-146.966,2,5.10708,21.574,4.79739,27.815,0.262885,0.228175,0.647366,3.24957e-08,0.0250669
1896,-135.547,2,5.10711,21.5735,4.79787,27.815,0.262892,0.228192,0.647358,3.24981e-08,0.0250681
1897,-139.746,2,5.10715,21.5733,4.79829,27.815,0.262889,0.22822,0.647361,3.25038e-08,0.0250682
1898,-147.801,2,5.10719,21.5733,4.79845,27.815,0.262878,0.228215,0.647337,3.25072e-08,0.0250682
1899,-141.2,2,5.10721,21.5738,4.79853,27.815,0.262893,0.228213,0.647322,3.25081e-08,0.025069
1900,-144.04,2,5.10725,21.5734,4.79887,27.815,0.262905,0.228198,0.647331,3.25053e-08,0.0250699
1901,-137.679,2,5.10728,21.5732,4.79933,27.815,0.262924,0.228197,0.647355,3.25051e-08,0.025071
1902,-134.966,2,5.1073,21.5728,4.79964,27.815,0.262937,0.228208,0.647372,3.25002e-08,0.0250729
1903,-142.105,2,5.10734,21.5726,4.79982,27.815,0.262937,0.228209,0.647388,3.25009e-08,0.0250736
1904,-146.818,2,5.10734,21.5725,4.79995,27.815,0.262952,0.228192,0.647404,3.24973e-08,0.0250741
1905,-146.724,2,5.10736,21.5722,4.80029,27.815,0.262958,0.228164,0.64737,3.24982e-08,0.0250747
1906,-152.684,2,5.10739,21.5722,4.80046,27.815,0.262955,0.228143,0.647315,3.24948e-08,0.0250751
1907,-153.461,2,5.10743,21.572,4.8007,27.815,0.262951,0.228107,0.647227,3.24946e-08,0.0250755
1908,-140.766,2,5.10743,21.5717,4.80082,27.815,0.262949,0.228091,0.647153,3.25032e-08,0.0250762
1909,-145.247,2,5.10742,21.5718,4.80078,27.815,0.262966,0.228079,0.647098,3.25097e-08,0.0250761
1910,-149.303,2,5.10742,21.5721,4.80079,27.815,0.262976,0.228081,0.647063,3.25117e-08,0.0250757
1911,-149.309,2,5.10742,21.5722,4.80071,27.815,0.262987,0.22808,0.647104,3.25121e-08,0.025075
1912,-155.532,2,5.10739,21.5724,4.80047,27.815,0.262998,0.228073,0.647088,3.25063e-08,0.0250746
1913,-144.957,2,5.10738,21.5729,4.80008,27.815,0.263003,0.228067,0.647057,3.25087e-08,0.0250749
1914,-157.098,2,5.10736,21.5734,4.7998,27.815,0.263006,0.228042,0.647011,3.25075e-08,0.0250743
1915,-157.467,2,5.10736,21.5738,4.79952,27.815,0.263007,0.228021,0.646967,3.25019e-08,0.0250741
1916,-151.17,2,5.10736,21.574,4.79949,27.815,0.263003,0.228,0.646884,3.24989e-08,0.0250748
1917,-139.788,2,5.10736,21.574,4.79919,27.815,0.262996,0.227982,0.646845,3.25002e-08,0.0250764
1918,-142.806,2,5.10737,21.5744,4.79892,27.815,0.262996,0.227972,0.646809,3.25007e-08,0.0250774
1919,-142.499,2,5.10737,21.5746,4.79865,27.815,0.262996,0.227961,0.646808,3.25016e-08,0.0250782
1920,-134.293,2,5.10736,21.5746,4.79856,27.815,0.262994,0.227975,0.646868,3.25164e-08,0.0250779
1921,-137.274,2,5.10733,21.5748,4.79819,27.815,0.262998,0.227959,0.646892,3.25287e-08,0.025078
1922,-147.717,2,5.10734,21.5749,4.79817,27.815,0.263005,0.227951,0.646884,3.2532e-08,0.0250777
1923,-146.571,2,5.10735,21.575,4.79835,27.815,0.263007,0.227938,0.646849,3.2533e-08,0.0250781
1924,-141.679,2,5.10735,21.5751,4.79828,27.815,0.263013,0.227935,0.646819,3.25326e-08,0.0250792
1925,-148.336,2,5.10734,21.575,4.79834,27.815,0.263019,0.227934,0.646864,3.25299e-08,0.025079
1926,-150.694,2,5.10735,21.5748,4.79855,27.815,0.263022,0.227896,0.646889,3.25311e-08,0.0250789
1927,-154.77,2,5.10735,21.5744,4.79865,27.815,0.263027,0.227872,0.646862,3.25325e-08,0.0250782
1928,-149.951,2,5.10736,21.5743,4.79869,27.815,0.263025,0.227857,0.646841,3.25315e-08,0.0250784
1929,-151.861,2,5.10739,21.5749,4.7987,27.815,0.263014,0.227873,0.646789,3.25313e-08,0.025078
1930,-146.896,2,5.10739,21.5757,4.79843,27.815,0.263014,0.227862,0.646815,3.25237e-08,0.025079
1931,-156.2,2,5.10738,21.5762,4.7983,27.815,0.263007,0.227843,0.646795,3.2518e-08,0.025079
1932,-151.696,2,5.10738,21.5763,4.7981,27.815,0.262998,0.227827,0.646788,3.25187e-08,0.0250788
1933,-147.317,2,5.10737,21.5765,4.79781,27.815,0.262991,0.227806,0.646746,3.25219e-08,0.0250791
1934,-147.653,2,5.10736,21.5766,4.79772,27.815,0.262986,0.227789,0.646697,3.25214e-08,0.0250798
1935,-155.702,2,5.10734,21.5764,4.79795,27.815,0.262987,0.227786,0.646654,3.25145e-08,0.0250797
1936,-152.073,2,5.10733,21.5757,4.798,27.815,0.262978,0.227825,0.646643,3.25109e-08,0.025079
