iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
1488,10.9742,1,10.27,41.9225,10.4826,50.247,0.257981,0.231383,0.635797,1.20382e-05,0.0635584
1489,6.15127,1,10.2438,41.9547,10.3022,50.247,0.268485,0.237622,0.676559,1.12319e-05,0.0614478
1490,6.06557,1,10.2813,42.4184,10.4361,50.247,0.259961,0.247403,0.689767,1.20606e-05,0.0605435
1491,6.61957,1,10.2609,42.0894,10.7314,50.2471,0.257513,0.252145,0.667353,1.27349e-05,0.0604455
1492,0.41341,1,10.3033,42.4815,10.3733,50.2471,0.261125,0.243856,0.686139,1.16481e-05,0.0592178
1493,0.475764,1,10.2763,42.0009,10.6866,50.2472,0.261119,0.232638,0.728682,1.07083e-05,0.0598544
1494,3.72228,1,10.276,42.2319,10.5474,50.2471,0.264227,0.233985,0.671342,1.15257e-05,0.0607934
1495,2.25849,1,10.3014,41.8921,10.3878,50.2472,0.260092,0.242274,0.733254,1.0612e-05,0.0601151
1496,3.32787,1,10.2701,41.3109,10.4787,50.2471,0.261636,0.239391,0.736389,1.22179e-05,0.0592366
1497,10.3583,1,10.2648,40.9926,11.1929,50.2471,0.266455,0.234521,0.795105,1.09497e-05,0.0617619
1498,8.48218,1,10.2802,40.5439,10.8208,50.247,0.26207,0.214211,0.792779,1.12031e-05,0.0619443
1499,7.7201,1,10.3002,41.0768,11.3893,50.247,0.258231,0.211776,0.771261,1.09411e-05,0.062399
1500,4.16406,1,10.2354,41.109,11.6862,50.247,0.267702,0.213569,0.689836,9.78606e-06,0.0631455
1501,2.58264,1,10.3027,41.3143,10.7875,50.2471,0.258053,0.232058,0.691994,8.86766e-06,0.0628036
1502,-1.58255,1,10.2236,41.732,10.5433,50.2471,0.261735,0.253709,0.693422,8.72818e-06,0.0606583
1503,0.781593,1,10.2095,41.8391,10.3143,50.2471,0.265351,0.239162,0.700777,7.80672e-06,0.0630416
1504,-0.490972,1,10.2423,42.1394,10.1125,50.2471,0.260484,0.239248,0.713263,7.02702e-06,0.0632883
1505,7.27109,1,10.2794,42.2782,9.8018,50.2471,0.26253,0.245821,0.723896,7.5575e-06,0.0647324
1506,-1.56091,1,10.2966,42.1126,10.5979,50.2471,0.26398,0.249354,0.647472,7.14943e-06,0.0632868
1507,-7.89197,1,10.322,41.7979,11.2319,50.2471,0.263585,0.243236,0.63902,7.67197e-06,0.0608395
1508,-9.39156,1,10.3656,42.0614,11.1929,50.2471,0.259314,0.246895,0.649232,7.58973e-06,0.0603339
1509,-10.3809,1,10.329,42.138,11.1196,50.247,0.265737,0.240002,0.725758,7.76489e-06,0.0588932
1510,-4.46673,1,10.3167,41.8871,11.6654,50.247,0.262626,0.242591,0.693838,8.06036e-06,0.0608124
1511,-5.82166,1,10.3419,41.9291,11.3456,50.247,0.25841,0.250996,0.658894,7.20941e-06,0.062042
1512,-3.0494,1,10.3452,41.3076,11.5079,50.247,0.261706,0.257857,0.669183,8.2973e-06,0.0608152
1513,-3.1879,1,10.3172,41.28,11.5096,50.247,0.268033,0.261313,0.705016,7.83786e-06,0.0604848
1514,0.551448,1,10.3283,41.8207,11.5419,50.247,0.265023,0.254086,0.704713,8.06497e-06,0.0617752
1515,2.17325,1,10.2771,41.0556,11.5418,50.2469,0.264353,0.261442,0.711083,9.59539e-06,0.0604312
1516,0.974947,1,10.3004,40.7667,11.8685,50.247,0.26813,0.269054,0.743626,9.72391e-06,0.0591776
1517,-0.0738499,1,10.2702,40.336,11.6341,50.2469,0.270953,0.256876,0.794186,8.77062e-06,0.0594873
1518,-5.31198,1,10.2604,40.6493,11.4647,50.247,0.26687,0.238949,0.763019,8.18352e-06,0.0595721
1519,-7.43378,1,10.2687,40.2909,11.5046,50.247,0.262907,0.219801,0.744088,8.22118e-06,0.059949
1520,-10.2179,1,10.2818,41.7486,10.6937,50.247,0.261095,0.234536,0.671483,7.68538e-06,0.0600598
1521,0.630503,1,10.2611,41.8701,11.1973,50.247,0.259185,0.222285,0.746539,8.0241e-06,0.0627397
1522,4.6728,1,10.3585,41.548,11.4471,50.247,0.248411,0.23893,0.720136,8.8878e-06,0.0631841
1523,5.62358,1,10.295,41.1676,10.9634,50.247,0.257143,0.228512,0.672517,9.29747e-06,0.0638076
1524,2.2834,1,10.2516,41.7291,10.7764,50.247,0.263091,0.260582,0.638373,8.31591e-06,0.0629407
1525,4.00799,1,10.2921,41.4779,10.8697,50.247,0.259979,0.246687,0.654585,8.84928e-06,0.0631709
1526,5.99591,1,10.3032,41.5339,10.61,50.247,0.256159,0.246245,0.693423,8.33797e-06,0.0640006
1527,-2.0628,1,10.2516,41.1918,10.6459,50.247,0.25269,0.273309,0.620216,7.74047e-06,0.062404
1528,-2.521,1,10.3032,41.7641,10.6944,50.247,0.254625,0.268856,0.590436,7.62166e-06,0.0627491
1529,-5.37242,1,10.2479,42.7069,10.1936,50.247,0.259127,0.254599,0.570308,7.3621e-06,0.0627899
1530,-9.88942,1,10.2565,42.9597,9.67895,50.247,0.257487,0.256521,0.534513,7.13465e-06,0.0621858
1531,-7.87283,1,10.2717,43.0156,10.0345,50.247,0.264436,0.247477,0.587053,7.96235e-06,0.0610871
1532,-10.5206,1,10.2725,42.9643,10.2,50.2469,0.26438,0.261819,0.568057,7.85956e-06,0.0601606
1533,-8.77227,1,10.3031,42.0723,10.5004,50.2468,0.262102,0.250157,0.569001,8.07971e-06,0.060932
1534,-11.5986,1,10.3102,41.8221,10.6436,50.2468,0.256522,0.251474,0.579327,7.67325e-06,0.0604802
1535,-11.7856,1,10.3342,42.2231,10.9538,50.2469,0.256199,0.251708,0.584287,7.30203e-06,0.0607871
1536,-10.8127,1,10.3056,41.8073,10.8516,50.2469,0.260966,0.242868,0.667075,6.53114e-06,0.0612096
1537,-2.0133,1,10.3335,41.0347,11.5047,50.2469,0.260563,0.256464,0.726966,6.74177e-06,0.0623561
1538,-7.52698,1,10.3163,41.2455,11.2045,50.2469,0.264328,0.250761,0.747688,6.89387e-06,0.0602185
1539,-5.9049,1,10.3754,41.6817,11.266,50.2469,0.262015,0.267225,0.733689,6.16607e-06,0.0621024
1540,-15.9949,1,10.3131,41.764,11.2853,50.2469,0.26316,0.25167,0.727291,5.5151e-06,0.0612204
1541,-14.8778,1,10.3529,41.7555,10.9172,50.2469,0.259975,0.246949,0.702511,4.93285e-06,0.0619902
1542,-11.0766,1,10.3222,41.1663,11.1457,50.2469,0.265246,0.259806,0.691246,5.23092e-06,0.0619001
1543,-3.29207,1,10.2819,40.6464,11.6294,50.2469,0.269969,0.260444,0.697349,5.84383e-06,0.0631615
1544,-7.4931,1,10.3172,41.0728,11.4022,50.2469,0.269127,0.253879,0.730083,5.25707e-06,0.0625981
1545,-20.5493,1,10.2706,40.71,11.4234,50.2469,0.264451,0.265027,0.696769,4.70207e-06,0.0599954
1546,-16.6338,1,10.2681,40.8292,11.1275,50.2469,0.260846,0.271385,0.667257,4.20566e-06,0.0625997
1547,-19.26,1,10.2816,41.5989,10.8121,50.2469,0.26349,0.281571,0.660186,4.10453e-06,0.0612035
1548,-14.3328,1,10.2162,42.8003,9.70179,50.2469,0.26343,0.268689,0.668628,4.46837e-06,0.062333
1549,-16.1851,1,10.2596,42.6328,10.1288,50.2469,0.26718,0.267742,0.687769,4.14798e-06,0.0620557
1550,-11.266,1,10.3087,43.2441,9.98638,50.2469,0.271436,0.266503,0.646481,4.84031e-06,0.0627113
1551,-19.8165,1,10.2844,42.7097,10.5598,50.2469,0.271234,0.263322,0.662323,4.3293e-06,0.0614953
1552,-20.7724,1,10.3457,42.756,10.7785,50.2469,0.257311,0.251656,0.697749,4.21584e-06,0.061203
1553,-18.9199,1,10.3545,42.0686,10.6808,50.2469,0.262113,0.251055,0.67014,4.46207e-06,0.0615043
1554,-18.0471,1,10.3318,41.6859,11.1055,50.2469,0.274134,0.260876,0.670717,3.991e-06,0.0625555
1555,-20.4007,1,10.2976,42.0465,10.7479,50.2469,0.272773,0.2508,0.71446,3.97405e-06,0.061147
1556,-17.9739,1,10.2919,41.9455,11.111,50.2469,0.269957,0.248231,0.718708,4.16651e-06,0.0616316
1557,-15.4866,1,10.3147,42.0276,11.1862,50.2469,0.265947,0.251277,0.646143,4.85328e-06,0.0620415
1558,-9.96831,1,10.3146,41.3252,11.4806,50.2469,0.271259,0.245807,0.674981,5.26341e-06,0.0627195
1559,-9.32655,1,10.3134,41.2968,11.6785,50.2469,0.271951,0.242205,0.703699,5.28565e-06,0.0626212
1560,-11.2681,1,10.3088,41.4541,11.4044,50.2469,0.264385,0.250554,0.709935,5.81088e-06,0.0610116
1561,-14.2906,1,10.353,41.3936,12.1636,50.2469,0.271164,0.258034,0.695539,5.19741e-06,0.0612047
1562,-15.9342,1,10.3361,41.5002,11.324,50.2469,0.270661,0.2566,0.698377,5.25283e-06,0.0601583
1563,-9.04917,1,10.3639,42.3619,10.7568,50.247,0.274275,0.252407,0.624647,5.40409e-06,0.0633173
1564,-22.8477,1,10.3442,42.6072,10.6167,50.247,0.267119,0.250278,0.633567,4.83357e-06,0.0605175
1565,-16.8028,1,10.3298,42.0315,11.2478,50.247,0.270353,0.257577,0.655261,4.60612e-06,0.0615913
1566,-23.1407,1,10.3166,41.9929,11.6747,50.247,0.266885,0.231224,0.668901,4.34757e-06,0.0609805
1567,-22.9361,1,10.299,42.4605,10.9973,50.247,0.26833,0.225605,0.655824,4.49918e-06,0.061087
1568,-22.1174,1,10.2674,42.6109,10.4646,50.247,0.273171,0.236446,0.635847,4.76889e-06,0.0605296
1569,-18.1014,1,10.3127,42.38,10.3958,50.247,0.267704,0.25785,0.64743,5.20667e-06,0.0602751
1570,-10.079,1,10.2827,42.1325,10.3287,50.247,0.263287,0.246716,0.657738,5.52004e-06,0.0627237
1571,-17.6927,1,10.2822,42.1955,10.789,50.2469,0.263341,0.230635,0.718419,5.42936e-06,0.0602456
1572,-20.8829,1,10.3386,41.1361,11.3661,50.2469,0.263,0.239323,0.737297,6.00305e-06,0.0578689
1573,-13.4955,1,10.2854,42.3338,10.97,50.247,0.267546,0.235443,0.774014,5.9682e-06,0.0597579
1574,-5.86543,1,10.3227,41.8222,10.9616,50.247,0.269367,0.246246,0.747337,7.12889e-06,0.0604435
1575,-6.34237,1,10.2717,41.7438,10.6907,50.2469,0.273141,0.250011,0.688532,6.7001e-06,0.0613123
1576,-5.75481,1,10.3536,42.0001,11.3793,50.2469,0.263461,0.251917,0.648028,6.81734e-06,0.0621473
1577,-7.94504,1,10.3528,42.007,11.3919,50.2469,0.258904,0.248559,0.648618,6.29473e-06,0.0624334
1578,1.63076,1,10.3579,41.6962,11.7239,50.2469,0.257978,0.241829,0.691597,6.33127e-06,0.0652548
1579,-6.24335,1,10.3504,40.7543,11.6738,50.2469,0.259859,0.264962,0.662177,5.66286e-06,0.0636753
1580,-14.3218,1,10.3312,41.617,11.3403,50.2469,0.257066,0.250931,0.615839,5.06502e-06,0.0632626
1581,-11.931,1,10.3561,41.9124,11.3929,50.2469,0.264017,0.243309,0.622519,4.53029e-06,0.0655588
1582,-20.6629,1,10.319,41.7772,11.2381,50.2469,0.259255,0.217622,0.633267,4.4864e-06,0.0628564
1583,-15.7039,1,10.3628,42.145,11.1575,50.2469,0.25938,0.229102,0.661865,4.41692e-06,0.0636898
1584,-23.3169,1,10.3508,41.7365,11.3535,50.2469,0.258178,0.244314,0.663065,4.46099e-06,0.06058
1585,-19.9218,1,10.2878,42.1036,10.8191,50.2469,0.26436,0.245327,0.681825,4.73941e-06,0.0606242
1586,-13.0588,1,10.3262,41.6681,10.5528,50.2468,0.262717,0.254971,0.708085,5.05413e-06,0.0616109
1587,-21.0656,1,10.3156,41.0716,11.0768,50.2469,0.260534,0.25184,0.729611,4.70348e-06,0.0596369
1588,-15.9617,1,10.3258,40.9778,11.7429,50.2468,0.254386,0.236837,0.701279,4.69268e-06,0.0623902
1589,-22.1642,1,10.2597,41.3761,10.5754,50.2468,0.255706,0.252827,0.718624,4.23156e-06,0.0604817
1590,-17.4426,1,10.2602,41.1475,10.5386,50.2468,0.263998,0.25241,0.78332,4.80482e-06,0.0598248
1591,-24.4673,1,10.2482,41.4562,10.6845,50.2469,0.263551,0.242734,0.754811,4.29757e-06,0.0596562
1592,-25.6665,1,10.2105,42.05,10.4294,50.2468,0.2701,0.247576,0.701079,4.68415e-06,0.0584376
1593,-23.0336,1,10.2681,42.0605,10.1683,50.2468,0.264351,0.255522,0.706492,4.18963e-06,0.0603533
1594,-26.1971,1,10.2907,41.8735,10.3268,50.2469,0.262327,0.242194,0.699252,3.80874e-06,0.0605344
1595,-21.7202,1,10.2293,42.3366,10.0479,50.2469,0.262608,0.235288,0.677671,3.7945e-06,0.062534
1596,-15.7215,1,10.2313,41.9663,10.1969,50.2468,0.267754,0.237234,0.735534,4.25573e-06,0.0624424
1597,-18.1397,1,10.2453,41.646,10.5212,50.2469,0.261991,0.227971,0.72403,4.46705e-06,0.0619212
1598,-14.317,1,10.2143,42.1672,10.0747,50.2469,0.255067,0.230722,0.66441,4.81513e-06,0.0634034
1599,-8.27243,1,10.1945,41.8004,10.3292,50.2468,0.259017,0.23153,0.646286,5.28965e-06,0.0646234
1600,-6.40484,1,10.2126,41.783,10.4076,50.2469,0.259366,0.232009,0.725942,5.12046e-06,0.0644311
1601,-13.6626,1,10.2121,41.9143,10.5103,50.2469,0.264018,0.240192,0.715241,4.57988e-06,0.0630569
1602,-11.5679,1,10.2938,41.9196,10.6782,50.2469,0.263885,0.244667,0.763859,4.37226e-06,0.0630577
1603,-19.7645,1,10.278,41.5504,10.7985,50.2469,0.266822,0.253003,0.773346,4.19232e-06,0.0602914
1604,-16.4384,1,10.2555,41.4707,11.1976,50.2469,0.271579,0.239134,0.750725,3.74973e-06,0.0630361
1605,-20.6369,1,10.2832,41.5375,11.3951,50.2469,0.270083,0.232951,0.744907,3.8505e-06,0.0617308
1606,-19.9469,1,10.2817,41.7313,11.0711,50.2469,0.265711,0.231888,0.681855,4.48187e-06,0.0615702
1607,-21.4008,1,10.274,41.9991,10.8212,50.2469,0.269565,0.245646,0.657748,4.59408e-06,0.0605666
1608,-25.9477,1,10.3252,42.3514,10.3841,50.2468,0.265786,0.229809,0.588308,4.40848e-06,0.0612925
1609,-21.5758,1,10.2831,42.1127,10.8699,50.2469,0.265211,0.249306,0.641876,4.98521e-06,0.0600211
1610,-16.7284,1,10.274,42.5739,10.811,50.2468,0.269579,0.233558,0.656393,4.93944e-06,0.0618777
1611,-21.3195,1,10.2943,42.3428,10.4843,50.2468,0.263327,0.264034,0.587096,5.06392e-06,0.0603223
1612,-18.4031,1,10.2253,42.911,10.6325,50.2468,0.264559,0.251083,0.598904,4.79666e-06,0.0619466
1613,-15.3209,1,10.262,42.363,10.4217,50.2467,0.26188,0.22522,0.618332,5.23659e-06,0.0629418
1614,-10.4086,1,10.3279,43.0847,9.85351,50.2467,0.258786,0.229788,0.554301,5.82523e-06,0.0645221
1615,-9.85905,1,10.2519,42.9262,10.2265,50.2467,0.266864,0.228079,0.58349,5.90339e-06,0.0638826
1616,-19.0313,1,10.2644,41.8819,10.5188,50.2468,0.254649,0.24708,0.61207,5.28016e-06,0.0615779
1617,-15.0882,1,10.2244,41.9736,10.1228,50.2467,0.259852,0.260092,0.608734,6.0657e-06,0.0606069
1618,-4.01242,1,10.2815,42.8986,10.7402,50.2467,0.272972,0.249301,0.667091,6.32675e-06,0.0629032
1619,-9.43983,1,10.3101,42.7176,10.7121,50.2468,0.271822,0.233919,0.649577,6.25341e-06,0.0621041
1620,-10.2324,1,10.2616,42.4905,10.1624,50.2467,0.26239,0.238991,0.638951,5.59322e-06,0.063858
1621,-20.3822,1,10.3042,41.9197,10.6281,50.2468,0.262451,0.245574,0.656268,5.00273e-06,0.061874
1622,-13.3415,1,10.3415,41.2606,10.842,50.2467,0.259622,0.249948,0.647854,4.82144e-06,0.0630441
1623,-23.0808,1,10.237,41.1176,10.8729,50.2468,0.261464,0.253921,0.648571,4.88077e-06,0.0596106
1624,-8.87412,1,10.2882,42.1978,10.2811,50.2468,0.259479,0.258321,0.644531,5.02121e-06,0.0638928
1625,-4.20128,1,10.2823,41.9051,10.7841,50.2468,0.258883,0.246091,0.762909,5.42496e-06,0.06363
1626,-13.3551,1,10.3022,41.2376,11.1634,50.2468,0.260247,0.228002,0.701491,5.09739e-06,0.0626208
1627,-17.0497,1,10.2733,41.0123,11.2473,50.2468,0.257457,0.225554,0.710495,4.55925e-06,0.0626072
1628,-15.2789,1,10.2568,40.8262,11.2106,50.2468,0.261642,0.223018,0.67559,4.42263e-06,0.0637976
1629,-8.81532,1,10.2612,41.1208,11.4789,50.2468,0.265252,0.230753,0.675066,4.82539e-06,0.0647033
1630,-15.0297,1,10.3012,41.6711,11.2386,50.2468,0.263483,0.242985,0.693579,4.4198e-06,0.062787
1631,-14.0639,1,10.2821,41.5993,10.8345,50.2468,0.263231,0.245343,0.666505,4.34373e-06,0.0635513
1632,-16.1165,1,10.3251,41.3247,11.576,50.2468,0.261808,0.226505,0.73427,4.02194e-06,0.0634785
1633,-13.0613,1,10.3242,41.5818,11.8827,50.2468,0.264079,0.212944,0.761349,3.93195e-06,0.0648694
1634,-15.5522,1,10.2618,41.3834,11.9981,50.2468,0.267217,0.247463,0.728591,3.51684e-06,0.0640927
1635,-26.0218,1,10.3175,41.622,11.3053,50.2467,0.258468,0.254004,0.71474,3.14556e-06,0.0624815
1636,-22.0263,1,10.2648,41.6676,10.8794,50.2467,0.264006,0.251618,0.639283,2.92353e-06,0.0648691
1637,-23.8414,1,10.2412,41.2235,10.626,50.2467,0.26051,0.261084,0.663805,2.88415e-06,0.0636679
1638,-30.1964,1,10.275,41.4016,11.0252,50.2467,0.263642,0.245774,0.62662,3.21449e-06,0.0615743
1639,-26.5476,1,10.2328,41.0508,10.9792,50.2467,0.263457,0.238169,0.650089,3.5623e-06,0.0617806
1640,-24.7998,1,10.2181,41.1519,11.1713,50.2467,0.262709,0.240107,0.640058,3.84321e-06,0.0617519
1641,-29.541,1,10.2494,41.3106,11.0035,50.2467,0.266417,0.245935,0.641349,3.90048e-06,0.0597661
1642,-24.9423,1,10.2538,41.9476,10.9706,50.2467,0.264548,0.24846,0.693994,3.48869e-06,0.061659
1643,-22.6366,1,10.2377,41.7318,10.8069,50.2468,0.263038,0.251387,0.714935,3.76057e-06,0.0612247
1644,-16.6079,1,10.2984,41.6683,10.8174,50.2468,0.260724,0.227846,0.694344,4.54132e-06,0.0626979
1645,-22.3561,1,10.2692,41.1287,11.4333,50.2468,0.267551,0.228869,0.690867,4.33765e-06,0.0610315
1646,-11.9976,1,10.2832,40.9994,11.3873,50.2468,0.260011,0.224553,0.734473,4.71062e-06,0.0635185
1647,-11.5422,1,10.3003,40.5241,12.2976,50.2468,0.263854,0.224171,0.745413,5.2968e-06,0.0623368
1648,-9.86975,1,10.348,41.6378,11.4121,50.2468,0.261772,0.239832,0.70158,5.71335e-06,0.0622008
1649,-12.5614,1,10.3112,41.2283,11.1226,50.2467,0.267608,0.240909,0.722719,5.29625e-06,0.0615103
1650,-15.1768,1,10.3621,41.8154,11.3748,50.2467,0.261837,0.240188,0.747879,5.35078e-06,0.0605044
1651,-11.6425,1,10.3182,41.2663,11.4216,50.2467,0.267042,0.229552,0.72632,5.40442e-06,0.0620332
1652,-8.57937,1,10.2925,41.1696,11.5336,50.2467,0.274253,0.238603,0.735411,5.27734e-06,0.0625367
1653,-7.86818,1,10.2927,41.0247,11.5532,50.2467,0.263163,0.224551,0.70041,5.04579e-06,0.0645851
1654,-7.5641,1,10.2758,41.3785,11.4293,50.2467,0.265491,0.226033,0.700747,5.88465e-06,0.0631066
1655,-14.4667,1,10.3028,41.517,10.7835,50.2467,0.262591,0.222779,0.694141,5.32311e-06,0.0620908
1656,-14.2855,1,10.3083,42.6731,10.3961,50.2467,0.262657,0.232457,0.628205,5.14514e-06,0.06298
1657,-12.3845,1,10.2387,42.3438,10.082,50.2467,0.258468,0.226092,0.674654,5.8186e-06,0.0622259
1658,-12.2852,1,10.2472,43.0133,10.0957,50.2467,0.26578,0.233772,0.677502,5.20431e-06,0.0628019
1659,-16.9492,1,10.3225,42.6282,10.5478,50.2466,0.268196,0.224026,0.720453,4.82712e-06,0.0615969
1660,-18.3014,1,10.2771,42.839,10.3874,50.2467,0.269509,0.221706,0.644393,5.34953e-06,0.0613893
1661,-16.0847,1,10.2864,41.9786,10.3267,50.2467,0.271836,0.246048,0.635697,4.88491e-06,0.0619292
1662,-23.6946,1,10.2894,42.1057,10.5375,50.2467,0.267424,0.234769,0.639487,4.3692e-06,0.0613573
1663,-11.8569,1,10.2659,42.2316,10.9493,50.2467,0.267502,0.233116,0.648227,3.90793e-06,0.0659117
1664,-19.0834,1,10.3029,42.3886,11.1619,50.2466,0.270213,0.223796,0.621886,3.65669e-06,0.0647482
1665,-12.4965,1,10.3655,41.9982,11.1835,50.2467,0.262494,0.220073,0.644682,3.96863e-06,0.0663071
1666,-9.67469,1,10.293,42.0403,10.5073,50.2467,0.269051,0.239985,0.609606,3.98282e-06,0.0667132
1667,-13.9098,1,10.2728,41.8099,10.9035,50.2466,0.26457,0.228282,0.632135,4.42295e-06,0.0645543
1668,-1.37516,1,10.3145,41.5225,11.1781,50.2466,0.268072,0.215456,0.624329,4.89051e-06,0.0684747
1669,-5.98091,1,10.248,41.0665,11.2227,50.2466,0.269937,0.223585,0.654792,5.11918e-06,0.0655263
1670,-6.66062,1,10.2429,40.672,11.7374,50.2466,0.266233,0.219992,0.692632,5.36588e-06,0.0646011
1671,-15.5059,1,10.2663,41.0135,11.9563,50.2466,0.265723,0.225413,0.664387,6.07253e-06,0.0607594
1672,-12.0969,1,10.2785,40.7176,11.7883,50.2466,0.262424,0.232942,0.713511,6.23394e-06,0.0607933
1673,-19.6245,1,10.3036,40.4648,11.8959,50.2466,0.26054,0.234385,0.69084,5.90013e-06,0.059214
1674,-12.1181,1,10.3111,41.5556,11.1234,50.2466,0.255631,0.243825,0.701119,5.51129e-06,0.0618714
1675,-9.73206,1,10.3234,41.7139,11.0531,50.2466,0.263152,0.251017,0.703865,5.23099e-06,0.0625558
1676,-21.1507,1,10.2854,41.9541,10.7935,50.2466,0.265323,0.262018,0.695442,4.67874e-06,0.0597944
1677,-20.672,1,10.2779,41.6667,10.801,50.2466,0.267749,0.267468,0.663756,4.77628e-06,0.0596871
1678,-21.373,1,10.2563,42.1768,10.2675,50.2466,0.265737,0.250321,0.617784,4.57045e-06,0.0611371
1679,-25.4262,1,10.2759,42.0367,10.6879,50.2467,0.265,0.236075,0.641356,4.58264e-06,0.0600458
1680,-24.9166,1,10.2845,42.8193,10.2385,50.2466,0.260854,0.255672,0.660336,4.44223e-06,0.0596633
1681,-20.8004,1,10.2679,42.1485,10.8484,50.2466,0.261646,0.231781,0.695377,4.61524e-06,0.0610021
1682,-22.4582,1,10.2817,41.9309,10.6623,50.2466,0.262882,0.209864,0.681647,4.95129e-06,0.0608695
1683,-21.5643,1,10.3097,41.8725,10.9007,50.2466,0.258764,0.238923,0.660818,5.056e-06,0.0602349
1684,-7.57685,1,10.3014,41.3248,11.1391,50.2466,0.260178,0.244184,0.716267,6.21747e-06,0.0618817
1685,-5.52848,1,10.3139,41.1653,10.8358,50.2466,0.254253,0.241254,0.691716,6.58553e-06,0.0626593
1686,-8.05002,1,10.3017,41.4374,11.758,50.2466,0.263295,0.215785,0.727171,6.87017e-06,0.0618595
1687,-7.6525,1,10.3225,41.3176,11.833,50.2466,0.263132,0.212998,0.736153,7.58569e-06,0.0609535
1688,3.80347,1,10.3288,41.1226,12.1567,50.2465,0.261852,0.223335,0.759171,7.68922e-06,0.0638867
1689,-1.25581,1,10.3388,40.9548,11.7671,50.2465,0.261642,0.214939,0.679023,8.02296e-06,0.0632694
1690,-0.554197,1,10.323,41.0564,11.4153,50.2465,0.264639,0.226266,0.758304,7.17595e-06,0.0632794
1691,1.15293,1,10.3152,40.806,12.0408,50.2466,0.26487,0.237507,0.778393,6.94938e-06,0.06304
1692,9.0382,1,10.2938,41.1976,11.5511,50.2465,0.258029,0.249176,0.834895,8.26889e-06,0.0631863
1693,3.6377,1,10.2517,40.5603,11.0854,50.2465,0.256479,0.237108,0.77912,8.80518e-06,0.0619915
1694,6.61032,1,10.2657,40.6232,11.8391,50.2466,0.256341,0.231878,0.83103,8.55165e-06,0.0628446
1695,-2.79101,1,10.266,42.0877,11.0192,50.2466,0.267217,0.236828,0.743296,8.56106e-06,0.0605135
1696,3.19426,1,10.2776,42.3925,10.1152,50.2466,0.267815,0.232629,0.712766,8.77131e-06,0.0624711
1697,4.03152,1,10.242,43.2578,10.1203,50.2466,0.26193,0.229572,0.728472,8.56666e-06,0.063086
1698,7.47089,1,10.2843,43.1811,10.284,50.2467,0.26274,0.233256,0.718832,8.91442e-06,0.0638017
1699,0.546758,1,10.2286,42.5969,10.2466,50.2466,0.262134,0.237394,0.693495,9.0269e-06,0.0616143
1700,0.969303,1,10.2753,42.0222,10.2939,50.2466,0.267194,0.258929,0.641749,8.87795e-06,0.0616442
1701,1.24653,1,10.29,42.9361,10.0752,50.2467,0.264039,0.235453,0.60638,9.70282e-06,0.06241
1702,-8.31885,1,10.3034,42.2147,10.6191,50.2467,0.262915,0.24852,0.65015,8.67847e-06,0.059994
1703,-4.01407,1,10.3084,42.2925,11.0053,50.2467,0.2602,0.231583,0.735369,9.00683e-06,0.0599559
1704,1.47138,1,10.249,41.5095,11.2436,50.2468,0.264085,0.221146,0.702262,9.13362e-06,0.0622664
1705,6.6518,1,10.2826,40.5327,11.4664,50.2468,0.258297,0.238521,0.700608,1.03235e-05,0.0623704
1706,8.25596,1,10.3027,40.5381,11.1921,50.2469,0.253331,0.252131,0.714453,9.23359e-06,0.0635609
1707,4.16544,1,10.3025,41.0579,11.8028,50.247,0.256627,0.250191,0.725909,8.25877e-06,0.0629961
1708,7.41327,1,10.2745,40.633,10.8677,50.2469,0.256841,0.264453,0.698362,9.52596e-06,0.062491
1709,8.65519,1,10.2617,41.4555,10.773,50.2468,0.259674,0.237309,0.704664,9.71345e-06,0.0635313
1710,6.00686,1,10.2775,42.3918,10.6168,50.2468,0.257327,0.247287,0.690856,8.942e-06,0.063308
1711,-1.76814,1,10.3042,42.3975,10.8588,50.2468,0.259134,0.256031,0.693499,8.54038e-06,0.060799
1712,-2.76885,1,10.3029,42.0439,10.7505,50.2468,0.256318,0.249802,0.656189,7.97504e-06,0.0619049
1713,8.04275,1,10.3065,41.9872,11.0606,50.2468,0.261423,0.247858,0.691441,8.3714e-06,0.0644228
1714,-3.34804,1,10.3179,42.1984,10.7244,50.2469,0.259785,0.227269,0.671293,8.80294e-06,0.0613556
1715,2.88919,1,10.2875,43.0882,10.473,50.2469,0.262641,0.223053,0.680914,9.98054e-06,0.0621732
1716,12.8409,1,10.3054,42.0983,11.1824,50.2469,0.266317,0.225511,0.611126,1.06746e-05,0.065634
1717,15.0177,1,10.2784,42.0599,10.7457,50.247,0.265204,0.231269,0.633417,1.0339e-05,0.0661418
1718,18.9213,1,10.2422,41.7835,11.3549,50.2469,0.265206,0.232061,0.635304,1.04991e-05,0.0672863
1719,13.8002,1,10.3469,41.4434,11.2231,50.247,0.259271,0.223824,0.701451,9.64868e-06,0.065939
1720,20.6724,1,10.3261,41.011,11.3808,50.247,0.260479,0.223106,0.68848,1.12062e-05,0.0670348
1721,13.7611,1,10.3286,41.8465,11.1203,50.2471,0.258576,0.231063,0.678334,1.21131e-05,0.0638151
1722,9.18704,1,10.299,41.7561,10.9696,50.2472,0.261345,0.235839,0.705341,1.15782e-05,0.0620862
