iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q2_pop,V2_pop,Q3_pop,V3_pop,omega_Cl,omega_V1,omega_Q2,omega_V2,omega_Q3,omega_V3,a
3914,-364.005,2,4.89941,28.7569,4.04013,1,2.7506,1,0.233185,0.21735,2.01424e-08,4.14652,5.23962e-08,3.18864,0.126551
3915,-361.935,2,4.89944,28.7568,4.04013,1,2.7506,1,0.233182,0.217329,2.01427e-08,4.14646,5.23933e-08,3.18855,0.126552
3916,-358.466,2,4.89945,28.7565,4.04013,1,2.7506,1,0.233175,0.217314,2.01437e-08,4.14653,5.23912e-08,3.1886,0.126551
3917,-360.873,2,4.89946,28.7563,4.04013,1,2.7506,1,0.233166,0.21731,2.01431e-08,4.1465,5.23892e-08,3.18877,0.12655
3918,-355.82,2,4.89942,28.7563,4.04013,1,2.7506,1,0.233153,0.217311,2.01429e-08,4.14645,5.23921e-08,3.18908,0.126548
3919,-357.021,2,4.89935,28.7568,4.04013,1,2.7506,1,0.233144,0.217306,2.01414e-08,4.14636,5.2399e-08,3.18936,0.126546
3920,-350.696,2,4.89932,28.757,4.04013,1,2.7506,1,0.233124,0.217314,2.01403e-08,4.14676,5.23973e-08,3.18946,0.126548
3921,-342.489,2,4.89928,28.7576,4.04013,1,2.7506,1,0.233107,0.217336,2.01419e-08,4.14695,5.23949e-08,3.18959,0.126551
3922,-356.852,2,4.89924,28.7578,4.04013,1,2.7506,1,0.23309,0.217327,2.01418e-08,4.14688,5.23955e-08,3.18978,0.126551
3923,-361.907,2,4.8992,28.7577,4.04013,1,2.7506,1,0.233072,0.217322,2.01437e-08,4.14669,5.23952e-08,3.18975,0.126549
3924,-364.415,2,4.89918,28.757,4.04013,1,2.7506,1,0.233056,0.217317,2.01427e-08,4.1466,5.23922e-08,3.18987,0.126548
3925,-359.795,2,4.89921,28.7573,4.04013,1,2.7506,1,0.23304,0.217319,2.01419e-08,4.14651,5.23881e-08,3.18991,0.126549
3926,-359.868,2,4.8992,28.7571,4.04013,1,2.7506,1,0.233021,0.217317,2.01429e-08,4.14646,5.23896e-08,3.19016,0.126546
3927,-362.446,2,4.8992,28.7568,4.04013,1,2.7506,1,0.233006,0.217316,2.01442e-08,4.14638,5.23831e-08,3.19047,0.126543
3928,-359.864,2,4.89918,28.7565,4.04013,1,2.7506,1,0.232998,0.217305,2.01439e-08,4.14629,5.23809e-08,3.19065,0.126543
3929,-344.03,2,4.89919,28.757,4.04013,1,2.7506,1,0.232988,0.217304,2.01429e-08,4.14653,5.23878e-08,3.1909,0.126545
3930,-355.97,2,4.89917,28.7572,4.04013,1,2.7506,1,0.232978,0.217298,2.01418e-08,4.1468,5.2387e-08,3.19104,0.126545
3931,-351.071,2,4.89922,28.7581,4.04013,1,2.7506,1,0.23297,0.217309,2.01416e-08,4.1473,5.23835e-08,3.19099,0.126546
3932,-362.612,2,4.89925,28.7582,4.04013,1,2.7506,1,0.232959,0.2173,2.014e-08,4.14771,5.23823e-08,3.19099,0.126544
3933,-351.173,2,4.89927,28.7584,4.04013,1,2.7506,1,0.232947,0.217304,2.01396e-08,4.14785,5.23818e-08,3.19077,0.126547
3934,-361.619,2,4.8993,28.758,4.04013,1,2.7506,1,0.232935,0.217299,2.01395e-08,4.14778,5.23813e-08,3.19059,0.126547
3935,-358.146,2,4.89932,28.7573,4.04013,1,2.7506,1,0.232927,0.217299,2.01392e-08,4.14767,5.2379e-08,3.19051,0.126548
3936,-363.718,2,4.89935,28.7569,4.04013,1,2.7506,1,0.232923,0.217297,2.01391e-08,4.14728,5.23734e-08,3.19071,0.126547
3937,-354.85,2,4.89944,28.7571,4.04013,1,2.7506,1,0.232911,0.217315,2.01374e-08,4.14714,5.23683e-08,3.19057,0.126552
3938,-341.414,2,4.89943,28.7578,4.04013,1,2.7506,1,0.232905,0.217344,2.0139e-08,4.14693,5.23664e-08,3.19062,0.126556
3939,-360.694,2,4.89943,28.758,4.04013,1,2.7506,1,0.232897,0.217369,2.01398e-08,4.14668,5.2363e-08,3.19081,0.126552
3940,-357.994,2,4.89944,28.7582,4.04013,1,2.7506,1,0.232887,0.217379,2.01393e-08,4.14658,5.23616e-08,3.19116,0.12655
3941,-360.944,2,4.89946,28.7583,4.04013,1,2.7506,1,0.232882,0.217387,2.01399e-08,4.14636,5.23597e-08,3.19118,0.126548
3942,-365.417,2,4.89949,28.7583,4.04013,1,2.7506,1,0.232872,0.217403,2.01385e-08,4.14622,5.23576e-08,3.19131,0.126544
3943,-360.718,2,4.89945,28.7581,4.04013,1,2.7506,1,0.232858,0.217409,2.01376e-08,4.14619,5.23552e-08,3.1915,0.126543
3944,-373.395,2,4.89942,28.7582,4.04013,1,2.7506,1,0.232834,0.217397,2.01357e-08,4.14627,5.2354e-08,3.19158,0.126539
3945,-359.922,2,4.89942,28.7586,4.04013,1,2.7506,1,0.232817,0.2174,2.01361e-08,4.1462,5.23515e-08,3.19156,0.126539
3946,-366.894,2,4.89944,28.7582,4.04013,1,2.7506,1,0.232787,0.217396,2.01366e-08,4.14612,5.23473e-08,3.19154,0.126538
3947,-359.909,2,4.89941,28.7582,4.04013,1,2.7506,1,0.232768,0.217406,2.01361e-08,4.14601,5.23432e-08,3.19191,0.126536
3948,-356.233,2,4.89937,28.7583,4.04013,1,2.7506,1,0.232757,0.217414,2.01358e-08,4.14599,5.23401e-08,3.19202,0.126537
3949,-353.163,2,4.8993,28.7582,4.04013,1,2.7506,1,0.232745,0.217407,2.01365e-08,4.14604,5.23415e-08,3.19207,0.126537
3950,-356.244,2,4.89926,28.7589,4.04013,1,2.7506,1,0.232732,0.217398,2.01382e-08,4.1459,5.23458e-08,3.19207,0.126536
3951,-366.684,2,4.89931,28.7588,4.04013,1,2.7506,1,0.232721,0.217399,2.01383e-08,4.14577,5.23447e-08,3.19186,0.126534
3952,-349.853,2,4.89927,28.7589,4.04013,1,2.7506,1,0.232701,0.217386,2.01398e-08,4.14584,5.2351e-08,3.19204,0.126534
3953,-359.032,2,4.89925,28.7595,4.04013,1,2.7506,1,0.232683,0.217399,2.01374e-08,4.14574,5.23569e-08,3.19206,0.126533
3954,-359.344,2,4.89916,28.7591,4.04013,1,2.7506,1,0.232672,0.217403,2.01356e-08,4.14567,5.23523e-08,3.19219,0.126534
3955,-349.126,2,4.89909,28.7586,4.04013,1,2.7506,1,0.232657,0.21741,2.01374e-08,4.14548,5.23586e-08,3.19225,0.126534
3956,-342.089,2,4.89901,28.7586,4.04013,1,2.7506,1,0.232639,0.217417,2.01414e-08,4.14544,5.2355e-08,3.19255,0.126536
3957,-356.27,2,4.89897,28.759,4.04013,1,2.7506,1,0.232624,0.217434,2.01405e-08,4.14558,5.23516e-08,3.19278,0.126536
3958,-363.326,2,4.89895,28.7591,4.04013,1,2.7506,1,0.232607,0.217434,2.01407e-08,4.14524,5.2344e-08,3.19309,0.126535
3959,-361.664,2,4.89888,28.7592,4.04013,1,2.7506,1,0.23259,0.217436,2.01426e-08,4.14498,5.23401e-08,3.19327,0.126533
3960,-358.858,2,4.89886,28.7591,4.04013,1,2.7506,1,0.232583,0.217432,2.01433e-08,4.14486,5.23383e-08,3.19341,0.126532
3961,-368.292,2,4.89886,28.7593,4.04013,1,2.7506,1,0.232571,0.217427,2.01412e-08,4.14468,5.23369e-08,3.19329,0.126531
3962,-347.86,2,4.89884,28.7594,4.04013,1,2.7506,1,0.232556,0.217439,2.01435e-08,4.14457,5.23455e-08,3.19362,0.126528
3963,-350.887,2,4.89881,28.7595,4.04013,1,2.7506,1,0.232542,0.217445,2.01436e-08,4.14426,5.23458e-08,3.19374,0.126531
3964,-353.517,2,4.89881,28.76,4.04013,1,2.7506,1,0.232535,0.21745,2.0142e-08,4.14401,5.23474e-08,3.19385,0.126533
3965,-363.601,2,4.89885,28.7602,4.04013,1,2.7506,1,0.232517,0.217462,2.01406e-08,4.14383,5.23445e-08,3.19383,0.126533
3966,-352.937,2,4.89882,28.76,4.04013,1,2.7506,1,0.23251,0.217471,2.01407e-08,4.14383,5.23437e-08,3.19381,0.126534
3967,-343.381,2,4.8988,28.7602,4.04013,1,2.7506,1,0.232499,0.217488,2.01424e-08,4.14374,5.23415e-08,3.19408,0.126537
3968,-346.978,2,4.89881,28.7601,4.04013,1,2.7506,1,0.23249,0.217488,2.01425e-08,4.14362,5.23459e-08,3.1943,0.126539
3969,-355.263,2,4.89881,28.76,4.04013,1,2.7506,1,0.232493,0.21748,2.01408e-08,4.14358,5.23473e-08,3.19417,0.126541
3970,-351.831,2,4.89889,28.7598,4.04013,1,2.7506,1,0.232488,0.217486,2.01412e-08,4.14357,5.23537e-08,3.19398,0.126541
3971,-363.86,2,4.89898,28.7596,4.04013,1,2.7506,1,0.232483,0.217475,2.01408e-08,4.14345,5.23588e-08,3.1939,0.126538
3972,-363.961,2,4.89906,28.7597,4.04013,1,2.7506,1,0.232479,0.217465,2.01428e-08,4.14324,5.23608e-08,3.1938,0.126534
3973,-356.363,2,4.89908,28.7597,4.04013,1,2.7506,1,0.232465,0.217466,2.01434e-08,4.14331,5.23607e-08,3.19368,0.126534
3974,-358.451,2,4.89906,28.7597,4.04013,1,2.7506,1,0.232455,0.217472,2.01447e-08,4.1433,5.23556e-08,3.19389,0.126532
3975,-361.727,2,4.89907,28.7597,4.04013,1,2.7506,1,0.232449,0.217466,2.01425e-08,4.14312,5.23568e-08,3.19381,0.126533
3976,-359.03,2,4.89913,28.7599,4.04013,1,2.7506,1,0.232442,0.217463,2.01403e-08,4.14299,5.23593e-08,3.19379,0.126534
3977,-364.627,2,4.8992,28.7594,4.04013,1,2.7506,1,0.232433,0.217457,2.01407e-08,4.1428,5.23609e-08,3.1936,0.126532
3978,-363.108,2,4.8992,28.7595,4.04013,1,2.7506,1,0.232423,0.217465,2.01398e-08,4.1431,5.23588e-08,3.19329,0.12653
3979,-354.877,2,4.89918,28.7593,4.04013,1,2.7506,1,0.232419,0.217456,2.01406e-08,4.14325,5.23587e-08,3.19335,0.126529
3980,-365.475,2,4.89921,28.7591,4.04013,1,2.7506,1,0.232419,0.217444,2.01392e-08,4.14314,5.23615e-08,3.19317,0.126528
3981,-354.509,2,4.89931,28.7592,4.04013,1,2.7506,1,0.232414,0.217435,2.01387e-08,4.14311,5.23683e-08,3.19329,0.126527
3982,-351.877,2,4.89938,28.7591,4.04013,1,2.7506,1,0.232408,0.217439,2.01391e-08,4.14308,5.23704e-08,3.19318,0.126528
3983,-347.718,2,4.89945,28.7602,4.04013,1,2.7506,1,0.232396,0.217452,2.01401e-08,4.14302,5.23717e-08,3.19299,0.126531
3984,-359.991,2,4.89952,28.7607,4.04013,1,2.7506,1,0.232383,0.217451,2.01408e-08,4.14291,5.23708e-08,3.19288,0.12653
3985,-364.337,2,4.89956,28.7607,4.04013,1,2.7506,1,0.232361,0.21745,2.01397e-08,4.14277,5.23725e-08,3.19276,0.12653
3986,-364.431,2,4.89959,28.7606,4.04013,1,2.7506,1,0.23234,0.217445,2.01383e-08,4.1428,5.23737e-08,3.19271,0.126529
3987,-360,2,4.89961,28.7606,4.04013,1,2.7506,1,0.232325,0.217457,2.01359e-08,4.14254,5.23773e-08,3.19296,0.126528
3988,-357.812,2,4.89954,28.7602,4.04013,1,2.7506,1,0.232315,0.217454,2.01354e-08,4.14277,5.23787e-08,3.19317,0.126525
3989,-358.637,2,4.89948,28.7603,4.04013,1,2.7506,1,0.232298,0.217452,2.01347e-08,4.14287,5.23777e-08,3.19335,0.126525
3990,-366.302,2,4.89947,28.7606,4.04013,1,2.7506,1,0.232292,0.217446,2.01345e-08,4.14294,5.23751e-08,3.19346,0.126521
3991,-363.514,2,4.89947,28.761,4.04013,1,2.7506,1,0.232283,0.217446,2.01354e-08,4.14297,5.23723e-08,3.19338,0.126518
3992,-365.885,2,4.89942,28.7609,4.04013,1,2.7506,1,0.232282,0.217434,2.01342e-08,4.14307,5.23702e-08,3.19343,0.126516
3993,-363.34,2,4.89939,28.7611,4.04013,1,2.7506,1,0.232273,0.217432,2.01347e-08,4.14314,5.23707e-08,3.19329,0.126513
3994,-363.394,2,4.89939,28.7612,4.04013,1,2.7506,1,0.23226,0.217439,2.01333e-08,4.14306,5.23702e-08,3.19326,0.126511
3995,-358.139,2,4.89939,28.7612,4.04013,1,2.7506,1,0.232251,0.217446,2.01339e-08,4.14313,5.23699e-08,3.19308,0.126511
3996,-359.21,2,4.89936,28.7611,4.04013,1,2.7506,1,0.232246,0.217445,2.0134e-08,4.14328,5.23681e-08,3.19302,0.126509
3997,-359.687,2,4.89942,28.761,4.04013,1,2.7506,1,0.232237,0.217445,2.01337e-08,4.14324,5.23727e-08,3.19304,0.126507
3998,-356.724,2,4.8994,28.7612,4.04013,1,2.7506,1,0.232238,0.217448,2.01341e-08,4.14309,5.23738e-08,3.19316,0.126505
3999,-355.996,2,4.8994,28.761,4.04013,1,2.7506,1,0.232243,0.217454,2.01346e-08,4.1428,5.2374e-08,3.19339,0.126503
4000,-361.812,2,4.89942,28.7607,4.04013,1,2.7506,1,0.232244,0.217445,2.01338e-08,4.1425,5.23727e-08,3.19374,0.126501
4001,-363.758,2,4.89943,28.7606,4.04013,1,2.7506,1,0.232254,0.217433,2.01343e-08,4.14239,5.23698e-08,3.19399,0.126497
4002,-371.339,2,4.89946,28.7608,4.04013,1,2.7506,1,0.232267,0.21742,2.01326e-08,4.14206,5.23701e-08,3.19405,0.126493
4003,-353.523,2,4.89949,28.7605,4.04013,1,2.7506,1,0.232277,0.217428,2.01322e-08,4.14181,5.23753e-08,3.194,0.126492
4004,-343.649,2,4.89957,28.7606,4.04013,1,2.7506,1,0.232294,0.217434,2.01321e-08,4.14168,5.23784e-08,3.19429,0.126493
4005,-354.055,2,4.89967,28.7608,4.04013,1,2.7506,1,0.232309,0.217439,2.01322e-08,4.14155,5.2377e-08,3.19451,0.126491
4006,-358.111,2,4.89971,28.7611,4.04013,1,2.7506,1,0.232324,0.217444,2.01307e-08,4.14129,5.23791e-08,3.19479,0.126489
4007,-357.13,2,4.8998,28.7612,4.04013,1,2.7506,1,0.23233,0.217442,2.01318e-08,4.1411,5.23775e-08,3.19488,0.126487
4008,-357.818,2,4.89986,28.7608,4.04013,1,2.7506,1,0.232338,0.217423,2.01314e-08,4.14085,5.23759e-08,3.19495,0.126489
4009,-361.086,2,4.89997,28.7606,4.04013,1,2.7506,1,0.232343,0.217417,2.01307e-08,4.14051,5.23713e-08,3.19495,0.12649
4010,-366.837,2,4.90012,28.761,4.04013,1,2.7506,1,0.232348,0.217415,2.013e-08,4.14023,5.23704e-08,3.19485,0.126488
4011,-362.906,2,4.90024,28.761,4.04013,1,2.7506,1,0.232353,0.217411,2.013e-08,4.1399,5.23681e-08,3.19486,0.126486
4012,-356.893,2,4.90033,28.7611,4.04013,1,2.7506,1,0.232357,0.217414,2.0128e-08,4.13968,5.23747e-08,3.1947,0.126486
4013,-354.822,2,4.90035,28.761,4.04013,1,2.7506,1,0.232357,0.217423,2.01277e-08,4.13951,5.23762e-08,3.19474,0.126486
4014,-350.068,2,4.90045,28.7611,4.04013,1,2.7506,1,0.232359,0.217435,2.01281e-08,4.13927,5.23779e-08,3.19479,0.126487
4015,-357.982,2,4.90046,28.7612,4.04013,1,2.7506,1,0.232375,0.21743,2.01263e-08,4.13906,5.23749e-08,3.19462,0.126489
4016,-350.023,2,4.90049,28.7613,4.04013,1,2.7506,1,0.232387,0.217439,2.01271e-08,4.13894,5.23725e-08,3.19459,0.12649
4017,-352.144,2,4.90053,28.7611,4.04013,1,2.7506,1,0.232396,0.217456,2.01268e-08,4.1387,5.23693e-08,3.1945,0.126493
4018,-345.394,2,4.90057,28.7613,4.04013,1,2.7506,1,0.232396,0.217472,2.01264e-08,4.13861,5.23689e-08,3.19451,0.126496
4019,-343.97,2,4.90057,28.7614,4.04013,1,2.7506,1,0.232408,0.217477,2.01294e-08,4.13831,5.23712e-08,3.19445,0.126498
4020,-350.084,2,4.9006,28.7617,4.04013,1,2.7506,1,0.232421,0.217478,2.01297e-08,4.138,5.23669e-08,3.19452,0.126501
4021,-361.517,2,4.90064,28.7621,4.04013,1,2.7506,1,0.232434,0.217475,2.01277e-08,4.13773,5.23597e-08,3.19456,0.126503
4022,-363.311,2,4.90074,28.7624,4.04013,1,2.7506,1,0.232449,0.217476,2.01271e-08,4.1374,5.23568e-08,3.19449,0.126501
4023,-353.082,2,4.90081,28.7627,4.04013,1,2.7506,1,0.232458,0.217463,2.01284e-08,4.13725,5.23565e-08,3.19451,0.126502
4024,-356.501,2,4.90092,28.7631,4.04013,1,2.7506,1,0.232469,0.217449,2.01282e-08,4.13711,5.23579e-08,3.19444,0.126502
4025,-365.929,2,4.90096,28.7631,4.04013,1,2.7506,1,0.232473,0.217449,2.01279e-08,4.13696,5.23541e-08,3.19433,0.1265
4026,-359.196,2,4.90098,28.7629,4.04013,1,2.7506,1,0.232482,0.217454,2.01282e-08,4.13687,5.23493e-08,3.19423,0.1265
4027,-363.69,2,4.90096,28.7625,4.04013,1,2.7506,1,0.232487,0.217445,2.01274e-08,4.13681,5.23515e-08,3.19404,0.126498
4028,-366.557,2,4.90104,28.763,4.04013,1,2.7506,1,0.232493,0.217448,2.01257e-08,4.13657,5.23502e-08,3.1938,0.126497
4029,-361.821,2,4.90108,28.7632,4.04013,1,2.7506,1,0.232509,0.21744,2.01261e-08,4.13637,5.23495e-08,3.19372,0.126494
4030,-362.963,2,4.90115,28.7633,4.04013,1,2.7506,1,0.232528,0.217446,2.01263e-08,4.1362,5.23483e-08,3.19366,0.12649
4031,-360.54,2,4.90124,28.7636,4.04013,1,2.7506,1,0.232541,0.217437,2.01262e-08,4.13595,5.23501e-08,3.19358,0.126489
4032,-358.036,2,4.90132,28.764,4.04013,1,2.7506,1,0.232547,0.217431,2.0127e-08,4.13581,5.23488e-08,3.19366,0.126487
4033,-343.738,2,4.90143,28.7641,4.04013,1,2.7506,1,0.23255,0.217425,2.01286e-08,4.13569,5.23545e-08,3.1937,0.126489
4034,-351.948,2,4.90149,28.7642,4.04013,1,2.7506,1,0.23254,0.217419,2.01298e-08,4.13569,5.23603e-08,3.1935,0.12649
4035,-348.077,2,4.90153,28.7647,4.04013,1,2.7506,1,0.23254,0.217409,2.01308e-08,4.13605,5.236e-08,3.19351,0.126491
4036,-358.826,2,4.9016,28.7647,4.04013,1,2.7506,1,0.232539,0.2174,2.01315e-08,4.13625,5.23618e-08,3.1933,0.12649
4037,-363.981,2,4.90169,28.765,4.04013,1,2.7506,1,0.232543,0.21739,2.01307e-08,4.13592,5.23602e-08,3.1932,0.12649
4038,-355.649,2,4.90177,28.7651,4.04013,1,2.7506,1,0.232542,0.217385,2.01313e-08,4.13571,5.23595e-08,3.19332,0.12649
4039,-358.595,2,4.90182,28.7654,4.04013,1,2.7506,1,0.232543,0.217395,2.01305e-08,4.13542,5.2362e-08,3.19338,0.126488
4040,-358.405,2,4.90183,28.7653,4.04013,1,2.7506,1,0.232547,0.217406,2.01295e-08,4.13544,5.23597e-08,3.1933,0.126488
4041,-356.662,2,4.90185,28.7654,4.04013,1,2.7506,1,0.232552,0.217421,2.01294e-08,4.13527,5.23563e-08,3.19314,0.126488
4042,-368.375,2,4.90186,28.7652,4.04013,1,2.7506,1,0.232551,0.217419,2.01285e-08,4.13501,5.23532e-08,3.19307,0.126486
4043,-355.096,2,4.9019,28.7654,4.04013,1,2.7506,1,0.232545,0.217421,2.01282e-08,4.13482,5.23554e-08,3.19314,0.126487
4044,-356.517,2,4.90195,28.7655,4.04013,1,2.7506,1,0.232545,0.217428,2.01265e-08,4.13468,5.23582e-08,3.19352,0.126484
4045,-362.9,2,4.90199,28.7656,4.04013,1,2.7506,1,0.232543,0.217433,2.01244e-08,4.13458,5.23575e-08,3.19374,0.126482
4046,-360.135,2,4.90207,28.7661,4.04013,1,2.7506,1,0.232547,0.217439,2.01238e-08,4.13445,5.23592e-08,3.1937,0.12648
4047,-353.488,2,4.90212,28.7663,4.04013,1,2.7506,1,0.232554,0.217446,2.01216e-08,4.1344,5.23616e-08,3.19358,0.126482
4048,-369.723,2,4.90222,28.7661,4.04013,1,2.7506,1,0.232547,0.217451,2.01201e-08,4.13417,5.23657e-08,3.19331,0.126478
4049,-346.413,2,4.9023,28.7663,4.04013,1,2.7506,1,0.23254,0.217463,2.01201e-08,4.1345,5.23688e-08,3.19312,0.12648
4050,-356.567,2,4.90242,28.7662,4.04013,1,2.7506,1,0.232547,0.217457,2.01203e-08,4.13472,5.23626e-08,3.19324,0.12648
4051,-346.584,2,4.90251,28.7662,4.04013,1,2.7506,1,0.232558,0.217451,2.0119e-08,4.13486,5.23672e-08,3.1934,0.126481
4052,-354.638,2,4.90256,28.7662,4.04013,1,2.7506,1,0.232567,0.217442,2.01176e-08,4.13512,5.23652e-08,3.19344,0.126482
4053,-355.997,2,4.90258,28.7663,4.04013,1,2.7506,1,0.232578,0.217443,2.01167e-08,4.1349,5.23609e-08,3.19347,0.126483
4054,-355.188,2,4.90263,28.7663,4.04013,1,2.7506,1,0.232608,0.217428,2.01166e-08,4.13483,5.23608e-08,3.19367,0.126481
4055,-363.266,2,4.90264,28.7663,4.04013,1,2.7506,1,0.232635,0.21741,2.01144e-08,4.13479,5.23616e-08,3.19372,0.126479
4056,-347.793,2,4.90263,28.7663,4.04013,1,2.7506,1,0.232658,0.217402,2.01142e-08,4.13474,5.23669e-08,3.1937,0.12648
4057,-359.086,2,4.90271,28.766,4.04013,1,2.7506,1,0.23268,0.217399,2.01126e-08,4.13447,5.23615e-08,3.19382,0.12648
4058,-345.118,2,4.90287,28.7662,4.04013,1,2.7506,1,0.232689,0.217409,2.01126e-08,4.13449,5.23599e-08,3.19405,0.126482
4059,-350.033,2,4.90298,28.7666,4.04013,1,2.7506,1,0.232701,0.217426,2.01106e-08,4.13427,5.23611e-08,3.19396,0.126485
4060,-347.295,2,4.90306,28.7668,4.04013,1,2.7506,1,0.232718,0.217429,2.01109e-08,4.13437,5.23555e-08,3.194,0.126487
4061,-348.075,2,4.90313,28.767,4.04013,1,2.7506,1,0.232733,0.217428,2.01111e-08,4.13435,5.23579e-08,3.19395,0.126489
4062,-351.073,2,4.90318,28.7674,4.04013,1,2.7506,1,0.23275,0.21743,2.01113e-08,4.13428,5.23587e-08,3.19392,0.126489
4063,-348.184,2,4.90326,28.7673,4.04013,1,2.7506,1,0.232762,0.217431,2.01122e-08,4.13434,5.23564e-08,3.194,0.12649
4064,-357.711,2,4.90334,28.7676,4.04013,1,2.7506,1,0.232777,0.217443,2.01125e-08,4.13424,5.23506e-08,3.19389,0.126489
4065,-358.75,2,4.9034,28.7676,4.04013,1,2.7506,1,0.232795,0.217448,2.011e-08,4.13417,5.23523e-08,3.19378,0.126489
4066,-360.559,2,4.90346,28.7677,4.04013,1,2.7506,1,0.232806,0.217444,2.01081e-08,4.13392,5.235e-08,3.19373,0.12649
4067,-357.407,2,4.90351,28.7675,4.04013,1,2.7506,1,0.232807,0.217459,2.01079e-08,4.1339,5.23461e-08,3.19353,0.12649
4068,-347.998,2,4.90356,28.7676,4.04013,1,2.7506,1,0.232808,0.217465,2.01086e-08,4.13387,5.23556e-08,3.19374,0.126487
4069,-365.949,2,4.90359,28.7676,4.04013,1,2.7506,1,0.232805,0.217466,2.01073e-08,4.13372,5.23544e-08,3.19377,0.126485
4070,-362.474,2,4.90361,28.7678,4.04013,1,2.7506,1,0.232796,0.21747,2.01062e-08,4.13371,5.23519e-08,3.19378,0.126484
4071,-351.703,2,4.90367,28.768,4.04013,1,2.7506,1,0.232787,0.217483,2.01057e-08,4.13363,5.23561e-08,3.19351,0.126486
4072,-357.139,2,4.90376,28.7678,4.04013,1,2.7506,1,0.23278,0.217489,2.01059e-08,4.13347,5.23587e-08,3.19328,0.126487
4073,-350.593,2,4.90386,28.7682,4.04013,1,2.7506,1,0.232778,0.217491,2.01051e-08,4.13387,5.23617e-08,3.19317,0.126487
4074,-359.58,2,4.90394,28.7686,4.04013,1,2.7506,1,0.232773,0.217485,2.01033e-08,4.13384,5.23657e-08,3.19314,0.126486
4075,-354.098,2,4.90401,28.7687,4.04013,1,2.7506,1,0.232773,0.21748,2.01031e-08,4.13367,5.23663e-08,3.19315,0.126488
4076,-355.46,2,4.90407,28.7692,4.04013,1,2.7506,1,0.232771,0.217469,2.01027e-08,4.13375,5.23668e-08,3.19324,0.126488
4077,-351.845,2,4.9041,28.769,4.04013,1,2.7506,1,0.232771,0.217459,2.01045e-08,4.13374,5.23672e-08,3.19335,0.126488
4078,-347.581,2,4.90406,28.7695,4.04013,1,2.7506,1,0.232773,0.217451,2.01041e-08,4.13394,5.23709e-08,3.19345,0.126489
4079,-360.8,2,4.90408,28.7697,4.04013,1,2.7506,1,0.232772,0.217448,2.01036e-08,4.13431,5.2367e-08,3.19351,0.126487
4080,-355.943,2,4.90405,28.7698,4.04013,1,2.7506,1,0.232774,0.217446,2.01029e-08,4.13461,5.23667e-08,3.19365,0.126485
4081,-360.165,2,4.90404,28.7705,4.04013,1,2.7506,1,0.232773,0.217449,2.01027e-08,4.13483,5.23629e-08,3.19383,0.126483
4082,-354.944,2,4.90404,28.7707,4.04013,1,2.7506,1,0.232767,0.21745,2.01038e-08,4.13499,5.23604e-08,3.19375,0.126482
4083,-360.71,2,4.90407,28.771,4.04013,1,2.7506,1,0.232758,0.217452,2.01045e-08,4.13493,5.23627e-08,3.19364,0.12648
4084,-339.982,2,4.90408,28.7716,4.04013,1,2.7506,1,0.232753,0.217445,2.01061e-08,4.13495,5.23666e-08,3.19382,0.126484
4085,-347.449,2,4.90409,28.7712,4.04013,1,2.7506,1,0.232746,0.217452,2.01064e-08,4.13501,5.23655e-08,3.19388,0.126486
4086,-346.45,2,4.90415,28.771,4.04013,1,2.7506,1,0.232735,0.217464,2.0108e-08,4.13519,5.23691e-08,3.19377,0.126487
4087,-355.979,2,4.90422,28.7707,4.04013,1,2.7506,1,0.232736,0.217464,2.0107e-08,4.13495,5.23732e-08,3.19395,0.126486
4088,-351.221,2,4.90424,28.7706,4.04013,1,2.7506,1,0.232745,0.217463,2.01072e-08,4.13496,5.2376e-08,3.19393,0.126485
4089,-363.893,2,4.90431,28.7701,4.04013,1,2.7506,1,0.232737,0.217443,2.01076e-08,4.13469,5.23743e-08,3.19392,0.126486
4090,-362.099,2,4.90436,28.7701,4.04013,1,2.7506,1,0.232728,0.217431,2.01086e-08,4.13465,5.23784e-08,3.19403,0.126482
4091,-355.008,2,4.90442,28.7699,4.04013,1,2.7506,1,0.232715,0.217429,2.01102e-08,4.13457,5.23813e-08,3.19411,0.12648
4092,-358.076,2,4.90451,28.7698,4.04013,1,2.7506,1,0.232707,0.217421,2.01101e-08,4.13436,5.23802e-08,3.19407,0.126482
4093,-364.051,2,4.9046,28.7696,4.04013,1,2.7506,1,0.232694,0.217423,2.0109e-08,4.13417,5.23762e-08,3.19402,0.126483
4094,-358.592,2,4.90465,28.7697,4.04013,1,2.7506,1,0.232685,0.217428,2.01094e-08,4.13411,5.2375e-08,3.194,0.126482
4095,-353.587,2,4.9047,28.7694,4.04013,1,2.7506,1,0.232685,0.217436,2.0112e-08,4.13394,5.23799e-08,3.19383,0.12648
4096,-357.586,2,4.9048,28.769,4.04013,1,2.7506,1,0.232669,0.217438,2.01133e-08,4.13388,5.23793e-08,3.19387,0.126479
4097,-359.326,2,4.90492,28.7695,4.04013,1,2.7506,1,0.232667,0.217443,2.01129e-08,4.13364,5.23776e-08,3.19378,0.126479
4098,-365.214,2,4.90504,28.7695,4.04013,1,2.7506,1,0.232662,0.217448,2.01125e-08,4.13335,5.23808e-08,3.19358,0.126477
