standEta_Cl_abscissa,standEta_Cl_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
0.172631,0.492857,0.135183,0.493,-0.00898247,0.492857,All
0.173541,0.493,0.13626,0.493143,-0.00711024,0.493,All
0.173917,0.493143,0.13626,0.493286,-0.00698642,0.493143,All
0.174477,0.493286,0.136606,0.493429,-0.00697342,0.493286,All
0.174477,0.493429,0.136622,0.493571,-0.00686448,0.493429,All
0.174958,0.493571,0.136622,0.493714,-0.00635837,0.493571,All
0.175307,0.493714,0.136623,0.493857,-0.00609251,0.493714,All
0.175439,0.493857,0.136623,0.494,-0.00594982,0.493857,All
0.175451,0.494,0.136954,0.494143,-0.00577466,0.494,All
0.1755,0.494143,0.137073,0.494286,-0.00577466,0.494143,All
0.175599,0.494286,0.137451,0.494429,-0.004754,0.494286,All
0.175699,0.494429,0.13791,0.494571,-0.0047387,0.494429,All
0.1758,0.494571,0.138074,0.494714,-0.0047387,0.494571,All
0.175814,0.494714,0.138074,0.494857,-0.00468138,0.494714,All
0.176156,0.494857,0.138218,0.495,-0.00463742,0.494857,All
0.177298,0.495,0.138453,0.495143,-0.00425042,0.495,All
0.177298,0.495143,0.138534,0.495286,-0.00377708,0.495143,All
0.177337,0.495286,0.139644,0.495429,-0.00342767,0.495286,All
0.177337,0.495429,0.140251,0.495571,-0.00227884,0.495429,All
0.177337,0.495571,0.140251,0.495714,-0.00145632,0.495571,All
0.177398,0.495714,0.140459,0.495857,-0.00145632,0.495714,All
0.177549,0.495857,0.14109,0.496,-0.00126527,0.495857,All
0.178006,0.496,0.14109,0.496143,-0.000940931,0.496,All
0.178452,0.496143,0.141998,0.496286,-0.000940931,0.496143,All
0.17864,0.496286,0.142559,0.496429,0.00011044,0.496286,All
0.17864,0.496429,0.142896,0.496571,0.00162284,0.496429,All
0.178675,0.496571,0.142998,0.496714,0.00204208,0.496571,All
0.17929,0.496714,0.143471,0.496857,0.00216467,0.496714,All
0.17929,0.496857,0.143911,0.497,0.00300414,0.496857,All
0.179326,0.497,0.144406,0.497143,0.00331289,0.497,All
0.179468,0.497143,0.144998,0.497286,0.00331289,0.497143,All
0.179915,0.497286,0.145432,0.497429,0.0041056,0.497286,All
0.179935,0.497429,0.145432,0.497571,0.00437898,0.497429,All
0.180375,0.497571,0.145602,0.497714,0.00520406,0.497571,All
0.180601,0.497714,0.146093,0.497857,0.00524714,0.497714,All
0.180759,0.497857,0.14638,0.498,0.00641931,0.497857,All
0.180803,0.498,0.146511,0.498143,0.00652875,0.498,All
0.180886,0.498143,0.147132,0.498286,0.00652875,0.498143,All
0.180886,0.498286,0.14726,0.498429,0.00795418,0.498286,All
0.18092,0.498429,0.14726,0.498571,0.00838903,0.498429,All
0.18092,0.498571,0.148145,0.498714,0.00838903,0.498571,All
0.18092,0.498714,0.148633,0.498857,0.00888432,0.498714,All
0.18092,0.498857,0.148645,0.499,0.00888432,0.498857,All
0.181127,0.499,0.149979,0.499143,0.00888432,0.499,All
0.181541,0.499143,0.150064,0.499286,0.00890096,0.499143,All
0.181541,0.499286,0.150122,0.499429,0.00922911,0.499286,All
0.181996,0.499429,0.150171,0.499571,0.00961241,0.499429,All
0.181996,0.499571,0.150171,0.499714,0.00997781,0.499571,All
0.182096,0.499714,0.150851,0.499857,0.0112821,0.499714,All
0.182181,0.499857,0.150922,0.5,0.0115641,0.499857,All
0.182651,0.5,0.151159,0.500143,0.0116581,0.5,All
0.182703,0.500143,0.151159,0.500286,0.0120312,0.500143,All
0.183203,0.500286,0.151202,0.500429,0.0120616,0.500286,All
0.183294,0.500429,0.151899,0.500571,0.0120616,0.500429,All
0.183544,0.500571,0.152442,0.500714,0.0121178,0.500571,All
0.184163,0.500714,0.152587,0.500857,0.012298,0.500714,All
0.184235,0.500857,0.152587,0.501,0.0129201,0.500857,All
0.184256,0.501,0.152933,0.501143,0.0134327,0.501,All
0.18451,0.501143,0.15366,0.501286,0.0135213,0.501143,All
0.184549,0.501286,0.15366,0.501429,0.0136614,0.501286,All
0.184554,0.501429,0.154306,0.501571,0.0139973,0.501429,All
0.184739,0.501571,0.154384,0.501714,0.0140246,0.501571,All
0.186501,0.501714,0.155123,0.501857,0.0149933,0.501714,All
0.187135,0.501857,0.155123,0.502,0.01537,0.501857,All
0.187504,0.502,0.155135,0.502143,0.0156456,0.502,All
0.187504,0.502143,0.155154,0.502286,0.0156456,0.502143,All
0.188701,0.502286,0.155154,0.502429,0.0159907,0.502286,All
0.188701,0.502429,0.15572,0.502571,0.016062,0.502429,All
0.188701,0.502571,0.155854,0.502714,0.0162333,0.502571,All
0.190682,0.502714,0.155926,0.502857,0.0162333,0.502714,All
0.190875,0.502857,0.15639,0.503,0.0163607,0.502857,All
0.192158,0.503,0.15645,0.503143,0.0164171,0.503,All
0.192471,0.503143,0.156534,0.503286,0.0166528,0.503143,All
0.192519,0.503286,0.157277,0.503429,0.0167607,0.503286,All
0.192519,0.503429,0.159203,0.503571,0.0182645,0.503429,All
0.193162,0.503571,0.159294,0.503714,0.0191351,0.503571,All
0.193434,0.503714,0.160272,0.503857,0.0197882,0.503714,All
0.193458,0.503857,0.160495,0.504,0.0198411,0.503857,All
0.194071,0.504,0.160495,0.504143,0.0201275,0.504,All
0.194297,0.504143,0.160881,0.504286,0.0201275,0.504143,All
0.194346,0.504286,0.16096,0.504429,0.0201918,0.504286,All
0.194346,0.504429,0.161061,0.504571,0.02029,0.504429,All
0.194671,0.504571,0.161878,0.504714,0.02029,0.504571,All
0.19505,0.504714,0.162269,0.504857,0.0210905,0.504714,All
0.195359,0.504857,0.162751,0.505,0.0211677,0.504857,All
0.195763,0.505,0.162871,0.505143,0.0212645,0.505,All
0.195801,0.505143,0.163171,0.505286,0.0214161,0.505143,All
0.195822,0.505286,0.163231,0.505429,0.0215695,0.505286,All
0.195998,0.505429,0.16361,0.505571,0.0215744,0.505429,All
0.196408,0.505571,0.16373,0.505714,0.0230074,0.505571,All
0.197167,0.505714,0.16373,0.505857,0.0235282,0.505714,All
0.197167,0.505857,0.163851,0.506,0.0235282,0.505857,All
0.197492,0.506,0.163921,0.506143,0.0238892,0.506,All
0.197783,0.506143,0.164121,0.506286,0.0239535,0.506143,All
0.197939,0.506286,0.164715,0.506429,0.0243623,0.506286,All
0.197939,0.506429,0.165145,0.506571,0.0243623,0.506429,All
0.198106,0.506571,0.165678,0.506714,0.0243623,0.506571,All
0.198106,0.506714,0.165703,0.506857,0.0243623,0.506714,All
0.198199,0.506857,0.165703,0.507,0.0243623,0.506857,All
0.198199,0.507,0.166041,0.507143,0.0243623,0.507,All
0.198542,0.507143,0.16626,0.507286,0.0245753,0.507143,All
0.199559,0.507286,0.166443,0.507429,0.0245753,0.507286,All
0.199713,0.507429,0.166451,0.507571,0.0248293,0.507429,All
0.200753,0.507571,0.16661,0.507714,0.0252564,0.507571,All
0.201262,0.507714,0.167086,0.507857,0.0262086,0.507714,All
0.201625,0.507857,0.167086,0.508,0.026329,0.507857,All
0.201724,0.508,0.167206,0.508143,0.0265533,0.508,All
0.201724,0.508143,0.167543,0.508286,0.0279535,0.508143,All
0.201798,0.508286,0.168009,0.508429,0.0279873,0.508286,All
0.202684,0.508429,0.16849,0.508571,0.0279873,0.508429,All
0.202858,0.508571,0.16944,0.508714,0.0279873,0.508571,All
0.203335,0.508714,0.169468,0.508857,0.0282362,0.508714,All
0.203655,0.508857,0.169468,0.509,0.0284168,0.508857,All
0.204594,0.509,0.169468,0.509143,0.0285415,0.509,All
0.204991,0.509143,0.169927,0.509286,0.0285957,0.509143,All
0.205272,0.509286,0.170233,0.509429,0.0285957,0.509286,All
0.205799,0.509429,0.170954,0.509571,0.0288071,0.509429,All
0.205799,0.509571,0.170954,0.509714,0.0288071,0.509571,All
0.205808,0.509714,0.170954,0.509857,0.0295235,0.509714,All
0.205808,0.509857,0.171595,0.51,0.0303842,0.509857,All
0.206095,0.51,0.171613,0.510143,0.0303842,0.51,All
0.206788,0.510143,0.171808,0.510286,0.0308344,0.510143,All
0.206788,0.510286,0.17229,0.510429,0.0309257,0.510286,All
0.206788,0.510429,0.172586,0.510571,0.0311712,0.510429,All
0.20681,0.510571,0.172605,0.510714,0.0314999,0.510571,All
0.20681,0.510714,0.172896,0.510857,0.031828,0.510714,All
0.208024,0.510857,0.172938,0.511,0.0333202,0.510857,All
0.208122,0.511,0.172938,0.511143,0.0342425,0.511,All
0.208402,0.511143,0.173064,0.511286,0.0345369,0.511143,All
0.208885,0.511286,0.17339,0.511429,0.0346833,0.511286,All
0.208986,0.511429,0.17339,0.511571,0.0347816,0.511429,All
0.209058,0.511571,0.173994,0.511714,0.0347896,0.511571,All
0.210184,0.511714,0.173994,0.511857,0.0347896,0.511714,All
0.211152,0.511857,0.175214,0.512,0.0353244,0.511857,All
0.211744,0.512,0.175214,0.512143,0.0353436,0.512,All
0.212334,0.512143,0.175965,0.512286,0.0356001,0.512143,All
0.212877,0.512286,0.176335,0.512429,0.0356001,0.512286,All
0.212877,0.512429,0.176825,0.512571,0.0388229,0.512429,All
0.213248,0.512571,0.177752,0.512714,0.040182,0.512571,All
0.213273,0.512714,0.177854,0.512857,0.0403777,0.512714,All
0.213359,0.512857,0.178254,0.513,0.040655,0.512857,All
0.2138,0.513,0.178324,0.513143,0.040655,0.513,All
0.214058,0.513143,0.179282,0.513286,0.0410916,0.513143,All
0.214058,0.513286,0.179382,0.513429,0.041249,0.513286,All
0.214089,0.513429,0.179579,0.513571,0.041249,0.513429,All
0.214283,0.513571,0.179583,0.513714,0.0419424,0.513571,All
0.214376,0.513714,0.179583,0.513857,0.0419424,0.513714,All
0.214666,0.513857,0.179583,0.514,0.0423348,0.513857,All
0.214967,0.514,0.179723,0.514143,0.042339,0.514,All
0.214979,0.514143,0.180096,0.514286,0.0423709,0.514143,All
0.214979,0.514286,0.180436,0.514429,0.042469,0.514286,All
0.215347,0.514429,0.180516,0.514571,0.042469,0.514429,All
0.215459,0.514571,0.181013,0.514714,0.042469,0.514571,All
0.216062,0.514714,0.181043,0.514857,0.042469,0.514714,All
0.216382,0.514857,0.181955,0.515,0.042469,0.514857,All
0.216382,0.515,0.181955,0.515143,0.0427151,0.515,All
0.216596,0.515143,0.182303,0.515286,0.0433487,0.515143,All
0.216708,0.515286,0.182303,0.515429,0.0437448,0.515286,All
0.216708,0.515429,0.182704,0.515571,0.0448736,0.515429,All
0.21708,0.515571,0.18345,0.515714,0.0450123,0.515571,All
0.217891,0.515714,0.183916,0.515857,0.0450123,0.515714,All
0.218847,0.515857,0.183916,0.516,0.0452934,0.515857,All
0.21906,0.516,0.184234,0.516143,0.0457324,0.516,All
0.219667,0.516143,0.185178,0.516286,0.0457727,0.516143,All
0.219667,0.516286,0.185406,0.516429,0.0462344,0.516286,All
0.219667,0.516429,0.185849,0.516571,0.0463031,0.516429,All
0.21969,0.516571,0.186238,0.516714,0.0465871,0.516571,All
0.219757,0.516714,0.186389,0.516857,0.0465871,0.516714,All
0.22086,0.516857,0.186389,0.517,0.0465871,0.516857,All
0.221557,0.517,0.187374,0.517143,0.0466584,0.517,All
0.221726,0.517143,0.187451,0.517286,0.0466584,0.517143,All
0.221972,0.517286,0.187619,0.517429,0.046725,0.517286,All
0.222429,0.517429,0.187764,0.517571,0.0469608,0.517429,All
0.222528,0.517571,0.188022,0.517714,0.0481344,0.517571,All
0.222586,0.517714,0.188025,0.517857,0.0481721,0.517714,All
0.222742,0.517857,0.188025,0.518,0.0481721,0.517857,All
0.222742,0.518,0.188704,0.518143,0.0486737,0.518,All
0.222747,0.518143,0.188953,0.518286,0.0488459,0.518143,All
0.222767,0.518286,0.189286,0.518429,0.0488459,0.518286,All
0.224882,0.518429,0.189468,0.518571,0.0490229,0.518429,All
0.224882,0.518571,0.190164,0.518714,0.0494693,0.518571,All
0.225159,0.518714,0.190777,0.518857,0.0494703,0.518714,All
0.225159,0.518857,0.191076,0.519,0.0494936,0.518857,All
0.225333,0.519,0.192209,0.519143,0.0505055,0.519,All
0.225457,0.519143,0.192299,0.519286,0.0505055,0.519143,All
0.225552,0.519286,0.192383,0.519429,0.0506909,0.519286,All
0.225831,0.519429,0.192667,0.519571,0.0511744,0.519429,All
0.225831,0.519571,0.192684,0.519714,0.0512251,0.519571,All
0.226351,0.519714,0.192751,0.519857,0.0515053,0.519714,All
0.226597,0.519857,0.193211,0.52,0.0520368,0.519857,All
0.227405,0.52,0.1937,0.520143,0.0522287,0.52,All
0.227869,0.520143,0.1937,0.520286,0.0522287,0.520143,All
0.227869,0.520286,0.193991,0.520429,0.0523093,0.520286,All
0.227926,0.520429,0.194564,0.520571,0.0528109,0.520429,All
0.228592,0.520571,0.194921,0.520714,0.0528283,0.520571,All
0.229325,0.520714,0.196424,0.520857,0.053112,0.520714,All
0.229597,0.520857,0.196781,0.521,0.0532922,0.520857,All
0.229742,0.521,0.196781,0.521143,0.0537405,0.521,All
0.229759,0.521143,0.197022,0.521286,0.0540096,0.521143,All
0.23021,0.521286,0.197216,0.521429,0.0540746,0.521286,All
0.23059,0.521429,0.197716,0.521571,0.0543445,0.521429,All
0.231788,0.521571,0.197716,0.521714,0.0544306,0.521571,All
0.231894,0.521714,0.197716,0.521857,0.0544874,0.521714,All
0.234051,0.521857,0.197716,0.522,0.0545686,0.521857,All
0.234364,0.522,0.197716,0.522143,0.0547561,0.522,All
0.234571,0.522143,0.198696,0.522286,0.0548511,0.522143,All
0.234778,0.522286,0.199298,0.522429,0.0548511,0.522286,All
0.235041,0.522429,0.199569,0.522571,0.0554307,0.522429,All
0.235144,0.522571,0.199623,0.522714,0.0562104,0.522571,All
0.235372,0.522714,0.199976,0.522857,0.0567763,0.522714,All
0.235372,0.522857,0.20016,0.523,0.0568738,0.522857,All
0.235514,0.523,0.200507,0.523143,0.0570748,0.523,All
0.235833,0.523143,0.200665,0.523286,0.0575623,0.523143,All
0.235892,0.523286,0.200874,0.523429,0.0580221,0.523286,All
0.235942,0.523429,0.201936,0.523571,0.0584174,0.523429,All
0.235942,0.523571,0.201936,0.523714,0.0598182,0.523571,All
0.235942,0.523714,0.202685,0.523857,0.0601851,0.523714,All
0.236184,0.523857,0.203727,0.524,0.0601851,0.523857,All
0.236184,0.524,0.203769,0.524143,0.0602265,0.524,All
0.236423,0.524143,0.203784,0.524286,0.0602828,0.524143,All
0.236978,0.524286,0.203967,0.524429,0.0605519,0.524286,All
0.237365,0.524429,0.20444,0.524571,0.0605519,0.524429,All
0.237435,0.524571,0.204473,0.524714,0.0610114,0.524571,All
0.23745,0.524714,0.205628,0.524857,0.0620619,0.524714,All
0.237677,0.524857,0.205725,0.525,0.0620619,0.524857,All
0.237677,0.525,0.205818,0.525143,0.06212,0.525,All
0.237723,0.525143,0.206375,0.525286,0.06212,0.525143,All
0.237904,0.525286,0.206414,0.525429,0.0622674,0.525286,All
0.238096,0.525429,0.206865,0.525571,0.0623963,0.525429,All
0.238124,0.525571,0.20705,0.525714,0.0631967,0.525571,All
0.238124,0.525714,0.207287,0.525857,0.0646585,0.525714,All
0.238195,0.525857,0.207329,0.526,0.0646585,0.525857,All
0.239066,0.526,0.207747,0.526143,0.0649058,0.526,All
0.239066,0.526143,0.208064,0.526286,0.0650537,0.526143,All
0.239066,0.526286,0.208064,0.526429,0.0651661,0.526286,All
0.239095,0.526429,0.208131,0.526571,0.0651661,0.526429,All
0.239095,0.526571,0.208209,0.526714,0.0655922,0.526571,All
0.239327,0.526714,0.209043,0.526857,0.0657092,0.526714,All
0.239713,0.526857,0.2091,0.527,0.0661713,0.526857,All
0.24002,0.527,0.20993,0.527143,0.0661713,0.527,All
0.240353,0.527143,0.20993,0.527286,0.0673992,0.527143,All
0.241789,0.527286,0.209987,0.527429,0.0673992,0.527286,All
0.242112,0.527429,0.209987,0.527571,0.0684868,0.527429,All
0.242473,0.527571,0.210065,0.527714,0.0686515,0.527571,All
0.242866,0.527714,0.210359,0.527857,0.0686515,0.527714,All
0.243188,0.527857,0.210359,0.528,0.0702734,0.527857,All
0.243744,0.528,0.210804,0.528143,0.0702734,0.528,All
0.24413,0.528143,0.211381,0.528286,0.070387,0.528143,All
0.244492,0.528286,0.211904,0.528429,0.0705191,0.528286,All
0.244708,0.528429,0.212059,0.528571,0.0712261,0.528429,All
0.244708,0.528571,0.212067,0.528714,0.0716837,0.528571,All
0.244708,0.528714,0.212067,0.528857,0.0720654,0.528714,All
0.244882,0.528857,0.212067,0.529,0.0726555,0.528857,All
0.246124,0.529,0.212111,0.529143,0.0727346,0.529,All
0.246124,0.529143,0.212143,0.529286,0.0727605,0.529143,All
0.24618,0.529286,0.212462,0.529429,0.0731244,0.529286,All
0.246275,0.529429,0.212934,0.529571,0.0736988,0.529429,All
0.246275,0.529571,0.213123,0.529714,0.0743369,0.529571,All
0.246285,0.529714,0.213123,0.529857,0.0747044,0.529714,All
0.246329,0.529857,0.213972,0.53,0.0749209,0.529857,All
0.246329,0.53,0.214136,0.530143,0.0750655,0.53,All
0.246329,0.530143,0.21418,0.530286,0.0768654,0.530143,All
0.246394,0.530286,0.214783,0.530429,0.0768654,0.530286,All
0.246686,0.530429,0.215626,0.530571,0.0773463,0.530429,All
0.246686,0.530571,0.215938,0.530714,0.0773748,0.530571,All
0.246691,0.530714,0.216103,0.530857,0.0775976,0.530714,All
0.247396,0.530857,0.216306,0.531,0.0779208,0.530857,All
0.247396,0.531,0.217155,0.531143,0.0779208,0.531,All
0.248267,0.531143,0.217466,0.531286,0.0785642,0.531143,All
0.248273,0.531286,0.217466,0.531429,0.0785642,0.531286,All
0.248273,0.531429,0.217658,0.531571,0.0787537,0.531429,All
0.248567,0.531571,0.217763,0.531714,0.0790915,0.531571,All
0.249012,0.531714,0.217763,0.531857,0.0791371,0.531714,All
0.249179,0.531857,0.217763,0.532,0.0792657,0.531857,All
0.249907,0.532,0.217989,0.532143,0.0798682,0.532,All
0.249907,0.532143,0.218145,0.532286,0.079884,0.532143,All
0.250453,0.532286,0.218307,0.532429,0.0800003,0.532286,All
0.250506,0.532429,0.218307,0.532571,0.0801291,0.532429,All
0.250506,0.532571,0.218307,0.532714,0.0804505,0.532571,All
0.25088,0.532714,0.219101,0.532857,0.0816968,0.532714,All
0.251232,0.532857,0.219287,0.533,0.0818054,0.532857,All
0.251309,0.533,0.219897,0.533143,0.0818703,0.533,All
0.251309,0.533143,0.220044,0.533286,0.0825097,0.533143,All
0.251316,0.533286,0.220217,0.533429,0.0827232,0.533286,All
0.251316,0.533429,0.220225,0.533571,0.0827866,0.533429,All
0.251352,0.533571,0.220277,0.533714,0.0829271,0.533571,All
0.252478,0.533714,0.220383,0.533857,0.083461,0.533714,All
0.252703,0.533857,0.220468,0.534,0.083461,0.533857,All
0.25276,0.534,0.220468,0.534143,0.083461,0.534,All
0.253406,0.534143,0.221099,0.534286,0.0837496,0.534143,All
0.253408,0.534286,0.221104,0.534429,0.0837496,0.534286,All
0.253446,0.534429,0.221104,0.534571,0.0841637,0.534429,All
0.253889,0.534571,0.221108,0.534714,0.0843536,0.534571,All
0.255356,0.534714,0.221299,0.534857,0.0844928,0.534714,All
0.255717,0.534857,0.221299,0.535,0.0844928,0.534857,All
0.255776,0.535,0.221299,0.535143,0.0852346,0.535,All
0.25659,0.535143,0.221427,0.535286,0.0852346,0.535143,All
0.256822,0.535286,0.222245,0.535429,0.0858821,0.535286,All
0.256859,0.535429,0.22226,0.535571,0.0873467,0.535429,All
0.256859,0.535571,0.223165,0.535714,0.0886744,0.535571,All
0.256894,0.535714,0.223338,0.535857,0.0891316,0.535714,All
0.257325,0.535857,0.223405,0.536,0.0900252,0.535857,All
0.257415,0.536,0.223616,0.536143,0.0916762,0.536,All
0.257555,0.536143,0.223657,0.536286,0.0916762,0.536143,All
0.257882,0.536286,0.224071,0.536429,0.0923143,0.536286,All
0.257882,0.536429,0.224537,0.536571,0.0926211,0.536429,All
0.258002,0.536571,0.224537,0.536714,0.0926656,0.536571,All
0.259637,0.536714,0.224702,0.536857,0.0939524,0.536714,All
0.260092,0.536857,0.22476,0.537,0.0939841,0.536857,All
0.260133,0.537,0.22476,0.537143,0.0941631,0.537,All
0.260352,0.537143,0.225986,0.537286,0.0941631,0.537143,All
0.260932,0.537286,0.225986,0.537429,0.0944521,0.537286,All
0.261259,0.537429,0.226104,0.537571,0.0944521,0.537429,All
0.26174,0.537571,0.226118,0.537714,0.0951516,0.537571,All
0.262971,0.537714,0.226499,0.537857,0.0953543,0.537714,All
0.262971,0.537857,0.227567,0.538,0.0964642,0.537857,All
0.263191,0.538,0.227567,0.538143,0.0969754,0.538,All
0.263191,0.538143,0.227884,0.538286,0.100195,0.538143,All
0.263222,0.538286,0.22846,0.538429,0.100686,0.538286,All
0.263379,0.538429,0.229119,0.538571,0.101776,0.538429,All
0.263548,0.538571,0.229653,0.538714,0.10202,0.538571,All
0.263548,0.538714,0.229671,0.538857,0.102466,0.538714,All
0.26357,0.538857,0.229671,0.539,0.102558,0.538857,All
0.263957,0.539,0.230453,0.539143,0.102558,0.539,All
0.263961,0.539143,0.23165,0.539286,0.102558,0.539143,All
0.264277,0.539286,0.231759,0.539429,0.102647,0.539286,All
0.264288,0.539429,0.231759,0.539571,0.103396,0.539429,All
0.265082,0.539571,0.232022,0.539714,0.103402,0.539571,All
0.265724,0.539714,0.232897,0.539857,0.103402,0.539714,All
0.265869,0.539857,0.233508,0.54,0.10342,0.539857,All
0.265896,0.54,0.233929,0.540143,0.103605,0.54,All
0.266006,0.540143,0.235109,0.540286,0.104119,0.540143,All
0.26638,0.540286,0.236502,0.540429,0.104642,0.540286,All
0.26638,0.540429,0.236502,0.540571,0.105298,0.540429,All
0.266692,0.540571,0.236843,0.540714,0.105433,0.540571,All
0.267267,0.540714,0.237224,0.540857,0.105447,0.540714,All
0.267626,0.540857,0.237423,0.541,0.105447,0.540857,All
0.26827,0.541,0.237423,0.541143,0.106247,0.541,All
0.26827,0.541143,0.237506,0.541286,0.106251,0.541143,All
0.268736,0.541286,0.237642,0.541429,0.106375,0.541286,All
0.26886,0.541429,0.237932,0.541571,0.106375,0.541429,All
0.270446,0.541571,0.238121,0.541714,0.106543,0.541571,All
0.270666,0.541714,0.238267,0.541857,0.106797,0.541714,All
0.27134,0.541857,0.238289,0.542,0.10785,0.541857,All
0.271351,0.542,0.238988,0.542143,0.108148,0.542,All
0.271496,0.542143,0.238988,0.542286,0.108305,0.542143,All
0.27231,0.542286,0.239051,0.542429,0.108305,0.542286,All
0.27273,0.542429,0.23931,0.542571,0.108406,0.542429,All
0.273033,0.542571,0.240247,0.542714,0.108577,0.542571,All
0.273033,0.542714,0.240247,0.542857,0.108654,0.542714,All
0.273164,0.542857,0.240261,0.543,0.108654,0.542857,All
0.273522,0.543,0.240261,0.543143,0.109171,0.543,All
0.273522,0.543143,0.240261,0.543286,0.109171,0.543143,All
0.274212,0.543286,0.240334,0.543429,0.109199,0.543286,All
0.274353,0.543429,0.240334,0.543571,0.109334,0.543429,All
0.275384,0.543571,0.240559,0.543714,0.10982,0.543571,All
0.275617,0.543714,0.240834,0.543857,0.110162,0.543714,All
0.275715,0.543857,0.240942,0.544,0.110861,0.543857,All
0.275964,0.544,0.24103,0.544143,0.111644,0.544,All
0.275964,0.544143,0.241554,0.544286,0.112263,0.544143,All
0.275964,0.544286,0.241921,0.544429,0.11274,0.544286,All
0.275964,0.544429,0.24206,0.544571,0.112892,0.544429,All
0.276515,0.544571,0.24206,0.544714,0.113054,0.544571,All
0.276629,0.544714,0.242939,0.544857,0.113726,0.544714,All
