iteration,convergenceIndicator,phase,Cl_pop,V_pop,a,omega_Cl,omega_V
414,361.868,1,11.1476,60.4745,3.06893,0.242367,0.00272508
415,362.387,1,11.2146,60.5087,3.06167,0.249121,0.00271649
416,360.947,1,10.9489,60.4801,3.09822,0.223977,0.00264569
417,365.13,1,11.1223,60.4873,3.15402,0.239489,0.00254209
418,359.83,1,10.8707,60.4894,3.09297,0.22825,0.00252384
419,358.645,1,11.0775,60.4608,3.07164,0.234718,0.00246694
420,365.021,1,11.0767,60.4701,3.14806,0.233459,0.00263154
421,363.329,1,10.994,60.4941,3.09491,0.25653,0.00253363
422,362.818,1,11.1592,60.5011,3.12636,0.250511,0.00237695
423,361.569,1,11.1671,60.5163,3.13444,0.234858,0.00238217
424,357.927,1,11.0624,60.5129,3.05877,0.237994,0.00244062
425,352.23,1,11.1368,60.5133,2.99611,0.25204,0.00218296
426,352.793,1,11.0532,60.5132,3.06243,0.236865,0.00202477
427,349.429,1,10.9856,60.5064,3.05979,0.241438,0.00181101
428,349.615,1,10.9733,60.5367,3.05602,0.262654,0.00165363
429,346.599,1,11.1659,60.5488,3.08559,0.256558,0.00147905
430,354.347,1,11.1092,60.5272,3.13623,0.245503,0.00175394
431,353.375,1,11.1095,60.508,3.11473,0.22684,0.00192202
432,346.779,1,10.9517,60.4839,3.08062,0.228454,0.00171911
433,345.856,1,10.9876,60.4765,3.05999,0.232532,0.00161868
434,346.634,1,10.9398,60.4956,3.07909,0.236167,0.00157027
435,349.282,1,11.0517,60.5347,3.12524,0.235698,0.00156169
436,350.049,1,10.9692,60.5403,3.13513,0.229009,0.00161657
437,348.349,1,10.9876,60.5591,3.11506,0.227929,0.00159735
438,346.692,1,11.0582,60.5651,3.09215,0.235186,0.00153486
439,349.165,1,11.1342,60.5577,3.10962,0.234714,0.00161631
440,356.393,1,10.7561,60.5593,3.17815,0.219551,0.00192632
441,353.227,1,11.1068,60.5723,3.09387,0.238587,0.00190346
442,349.313,1,11.0305,60.5661,3.061,0.235497,0.00180428
443,351.727,1,10.9922,60.5306,3.08611,0.238554,0.00183576
444,352.498,1,11.121,60.5439,3.08622,0.234971,0.00191532
445,352.919,1,10.9969,60.5662,3.07863,0.235782,0.00197066
446,363.815,1,11.08,60.5736,3.15199,0.251718,0.00231774
447,364.926,1,10.9513,60.572,3.18421,0.227969,0.0024835
448,368.291,1,11.0545,60.5593,3.15121,0.24599,0.0027876
449,363.566,1,10.9815,60.5759,3.10036,0.247207,0.00261974
450,360.314,1,11.1588,60.5617,3.05434,0.25153,0.00253993
451,364.223,1,11.0896,60.592,3.11001,0.25286,0.00256668
452,357.837,1,11.1149,60.6041,3.10801,0.251986,0.00229571
453,354.507,1,11.0425,60.6062,3.08194,0.236958,0.00206002
454,346.301,1,11.0126,60.5821,3.04483,0.231949,0.00184254
455,350.249,1,10.904,60.5743,3.11679,0.228577,0.00169818
456,356.189,1,11.1016,60.5793,3.11724,0.249617,0.00192061
457,361.452,1,11.0487,60.5745,3.13551,0.254202,0.0021866
458,361.267,1,10.9066,60.5492,3.16317,0.239122,0.00217427
459,359.673,1,11.0329,60.5221,3.18752,0.246652,0.00194472
460,351.235,1,11.1266,60.5273,3.09474,0.235598,0.00179177
461,349.687,1,10.9221,60.5459,3.19419,0.211501,0.00160261
462,345.812,1,10.8698,60.5158,3.0923,0.22152,0.00157861
463,347.981,1,10.7913,60.5112,3.11642,0.219175,0.00163456
464,346.104,1,10.9438,60.4951,3.10961,0.222549,0.00152817
465,350.942,1,10.92,60.5071,3.14221,0.238153,0.00158023
466,354.012,1,11.1653,60.5104,3.14217,0.252538,0.00166304
467,352.032,1,10.9563,60.4906,3.09704,0.236133,0.00182996
468,345.673,1,10.8229,60.47,3.08364,0.227378,0.00163676
469,357.353,1,11.0102,60.4649,3.15585,0.243897,0.0018833
470,360.007,1,10.8753,60.4599,3.16363,0.254217,0.00195322
471,356.733,1,10.9915,60.4848,3.12882,0.23319,0.00204364
472,357.479,1,11.0806,60.4867,3.11426,0.24102,0.00209666
473,355.653,1,10.886,60.434,3.13308,0.235011,0.001933
474,356.351,1,10.8792,60.4463,3.12693,0.241093,0.00195799
475,356.424,1,10.9398,60.4239,3.09998,0.234225,0.00214418
476,355.792,1,11.1135,60.4552,3.11521,0.249149,0.00191781
477,360.114,1,11.1394,60.4743,3.13591,0.246079,0.0021515
478,358.837,1,11.2778,60.4699,3.16256,0.238583,0.00200066
479,352.138,1,11.0335,60.4551,3.16735,0.215669,0.00178945
480,353.208,1,10.7897,60.4362,3.16353,0.200855,0.00193956
481,354.099,1,10.8798,60.4215,3.12677,0.226097,0.00192715
482,356.833,1,11.0062,60.4284,3.10117,0.252368,0.00201402
483,352.592,1,10.9384,60.4628,3.10162,0.242748,0.00180139
484,360.856,1,10.8757,60.4734,3.15143,0.252437,0.00208194
485,362.461,1,10.9285,60.4658,3.14364,0.252261,0.00224403
486,361.017,1,11.0887,60.4757,3.14677,0.240696,0.00221855
487,351.555,1,10.9379,60.4671,3.08802,0.234987,0.00198433
488,356.466,1,11.0919,60.4667,3.11262,0.24492,0.00199719
489,352.003,1,11.1168,60.4611,3.05768,0.252466,0.00186652
490,360.302,1,11.3269,60.4394,3.12646,0.274151,0.00198485
491,360.482,1,11.3117,60.4268,3.17877,0.263875,0.00185221
492,350.93,1,11.1051,60.4358,3.11568,0.240451,0.00165813
493,347.866,1,10.9746,60.4159,3.13425,0.225542,0.00152123
494,342.751,1,10.9847,60.4338,3.12863,0.2296,0.00136063
495,341.634,1,11.1191,60.4436,3.06735,0.236582,0.00134596
496,344.369,1,10.7847,60.455,3.1504,0.228856,0.00127737
497,340.713,1,10.7944,60.4467,3.11713,0.236025,0.00116905
498,333.439,1,10.8929,60.4308,3.04374,0.232394,0.00107817
499,338.87,1,10.7358,60.4323,3.1298,0.230502,0.00109006
500,340.143,1,10.7077,60.4375,3.12344,0.212396,0.00125541
501,344.061,1,10.9677,60.4236,3.1508,0.235426,0.00122706
502,342.487,1,11.1426,60.4343,3.12335,0.232587,0.00124677
503,347.214,1,11.0271,60.4388,3.10346,0.241426,0.00148567
504,346.413,1,10.9916,60.4453,3.14036,0.231173,0.00139043
505,346.601,1,11.1192,60.4538,3.05365,0.234366,0.00167298
506,346.563,1,11.0638,60.4374,3.08823,0.224341,0.0016157
507,349.292,1,11.0445,60.4398,3.08596,0.241474,0.00166303
508,345.118,1,11.0174,60.4533,3.09073,0.236694,0.00148746
509,344.957,1,10.8761,60.4371,3.08096,0.228132,0.00152473
510,342.005,1,11.0092,60.4246,3.10974,0.220162,0.00136376
511,348.033,1,11.101,60.4181,3.08133,0.248582,0.00156046
512,350.322,1,11.0046,60.4152,3.08857,0.231195,0.00179171
513,348.934,1,11.054,60.4111,3.12928,0.254273,0.00160255
514,351.032,1,11.0695,60.4138,3.1077,0.253629,0.00160572
515,348.384,1,10.9102,60.3843,3.1085,0.230971,0.0016013
516,355.665,1,11.2632,60.3898,3.17211,0.248631,0.0016791
517,353.276,1,11.1984,60.3871,3.13185,0.240517,0.00173964
518,350.945,1,11.1788,60.3943,3.13228,0.252686,0.00155598
519,344.496,1,10.932,60.3993,3.06801,0.238492,0.00147671
520,347.261,1,11.1733,60.4047,3.13839,0.249187,0.0013353
521,347.922,1,11.0259,60.4066,3.12522,0.243864,0.00143791
522,340.864,1,11.0166,60.4071,3.09472,0.231936,0.00128611
523,347.366,1,11.1588,60.4036,3.18292,0.238132,0.00127341
524,345.436,1,10.9731,60.3999,3.12122,0.237764,0.00136142
525,346.283,1,10.9599,60.4221,3.15557,0.243101,0.00127317
526,346.599,1,10.9276,60.4183,3.17988,0.235983,0.0012585
527,353.202,1,10.7966,60.4206,3.21191,0.26095,0.00134506
528,350.455,1,11.0503,60.4288,3.17125,0.263856,0.00131601
529,345.3,1,10.9078,60.4291,3.12181,0.236,0.00140922
530,343.526,1,10.8695,60.4516,3.13116,0.242348,0.00126044
531,341.002,1,10.8798,60.4453,3.13873,0.230224,0.00115492
532,339.997,1,10.9396,60.4415,3.09901,0.239254,0.00116998
533,333.027,1,10.9873,60.452,3.07033,0.228853,0.00104646
534,340.077,1,10.9598,60.4626,3.13211,0.22965,0.00113652
535,338.793,1,10.9504,60.47,3.14621,0.227776,0.00106133
536,332.535,1,10.9828,60.4592,3.17953,0.216085,0.000949283
537,331.313,1,11.032,60.4645,3.15441,0.231452,0.000849064
538,333.714,1,10.8551,60.4842,3.14418,0.227685,0.000889531
539,337.77,1,11.0953,60.4738,3.14575,0.24765,0.000942083
540,335.475,1,10.9274,60.4734,3.1216,0.239332,0.000946855
541,331.779,1,10.9443,60.4807,3.09031,0.234599,0.000907014
542,334.697,1,11.0975,60.4847,3.1261,0.230706,0.000945908
543,331.388,1,10.9231,60.486,3.05646,0.233413,0.000969531
544,334.399,1,11.0167,60.4923,3.10233,0.246426,0.000923299
545,328.485,1,10.8644,60.5003,3.06446,0.22877,0.000875938
546,335.124,1,10.9779,60.5069,3.13996,0.230762,0.000931542
547,338.047,1,11.1274,60.4974,3.18499,0.238017,0.000909265
548,335.876,1,10.9387,60.5155,3.16062,0.236094,0.000894158
549,331.054,1,11.0152,60.511,3.12324,0.227759,0.000846576
550,326.315,1,11.1051,60.5127,3.10229,0.221475,0.000769763
551,331.692,1,11.0099,60.5079,3.10282,0.231461,0.000891445
552,329.242,1,11.0504,60.5136,3.03824,0.240842,0.000906729
553,332.005,1,11.1224,60.5089,3.05688,0.255695,0.000903907
554,329.05,1,10.99,60.5027,3.0461,0.234121,0.000910103
555,327.13,1,10.7618,60.5043,3.11145,0.226347,0.000814021
556,331.098,1,10.702,60.5149,3.13334,0.224663,0.000840757
557,335.456,1,10.7923,60.519,3.1618,0.215725,0.000961548
558,331.349,1,10.9165,60.5101,3.10919,0.214104,0.00093867
559,332.374,1,10.8788,60.509,3.0755,0.219189,0.00102488
560,339.995,1,11.0605,60.5052,3.15232,0.244274,0.00101939
561,337.146,1,11.0567,60.4956,3.10494,0.242203,0.00103027
562,331.898,1,10.8825,60.4992,3.0787,0.242404,0.000921504
563,335.655,1,10.8948,60.4773,3.14069,0.239511,0.00091322
564,332.102,1,10.8047,60.4723,3.09106,0.236959,0.000906916
565,329.075,1,10.8462,60.4775,3.12081,0.233136,0.00081117
566,336.049,1,11.0659,60.4817,3.16722,0.23173,0.000903619
567,328.333,1,11.0488,60.4973,3.04614,0.227737,0.000911878
568,334.354,1,10.7814,60.4998,3.08789,0.231172,0.00101456
569,340.09,1,10.7434,60.5063,3.16945,0.234691,0.00102578
570,334.98,1,11.0376,60.4974,3.12243,0.236824,0.000938362
571,331.172,1,11.0157,60.489,3.1105,0.234505,0.000849161
572,322.915,1,10.9023,60.4866,3.03189,0.237898,0.000759513
573,324.896,1,10.9552,60.489,3.08413,0.232262,0.000726404
574,329.191,1,11.1165,60.4975,3.10926,0.242996,0.000765596
575,324.905,1,10.9919,60.4973,3.03873,0.24073,0.000776119
576,326.212,1,11.1056,60.4998,3.07164,0.234914,0.000773991
577,327.613,1,11.1242,60.4908,3.09629,0.246337,0.000734604
578,321.656,1,11.0101,60.4851,3.04274,0.236988,0.000695681
579,322.404,1,10.9781,60.4807,3.06976,0.236183,0.000674778
580,320.322,1,10.9936,60.4842,3.07444,0.225121,0.000650368
581,323.96,1,10.8331,60.4904,3.09494,0.228008,0.000698665
582,322.979,1,10.8184,60.4884,3.125,0.222013,0.000648372
583,320.551,1,11.0487,60.4914,3.08928,0.226365,0.000630936
584,319.404,1,10.9927,60.4917,3.11005,0.234934,0.000564326
585,317.347,1,10.9231,60.487,3.15528,0.229733,0.000504749
586,315.494,1,11.0232,60.4858,3.10798,0.235118,0.000486508
587,318.266,1,10.938,60.4864,3.12385,0.219354,0.00055599
588,316.419,1,10.8927,60.4817,3.12504,0.22307,0.000510492
589,314.612,1,10.7554,60.4715,3.10074,0.233006,0.000483377
590,317.298,1,11.0149,60.467,3.12289,0.241402,0.000489064
591,312.349,1,10.6961,60.4676,3.15482,0.226828,0.000437432
592,319.051,1,11.0635,60.4769,3.16368,0.255077,0.000450797
593,320.093,1,10.8037,60.4742,3.15712,0.249078,0.000486015
594,317.196,1,11.0423,60.4662,3.10633,0.257578,0.000473642
595,315.966,1,11.0408,60.4674,3.08684,0.255854,0.000476468
596,313.842,1,11.2196,60.4618,3.14157,0.24519,0.000426166
597,316.402,1,10.8155,60.4618,3.17857,0.221748,0.000456794
598,322.678,1,11.1075,60.4611,3.27932,0.238114,0.000429754
599,313.929,1,11.0359,60.4614,3.12257,0.242904,0.00043124
600,308.924,1,11.0297,60.4584,3.10118,0.261091,0.000385712
601,307.599,1,10.9917,60.4575,3.167,0.25051,0.000344992
602,300.966,1,11.0505,60.4551,3.07944,0.242912,0.00030857
603,302.692,1,10.8473,60.4561,3.0505,0.232312,0.000354267
604,300.562,1,10.7985,60.4614,3.0541,0.220548,0.000343043
605,301.879,1,10.9605,60.4557,3.0409,0.233888,0.000349273
606,305.217,1,11.111,60.4545,3.14661,0.234476,0.000312399
607,307.312,1,10.9706,60.4535,3.1697,0.228032,0.000327274
608,308.758,1,10.9688,60.4527,3.1514,0.218995,0.000373377
609,313.48,1,11.0703,60.4517,3.19203,0.238227,0.000372115
610,307.112,1,10.8502,60.4531,3.16037,0.214444,0.0003526
611,305.776,1,11.1538,60.4501,3.09481,0.228525,0.000364217
612,301.142,1,11.1384,60.4503,3.11468,0.225206,0.000325766
613,311.243,1,11.1491,60.4544,3.1683,0.22048,0.000390695
614,307.788,1,10.8305,60.452,3.11293,0.228524,0.000376
615,307.379,1,11.1181,60.4517,3.0803,0.2404,0.000378637
616,303.632,1,11.0293,60.4522,3.07412,0.244991,0.000338664
617,309.57,1,10.9313,60.4521,3.15386,0.248461,0.000336977
618,308.425,1,10.9753,60.4566,3.13821,0.251136,0.000331126
619,304.883,1,10.925,60.4611,3.10011,0.22945,0.000347259
620,301.945,1,10.9231,60.4642,3.12841,0.219959,0.000310598
621,311.256,1,10.9,60.4696,3.26397,0.210244,0.000334267
622,308.758,1,11.0214,60.4657,3.13807,0.221899,0.000379359
623,312.694,1,10.8516,60.4697,3.17636,0.222448,0.000400791
624,313.567,1,11.1463,60.4686,3.1457,0.25325,0.000388156
625,314.623,1,11.0716,60.4683,3.15625,0.248036,0.000402213
626,308.985,1,11.0948,60.4722,3.07444,0.246026,0.000396963
627,313.037,1,10.929,60.4728,3.07615,0.246546,0.000456074
628,309.604,1,10.9624,60.4767,3.04585,0.240334,0.00044293
629,311.909,1,10.9912,60.481,3.08896,0.23004,0.000456298
630,314.296,1,10.8759,60.4755,3.13918,0.207811,0.000492487
631,313.762,1,11.0918,60.4751,3.14867,0.234768,0.000440494
632,312.304,1,11.2039,60.4796,3.05699,0.245672,0.000465387
633,310.89,1,11.0552,60.4824,3.04452,0.236112,0.000473459
634,313.414,1,11.0627,60.4828,3.10539,0.221551,0.000482092
635,309.576,1,10.8896,60.4799,3.13995,0.231037,0.000431196
636,313.687,1,11.0794,60.4818,3.08867,0.229645,0.000487365
637,312.024,1,10.8874,60.4818,3.09428,0.221012,0.000471302
638,312.379,1,10.9831,60.4843,3.10069,0.227533,0.0004571
639,307.817,1,11.0404,60.4782,3.07688,0.240729,0.000408842
640,306.132,1,10.9253,60.4743,3.1037,0.227723,0.00036568
641,309.278,1,11.0249,60.4718,3.09821,0.23364,0.000400674
642,308.693,1,10.9819,60.474,3.06837,0.239205,0.000409567
643,307.45,1,11.0814,60.4707,3.07705,0.254698,0.000366328
644,307.031,1,11.1216,60.4718,3.09284,0.244907,0.000356994
645,306.068,1,11.1094,60.4699,3.10128,0.23631,0.000350853
646,313.918,1,10.9468,60.4721,3.15017,0.231507,0.000425811
647,311.445,1,10.8477,60.473,3.12965,0.233929,0.00040346
648,311.236,1,10.6455,60.4781,3.13912,0.225142,0.000407565
649,315.58,1,11.1383,60.4802,3.19121,0.247266,0.000387124
650,309.497,1,10.9903,60.4825,3.09811,0.244307,0.000386283
651,307.596,1,11.0917,60.481,3.13921,0.248006,0.000345502
652,308.231,1,10.9551,60.4857,3.13566,0.236714,0.000350832
653,302.803,1,10.998,60.4828,3.07894,0.241026,0.000321689
654,292.021,1,10.9429,60.4815,3.02469,0.23603,0.000287727
655,296.3,1,10.8137,60.4822,3.01767,0.245647,0.000287196
656,296.325,1,10.8031,60.4788,3.02941,0.242831,0.000283143
657,295.272,1,11.1336,60.4789,3.0804,0.246251,0.000253251
658,295.231,1,11.1381,60.4809,3.08207,0.237968,0.000246894
659,296.261,1,11.2245,60.4814,3.14453,0.259456,0.000220829
660,298.083,1,11.0316,60.4807,3.11668,0.254614,0.000236657
661,295.911,1,10.9713,60.4771,3.11066,0.227734,0.000252838
662,296.755,1,10.8812,60.4728,3.10345,0.24531,0.000241195
663,301.201,1,10.9491,60.4752,3.15631,0.239762,0.000257613
664,300.215,1,10.9428,60.4758,3.15021,0.222037,0.00027213
665,300.769,1,11.0944,60.4743,3.12825,0.239254,0.000270253
666,300.881,1,11.0854,60.4737,3.12218,0.227784,0.000288821
667,301.873,1,11.0872,60.4785,3.16873,0.238522,0.000258329
668,304.803,1,11.0663,60.4797,3.19956,0.239659,0.000266977
669,296.442,1,10.8239,60.4787,3.12929,0.229611,0.000240732
670,302.794,1,10.8914,60.4796,3.11924,0.245991,0.000288215
671,295.03,1,10.9813,60.4819,3.08947,0.221827,0.000258669
672,297.349,1,10.9392,60.482,3.09225,0.2378,0.000260516
673,299.571,1,11.1875,60.4829,3.05906,0.252005,0.000286581
674,303.835,1,11.0373,60.4811,3.12095,0.244928,0.000299296
675,296.595,1,10.8616,60.482,3.05722,0.243085,0.000268243
676,302.069,1,10.8536,60.4847,3.15574,0.247574,0.000257648
677,296.641,1,10.9322,60.4852,3.11044,0.236936,0.000244889
678,299.13,1,11.2465,60.4862,3.10437,0.262376,0.000244969
679,295.07,1,11.0286,60.4821,3.07897,0.239181,0.000245917
680,297.67,1,11.1236,60.4856,3.0566,0.252886,0.000268311
681,296.344,1,10.98,60.4852,3.03257,0.252293,0.000270769
682,299.588,1,11.0248,60.4852,3.07491,0.259164,0.000269127
683,303.325,1,11.158,60.4829,3.13362,0.254737,0.000274833
684,300.274,1,11.0285,60.4822,3.13953,0.233829,0.000265052
685,298.342,1,11.0431,60.4838,3.11951,0.241693,0.000250063
686,298.377,1,11.074,60.4809,3.11706,0.239509,0.000254026
687,304.52,1,11.0258,60.4824,3.14334,0.249812,0.000286329
688,296.947,1,11.0092,60.4849,3.0959,0.228566,0.000265024
689,295.563,1,11.0166,60.4838,3.11291,0.246335,0.000237044
690,298.328,1,11.0669,60.4832,3.1384,0.243637,0.000237893
691,294.827,1,10.889,60.4854,3.09832,0.236954,0.000235734
692,297.665,1,10.9104,60.4839,3.12915,0.23265,0.000248265
693,301.97,1,10.9467,60.4843,3.14832,0.241804,0.000267144
694,297.065,1,10.8811,60.4823,3.11491,0.246403,0.000238941
695,294.043,1,11.0577,60.4851,3.05847,0.250821,0.000236662
696,297.711,1,10.9725,60.4852,3.06493,0.253088,0.000263528
697,300.715,1,11.086,60.4864,3.08426,0.25184,0.000282385
698,302.864,1,10.9455,60.4885,3.09272,0.256693,0.000293582
699,305.121,1,10.9354,60.4859,3.12846,0.245433,0.000307614
700,299.882,1,10.9177,60.4857,3.08084,0.238148,0.000292082
701,296.936,1,11.1521,60.481,3.03927,0.246981,0.000278256
702,295.5,1,11.1987,60.481,3.07043,0.236891,0.000256985
703,294.232,1,11.0493,60.4802,3.06204,0.245153,0.000241824
704,294.738,1,11.2943,60.4812,3.10481,0.243167,0.000225723
705,295.112,1,11.0517,60.4813,3.0908,0.256592,0.00022362
706,294.384,1,11.0981,60.4819,3.08276,0.253239,0.000224743
707,291.177,1,10.9155,60.4785,3.08569,0.245561,0.00020535
708,283.113,1,10.8399,60.4793,3.05774,0.226877,0.000183671
709,283.444,1,10.8768,60.4791,3.07365,0.222731,0.000176428
710,287.22,1,11.0818,60.4778,3.08112,0.233,0.000189817
711,285.262,1,10.9912,60.4754,3.14218,0.220669,0.000169778
712,288.88,1,11.0601,60.4765,3.10279,0.241888,0.000184902
713,289.583,1,11.0779,60.4767,3.0349,0.243519,0.00021919
714,289.872,1,11.143,60.4767,3.06202,0.256021,0.000198183
715,288.938,1,11.0436,60.4776,3.06303,0.253058,0.000193486
716,292.52,1,10.9467,60.4773,3.12876,0.231591,0.000207714
717,292.274,1,11.1922,60.4792,3.09546,0.229958,0.000223148
718,292.241,1,10.9637,60.4819,3.10952,0.225584,0.000220262
719,290.697,1,10.9181,60.4823,3.10301,0.22181,0.000215056
720,296.65,1,10.907,60.4819,3.16483,0.223092,0.000231018
721,296.829,1,10.8859,60.4828,3.19136,0.229307,0.000213612
722,297.094,1,10.9963,60.4837,3.16591,0.230441,0.000226683
723,298.229,1,10.9919,60.4836,3.14497,0.241582,0.000235663
724,302.881,1,10.9367,60.4832,3.1736,0.24881,0.000253899
725,292.536,1,10.9534,60.4819,3.08908,0.248598,0.000227094
726,294.553,1,10.9347,60.4828,3.09724,0.236727,0.000234227
727,293.24,1,11.1146,60.4847,3.07707,0.248205,0.00022293
728,295.09,1,11.1426,60.4838,3.06777,0.245908,0.000245423
729,293.875,1,10.9482,60.4816,3.10149,0.236669,0.000226541
730,293.583,1,10.9165,60.4821,3.11285,0.230443,0.000224546
731,293.536,1,10.817,60.4797,3.18913,0.216562,0.00020205
732,293.39,1,11.0666,60.4804,3.1543,0.239345,0.000196092
733,296.165,1,10.8039,60.4848,3.17757,0.237064,0.000207861
734,287.407,1,10.9822,60.4855,3.06994,0.234637,0.000194544
735,285.358,1,11.1864,60.4858,3.09256,0.234858,0.000174006
736,284.458,1,11.1329,60.4868,3.11077,0.249714,0.000155635
737,285.245,1,11.0719,60.4882,3.14521,0.240569,0.000148768
738,283.73,1,11.0959,60.4874,3.1375,0.251856,0.000136898
739,279.199,1,10.9676,60.4892,3.14134,0.234075,0.000124243
740,274.486,1,10.943,60.4885,3.0595,0.255142,0.000115442
741,277.06,1,10.9086,60.4873,3.08996,0.2342,0.000128818
742,277.093,1,10.9203,60.488,3.12325,0.236427,0.000118704
743,277.261,1,11.0103,60.489,3.11704,0.241812,0.000118366
744,275.249,1,10.9455,60.4907,3.08561,0.241006,0.000118481
745,277.584,1,10.737,60.4895,3.15758,0.215562,0.000124436
746,276.742,1,11.0381,60.4896,3.08127,0.237415,0.00012809
747,273.55,1,10.988,60.4896,3.05534,0.233084,0.000123359
748,282.892,1,11.1614,60.4911,3.16148,0.237698,0.000133617
749,280.483,1,11.0858,60.4912,3.19018,0.227112,0.000120604
750,283.492,1,11.0146,60.4921,3.19753,0.232353,0.000129201
751,281.375,1,11.0792,60.4907,3.08648,0.251584,0.000140981
752,279.724,1,10.935,60.4916,3.10972,0.241544,0.000131494
753,280.167,1,11.0363,60.4933,3.14835,0.237768,0.000124697
754,275.152,1,11.083,60.4929,3.09437,0.246258,0.000113329
755,279.872,1,11.0019,60.4915,3.17648,0.229195,0.000120429
756,276.298,1,11.0664,60.4896,3.11819,0.240129,0.000114875
757,276.008,1,11.1282,60.49,3.15073,0.22978,0.000110648
758,269.546,1,10.9415,60.4895,3.07832,0.224907,0.000105259
759,277.016,1,10.7185,60.4899,3.20282,0.237472,9.91819e-05
760,268.623,1,10.8678,60.4897,3.05688,0.246581,9.74517e-05
761,273.216,1,11.2018,60.4896,3.06191,0.277915,0.000100737
762,271.059,1,11.2671,60.4896,3.08577,0.266094,9.23629e-05
763,268.016,1,11.2304,60.4892,3.09765,0.24791,8.66156e-05
764,266.447,1,11.0953,60.49,3.07207,0.24554,8.75217e-05
765,269.52,1,10.9867,60.4901,3.11058,0.240283,9.16387e-05
766,272.068,1,10.9192,60.4897,3.12335,0.234427,0.00010003
767,277.196,1,10.9424,60.4899,3.16281,0.243398,0.00010616
768,267.864,1,11.2292,60.4908,3.11877,0.242694,9.49526e-05
769,271.184,1,11.0824,60.4909,3.11375,0.248823,9.32596e-05
770,267.927,1,10.9746,60.4925,3.06811,0.261895,8.72808e-05
771,263.304,1,10.8903,60.4925,3.10391,0.252945,7.80663e-05
772,259.949,1,10.7737,60.4924,3.04229,0.240808,7.56476e-05
773,258.583,1,10.9541,60.492,3.03748,0.248054,7.07056e-05
774,264.848,1,10.8984,60.4924,3.11719,0.226224,8.11867e-05
775,261.766,1,11.0027,60.4925,3.13451,0.226855,7.26156e-05
776,259.925,1,10.8142,60.4927,3.0359,0.228976,8.06439e-05
777,263.844,1,10.6926,60.492,3.12799,0.223675,7.73627e-05
778,258.164,1,10.9006,60.4917,3.12081,0.220276,6.91953e-05
779,262.232,1,10.9776,60.4919,3.11352,0.234623,7.18755e-05
780,257.754,1,11.1033,60.4919,3.08751,0.240322,6.42874e-05
781,261.57,1,11.2144,60.4924,3.12641,0.2458,6.51331e-05
782,260.625,1,10.9652,60.4923,3.14433,0.238292,6.24591e-05
783,254.585,1,11.0208,60.4918,3.10891,0.223775,5.79364e-05
784,256.004,1,11.1217,60.4924,3.11762,0.222937,6.00149e-05
785,267.587,1,11.1992,60.4921,3.18579,0.229634,7.59695e-05
786,262.422,1,10.9374,60.4921,3.12182,0.235819,7.06971e-05
787,261.88,1,11.0875,60.4918,3.1066,0.240758,7.02335e-05
